Date,Open,High,Low,Close,Adj Close,Volume,ETH Gas price,ETH total supply,ETH daily transaction fee,Gas utilization rate of ETH,ETH daily new contracts,ETH market cap,ETH average daily block size,ETH average computing power of the entire network,ETH average daily transaction fee,ETH mining difficulty,ETH number of daily active addresses,Number of new addresses added per day on ETH,ETH number of daily transactions on the chain,ETH daily transaction volume on the chain
2023-10-02,1732.9840087890625,1743.5635986328125,1646.07763671875,1663.6275634765625,1663.6275634765625,8420552922,1.5241421778578523e-08,120382280.7119776,1650.54,50.38,18271,205514725226.20215,168695.1014512978,0.0,0.001644486644661,0.0,543915,102604.0,1003681,2484940.907325695
2023-10-03,1662.88720703125,1670.3563232421875,1644.4964599609375,1656.6856689453125,1656.6856689453125,4742827302,1.9384552902827293e-08,120383007.1184859,2094.42,50.35,23536,197515563775.79315,165008.08066545505,0.0,0.0020771299701286,0.0,544695,108392.0,1008324,2569189.380551368
2023-10-04,1656.7359619140625,1657.2535400390625,1629.4266357421875,1647.838134765625,1647.838134765625,5127524863,1.465767328434926e-08,120384149.376521,1585.28,50.4,26484,195331070803.6124,166062.7707255697,0.0,0.0015959232119001,0.0,552597,112742.0,993331,2060750.2770136872
2023-10-05,1647.7882080078125,1654.3790283203125,1609.8499755859375,1611.4764404296875,1611.4764404296875,5403759057,1.2127799990010729e-08,120385458.7187997,1311.86,50.4,40930,194298743704.8505,174691.30528375733,0.0,0.0013673896955357,0.0,584973,130749.0,959390,2013676.0056502928
2023-10-06,1611.36572265625,1659.60986328125,1611.36572265625,1645.83154296875,1645.83154296875,4941208729,1.1741579635449456e-08,120386819.6462661,1270.8,50.470000000000006,47977,193667888065.92157,164963.54133445237,0.0,0.0013061187573165,0.0,621468,143305.0,972959,2204428.994749832
2023-10-07,1645.8109130859375,1648.1837158203125,1631.158203125,1634.51123046875,1634.51123046875,2578994988,1.0021943250374123e-08,120388359.5896269,1083.21,50.38,38901,194465789937.8068,174298.3023353377,0.0,0.0010525236723331,0.0,675726,131381.0,1029155,1645851.0392409486
2023-10-08,1634.6573486328125,1641.182373046875,1618.189208984375,1633.548583984375,1633.548583984375,3315554175,8.419124270258116e-09,120390005.2932642,912.14,50.53,59096,193501706550.1264,181005.64647453837,0.0,0.0009914931638777954,0.0,837091,142320.0,919966,1603551.1978677446
2023-10-09,1633.454833984375,1635.4478759765625,1553.0069580078125,1579.806640625,1579.806640625,7020801716,9.337554736888554e-09,120391576.3312596,1010.74,50.42,44859,192548204724.45743,175302.44200670766,0.0,0.0010371063548595,0.0,591148,144818.0,974577,2320792.140363496
2023-10-10,1580.112060546875,1593.7413330078125,1553.03173828125,1567.7130126953125,1567.7130126953125,5254966125,1.101668380002848e-08,120393023.200914,1190.72,50.45,40291,188902657905.75992,178249.47787734529,0.0,0.0011816813195864,0.0,593460,142751.0,1007649,2239609.778748842
2023-10-11,1567.6807861328125,1578.2235107421875,1548.98046875,1566.2547607421875,1566.2547607421875,5416504273,1.0865520427077032e-08,120394454.7898047,1172.78,50.36000000000001,16705,184941313799.52725,186770.40405878235,0.0,0.0011848452794809,0.0,585525,117294.0,989817,2244664.8949843496
2023-10-12,1566.35595703125,1566.878173828125,1523.237548828125,1539.6124267578125,1539.6124267578125,5003930677,1.0869958582249735e-08,120395925.8879765,1173.41,50.42,28663,185157284510.85025,172071.03965251506,0.0,0.0011451846343179,0.0,661844,129746.0,1024647,2320925.0230378765
2023-10-13,1539.432861328125,1571.7506103515625,1537.921142578125,1552.0894775390625,1552.0894775390625,4575141511,1.1555458485020142e-08,120397380.3980699,1247.72,50.48,47848,183948375445.9168,155482.82821483663,0.0,0.0012458599311228,0.0,666795,147416.0,1001493,1940642.62658259
2023-10-14,1552.2637939453125,1560.3250732421875,1545.73876953125,1555.2568359375,1555.2568359375,2429214718,1.011328153464544e-08,120398923.2045378,1094.99,50.48,75099,183782140289.06863,156753.48965034966,0.0,0.0011657721900641,0.0,814503,167009.0,939283,1240523.9365422828
2023-10-15,1555.0760498046875,1565.7608642578125,1550.5545654296875,1558.06982421875,1558.06982421875,2923337883,7.954983837018199e-09,120400635.7350289,864.86,50.63,96200,184626598290.66995,149493.6021234982,0.0,0.0009755838940558712,0.0,775285,181280.0,886505,987657.8840791225
2023-10-16,1558.3134765625,1628.15625,1555.9896240234375,1600.5343017578125,1600.5343017578125,8846928526,1.1889887194244455e-08,120402037.7604287,1287.66,50.4,32652,187569791725.58423,163405.94639117687,0.0,0.0012743519426627,0.0,760364,123040.0,1010443,2154340.274832464
2023-10-17,1600.6356201171875,1601.294677734375,1554.4029541015625,1565.4395751953125,1565.4395751953125,5032686973,1.3506737190002156e-08,120403313.7340607,1460.05,50.370000000000005,21889,188912197319.49185,161331.84777746716,0.0,0.0014374320073641,0.0,705599,123771.0,1015735,2298256.851406426
2023-10-18,1565.3828125,1584.7269287109375,1556.736328125,1563.7498779296875,1563.7498779296875,4354138855,1.2465088602784294e-08,120404650.2518588,1344.74,50.36000000000001,18968,186700978292.1793,164189.7307099846,0.0,0.0013523292718737,0.0,706098,115482.0,994388,2225550.4428144274
2023-10-19,1563.9581298828125,1573.7376708984375,1543.5850830078125,1567.45703125,1567.45703125,5035110867,1.323114969497218e-08,120405946.7286349,1425.91,50.32,22857,184322305859.62732,159712.8718487395,0.0,0.0014233707066593,0.0,575788,115390.0,1001784,1835446.3347325253
2023-10-20,1567.5709228515625,1628.6090087890625,1562.3028564453125,1604.6668701171875,1604.6668701171875,6747486127,1.5368396975392055e-08,120407079.3711634,1660.65,50.32,9747,188162587490.16852,153971.31531153954,0.0,0.0015417316153158,0.0,576301,108613.0,1077133,2721485.633251597
2023-10-21,1604.822265625,1641.2418212890625,1593.447998046875,1629.304443359375,1629.304443359375,4212179634,1.4389899604893512e-08,120408255.8918046,1554.02,50.36000000000001,22330,190822693057.5527,157651.5346202266,0.0,0.0015368153521328,0.0,697168,112920.0,1011195,1970834.1083594093
2023-10-22,1629.2977294921875,1667.6666259765625,1623.9847412109375,1663.429931640625,1663.429931640625,5248406817,1.1738151186358289e-08,120409664.0601485,1268.46,50.39,30607,193689728988.79608,170489.57434606238,0.0,0.0013055103847183,0.0,623223,110614.0,971620,1294790.3551239823
2023-10-23,1674.8492431640625,1794.0704345703125,1663.447998046875,1765.3826904296875,1765.3826904296875,14362295879,1.6384516426479877e-08,120410656.4875003,1766.81,50.370000000000005,9902,198982828834.1511,168650.18971556675,0.0,0.0017096131814029,0.0,645286,116974.0,1033456,2545337.8085031314
2023-10-24,1766.0146484375,1852.6844482421875,1758.6900634765625,1784.4375,1784.4375,15888690475,3.6095355433726527e-08,120409747.6634408,3895.36,50.32,8451,214769021052.03116,147447.8701916352,0.0,0.0035208888270241,0.0,564523,107019.0,1106357,4353787.772789981
2023-10-25,1784.905029296875,1814.4847412109373,1762.1470947265625,1787.3975830078125,1787.3975830078125,9439066475,2.546306752479521e-08,120409751.9956822,2741.81,50.34,9645,210143002320.2647,157258.8082748948,0.0,0.0025559061650827,0.0,631617,123825.0,1072735,2727703.176356748
2023-10-26,1787.48193359375,1865.09521484375,1764.0130615234375,1804.039306640625,1804.039306640625,11196672635,3.4392612234005436e-08,120409005.2685554,3702.15,50.260000000000005,7579,219299085566.47437,141676.40854341738,0.0,0.0033291907480663,0.0,542566,107650.0,1112027,2656296.9471140923
2023-10-27,1803.794921875,1804.1358642578125,1751.4400634765625,1780.0452880859375,1780.0452880859375,7493399771,2.462367484139888e-08,120409220.7290293,2659.95,50.31,8519,211072773053.96652,158831.22073204807,0.0,0.0025682605307902,0.0,795027,105030.0,1035701,2337225.666233949
2023-10-28,1780.084228515625,1800.6053466796875,1773.4366455078125,1776.6181640625,1776.6181640625,4226112731,1.92451756809714e-08,120409960.0196646,2076.73,50.3,10902,212261830396.7643,165607.5402684564,0.0,0.0020663897855132,0.0,669566,100167.0,1005004,1885892.3398237324
2023-10-29,1776.56396484375,1810.4886474609373,1766.052978515625,1795.5460205078125,1795.5460205078125,4358528382,1.7676429406195666e-08,120410793.5850957,1905.46,50.3,14348,211767665712.75003,165686.65971444568,0.0,0.0018399894938305,0.0,531210,97600.0,1035582,1216574.6178898867
2023-10-30,1795.589111328125,1829.24951171875,1779.364501953125,1810.088623046875,1810.088623046875,7534051038,2.046948516095803e-08,120411373.6190341,2202.97,50.33,7774,212254806703.26425,167518.51108305276,0.0,0.0020664112148656,0.0,577435,104784.0,1066085,2112849.227559305
2023-10-31,1810.131591796875,1819.97265625,1784.567626953125,1816.458984375,1816.458984375,6477922747,3.153546691252038e-08,120410886.0826516,3398.66,50.32,11210,212680676989.78983,150852.56576551337,0.0,0.0030365729663468,0.0,531193,102610.0,1119242,3042120.783803537
2023-11-01,1815.8720703125,1858.3128662109373,1786.4095458984375,1847.0897216796875,1847.0897216796875,10628825648,2.5744831252213472e-08,120410922.0259122,2776.26,50.29,8751,214266041565.33307,164876.73908785675,0.0,0.0025116319464862,0.0,645673,133341.0,1105361,2597105.006132602
2023-11-02,1847.2598876953125,1873.885009765625,1790.11474609375,1800.6209716796875,1800.6209716796875,9004197724,3.592436235599026e-08,120409963.584918,3868.23,50.31,7739,217911435786.06137,153839.91098962713,0.0,0.0036392998433538,0.0,536986,100254.0,1062905,3490614.1826237785
2023-11-03,1800.91650390625,1835.072509765625,1779.635498046875,1832.795166015625,1832.795166015625,7622864055,2.8286570858297257e-08,120409769.8301979,3051.09,50.31,8162,213436467315.04333,165464.9514413658,0.0,0.0027878933522903,0.0,596664,111779.0,1094407,2846153.1871974533
2023-11-04,1833.368896484375,1867.2613525390625,1825.736572265625,1857.6986083984373,1857.6986083984373,4845080427,2.2408999389012112e-08,120410161.8449715,2411.85,50.29,6823,217874701999.5195,178809.79576675076,0.0,0.0023280809898241,0.0,567969,88364.0,1035982,1963250.8029036757
2023-11-05,1857.3956298828125,1911.608642578125,1848.6201171875,1894.15771484375,1894.15771484375,8867152645,2.1296018571549305e-08,120410633.8265815,2291.7,50.29,6572,223949795451.33304,190077.50357493345,0.0,0.0022459323897614,0.0,534271,89258.0,1020378,1775774.2537470206
2023-11-06,1894.027099609375,1914.5826416015625,1871.9730224609373,1899.83740234375,1899.83740234375,8104122602,3.0092712042577816e-08,120410294.2710936,3240.84,50.31,5996,223175578015.7061,177914.68105381166,0.0,0.0030023039489518,0.0,512900,96824.0,1079451,2484650.2525194986
2023-11-07,1900.5997314453125,1907.5614013671875,1852.7908935546875,1888.124267578125,1888.124267578125,9203228152,3.456092195678115e-08,120409443.0863904,3723.39,50.31,6829,224733905840.97845,164948.80442701036,0.0,0.0034839845197414,0.0,547115,101050.0,1068716,3365673.8799587414
2023-11-08,1887.1190185546875,1904.5462646484373,1874.545654296875,1889.3223876953125,1889.3223876953125,6751627017,3.1607117933579055e-08,120408852.0720872,3415.34,50.31,6828,222646518777.07263,185015.05432960892,0.0,0.0032212439460318,0.0,529673,92199.0,1060255,2756153.8949531326
2023-11-09,1888.9403076171875,2130.88525390625,1884.204345703125,2120.56103515625,2120.56103515625,24709695029,4.73543829930212e-08,120406699.0938549,5117.25,50.35,6566,227055479332.8047,170920.31800391388,0.0,0.0046720929807903,0.0,541592,100118.0,1095280,3638492.6742879306
2023-11-10,2121.0673828125,2134.69140625,2068.13427734375,2078.289794921875,2078.289794921875,14740624457,5.31954865704673e-08,120404033.6356075,5742.42,50.29,6927,249458492426.0062,157631.6037735849,0.0,0.0049736998693005,0.0,616189,105915.0,1154557,5118993.921306826
2023-11-11,2078.058349609375,2089.530517578125,2035.0821533203125,2052.7138671875,2052.7138671875,10228351203,3.8448697742316866e-08,120402800.8654072,4147.82,50.34,7475,244016816970.7693,163192.64370712586,0.0,0.0037404039775529,0.0,617367,107707.0,1108923,2432120.416902847
2023-11-12,2053.11865234375,2066.00341796875,2019.028076171875,2045.18701171875,2045.18701171875,7951011698,3.3349948783722715e-08,120402122.7892492,3596.14,50.33,6204,244266876343.40997,188101.18582831536,0.0,0.0032676764326649,0.0,606927,91889.0,1100519,2095559.1060689075
2023-11-13,2045.3544921875,2116.0107421875,2031.9542236328125,2055.265380859375,2055.265380859375,14322027970,4.2571831378425986e-08,120400597.5176528,4592.98,50.3,6000,243227647233.87692,163083.3642467478,0.0,0.0043121349620562,0.0,505745,100448.0,1065129,2575932.851744855
2023-11-14,2054.765380859375,2065.06689453125,1939.2803955078125,1979.0526123046875,1979.0526123046875,13087862495,5.133456642510772e-08,120398252.640968,5548.96,50.28,7099,244642146892.4177,166958.35863801284,0.0,0.005248424704567,0.0,520634,101080.0,1057262,2666790.300700653
2023-11-15,1979.47265625,2061.99169921875,1968.774658203125,2060.408447265625,2060.408447265625,12626326991,4.003427225772169e-08,120396860.6629196,4313.39,50.3,7721,235420532111.76767,179227.3662464986,0.0,0.0040353314510349,0.0,554234,110189.0,1068906,2944004.031267068
2023-11-16,2059.9658203125,2088.662353515625,1940.57421875,1960.881591796875,1960.881591796875,14651619483,4.076378897777322e-08,120395483.193761,4408.39,50.31,7747,243765253806.3729,168633.7445917655,0.0,0.0040275489946179,0.0,556820,101865.0,1094559,2988060.2797774267
2023-11-17,1961.8675537109373,1990.050537109375,1910.4454345703125,1961.28076171875,1961.28076171875,11881648738,3.613858687256578e-08,120394467.400604,3897.95,50.31,7209,233715488905.43503,172579.4979009236,0.0,0.0036386999088913,0.0,595426,95260.0,1071248,3027279.3911763146
2023-11-18,1961.6712646484373,1971.4622802734373,1921.0623779296875,1963.2850341796875,1963.2850341796875,8064677046,3.00991157453771e-08,120394084.1152163,3237.62,50.3,7020,229710451845.40295,180954.75659371493,0.0,0.0028863562206583,0.0,758156,102647.0,1121698,2221686.4557064106
2023-11-19,1963.1800537109373,2015.6339111328125,1944.90087890625,2013.2044677734373,2013.2044677734373,7716048818,2.2559648209410968e-08,120394485.087893,2428.16,50.33,7772,232862675892.59177,198456.13185580025,0.0,0.0023365486023972,0.0,673077,105587.0,1039208,1654682.6221629456
2023-11-20,2011.8533935546875,2066.409912109375,1996.0443115234373,2022.2391357421875,2022.2391357421875,12866464824,4.031047912268749e-08,120393011.884205,4352.56,50.38,7177,239642818043.4105,173902.47018477044,0.0,0.0038813072044629,0.0,558590,123744.0,1121416,2217572.520553015
2023-11-21,2022.21728515625,2035.035888671875,1937.0667724609373,1937.0667724609373,1937.0667724609373,13653500841,4.0020812321712144e-08,120391556.3776674,4315.71,50.34,10940,237758199808.7037,171430.5694677871,0.0,0.0038957061306431,0.0,569037,102990.0,1107812,2357996.0552287945
2023-11-22,1933.5831298828125,2089.51416015625,1933.1629638671875,2064.42529296875,2064.42529296875,13372200584,4.684773182358096e-08,120389545.0661018,5051.16,50.36000000000001,8364,236573750918.85355,171607.99775816168,0.0,0.0045090181970747,0.0,597389,121813.0,1120235,3547052.96990151
2023-11-23,2063.905517578125,2088.031982421875,2041.4642333984373,2062.210693359375,2062.210693359375,7828437946,4.512917577142624e-08,120387664.3829199,4874.78,50.3,8404,245068881711.47476,166747.02137468566,0.0,0.0041669095692802,0.0,578712,117653.0,1169879,3012292.97389784
2023-11-24,2062.411865234375,2132.481201171875,2060.9990234375,2081.152099609375,2081.152099609375,12141148820,3.1764623344050327e-08,120387085.58462,3421.62,50.35,8768,246849383974.051,202020.68045429053,0.0,0.0031992796613735,0.0,633313,115746.0,1069497,2204620.3661891185
2023-11-25,2081.296142578125,2091.3427734375,2067.917236328125,2084.4130859375,2084.4130859375,5362623390,2.972434156129509e-08,120386686.5403696,3206.66,50.34,11127,247925548601.3132,212495.1353772925,0.0,0.0031378439444541,0.0,639216,106040.0,1021931,2096144.1196869763
2023-11-26,2084.177490234375,2094.095947265625,2038.6004638671875,2063.2861328125,2063.2861328125,8054814154,2.5953646476270263e-08,120386652.294578,2797.38,50.34,5386,247901596016.845,230898.45635421044,0.0,0.0028683692710902,0.0,553687,87639.0,975251,1328190.9858910574
2023-11-27,2062.390869140625,2070.606201171875,1988.120361328125,2027.4173583984373,2027.4173583984373,10574810069,3.4128243836281136e-08,120385882.1985586,3676.94,50.33,6356,242679297145.7268,196569.4304134548,0.0,0.0035081422285319,0.0,514199,93464.0,1048116,2238544.017432703
2023-11-28,2027.5172119140625,2074.9541015625,1996.814697265625,2049.338134765625,2049.338134765625,9910633038,4.113741460188304e-08,120384429.5042753,4432.07,50.31,7612,239032321285.5945,171532.52388289676,0.0,0.0038898245657147,0.0,525166,95714.0,1139401,2441231.775918449
2023-11-29,2049.186767578125,2071.994384765625,2020.756591796875,2029.92919921875,2029.92919921875,8945151861,4.7022757091726656e-08,120382481.3812838,5073.61,50.32,7763,244059963902.55185,158783.2306939004,0.0,0.0043524820662925,0.0,560113,107605.0,1165682,2290493.9701412846
2023-11-30,2029.3583984375,2054.4443359375,2022.4617919921875,2052.55615234375,2052.55615234375,8107789163,4.4981335520848495e-08,120380649.3332853,4857.26,50.34,7788,241457347611.36835,152363.23493217732,0.0,0.0043361656314108,0.0,580662,104086.0,1120174,2401282.3285218794
2023-12-01,2052.0966796875,2109.319091796875,2046.5570068359373,2087.139892578125,2087.139892578125,10866891430,5.1081078704743255e-08,120377686.0237201,5508.3,50.32,7016,248378707772.7905,141512.81047032474,0.0,0.0048545777108757,0.0,586092,102621.0,1134661,3037508.280131717
2023-12-02,2087.66357421875,2182.81787109375,2087.407958984375,2165.7041015625,2165.7041015625,9130124831,4.636711371317879e-08,120376153.9526306,5008.44,50.29,7864,248694514671.3074,160696.6595893281,0.0,0.0042516107673109,0.0,564818,90565.0,1178010,2320433.5949962544
2023-12-03,2165.895751953125,2213.17578125,2151.720947265625,2193.691650390625,2193.691650390625,8278465782,3.6794986894725576e-08,120375014.3763228,3970.64,50.370000000000005,6079,256674671639.07745,175945.8271950707,0.0,0.0037782766032963,0.0,675864,94237.0,1050913,2166959.061291454
2023-12-04,2193.663330078125,2273.06982421875,2193.00732421875,2243.2158203125,2243.2158203125,16149367134,4.77428427410824e-08,120372889.8790503,5142.23,50.3,6022,266512834120.2944,140194.68086298683,0.0,0.004476311517151,0.0,606499,103011.0,1148765,2524408.8192713954
2023-12-05,2243.092529296875,2306.5703125,2191.17626953125,2293.841796875,2293.841796875,15383072559,5.78989095424374e-08,120369518.8420487,6247.07,50.35,7187,260782072313.61737,155047.7635447291,0.0,0.0053223400312674,0.0,563995,107562.0,1173745,2707057.097527127
2023-12-06,2293.628173828125,2310.713134765625,2225.0810546875,2231.661376953125,2231.661376953125,12790612571,6.370090268231254e-08,120365853.3031088,6867.24,50.34,7087,268706226295.20685,176571.9900532362,0.0,0.0058943129206857,0.0,609879,118466.0,1165062,3043440.22923443
2023-12-07,2233.2177734375,2380.729736328125,2225.050537109375,2357.57958984375,2357.57958984375,14766891042,5.5541176900529646e-08,120362920.9600238,5984.41,50.370000000000005,7714,268243626042.1102,165796.84628330995,0.0,0.0053156860620251,0.0,592929,103676.0,1125802,2401011.928988473
2023-12-08,2357.169189453125,2387.514404296875,2340.92041015625,2358.73193359375,2358.73193359375,12543458699,5.4880501753871383e-08,120360049.7100249,5906.2,50.31,7730,279230295230.816,163697.29929873772,0.0,0.0049453567469262,0.0,683048,119006.0,1194292,2832438.3000188977
2023-12-09,2358.68603515625,2401.760498046875,2331.666015625,2341.17529296875,2341.17529296875,10613312823,4.21605246299661e-08,120358372.2821922,4542.37,50.38,7936,282681705113.79974,199307.22780193572,0.0,0.0040011821111871,0.0,648043,113684.0,1135257,2086274.486365377
2023-12-10,2341.440185546875,2376.749755859375,2323.40576171875,2352.462646484375,2352.462646484375,7369608905,3.1684209962972526e-08,120357749.365952,3419.78,50.370000000000005,8657,279154455000.7127,165964.7670446591,0.0,0.0031029895870762,0.0,842181,112188.0,1102092,1881614.4344511256
2023-12-11,2352.49658203125,2354.9140625,2160.358154296875,2224.578857421875,2224.578857421875,17989249470,4.0897468924332144e-08,120356197.7190438,4421.12,50.38,11260,265254908572.77515,181709.6314317673,0.0,0.0039289903808555,0.0,602682,113704.0,1125256,2570975.763542564
2023-12-12,2224.39111328125,2242.55126953125,2166.77001953125,2202.0380859375,2202.0380859375,11391132228,4.647146600259842e-08,120354281.2341108,5019.34,50.42,9186,264753336742.24356,213394.1878151261,0.0,0.0045882592762211,0.0,567440,107499.0,1093953,2927984.867964141
2023-12-13,2202.600341796875,2283.09912109375,2150.75439453125,2260.648681640625,2260.648681640625,12576395493,5.0275917616882994e-08,120351746.6042086,5433.99,50.45,6567,257531030943.11688,273037.3712365215,0.0,0.005262317418845,0.0,528026,97065.0,1032623,2511075.9082616125
2023-12-14,2260.736083984375,2331.6015625,2239.3662109375,2316.5791015625,2316.5791015625,12608711052,5.4224898131316336e-08,120348799.3071153,5841.16,50.370000000000005,7698,270609281825.46283,215064.09131715528,0.0,0.0049900219380676,0.0,565442,106406.0,1170568,2458439.8880308094
2023-12-15,2316.1103515625,2316.892822265625,2214.26318359375,2219.33740234375,2219.33740234375,10259157898,5.585915469954105e-08,120346058.5876285,6024.46,50.370000000000005,5605,269269977224.10004,180453.93961894087,0.0,0.0050898126189665,0.0,559348,105671.0,1183631,2352246.6216983786
2023-12-16,2220.41552734375,2260.809814453125,2213.55078125,2226.926513671875,2226.926513671875,6866555430,6.59404933898576e-08,120342024.2058222,7099.88,50.49,5195,265590298116.3371,238798.0997327332,0.0,0.0067886866059817,0.0,495811,91667.0,1045840,1971948.0932633197
2023-12-17,2226.892578125,2244.366455078125,2195.76171875,2196.481201171875,2196.481201171875,7410453853,4.717074911208955e-08,120339797.4893773,5077.83,50.39,5020,261623553440.65408,202212.78121050412,0.0,0.004597056083608,0.0,586286,93764.0,1104583,2405769.5005249684
2023-12-18,2195.341796875,2222.019287109375,2120.12744140625,2217.2734375,2217.2734375,10366536490,5.0228298831916685e-08,120337360.2291797,5409.73,50.38,6087,256870835958.53464,203124.32655065955,0.0,0.0049462152250457,0.0,649867,119504.0,1093711,3378409.724586697
2023-12-19,2218.240966796875,2253.348876953125,2139.723388671875,2177.87255859375,2177.87255859375,10619179629,6.774787276751048e-08,120333033.2023867,7290.04,50.36000000000001,6016,266392203303.032,178682.0954787981,0.0,0.0062954256945224,0.0,606059,125327.0,1157990,3740264.181971009
2023-12-20,2177.239501953125,2263.3291015625,2161.21875,2201.911376953125,2201.911376953125,12652290807,5.809110241096861e-08,120329637.7017177,6260.14,50.370000000000005,6832,262647356455.5901,171628.99032529444,0.0,0.004998570728194,0.0,649544,140585.0,1252386,3341834.8264732864
2023-12-21,2201.7900390625,2278.12158203125,2184.856689453125,2239.54248046875,2239.54248046875,12616530536,5.04947666049468e-08,120327105.7912249,5426.32,50.33,9161,262578442470.5994,167716.62475414443,0.0,0.0044086315036885,0.0,654766,114901.0,1230840,3522418.494172872
2023-12-22,2239.59814453125,2341.947509765625,2233.53271484375,2326.52490234375,2326.52490234375,16137246310,4.1202321072240125e-08,120325536.2535907,4441.11,50.31,8049,269313675098.40112,153054.86376365164,0.0,0.0036964399861501,0.0,735719,110177.0,1201456,3352456.0601981585
2023-12-23,2326.7158203125,2332.072021484375,2270.428955078125,2309.04638671875,2309.04638671875,7995772945,3.0047244368409545e-08,120325166.0388474,3232.94,50.32,7501,270844400322.64572,160380.95776624104,0.0,0.0028312754462647,0.0,954470,105720.0,1141867,2963541.9453447773
2023-12-24,2309.626708984375,2325.705078125,2249.984375,2265.692138671875,2265.692138671875,9450799236,2.586288397563288e-08,120325196.845134,2777.97,50.33,7778,272168604002.58215,154183.40300815293,0.0,0.0024301520567286,0.0,719528,111946.0,1143126,2027091.4036066025
2023-12-25,2265.340576171875,2303.551025390625,2254.574462890625,2272.561767578125,2272.561767578125,8036302656,2.6299642148490688e-08,120325233.4811993,2825.03,50.36000000000001,8319,270338461955.012,149056.758931083,0.0,0.0025571852975626,0.0,917547,96269.0,1104742,1619873.0398008274
2023-12-26,2272.21875,2274.557373046875,2180.225341796875,2231.46533203125,2231.46533203125,10668581464,2.1018400354175543e-08,120325727.8213152,2264.51,50.32,6863,265654888203.80612,161337.35252907383,0.0,0.0020145864489078,0.0,766671,108815.0,1124057,2537787.84465373
2023-12-27,2231.39306640625,2392.608642578125,2215.140380859375,2378.739990234375,2378.739990234375,14161342927,2.8152631618162222e-08,120325530.8733291,3028.02,50.34,8083,264260432047.4872,175815.09660207806,0.0,0.0027635685940939,0.0,641224,112504.0,1095692,2914832.87119252
2023-12-28,2380.20068359375,2445.017578125,2338.703857421875,2347.566162109375,2347.566162109375,15660799060,3.726456882891193e-08,120324478.1622459,3996.95,50.27,8120,282159689189.6318,155040.04330708663,0.0,0.0033321800750312,0.0,657093,121082.0,1199500,3888569.325549083
2023-12-29,2346.84375,2386.004638671875,2262.975830078125,2300.690673828125,2300.690673828125,12536968996,2.9257165738102252e-08,120324248.390205,3145.65,50.29,8345,276667659738.42584,152494.77771540836,0.0,0.0027653360925303,0.0,693050,121405.0,1137529,3090530.552311756
2023-12-30,2300.399658203125,2322.021484375,2270.011962890625,2292.0654296875,2292.0654296875,6888195427,2.1571342260663257e-08,120324662.0003949,2313.86,50.39,8862,272029259587.3928,156935.4456031567,0.0,0.0021573486687775,0.0,731763,104499.0,1072548,2784463.727986352
2023-12-31,2291.9453125,2318.512939453125,2261.394287109375,2281.47119140625,2281.47119140625,6871481744,2.0636514982074247e-08,120325136.2388611,2219.75,50.28,6819,271995259386.83356,163745.94544944607,0.0,0.002050272430613,0.0,738377,99141.0,1082661,1732725.1498239683
2024-01-01,2282.870361328125,2352.327880859375,2267.01806640625,2352.327880859375,2352.327880859375,6906765990,1.4579944574804457e-08,120326227.8142642,1568.95,50.39,14242,270690252667.77783,171127.2768647282,0.0,0.0014180611982049,0.0,788832,97342.0,1106405,1654155.0685597842
2024-01-02,2352.593505859375,2431.21240234375,2348.892333984375,2355.83642578125,2355.83642578125,12910543630,1.9970429951764906e-08,120326856.1080805,2145.52,50.33,6946,282898876804.1357,177138.76134926212,0.0,0.0019419264853494,0.0,675808,110959.0,1104841,2430125.671610545
2024-01-03,2355.9814453125,2385.11767578125,2113.92529296875,2210.761962890625,2210.761962890625,19332933581,3.3747965641469715e-08,120323784.7722396,3640.25,50.370000000000005,9136,280116877010.66064,168604.10563182965,0.0,0.0032908356521283,0.0,711738,122328.0,1106178,3275423.017995713
2024-01-04,2210.529052734375,2294.608154296875,2204.86572265625,2269.0380859375,2269.0380859375,11044564896,3.13423160863253e-08,120325693.8486854,3371.72,50.29,8147,263508756345.20853,157252.94152292807,0.0,0.0030583104606169,0.0,652111,146677.0,1102478,2680561.5494113816
2024-01-05,2269.409423828125,2276.7646484375,2209.537109375,2268.647216796875,2268.647216796875,10860953290,2.389493028704056e-08,120325891.5080211,2563.71,50.34,8908,267163450119.7592,182447.72761824325,0.0,0.0023417089649918,0.0,786988,145052.0,1094803,2982253.1673952406
2024-01-06,2269.5400390625,2271.359375,2219.781982421875,2241.624755859375,2241.624755859375,5970741680,2.0624021587296657e-08,120326354.2994863,2206.92,50.39,8670,264754355909.0904,235288.395112304,0.0,0.0021532061201273,0.0,763429,133102.0,1024946,2020054.392483192
2024-01-07,2242.0126953125,2257.1279296875,2211.5625,2222.865966796875,2222.865966796875,6490053615,2.8432022118576824e-08,120325951.8917978,3037.69,50.52,5247,266586791041.6585,299766.69158745924,0.0,0.0030699242041435,0.0,605184,118086.0,989500,1195380.5761998373
2024-01-08,2222.857666015625,2358.815673828125,2171.99365234375,2333.03271484375,2333.03271484375,13830287095,2.8850927137467784e-08,120325560.2079577,3096.89,50.45,7749,263628545996.0969,230512.44875229095,0.0,0.0028704409161267,0.0,679587,150965.0,1078890,2281545.4456989467
