Time,ETH total supply,Price
2019-01-08,1.0426341540573E8,149.37027626
2019-01-09,1.0428129934323E8,151.00054544
2019-01-10,1.0429919415573E8,151.14186113
2019-01-11,1.0431707443698E8,127.75900722
2019-01-12,1.0433480903073E8,126.94171779
2019-01-13,1.0435265237448E8,126.25925105
2019-01-14,1.0437058299948E8,118.43255169
2019-01-15,1.0438855253073E8,127.27935124
2019-01-16,1.0440623715573E8,122.07125492
2019-01-17,1.0442399153073E8,122.14025857
2019-01-18,1.0444175987448E8,122.55786307
2019-01-19,1.0445985728073E8,121.67946858
2019-01-20,1.0447755521823E8,119.67858312
2019-01-21,1.0449412496823E8,118.80220738
2019-01-22,1.0451024303073E8,118.78417225
2019-01-23,1.0452611499948E8,118.28204602
2019-01-24,1.0454219049948E8,116.25489292
2019-01-25,1.0455820478073E8,116.68306815
2019-01-26,1.0457426528073E8,116.87688759
2019-01-27,1.0459022799948E8,114.26995758
2019-01-28,1.0460577662448E8,104.57044664
2019-01-29,1.0462127874948E8,105.4210247
2019-01-30,1.0463655043698E8,105.70168381
2019-01-31,1.0465223509323E8,107.26888187
2019-02-01,1.0466772596823E8,107.59140987
2019-02-02,1.0468322199948E8,107.71315672
2019-02-03,1.0469848553073E8,107.98136174
2019-02-04,1.0471394453073E8,107.52241756
2019-02-05,1.0472939340573E8,107.37913618
2019-02-06,1.0474466368698E8,103.82808572
2019-02-07,1.0476009653073E8,104.93407216
2019-02-08,1.0477549646823E8,104.87060527
2019-02-09,1.0479087259323E8,118.53311868
2019-02-10,1.0480517106198E8,119.27010717
2019-02-11,1.0481807518698E8,121.08514382
2019-02-12,1.0483139640573E8,120.68742194
2019-02-13,1.0484459771823E8,122.18117957
2019-02-14,1.0485764246823E8,122.48043983
2019-02-15,1.0487072453073E8,122.45746216
2019-02-16,1.0488388009323E8,123.47624514
2019-02-17,1.0489704231198E8,126.16862795
2019-02-18,1.0491028646823E8,138.15369949
2019-02-19,1.0492377446823E8,147.34385672
2019-02-20,1.0493707159323E8,146.57131195
2019-02-21,1.0495044615573E8,148.19528426
2019-02-22,1.0496378059323E8,147.06811479
2019-02-23,1.0497734228073E8,148.43684493
2019-02-24,1.0499080074948E8,142.05625495
2019-02-25,1.0500417128073E8,140.59732835
2019-02-26,1.0501761296823E8,138.23506213
2019-02-27,1.0503119246823E8,139.58803746
2019-02-28,1.0504457912448E8,137.52803404
2019-03-01,1.0505697340573E8,137.21671737
2019-03-02,1.0507055934323E8,136.96863639
2019-03-03,1.0508422665573E8,133.11580836
2019-03-04,1.0509784959323E8,130.9071094
2019-03-05,1.0511138246823E8,127.49446416
2019-03-06,1.0512519190573E8,136.72702875
2019-03-07,1.0513874646823E8,138.38331763
2019-03-08,1.0515250884323E8,137.32476757
2019-03-09,1.0516604509323E8,135.73967075
2019-03-10,1.0517967790573E8,137.24920323
2019-03-11,1.0519334946823E8,133.13953812
2019-03-12,1.0520692253073E8,134.18561315
2019-03-13,1.0522051396823E8,133.91192004
2019-03-14,1.0523415965573E8,133.8693986
2019-03-15,1.0524786184323E8,137.94602591
2019-03-16,1.0526150803073E8,140.92073362
2019-03-17,1.0527514965573E8,139.71073077
2019-03-18,1.0528865609323E8,141.70926769
2019-03-19,1.0530216290573E8,140.37596934
2019-03-20,1.0531589153073E8,139.04297302
2019-03-21,1.0532954059323E8,140.49319159
2019-03-22,1.0534324109323E8,137.99054146
2019-03-23,1.0535691590573E8,138.13637195
2019-03-24,1.0537053578073E8,137.38351924
2019-03-25,1.0538413646823E8,137.29619292
2019-03-26,1.0539766178073E8,134.54907912
2019-03-27,1.0541142078073E8,138.79906486
2019-03-28,1.0542502765573E8,140.08666645
2019-03-29,1.0543860928073E8,141.11003445
2019-03-30,1.0545204234323E8,141.75563232
2019-03-31,1.0546580490573E8,141.33903634
2019-04-01,1.0547950415573E8,141.95795209
2019-04-02,1.0549306621823E8,155.30580585
2019-04-03,1.0550665071823E8,172.3784242
2019-04-04,1.0552040328073E8,161.00075944
2019-04-05,1.0553395640573E8,157.96895157
2019-04-06,1.0554766490573E8,164.15215602
2019-04-07,1.0556133190573E8,167.41791427
2019-04-08,1.0557505221823E8,181.47476599
2019-04-09,1.0558875459323E8,176.75935781
2019-04-10,1.0560242934323E8,179.95481499
2019-04-11,1.0561591109323E8,170.92096153
2019-04-12,1.0562954059323E8,164.60809741
2019-04-13,1.0564318240573E8,166.02566469
2019-04-14,1.0565695971823E8,163.36104794
2019-04-15,1.0567061678073E8,167.94815433
2019-04-16,1.0568430353073E8,161.6683869
2019-04-17,1.0569786909323E8,166.78417448
2019-04-18,1.0571142453073E8,172.40799497
2019-04-19,1.0572516628073E8,172.94030323
2019-04-20,1.0573869103073E8,173.41674371
2019-04-21,1.0575248771823E8,169.15920588
2019-04-22,1.0576620153073E8,168.73080473
2019-04-23,1.0577984965573E8,172.36556919
2019-04-24,1.0579329040573E8,165.14392855
2019-04-25,1.0580688778073E8,164.45659778
2019-04-26,1.0582068034323E8,156.27757254
2019-04-27,1.0583440753073E8,156.7740696
2019-04-28,1.0584802278073E8,158.46459193
2019-04-29,1.0586167878073E8,154.13417146
2019-04-30,1.0587539371823E8,159.73955992
2019-05-01,1.0588902259323E8,160.84499421
2019-05-02,1.0590264984323E8,160.95919325
2019-05-03,1.0591623821823E8,162.70316199
2019-05-04,1.0592993240573E8,162.28141439
2019-05-05,1.0594359921823E8,163.42616626
2019-05-06,1.0595714453073E8,161.43477238
2019-05-07,1.0597089134323E8,173.12724369
2019-05-08,1.0598434396823E8,169.39350477
2019-05-09,1.0599795328073E8,168.8154455
2019-05-10,1.0601161328073E8,172.79554142
2019-05-11,1.0602535121823E8,176.78295696
2019-05-12,1.0603894321823E8,193.07480365
2019-05-13,1.0605254896823E8,201.3120468
2019-05-14,1.0606624790573E8,206.6510451
2019-05-15,1.0607992690573E8,235.8972991
2019-05-16,1.0609355759323E8,273.63561907
2019-05-17,1.0610738665573E8,231.06130806
2019-05-18,1.0612093121823E8,242.35294916
2019-05-19,1.0613453734323E8,254.93370101
2019-05-20,1.0614798471823E8,247.31109249
2019-05-21,1.0616158753073E8,251.44507282
2019-05-22,1.0617525340573E8,255.13805145
2019-05-23,1.0618879396823E8,243.48263594
2019-05-24,1.0620239671823E8,253.58425432
2019-05-25,1.0621604234323E8,251.97048299
2019-05-26,1.0622964190573E8,249.42906149
2019-05-27,1.0624346896823E8,272.6353354
2019-05-28,1.0625688221823E8,270.80549798
2019-05-29,1.0627061615573E8,269.20298445
2019-05-30,1.0628432103073E8,286.16032829
2019-05-31,1.0629782090573E8,254.55683686
2019-06-01,1.0631138090573E8,269.89409866
2019-06-02,1.0632504078073E8,265.99425257
2019-06-03,1.0633854884323E8,269.67947635
2019-06-04,1.0635218284323E8,249.52699362
2019-06-05,1.0636577859323E8,240.82336916
2019-06-06,1.0637953928073E8,243.46136036
2019-06-07,1.0639299978073E8,250.06909752
2019-06-08,1.0640646409323E8,249.49875328
2019-06-09,1.0642002178073E8,243.25500568
2019-06-10,1.0643371290573E8,235.13546214
2019-06-11,1.0644733534323E8,240.85089069
2019-06-12,1.0646091653073E8,248.62021604
2019-06-13,1.0647444165573E8,260.22363801
2019-06-14,1.0648807709323E8,258.27281611
2019-06-15,1.0650166859323E8,265.11867876
2019-06-16,1.0651526071823E8,272.88462185
2019-06-17,1.0652896953073E8,270.44971705
2019-06-18,1.0654241634323E8,267.17305217
2019-06-19,1.0655609353073E8,266.99919451
2019-06-20,1.0656964978073E8,270.06514542
2019-06-21,1.0658318221823E8,279.74676755
2019-06-22,1.0659687465573E8,304.72963984
2019-06-23,1.0661044421823E8,311.39248258
2019-06-24,1.0662418234323E8,308.00093794
2019-06-25,1.0663783628073E8,311.30134191
2019-06-26,1.0665155065573E8,330.85495854
2019-06-27,1.0666515009323E8,307.31087852
2019-06-28,1.0667858984323E8,307.25835227
2019-06-29,1.0669231684323E8,297.52159415
2019-06-30,1.0670603515573E8,297.37414316
2019-07-01,1.0671956053073E8,299.79081422
2019-07-02,1.0673324609323E8,288.35521984
2019-07-03,1.0674675690573E8,295.92959599
2019-07-04,1.0676039396823E8,295.66938295
2019-07-05,1.0677406659323E8,285.83090685
2019-07-06,1.0678771828073E8,295.18927348
2019-07-07,1.0680140590573E8,288.83300191
2019-07-08,1.0681501959323E8,305.24923115
2019-07-09,1.0682876528073E8,316.07101752
2019-07-10,1.0684234528073E8,310.58157195
2019-07-11,1.0685600115573E8,283.99714584
2019-07-12,1.0686961171823E8,272.81284205
2019-07-13,1.0688320103073E8,273.51096041
2019-07-14,1.0689692940573E8,235.1578918
2019-07-15,1.0691055390573E8,230.38300709
2019-07-16,1.0692401784323E8,221.84767807
2019-07-17,1.0693765021823E8,198.42058013
2019-07-18,1.0695133928073E8,224.34023034
2019-07-19,1.0696479734323E8,223.01852402
2019-07-20,1.0697860271823E8,226.9043363
2019-07-21,1.0699212190573E8,225.50760783
2019-07-22,1.0700571909323E8,215.78268766
2019-07-23,1.0701936278073E8,217.23590134
2019-07-24,1.0703294503073E8,215.18162369
2019-07-25,1.0704657646823E8,222.23141333
2019-07-26,1.0706024134323E8,216.76268528
2019-07-27,1.0707394209323E8,222.42141267
2019-07-28,1.0708746078073E8,207.79524287
2019-07-29,1.0710100665573E8,213.26799038
2019-07-30,1.0711461478073E8,212.60851121
2019-07-31,1.0712831359323E8,212.37162749
2019-08-01,1.0714198490573E8,214.66226136
2019-08-02,1.0715555878073E8,221.16568616
2019-08-03,1.0716920878073E8,221.20734343
2019-08-04,1.0718285128073E8,222.03981343
2019-08-05,1.0719654784323E8,230.24690418
2019-08-06,1.0721018384323E8,229.85834506
2019-08-07,1.0722373296823E8,224.72117032
2019-08-08,1.0723735190573E8,226.05403909
2019-08-09,1.0725092878073E8,210.10533079
2019-08-10,1.0726461271823E8,211.63543068
2019-08-11,1.0727811859323E8,210.6548487
2019-08-12,1.0729168403073E8,213.82364617
2019-08-13,1.0730532634323E8,206.09014466
2019-08-14,1.0731907103073E8,205.36691407
2019-08-15,1.0733262046823E8,186.01241401
2019-08-16,1.0734624171823E8,187.88629369
2019-08-17,1.0735993659323E8,184.65766072
2019-08-18,1.0737332496823E8,184.28067701
2019-08-19,1.0738694034323E8,196.41888543
2019-08-20,1.0740057309323E8,197.50548253
2019-08-21,1.0741408271823E8,183.72338414
2019-08-22,1.0742766528073E8,191.27614199
2019-08-23,1.0744126621823E8,194.81554139
2019-08-24,1.0745491584323E8,188.25622043
2019-08-25,1.0746834921823E8,190.08217567
2019-08-26,1.0748205078073E8,191.49841012
2019-08-27,1.0749544746823E8,187.10460695
2019-08-28,1.0750906121823E8,187.5771005
2019-08-29,1.0752283496823E8,170.68617588
2019-08-30,1.0753653903073E8,168.71978307
2019-08-31,1.0755011921823E8,169.82392168
2019-09-01,1.0756363709323E8,170.71440414
2019-09-02,1.0757714046823E8,173.0448614
2019-09-03,1.0759076796823E8,179.17299517
2019-09-04,1.0760423328073E8,176.83746889
2019-09-05,1.0761789246823E8,175.49971565
2019-09-06,1.0763132171823E8,176.87097157
2019-09-07,1.0764505434323E8,169.97234473
2019-09-08,1.0765864696823E8,182.34361372
2019-09-09,1.0767208103073E8,181.8847563
2019-09-10,1.0768561003073E8,180.17223554
2019-09-11,1.0769911709323E8,180.29132512
2019-09-12,1.0771270328073E8,180.31877483
2019-09-13,1.0772617046823E8,178.91011263
2019-09-14,1.0773977209323E8,180.71247343
2019-09-15,1.0775325896823E8,186.54826578
2019-09-16,1.0776688378073E8,194.27766815
2019-09-17,1.0778048165573E8,197.83365607
2019-09-18,1.0779417815573E8,211.14320706
2019-09-19,1.0780769871823E8,205.91359757
2019-09-20,1.0782126759323E8,219.42755156
2019-09-21,1.0783486653073E8,218.298517
2019-09-22,1.0784838153073E8,211.03004565
2019-09-23,1.0786194759323E8,210.15486902
2019-09-24,1.0787535271823E8,201.97549017
2019-09-25,1.0788887615573E8,171.1763985
2019-09-26,1.0790238259323E8,169.40640372
2019-09-27,1.0791598453073E8,165.66021136
2019-09-28,1.0792936296823E8,171.60774862
2019-09-29,1.0794282490573E8,172.66037788
2019-09-30,1.0795641965573E8,169.11750378
2019-10-01,1.0796987271823E8,183.09185855
2019-10-02,1.0798328909323E8,176.65458977
2019-10-03,1.0799676590573E8,173.24897594
2019-10-04,1.0801032371823E8,176.13673365
2019-10-05,1.0802377515573E8,175.83818171
2019-10-06,1.0803730984323E8,175.75412517
2019-10-07,1.0805079965573E8,173.71060389
2019-10-08,1.0806429671823E8,179.48679056
2019-10-09,1.0807768646823E8,181.18882968
2019-10-10,1.0809113996823E8,192.44363397
2019-10-11,1.0810457040573E8,194.02723587
2019-10-12,1.0811779228073E8,185.03068545
2019-10-13,1.0813127334323E8,184.61459905
2019-10-14,1.0814466746823E8,182.92572234
2019-10-15,1.0815813359323E8,183.05058324
2019-10-16,1.0817146709323E8,180.47406874
2019-10-17,1.0818480515573E8,175.33111852
2019-10-18,1.0819814159323E8,176.88636904
2019-10-19,1.0821154671823E8,174.44228878
2019-10-20,1.0822497284323E8,174.01950917
2019-10-21,1.0823817546823E8,175.13990791
2019-10-22,1.0825146971823E8,173.88437924
2019-10-23,1.0826501940573E8,167.87755694
2019-10-24,1.0827822871823E8,162.71239592
2019-10-25,1.0829124946823E8,174.89685151
2019-10-26,1.0830434490573E8,180.94152815
2019-10-27,1.0831738803073E8,178.31770981
2019-10-28,1.0833052615573E8,185.19086666
2019-10-29,1.0834351465573E8,184.40985758
2019-10-30,1.0835670784323E8,189.56678726
2019-10-31,1.0836990090573E8,184.39415398
2019-11-01,1.0838287284323E8,181.86176603
2019-11-02,1.0839601909323E8,184.60689245
2019-11-03,1.0840916265573E8,182.36803089
2019-11-04,1.0842218546823E8,182.34832579
2019-11-05,1.0843538696823E8,186.49517919
2019-11-06,1.0844864071823E8,191.54946715
2019-11-07,1.0846162453073E8,189.87931995
2019-11-08,1.0847468090573E8,187.63377229
2019-11-09,1.0848759696823E8,184.18965206
2019-11-10,1.0850023434323E8,187.214747
2019-11-11,1.0851292553073E8,189.51865776
2019-11-12,1.0852552959323E8,185.20902232
2019-11-13,1.0853829965573E8,187.50289847
2019-11-14,1.0855081440573E8,185.76090437
2019-11-15,1.0856350215573E8,183.63831525
2019-11-16,1.0857609534323E8,181.19478166
2019-11-17,1.0858875609323E8,183.14235983
2019-11-18,1.0860149734323E8,183.899177
2019-11-19,1.0861393896823E8,176.76744756
2019-11-20,1.0862659065573E8,176.82053197
2019-11-21,1.0863922834323E8,175.84320407
2019-11-22,1.0865183471823E8,161.0926327
2019-11-23,1.0866445390573E8,152.58598227
2019-11-24,1.0867713553073E8,147.56782166
2019-11-25,1.0868987590573E8,138.16655543
2019-11-26,1.0870166659323E8,146.93194631
2019-11-27,1.0871345203073E8,148.09769753
2019-11-28,1.0872533715573E8,153.43449641
2019-11-29,1.0873702196823E8,152.685764
2019-11-30,1.0874888996823E8,155.91974526
2019-12-01,1.0876069459323E8,150.2851226
2019-12-02,1.0877252059323E8,148.10068995
2019-12-03,1.0878448884323E8,149.26220817
2019-12-04,1.0879616928073E8,145.78687285
2019-12-05,1.0880788709323E8,146.00921879
2019-12-06,1.0881966084323E8,148.91537747
2019-12-07,1.0883158784323E8,149.66247941
2019-12-08,1.0884327021823E8,152.08287613
2019-12-09,1.0885506384323E8,149.53757375
2019-12-10,1.0886700034323E8,145.92498232
2019-12-11,1.0887865390573E8,143.79816052
2019-12-12,1.0889049403073E8,143.85604398
2019-12-13,1.0890228059323E8,145.41101227
2019-12-14,1.0891317965573E8,142.76884954
2019-12-15,1.0892376603073E8,141.97964606
2019-12-16,1.0893436696823E8,141.64796521
2019-12-17,1.0894487178073E8,132.84188804
2019-12-18,1.0895534003073E8,127.15293177
2019-12-19,1.0896574784323E8,130.72177589
2019-12-20,1.0897609903073E8,128.18483576
2019-12-21,1.0898660440573E8,128.16124296
2019-12-22,1.0899698471823E8,130.5145204
2019-12-23,1.0900737909323E8,134.07429255
2019-12-24,1.0901785878073E8,128.09848636
2019-12-25,1.0902815409323E8,126.53648507
2019-12-26,1.0903844515573E8,126.9632116
2019-12-27,1.0904892659323E8,126.46105716
2019-12-28,1.0905934178073E8,128.12058302
2019-12-29,1.0906978309323E8,132.57324834
2019-12-30,1.0908020790573E8,131.78896208
2019-12-31,1.0909058034323E8,131.24279818
2020-01-01,1.0910086715573E8,130.26650886
2020-01-02,1.0911180534323E8,130.02826419
2020-01-03,1.0912533609323E8,132.71730974
2020-01-04,1.0913907490573E8,133.57757046
2020-01-05,1.0915262828073E8,137.83085676
2020-01-06,1.0916632265573E8,139.44565699
2020-01-07,1.0918003446823E8,143.88356205
2020-01-08,1.0919358084323E8,144.98913724
2020-01-09,1.0920712690573E8,138.69440815
2020-01-10,1.0922088984323E8,137.98409606
2020-01-11,1.0923455265573E8,143.56955042
2020-01-12,1.0924823990573E8,145.09539087
2020-01-13,1.0926187146823E8,143.13909331
2020-01-14,1.0927539796823E8,156.49368514
2020-01-15,1.0928911640573E8,162.78312133
2020-01-16,1.0930266765573E8,160.26939027
2020-01-17,1.0931641909323E8,165.27554911
2020-01-18,1.0933005153073E8,172.0456163
2020-01-19,1.0934361628073E8,165.38071297
2020-01-20,1.0935729309323E8,165.58240048
2020-01-21,1.0937090771823E8,168.95726392
2020-01-22,1.0938461359323E8,168.94138342
2020-01-23,1.0939825884323E8,163.47712397
2020-01-24,1.0941194596823E8,162.90022032
2020-01-25,1.0942542221823E8,160.86723878
2020-01-26,1.0943909203073E8,161.94303989
2020-01-27,1.0945276909323E8,168.54302047
2020-01-28,1.0946625428073E8,172.88865979
2020-01-29,1.0947996065573E8,175.87737236
2020-01-30,1.0949345328073E8,174.09067987
2020-01-31,1.0950709040573E8,179.52458939
2020-02-01,1.0952072834323E8,181.70473255
2020-02-02,1.0953437090573E8,192.39013412
2020-02-03,1.0954806521823E8,188.86444642
2020-02-04,1.0956174309323E8,188.2618418
2020-02-05,1.0957536859323E8,189.67567241
2020-02-06,1.0958900715573E8,212.13427618
2020-02-07,1.0960251140573E8,220.89196382
2020-02-08,1.0961624359323E8,224.57768192
2020-02-09,1.0962996684323E8,227.34390121
2020-02-10,1.0964350884323E8,226.05816286
2020-02-11,1.0965724459323E8,219.26145334
2020-02-12,1.0967079146823E8,243.56032126
2020-02-13,1.0968455334323E8,270.68683607
2020-02-14,1.0969820603073E8,273.32074508
2020-02-15,1.0971190453073E8,281.7531633
2020-02-16,1.0972555340573E8,271.1314578
2020-02-17,1.0973907365573E8,256.52885905
2020-02-18,1.0975281921823E8,268.57090492
2020-02-19,1.0976651965573E8,279.54845984
2020-02-20,1.0978012203073E8,261.85653909
2020-02-21,1.0979368196823E8,264.38452056
2020-02-22,1.0980738178073E8,263.15573174
2020-02-23,1.0982090196823E8,269.10827317
2020-02-24,1.0983455290573E8,268.25178867
2020-02-25,1.0984811215573E8,262.55860417
2020-02-26,1.0986175865573E8,239.75083677
2020-02-27,1.0987548565573E8,218.94943323
2020-02-28,1.0988902078073E8,226.61833825
2020-02-29,1.0990266596823E8,225.64032417
2020-03-01,1.0991636134323E8,221.05105074
2020-03-02,1.0992999009323E8,219.85442046
2020-03-03,1.0994351871823E8,231.23307225
2020-03-04,1.0995717378073E8,223.06574507
2020-03-05,1.0997081021823E8,231.39797332
2020-03-06,1.0998444803073E8,236.25013413
2020-03-07,1.0999817071823E8,246.06525547
2020-03-08,1.1001178728073E8,218.79580597
2020-03-09,1.1002538628073E8,193.83847771
2020-03-10,1.1003900540573E8,198.59261905
2020-03-11,1.1005260459323E8,192.93291084
2020-03-12,1.1006629834323E8,184.45073321
2020-03-13,1.1007977559323E8,125.09546188
2020-03-14,1.1009337590573E8,134.39237044
2020-03-15,1.1010700159323E8,122.21333234
2020-03-16,1.1012064484323E8,122.92434562
2020-03-17,1.1013425309323E8,114.42322402
2020-03-18,1.1014790871823E8,113.97308263
2020-03-19,1.1016163471823E8,116.06544493
2020-03-20,1.1017527759323E8,130.26905812
2020-03-21,1.1018901590573E8,132.77327714
2020-03-22,1.1020257471823E8,128.60276424
2020-03-23,1.1021623428073E8,128.83833254
2020-03-24,1.1023001090573E8,136.39151692
2020-03-25,1.1024368440573E8,136.06864064
2020-03-26,1.1025742259323E8,137.26124377
2020-03-27,1.1027086971823E8,138.98800274
2020-03-28,1.1028467721823E8,128.94152484
2020-03-29,1.1029831321823E8,130.30150782
2020-03-30,1.1031198603073E8,127.0174613
2020-03-31,1.1032558065573E8,132.82140441
2020-04-01,1.1033926278073E8,133.08973185
2020-04-02,1.1035287853073E8,139.34606937
2020-04-03,1.1036649721823E8,141.5668566
2020-04-04,1.1038006303073E8,142.99152608
2020-04-05,1.1039366253073E8,144.27176134
2020-04-06,1.1040723965573E8,159.48823401
2020-04-07,1.1042083390573E8,170.02672152
2020-04-08,1.1043460896823E8,171.28231057
2020-04-09,1.1044821253073E8,170.92983964
2020-04-10,1.1046195021823E8,165.32446127
2020-04-11,1.1047548646823E8,157.94625747
2020-04-12,1.1048914484323E8,162.04623024
2020-04-13,1.1050278903073E8,153.45940254
2020-04-14,1.1051659703073E8,159.92496295
2020-04-15,1.1053012828073E8,155.98766634
2020-04-16,1.1054378959323E8,172.04137728
2020-04-17,1.1055732346823E8,171.50302401
2020-04-18,1.1057093565573E8,173.59056189
2020-04-19,1.1058460003073E8,187.23725939
2020-04-20,1.1059804928073E8,185.00207349
2020-04-21,1.1061177453073E8,171.31735959
2020-04-22,1.1062540509323E8,183.23762678
2020-04-23,1.1063912446823E8,188.70087792
2020-04-24,1.1065276303073E8,189.37492562
2020-04-25,1.1066640328073E8,196.16322903
2020-04-26,1.1068003440573E8,196.20339337
2020-04-27,1.1069353671823E8,198.32078881
2020-04-28,1.1070726259323E8,195.94571691
2020-04-29,1.1072085684323E8,211.34712827
2020-04-30,1.1073463678073E8,210.6700229
2020-05-01,1.1074829915573E8,209.96295951
2020-05-02,1.1076192565573E8,215.3560633
2020-05-03,1.1077553415573E8,209.58828287
2020-05-04,1.1078926259323E8,207.33901767
2020-05-05,1.1080282178073E8,208.17517059
2020-05-06,1.1081646334323E8,208.67731999
2020-05-07,1.1082999303073E8,205.59506292
2020-05-08,1.1084368284323E8,212.64090671
2020-05-09,1.1085734121823E8,212.7155415
2020-05-10,1.1087086671823E8,188.896264
2020-05-11,1.1088454365573E8,189.39806302
2020-05-12,1.1089823121823E8,190.97816251
2020-05-13,1.1091178803073E8,190.5880142
2020-05-14,1.1092566365573E8,201.92205999
2020-05-15,1.1093922446823E8,197.7494496
2020-05-16,1.1095271784323E8,198.77863691
2020-05-17,1.1096646109323E8,201.40760071
2020-05-18,1.1097995778073E8,214.52060241
2020-05-19,1.1099340490573E8,210.44895181
2020-05-20,1.1100699246823E8,209.43711967
2020-05-21,1.1102064421823E8,209.59551899
2020-05-22,1.1103415359323E8,204.81500786
2020-05-23,1.1104797590573E8,207.20547137
2020-05-24,1.1106158196823E8,209.73094916
2020-05-25,1.1107509228073E8,202.02487707
2020-05-26,1.1108865328073E8,200.58250263
2020-05-27,1.1110237428073E8,203.29083474
2020-05-28,1.1111583984323E8,208.09102733
2020-05-29,1.1112942590573E8,222.40186368
2020-05-30,1.1114307353073E8,220.97353091
2020-05-31,1.1115671490573E8,237.67266689
2020-06-01,1.1117023690573E8,237.97739129
2020-06-02,1.1118396284323E8,234.53400693
2020-06-03,1.1119749253073E8,238.32092815
2020-06-04,1.1121120303073E8,243.66412757
2020-06-05,1.1122475184323E8,243.57612717
2020-06-06,1.1123834015573E8,240.63582306
2020-06-07,1.1125205878073E8,243.32285265
2020-06-08,1.1126569459323E8,244.52323315
2020-06-09,1.1127928390573E8,243.64590992
2020-06-10,1.1129288328073E8,244.75165014
2020-06-11,1.1130639146823E8,240.94116391
2020-06-12,1.1132010196823E8,236.51602503
2020-06-13,1.1133369446823E8,236.96762036
2020-06-14,1.1134740096823E8,238.43613756
2020-06-15,1.1136096815573E8,227.42742948
2020-06-16,1.1137459790573E8,233.60175865
2020-06-17,1.1138815734323E8,233.35175663
2020-06-18,1.1140169390573E8,233.69693436
2020-06-19,1.1141537896823E8,228.53497528
2020-06-20,1.1142907678073E8,229.27615605
2020-06-21,1.1144267184323E8,230.16483454
2020-06-22,1.1145630659323E8,239.17136426
2020-06-23,1.1146996721823E8,241.42578084
2020-06-24,1.1148353409323E8,245.49549274
2020-06-25,1.1149717153073E8,231.19836623
2020-06-26,1.1151089540573E8,232.79656007
2020-06-27,1.1152433996823E8,230.67013255
2020-06-28,1.1153799728073E8,226.52579469
2020-06-29,1.1155158509323E8,225.50695688
2020-06-30,1.1156522953073E8,227.91715336
2020-07-01,1.1157869540573E8,228.97489372
2020-07-02,1.1159241753073E8,226.82825871
2020-07-03,1.1160603753073E8,227.12363921
2020-07-04,1.1161961134323E8,225.9887433
2020-07-05,1.1163324740573E8,225.36687458
2020-07-06,1.1164686934323E8,237.49782226
2020-07-07,1.1166049984323E8,239.46660032
2020-07-08,1.1167418965573E8,245.22050952
2020-07-09,1.1168778715573E8,244.49744183
2020-07-10,1.1170153853073E8,240.08901159
2020-07-11,1.1171512890573E8,239.52621874
2020-07-12,1.1172881996823E8,241.03528618
2020-07-13,1.1174245459323E8,241.45613033
2020-07-14,1.1175607896823E8,240.29711296
2020-07-15,1.1176958884323E8,239.63711323
2020-07-16,1.1178317209323E8,238.12151832
2020-07-17,1.1179678678073E8,233.06160527
2020-07-18,1.1181036746823E8,236.01727318
2020-07-19,1.1182405559323E8,234.9187603
2020-07-20,1.1183751296823E8,237.65129353
2020-07-21,1.1185110403073E8,243.46138237
2020-07-22,1.1186467490573E8,244.67356402
2020-07-23,1.1187839084323E8,263.20389899
2020-07-24,1.1189210503073E8,276.72436671
2020-07-25,1.1190565121823E8,282.86467774
2020-07-26,1.1191937509323E8,302.08866198
2020-07-27,1.1193292228073E8,314.62428757
2020-07-28,1.1194660203073E8,321.1960502
2020-07-29,1.1196027521823E8,321.95009765
2020-07-30,1.1197370603073E8,318.51839879
2020-07-31,1.1198733571823E8,343.8016278
2020-08-01,1.1200099009323E8,351.32013632
2020-08-02,1.1201472596823E8,367.65268641
2020-08-03,1.1202824440573E8,392.56056794
2020-08-04,1.1204200603073E8,390.70721351
2020-08-05,1.1205545778073E8,389.42935955
2020-08-06,1.1206925753073E8,399.19743167
2020-08-07,1.1208286434323E8,386.60467247
2020-08-08,1.1209647671823E8,391.21082139
2020-08-09,1.1211017421823E8,396.27504582
2020-08-10,1.1212375084323E8,396.6847536
2020-08-11,1.1213719096823E8,384.07518697
2020-08-12,1.1215096740573E8,384.94378598
2020-08-13,1.1216455328073E8,397.70051705
2020-08-14,1.1217827078073E8,435.1615319
2020-08-15,1.1219199309323E8,438.75503412
2020-08-16,1.1220539884323E8,431.13562809
2020-08-17,1.1221892715573E8,427.00410209
2020-08-18,1.1223246821823E8,422.53235688
2020-08-19,1.1224621203073E8,411.34183602
2020-08-20,1.1225983665573E8,415.42857416
2020-08-21,1.1227349159323E8,415.51854518
2020-08-22,1.1228702809323E8,391.47553329
2020-08-23,1.1230068828073E8,392.8506568
2020-08-24,1.1231427384323E8,402.14082695
2020-08-25,1.1232780796823E8,402.40334084
2020-08-26,1.1234145934323E8,384.323
2020-08-27,1.1235502046823E8,385.859
2020-08-28,1.1236879128073E8,386.985
2020-08-29,1.1238229084323E8,403.945
2020-08-30,1.1239594496823E8,405.475
2020-08-31,1.1240958428073E8,421.147
2020-09-01,1.1242335528073E8,463.113
2020-09-02,1.1243698596823E8,466.813
2020-09-03,1.1245052684323E8,437.184
2020-09-04,1.1246433490573E8,386.318
2020-09-05,1.1247794353073E8,380.77
2020-09-06,1.1249167128073E8,340.084
2020-09-07,1.1250531703073E8,344.4
