Time,ETH average daily block size,Price
2016-08-26,1510.0731586752347,11.29399109
2016-08-27,1770.2875664893618,11.19051075
2016-08-28,1423.5331679073615,11.10728836
2016-08-29,1522.2807685936723,10.91968632
2016-08-30,1622.538729474208,11.19962215
2016-08-31,1559.75070492619,11.20655727
2016-09-01,1584.6025429326287,12.0040493
2016-09-02,1827.9448401523937,12.05083942
2016-09-03,1578.2062406140496,11.68476868
2016-09-04,1435.326858673811,11.7645483
2016-09-05,1754.6748034076015,11.73810863
2016-09-06,1677.086464915198,11.61868286
2016-09-07,1770.638856955165,11.6288023
2016-09-08,1828.5435470441298,11.56850052
2016-09-09,1862.3430837878036,11.45089531
2016-09-10,1536.6273864384464,11.72736263
2016-09-11,1463.693702604682,11.85478401
2016-09-12,1576.0254026232774,11.65324211
2016-09-13,1509.9945786101528,12.08258915
2016-09-14,1784.8602953376474,11.94601536
2016-09-15,1572.8045311724823,12.00962353
2016-09-16,1989.01161632924,11.93481731
2016-09-17,1776.6686380811566,12.58448887
2016-09-18,1512.3022794846383,12.67479992
2016-09-19,1171.600865800866,12.73502922
2016-09-20,1675.5003961337347,13.38055134
2016-09-21,1635.3101223949718,14.20669651
2016-09-22,2001.61404454023,12.84622383
2016-09-23,1112.563017335624,13.10164452
2016-09-24,1542.4003647214854,12.92832279
2016-09-25,1500.7216238608119,12.98826027
2016-09-26,1450.718487394958,12.88971233
2016-09-27,1760.005461682881,13.16527462
2016-09-28,1421.8068486665616,13.44039631
2016-09-29,1471.604871669119,13.25716496
2016-09-30,1533.7286448830653,13.33109093
2016-10-01,1719.2708155240211,13.13239765
2016-10-02,1623.5525220575994,13.16473293
2016-10-03,1855.3263605164243,13.20552063
2016-10-04,1921.8797572178478,13.39880371
2016-10-05,2027.5759958967344,13.25749874
2016-10-06,1864.974175734936,12.84533882
2016-10-07,1766.3446619217082,12.92625523
2016-10-08,7503.401256443299,12.64265347
2016-10-09,4086.6708736272744,12.26047421
2016-10-10,13651.936265560165,11.90778828
2016-10-11,3673.512131147541,12.13507748
2016-10-12,1326.0918817934783,11.73500061
2016-10-13,1288.660026560425,11.99354458
2016-10-14,1389.510150622135,11.9192934
2016-10-15,1286.483237939493,11.86220741
2016-10-16,1198.7748586631194,11.95855045
2016-10-17,1424.9086803813348,11.92120838
2016-10-18,1389.8544282881692,12.19547844
2016-10-19,1964.347039754308,12.49901009
2016-10-20,1478.976252019386,12.20103645
2016-10-21,1734.8268822472644,12.08692837
2016-10-22,1423.3493139361879,12.12838173
2016-10-23,1314.2604958677687,11.96116257
2016-10-24,1727.4172888667663,11.99033356
2016-10-25,1595.2166309189902,11.26816273
2016-10-26,1578.1831568497685,11.58884907
2016-10-27,1502.568241903503,11.43562508
2016-10-28,1480.8657284768212,11.53957653
2016-10-29,1459.7411266113368,11.10292244
2016-10-30,1472.144451962111,10.48897076
2016-10-31,1457.0733214111526,11.17594051
2016-11-01,1655.7151607963247,10.73330975
2016-11-02,1506.5159871426154,10.9131155
2016-11-03,1459.7705192629817,10.79964828
2016-11-04,1427.7147419734408,10.93370247
2016-11-05,1260.6659932659932,11.05909157
2016-11-06,1365.5260869565218,10.87234211
2016-11-07,1308.10303514377,10.89083767
2016-11-08,1484.5404072542158,10.89247608
2016-11-09,1477.263738099215,10.42971802
2016-11-10,1500.3080680478356,10.55637455
2016-11-11,1380.3149291075897,10.51397896
2016-11-12,1571.733500417711,10.181036
2016-11-13,1453.6578352180936,10.19999409
