Time,ETH daily new contracts,Price
2020-06-12,19545,236.51602503
2020-06-13,31645,236.96762036
2020-06-14,46066,238.43613756
2020-06-15,32228,227.42742948
2020-06-16,21156,233.60175865
2020-06-17,15081,233.35175663
2020-06-18,18563,233.69693436
2020-06-19,14608,228.53497528
2020-06-20,57390,229.27615605
2020-06-21,65213,230.16483454
2020-06-22,27298,239.17136426
2020-06-23,11686,241.42578084
2020-06-24,21022,245.49549274
2020-06-25,18085,231.19836623
2020-06-26,81497,232.79656007
2020-06-27,43830,230.67013255
2020-06-28,58205,226.52579469
2020-06-29,47922,225.50695688
2020-06-30,28641,227.91715336
2020-07-01,28802,228.97489372
2020-07-02,29327,226.82825871
2020-07-03,66722,227.12363921
2020-07-04,81437,225.9887433
2020-07-05,131236,225.36687458
2020-07-06,103382,237.49782226
2020-07-07,57804,239.46660032
2020-07-08,75572,245.22050952
2020-07-09,25885,244.49744183
2020-07-10,46961,240.08901159
2020-07-11,113221,239.52621874
2020-07-12,117876,241.03528618
2020-07-13,83257,241.45613033
2020-07-14,35563,240.29711296
2020-07-15,31652,239.63711323
2020-07-16,6772,238.12151832
2020-07-17,11164,233.06160527
2020-07-18,11116,236.01727318
2020-07-19,12719,234.9187603
2020-07-20,10480,237.65129353
2020-07-21,11340,243.46138237
2020-07-22,13102,244.67356402
2020-07-23,14487,263.20389899
2020-07-24,15387,276.72436671
2020-07-25,10660,282.86467774
2020-07-26,32623,302.08866198
2020-07-27,26322,314.62428757
2020-07-28,20002,321.1960502
2020-07-29,39047,321.95009765
2020-07-30,12114,318.51839879
2020-07-31,26399,343.8016278
2020-08-01,43095,351.32013632
2020-08-02,69115,367.65268641
2020-08-03,124984,392.56056794
2020-08-04,48800,390.70721351
2020-08-05,84515,389.42935955
2020-08-06,61219,399.19743167
2020-08-07,41694,386.60467247
2020-08-08,30314,391.21082139
2020-08-09,33694,396.27504582
2020-08-10,19411,396.6847536
2020-08-11,16599,384.07518697
2020-08-12,26954,384.94378598
2020-08-13,53753,397.70051705
2020-08-14,73332,435.1615319
2020-08-15,98937,438.75503412
2020-08-16,130475,431.13562809
2020-08-17,103047,427.00410209
2020-08-18,64568,422.53235688
2020-08-19,45270,411.34183602
2020-08-20,42441,415.42857416
2020-08-21,17589,415.51854518
2020-08-22,63171,391.47553329
2020-08-23,125350,392.8506568
2020-08-24,108395,402.14082695
2020-08-25,71163,402.40334084
2020-08-26,97539,384.323
2020-08-27,59524,385.859
2020-08-28,101270,386.985
2020-08-29,67853,403.945
2020-08-30,37617,405.475
2020-08-31,15336,421.147
2020-09-01,9633,463.113
2020-09-02,5767,466.813
2020-09-03,6092,437.184
2020-09-04,21526,386.318
2020-09-05,25294,380.77
2020-09-06,84527,340.084
2020-09-07,86315,344.4
2020-09-08,145604,346.769
2020-09-09,58142,341.871
2020-09-10,20488,363.924
2020-09-11,8351,362.306
2020-09-12,44604,368.483
2020-09-13,66889,387.652
2020-09-14,34944,369.284
2020-09-15,6293,375.509
2020-09-16,23253,365.793
2020-09-17,33509,380.315
2020-09-18,5043,386.224
2020-09-19,17037,378.197
2020-09-20,32401,381.224
2020-09-21,24947,369.865
2020-09-22,49226,336.47
2020-09-23,42109,335.898
2020-09-24,62109,327.895
2020-09-25,47396,342.924
2020-09-26,110592,350.661
2020-09-27,92942,354.384
2020-09-28,55401,357.35
2020-09-29,16727,354.961
2020-09-30,23963,354.571
2020-10-01,23476,363.959
2020-10-02,67881,342.018
2020-10-03,121543,346.228
2020-10-04,84256,348.355
2020-10-05,48667,351.193
2020-10-06,39712,350.855
2020-10-07,20602,341.327
2020-10-08,58361,336.618
2020-10-09,49072,350.545
2020-10-10,54782,374.994
2020-10-11,118326,372.24
2020-10-12,131706,374.134
2020-10-13,75576,382.99
2020-10-14,42324,382.471
2020-10-15,68752,378.974
2020-10-16,65884,369.814
2020-10-17,169984,368.038
2020-10-18,207275,374.022
2020-10-19,158830,375.153
2020-10-20,62241,375.78
2020-10-21,22578,379.146
2020-10-22,15877,395.107
2020-10-23,33936,412.905
2020-10-24,143082,410.813
2020-10-25,156900,409.996
2020-10-26,123182,405.177
2020-10-27,72099,394.808
2020-10-28,42275,397.55
2020-10-29,28953,388.139
2020-10-30,13578,378.727
2020-10-31,82576,384.938
2020-11-01,117024,389.574
2020-11-02,19520,399.805
2020-11-03,39362,375.562
2020-11-04,103936,378.407
2020-11-05,85791,403.61
2020-11-06,15633,435.998
2020-11-07,47141,457.34
2020-11-08,144543,437.229
2020-11-09,99214,445.673
2020-11-10,77134,449.865
2020-11-11,151576,463.022
2020-11-12,97051,465.138
2020-11-13,96971,461.282
2020-11-14,53021,467.639
2020-11-15,120434,461.149
2020-11-16,63086,455.151
2020-11-17,11497,466.196
2020-11-18,10087,476.354
2020-11-19,11570,472.582
2020-11-20,10645,490.843
2020-11-21,7944,510.629
2020-11-22,8686,542.855
2020-11-23,11329,581.396
2020-11-24,11850,605.713
2020-11-25,16395,593.233
2020-11-26,15016,516.841
2020-11-27,56125,518.394
2020-11-28,196052,514.494
2020-11-29,316546,542.005
2020-11-30,65728,585.931
2020-12-01,12731,611.457
2020-12-02,17413,598.515
2020-12-03,37137,598.914
2020-12-04,13136,605.208
2020-12-05,62080,585.401
2020-12-06,98270,600.54
2020-12-07,64954,601.208
2020-12-08,15651,589.094
2020-12-09,14552,539.286
2020-12-10,16100,563.55
2020-12-11,15838,541.876
2020-12-12,24940,559.563
2020-12-13,87535,579.267
2020-12-14,18369,586.144
2020-12-15,10795,585.502
2020-12-16,10867,584.977
2020-12-17,11892,648.132
2020-12-18,14322,644.56
2020-12-19,16468,649.565
2020-12-20,39358,656.262
2020-12-21,15943,645.999
2020-12-22,16477,595.695
2020-12-23,9253,616.578
2020-12-24,11070,581.81
2020-12-25,40545,611.912
2020-12-26,15817,624.794
2020-12-27,14380,649.581
2020-12-28,13701,733.778
2020-12-29,11863,707.811
2020-12-30,13936,734.654
2020-12-31,15122,748.864
2021-01-01,30148,738.554
2021-01-02,31948,767.28605789
2021-01-03,11708,773.78175013
2021-01-04,13243,1045.586
2021-01-05,13670,1004.476
2021-01-06,15687,1109.529
2021-01-07,14421,1190.206
2021-01-08,17727,1204.996
2021-01-09,23863,1194.602
2021-01-10,33049,1347.931
2021-01-11,13126,1070.844
2021-01-12,20105,1141.299
2021-01-13,41067,1072.729
2021-01-14,29164,1148.518
2021-01-15,21911,1233.948
2021-01-16,23208,1182.671
2021-01-17,37939,1184.177
2021-01-18,29106,1218.045
2021-01-19,13420,1375.472
2021-01-20,21706,1373.569
2021-01-21,14563,1307.813
2021-01-22,14701,1133.53
2021-01-23,16467,1260.578
2021-01-24,18078,1312.597
2021-01-25,12609,1423.177
2021-01-26,22506,1320.525
2021-01-27,21716,1302.016
2021-01-28,23529,1285.27
2021-01-29,23895,1319.051
2021-01-30,54109,1349.892
2021-01-31,31280,1346.449
2021-02-01,21765,1320.069
2021-02-02,16359,1419.065
2021-02-03,21609,1548.021
2021-02-04,21917,1665.8
2021-02-05,20311,1660.576
2021-02-06,77904,1681.12
2021-02-07,78001,1635.058
2021-02-08,60598,1641.181
2021-02-09,18854,1753.792
2021-02-10,21816,1815.127
2021-02-11,36802,1739.973
2021-02-12,26004,1770.62
2021-02-13,20380,1810.867
2021-02-14,37360,1838.09
2021-02-15,48161,1753.012
2021-02-16,26530,1798.692
2021-02-17,20815,1806.601
2021-02-18,20840,1898.429
2021-02-19,20437,1918.801
2021-02-20,18936,1999.934
2021-02-21,44946,1914.252
2021-02-22,20872,1888.087
2021-02-23,13341,1591.943
2021-02-24,33105,1645.739
2021-02-25,46712,1636.277
2021-02-26,50048,1416.608
2021-02-27,22937,1491.979
2021-02-28,28276,1348.697
2021-03-01,42759,1440.6
2021-03-02,21874,1539.224
2021-03-03,27989,1567.16
2021-03-04,18136,1560.518
2021-03-05,15288,1480.0
2021-03-06,32908,1585.191
2021-03-07,14853,1682.79
2021-03-08,16131,1690.425
2021-03-09,11445,1813.659
2021-03-10,14682,1812.074
2021-03-11,18750,1770.391
2021-03-12,14974,1792.458
2021-03-13,16386,1788.715
2021-03-14,20178,1887.732
2021-03-15,16799,1799.154
2021-03-16,20067,1800.663
2021-03-17,20009,1784.397
2021-03-18,21490,1814.534
2021-03-19,23906,1793.18
2021-03-20,24628,1823.564
2021-03-21,50587,1779.703
2021-03-22,20505,1789.836
2021-03-23,23334,1679.069
2021-03-24,17165,1695.929
2021-03-25,23955,1576.537
2021-03-26,29517,1636.389
2021-03-27,38590,1692.118
2021-03-28,53666,1718.128
2021-03-29,28633,1704.818
2021-03-30,16015,1817.695
2021-03-31,17928,1814.751
2021-04-01,15889,1926.697
2021-04-02,18599,1996.558
2021-04-03,21968,2111.577
2021-04-04,48481,2033.063
2021-04-05,51302,2030.72
2021-04-06,18335,2095.259
2021-04-07,29064,2078.969
2021-04-08,44069,2023.208
2021-04-09,52653,2076.849
2021-04-10,47651,2158.767
2021-04-11,101921,2129.453
2021-04-12,58491,2182.728
2021-04-13,36607,2166.35
2021-04-14,24024,2374.619
2021-04-15,43158,2474.784
2021-04-16,32088,2425.607
2021-04-17,23489,2465.05
2021-04-18,22559,2214.949
2021-04-19,22991,2274.54
2021-04-20,21460,2096.829
2021-04-21,27350,2290.984
2021-04-22,28836,2482.854
2021-04-23,36454,2133.555
2021-04-24,164389,2277.834
2021-04-25,234226,2194.006
2021-04-26,67816,2456.575
2021-04-27,69186,2544.483
2021-04-28,43848,2612.258
2021-04-29,34673,2731.784
2021-04-30,55389,2776.607
2021-05-01,97910,2853.384
2021-05-02,99007,2896.554
2021-05-03,43002,3143.779
2021-05-04,25118,3326.884
2021-05-05,30597,3340.197
2021-05-06,30381,3442.802
2021-05-07,27770,3440.036
2021-05-08,26652,3539.629
2021-05-09,22726,3949.514
2021-05-10,24467,4114.827
2021-05-11,23189,3968.521
2021-05-12,25236,4311.684
2021-05-13,30980,3968.691
2021-05-14,26174,3888.501
2021-05-15,27887,3916.265
2021-05-16,40805,3854.966
2021-05-17,24358,3525.279
2021-05-18,25701,3505.803
2021-05-19,21521,2989.084
2021-05-20,26428,2713.535
2021-05-21,33702,2691.51
2021-05-22,49992,2245.141
2021-05-23,139655,2154.164
2021-05-24,102752,2293.335
2021-05-25,58716,2656.371
2021-05-26,71401,2887.582
2021-05-27,91693,2735.811
2021-05-28,65287,2567.561
2021-05-29,161769,2491.822
2021-05-30,106149,2457.191
2021-05-31,128942,2446.77
2021-06-01,73390,2652.619
2021-06-02,55639,2689.245
2021-06-03,43234,2815.143
2021-06-04,69386,2618.303
2021-06-05,177340,2781.692
2021-06-06,289269,2691.031
2021-06-07,106535,2765.091
2021-06-08,56811,2504.845
2021-06-09,87425,2511.897
2021-06-10,93970,2549.427
2021-06-11,113162,2447.836
2021-06-12,114534,2324.431
2021-06-13,179738,2324.39
2021-06-14,68292,2497.655
2021-06-15,67640,2621.46
2021-06-16,41159,2529.594
2021-06-17,40095,2443.438
2021-06-18,65338,2342.092
2021-06-19,76957,2240.949
2021-06-20,132417,2199.985
2021-06-21,87757,2012.064
2021-06-22,27589,1938.913
2021-06-23,36901,2006.469
2021-06-24,82449,1920.13
2021-06-25,57730,1945.004
2021-06-26,104650,1751.054
2021-06-27,191423,1869.225
2021-06-28,48177,2048.917
2021-06-29,26759,2133.623
2021-06-30,31766,2159.196
2021-07-01,21584,2135.487
2021-07-02,61334,2063.882
2021-07-03,119324,2198.461
2021-07-04,149015,2336.429
2021-07-05,94483,2274.121
2021-07-06,17139,2339.325
2021-07-07,12289,2375.341
2021-07-08,8842,2172.922
2021-07-09,15399,2118.773
2021-07-10,35054,2123.156
2021-07-11,75797,2098.616
2021-07-12,36319,2146.921
2021-07-13,13448,2028.396
2021-07-14,16615,1899.752
2021-07-15,12134,1953.491
2021-07-16,13858,1904.963
2021-07-17,14946,1879.483
2021-07-18,26174,1957.833
2021-07-19,37462,1893.869
2021-07-20,14479,1765.66
2021-07-21,28666,1871.425
2021-07-22,19842,1992.152
2021-07-23,17340,2062.25
2021-07-24,26723,2135.875
2021-07-25,23341,2177.222
2021-07-26,12601,2329.702
2021-07-27,19272,2205.895
2021-07-28,13272,2297.331
2021-07-29,15734,2296.385
2021-07-30,16845,2399.557
2021-07-31,25675,2443.645
2021-08-01,19946,2587.389
2021-08-02,19466,2617.858
2021-08-03,13773,2490.874
2021-08-04,16295,2471.762
2021-08-05,10031,2680.316
2021-08-06,9040,2769.405
2021-08-07,8847,2960.576
2021-08-08,9491,3140.192
2021-08-09,10101,2946.105
2021-08-10,11130,3146.639
2021-08-11,9747,3231.465
2021-08-12,9617,3144.368
2021-08-13,9449,3227.004
2021-08-14,9273,3309.366
2021-08-15,9796,3157.756
2021-08-16,8834,3277.219
2021-08-17,9669,3167.207
2021-08-18,8670,3031.928
2021-08-19,9309,2981.949
2021-08-20,10035,3214.852
2021-08-21,11047,3295.274
2021-08-22,11046,3266.142
2021-08-23,10217,3327.004
2021-08-24,10420,3349.916
2021-08-25,11255,3185.137
2021-08-26,10949,3101.657
2021-08-27,11998,3128.655
2021-08-28,12003,3234.435
2021-08-29,12006,3210.049
2021-08-30,11627,3181.163
2021-08-31,10663,3352.854
2021-09-01,11162,3514.949
2021-09-02,12472,3738.052
2021-09-03,10193,3800.17
2021-09-04,11097,3918.382
2021-09-05,10296,3870.989
2021-09-06,10630,3945.368
2021-09-07,11034,3886.451
2021-09-08,11183,3271.004
2021-09-09,12492,3502.215
2021-09-10,15679,3402.989
2021-09-11,14172,3241.824
2021-09-12,15819,3323.531
2021-09-13,14641,3201.041
2021-09-14,18134,3310.29
2021-09-15,14564,3397.536
2021-09-16,12129,3635.19
2021-09-17,9208,3518.521
2021-09-18,12240,3500.923
2021-09-19,17675,3438.523
2021-09-20,9477,3116.236
2021-09-21,10391,3067.58
2021-09-22,10982,2945.822
2021-09-23,10384,3146.573
2021-09-24,10663,2927.843
2021-09-25,13271,2890.092
2021-09-26,9291,2777.896
2021-09-27,13417,3098.286
2021-09-28,10180,2895.497
2021-09-29,10130,2924.041
2021-09-30,9227,3000.182
2021-10-01,7834,3093.867
2021-10-02,11748,3283.993
2021-10-03,11756,3394.686
2021-10-04,8072,3366.027
2021-10-05,8364,3394.255
2021-10-06,7658,3455.964
2021-10-07,8371,3611.851
2021-10-08,10933,3602.427
2021-10-09,10828,3604.781
2021-10-10,10838,3582.362
2021-10-11,8078,3613.426
2021-10-12,9257,3483.067
2021-10-13,9980,3436.817
2021-10-14,10569,3631.106
2021-10-15,7873,3811.252
2021-10-16,14193,3847.484
2021-10-17,11613,3879.788
2021-10-18,10744,3838.741
2021-10-19,10635,3809.571
2021-10-20,10015,3855.165
2021-10-21,9155,4168.182
2021-10-22,10899,4136.177
2021-10-23,10175,4020.078
2021-10-24,9568,4094.972
2021-10-25,8223,4149.958
2021-10-26,7725,4199.489
2021-10-27,6808,4144.402
2021-10-28,9902,4015.071
2021-10-29,8461,4306.163
2021-10-30,9394,4350.46
2021-10-31,14340,4316.342
2021-11-01,8919,4300.714
2021-11-02,9231,4345.203
2021-11-03,10235,4611.42
2021-11-04,14296,4523.864
2021-11-05,23213,4532.89
2021-11-06,14511,4472.83
2021-11-07,12288,4546.21
2021-11-08,10486,4732.6
2021-11-09,8714,4789.0
2021-11-10,11013,4721.22
2021-11-11,9781,4696.32
2021-11-12,9120,4709.94
2021-11-13,9677,4640.24
2021-11-14,10312,4602.16
2021-11-15,16618,4684.52
2021-11-16,10054,4304.97
2021-11-17,15180,4184.84
2021-11-18,9145,4249.73
2021-11-19,10059,4061.1
2021-11-20,19311,4284.09
2021-11-21,9785,4353.27
2021-11-22,10609,4191.45
2021-11-23,13156,4109.41
2021-11-24,11402,4272.25
2021-11-25,10815,4294.4
2021-11-26,13600,4334.06
2021-11-27,10970,4122.73
2021-11-28,10349,4072.2
2021-11-29,12297,4350.69
2021-11-30,14669,4413.74
2021-12-01,11824,4771.38
2021-12-02,17621,4561.56
2021-12-03,13189,4565.84
2021-12-04,11144,3880.21
2021-12-05,24231,4193.1
2021-12-06,19661,4068.4
2021-12-07,17615,4354.85
2021-12-08,19995,4361.41
2021-12-09,12989,4388.07
2021-12-10,18920,4039.98
2021-12-11,16045,3982.23
2021-12-12,15218,4058.7
2021-12-13,16350,3989.59
2021-12-14,24916,3781.44
2021-12-15,14762,3867.95
2021-12-16,14180,4015.74
2021-12-17,17589,3875.78
2021-12-18,16188,3894.19
2021-12-19,17166,3981.75
2021-12-20,17091,3839.22
2021-12-21,20800,4004.77
2021-12-22,20957,4052.47
2021-12-23,14279,3913.8
2021-12-24,14638,4089.85
2021-12-25,9858,4056.01
2021-12-26,14587,4038.45
2021-12-27,13306,4054.1
2021-12-28,12121,3917.7
2021-12-29,10412,3796.24
2021-12-30,13949,3713.71
2021-12-31,13801,3708.4
2022-01-01,12828,3716.05
2022-01-02,12782,3741.39
2022-01-03,13798,3809.3
2022-01-04,16453,3757.37
2022-01-05,16523,3814.9
2022-01-06,12609,3452.75
2022-01-07,12278,3192.11
2022-01-08,16890,3210.81
2022-01-09,12294,3132.37
2022-01-10,9111,3162.12
2022-01-11,12877,3132.91
2022-01-12,15225,3215.89
2022-01-13,13638,3341.18
2022-01-14,13289,3266.76
2022-01-15,15298,3309.53
2022-01-16,15255,3334.89
2022-01-17,14391,3274.22
2022-01-18,15392,3187.22
2022-01-19,19458,3058.17
2022-01-20,15760,3138.8
2022-01-21,11861,2882.18
2022-01-22,11089,2467.9
2022-01-23,14527,2490.17
2022-01-24,17123,2383.39
2022-01-25,16437,2382.98
2022-01-26,17876,2462.07
2022-01-27,16552,2406.88
2022-01-28,14939,2398.2
2022-01-29,16675,2563.33
2022-01-30,17176,2621.52
2022-01-31,16935,2522.08
2022-02-01,14342,2738.06
2022-02-02,15717,2750.5
2022-02-03,17692,2673.97
2022-02-04,16030,2805.7
2022-02-05,19722,3002.48
2022-02-06,18759,3014.03
2022-02-07,44373,3082.99
2022-02-08,22622,3176.41
2022-02-09,20229,3107.58
2022-02-10,25836,3194.07
2022-02-11,18891,3104.3
2022-02-12,20700,2923.46
2022-02-13,22066,2924.98
2022-02-14,29792,2883.37
2022-02-15,20365,3050.73
2022-02-16,15843,3150.14
2022-02-17,16613,3112.19
2022-02-18,13910,2904.77
2022-02-19,15689,2813.81
2022-02-20,12412,2655.15
2022-02-21,14018,2750.29
2022-02-22,13583,2523.0
2022-02-23,14727,2695.04
2022-02-24,11549,2375.04
2022-02-25,23547,2611.31
2022-02-26,18891,2790.25
2022-02-27,17746,2738.38
2022-02-28,12523,2635.08
2022-03-01,10567,2920.99
2022-03-02,18436,2975.4
2022-03-03,16060,2904.07
2022-03-04,17001,2732.21
2022-03-05,18902,2637.19
2022-03-06,20712,2644.37
2022-03-07,18823,2521.49
2022-03-08,23071,2533.93
2022-03-09,16014,2747.15
2022-03-10,22153,2595.5
2022-03-11,17421,2610.79
2022-03-12,20343,2588.38
2022-03-13,15778,2581.99
2022-03-14,16004,2588.63
2022-03-15,14675,2529.81
2022-03-16,13648,2647.35
2022-03-17,13184,2756.65
2022-03-18,10610,2794.49
2022-03-19,13068,2923.64
2022-03-20,14198,2926.72
2022-03-21,11873,2891.63
2022-03-22,10944,2994.99
2022-03-23,14593,2950.41
2022-03-24,11923,3040.07
2022-03-25,10823,3132.6
2022-03-26,11238,3139.52
2022-03-27,14131,3157.34
2022-03-28,10111,3321.64
2022-03-29,9888,3390.59
2022-03-30,9743,3410.13
2022-03-31,10472,3405.03
2022-04-01,10021,3281.05
2022-04-02,8721,3485.63
2022-04-03,10043,3490.04
2022-04-04,9820,3504.6
2022-04-05,9212,3527.94
2022-04-06,10748,3344.73
2022-04-07,10742,3226.3
2022-04-08,11180,3283.02
2022-04-09,14173,3210.1
2022-04-10,14916,3244.63
2022-04-11,11537,3181.24
2022-04-12,10428,3025.61
2022-04-13,9978,3051.4
2022-04-14,11984,3114.42
2022-04-15,13112,3034.48
2022-04-16,14435,3035.2
2022-04-17,16282,3038.06
2022-04-18,12368,2891.19
2022-04-19,10640,3039.95
2022-04-20,8822,3090.45
2022-04-21,9427,3104.03
2022-04-22,11608,3020.18
2022-04-23,12299,2958.99
2022-04-24,13792,2949.57
2022-04-25,9068,2814.04
2022-04-26,10425,3004.25
2022-04-27,10419,2882.83
2022-04-28,11004,2905.0
2022-04-29,10522,2926.96
2022-04-30,10533,2829.58
2022-05-01,9106,2767.0
2022-05-02,9499,2844.01
2022-05-03,9050,2842.6
2022-05-04,13409,2829.31
2022-05-05,13270,2934.63
2022-05-06,12108,2729.22
2022-05-07,16816,2672.64
2022-05-08,14396,2557.44
2022-05-09,12368,2448.28
2022-05-10,7563,2380.92
2022-05-11,7953,2308.29
2022-05-12,7626,1888.58
2022-05-13,11640,2046.37
2022-05-14,14226,2028.99
2022-05-15,17737,2034.07
2022-05-16,15705,2010.03
2022-05-17,11312,2068.23
2022-05-18,13221,2036.03
2022-05-19,12018,1950.75
2022-05-20,12257,2025.02
2022-05-21,13556,1977.47
2022-05-22,13179,1973.09
2022-05-23,11384,2065.5
2022-05-24,12113,1982.92
2022-05-25,10946,1975.38
2022-05-26,8095,1924.75
2022-05-27,8320,1763.84
2022-05-28,14779,1764.13
2022-05-29,19618,1781.05
2022-05-30,7927,1906.64
2022-05-31,8061,1969.76
2022-06-01,7619,1929.06
2022-06-02,7530,1824.24
2022-06-03,8065,1813.21
2022-06-04,8099,1767.34
2022-06-05,7960,1785.83
2022-06-06,7675,1890.26
2022-06-07,8669,1763.02
2022-06-08,6900,1806.19
2022-06-09,7877,1809.52
2022-06-10,6839,1787.66
2022-06-11,8000,1666.06
2022-06-12,13326,1470.1
2022-06-13,7350,1280.69
2022-06-14,7982,1242.08
2022-06-15,6874,1092.36
2022-06-16,7768,1164.75
2022-06-17,7009,1097.65
2022-06-18,9555,1002.75
2022-06-19,6992,954.72
2022-06-20,8944,1077.6
2022-06-21,7805,1147.04
2022-06-22,6116,1073.27
2022-06-23,6351,1091.8
2022-06-24,5144,1149.74
2022-06-25,6774,1233.46
2022-06-26,5308,1237.24
2022-06-27,7559,1225.34
2022-06-28,4887,1206.8
2022-06-29,4889,1128.96
2022-06-30,5576,1056.58
2022-07-01,12694,1065.57
2022-07-02,15202,1041.56
2022-07-03,16635,1062.48
2022-07-04,6874,1049.89
2022-07-05,7060,1157.88
2022-07-06,6652,1137.3
2022-07-07,9107,1175.69
2022-07-08,7844,1240.1
2022-07-09,14958,1224.18
2022-07-10,11783,1189.17
2022-07-11,7178,1142.53
2022-07-12,6006,1068.17
2022-07-13,7501,1069.19
2022-07-14,9751,1096.24
2022-07-15,6526,1212.23
2022-07-16,10706,1197.15
2022-07-17,8456,1363.03
2022-07-18,5894,1469.55
2022-07-19,7129,1511.82
2022-07-20,7030,1533.22
2022-07-21,8029,1487.88
2022-07-22,10487,1597.2
2022-07-23,15688,1578.33
2022-07-24,12042,1605.08
2022-07-25,10413,1524.14
2022-07-26,5232,1409.78
2022-07-27,8612,1465.02
2022-07-28,6741,1615.2
2022-07-29,6413,1715.87
2022-07-30,14119,1715.77
2022-07-31,11380,1698.7
2022-08-01,7734,1694.11
2022-08-02,8816,1593.23
2022-08-03,9668,1628.53
2022-08-04,7323,1625.88
2022-08-05,7753,1663.91
2022-08-06,11254,1719.49
2022-08-07,13230,1685.6
2022-08-08,7149,1734.4
2022-08-09,6421,1781.92
2022-08-10,7461,1685.7
2022-08-11,6295,1878.89
2022-08-12,7610,1888.65
2022-08-13,9113,1996.83
2022-08-14,12799,2016.68
2022-08-15,9187,1900.65
2022-08-16,9825,1884.24
2022-08-17,11562,1891.93
2022-08-18,9764,1845.05
2022-08-19,6526,1745.62
2022-08-20,10262,1646.82
2022-08-21,17192,1585.02
2022-08-22,11488,1554.51
2022-08-23,6901,1599.46
2022-08-24,8673,1626.47
2022-08-25,10050,1708.08
2022-08-26,7576,1660.57
2022-08-27,9761,1508.31
2022-08-28,11525,1495.79
2022-08-29,8051,1454.0
2022-08-30,6417,1587.18
2022-08-31,6393,1585.92
2022-09-01,6090,1543.51
2022-09-02,7103,1594.53
2022-09-03,6281,1544.81
2022-09-04,11740,1546.18
2022-09-05,8338,1562.51
2022-09-06,6671,1658.11
2022-09-07,5690,1518.67
2022-09-08,6352,1612.17
2022-09-09,5954,1705.11
2022-09-10,6468,1710.88
2022-09-11,7455,1761.57
2022-09-12,6722,1760.0
2022-09-13,7247,1715.92
2022-09-14,7028,1609.03
2022-09-15,7993,1636.18
2022-09-16,8383,1471.45
2022-09-17,12076,1432.07
2022-09-18,13120,1454.02
2022-09-19,10706,1301.45
2022-09-20,9378,1357.79
2022-09-21,8675,1331.72
2022-09-22,7965,1278.94
2022-09-23,7777,1331.23
2022-09-24,8237,1322.69
2022-09-25,8483,1333.21
2022-09-26,8040,1295.08
2022-09-27,6837,1382.67
2022-09-28,8807,1285.68
2022-09-29,8304,1322.22
2022-09-30,8281,1340.39
2022-10-01,8261,1329.54
2022-10-02,10867,1311.14
2022-10-03,8011,1292.16
2022-10-04,8262,1350.02
2022-10-05,8404,1352.8
2022-10-06,8995,1368.76
2022-10-07,8896,1356.29
2022-10-08,8728,1330.8
2022-10-09,4661,1315.3
2022-10-10,17442,1316.95
2022-10-11,28705,1283.59
2022-10-12,20493,1294.67
2022-10-13,21123,1277.79
2022-10-14,24800,1321.96
2022-10-15,45947,1294.68
2022-10-16,41993,1283.5
2022-10-17,18863,1312.76
2022-10-18,16844,1337.19
2022-10-19,18437,1300.37
2022-10-20,8166,1292.49
2022-10-21,11556,1284.86
2022-10-22,54317,1300.21
2022-10-23,52064,1309.65
2022-10-24,41943,1337.26
2022-10-25,37659,1347.57
2022-10-26,15747,1518.11
2022-10-27,17421,1556.04
2022-10-28,21771,1493.14
2022-10-29,28357,1590.47
2022-10-30,47242,1629.63
2022-10-31,28048,1591.49
2022-11-01,18204,1590.47
2022-11-02,48570,1564.53
2022-11-03,58194,1544.26
2022-11-04,55239,1587.04
2022-11-05,62970,1651.71
2022-11-06,90088,1622.74
2022-11-07,33732,1549.47
2022-11-08,22184,1495.72
2022-11-09,9022,1274.56
2022-11-10,9878,1188.73
2022-11-11,28459,1275.54
2022-11-12,45780,1262.68
2022-11-13,71318,1248.52
2022-11-14,25111,1256.62
2022-11-15,27990,1265.93
2022-11-16,61717,1245.01
2022-11-17,50530,1202.34
2022-11-18,62907,1213.21
2022-11-19,114101,1206.01
2022-11-20,81691,1218.85
2022-11-21,81778,1122.27
2022-11-22,44186,1091.93
2022-11-23,69764,1165.18
2022-11-24,99825,1211.34
2022-11-25,135154,1184.56
2022-11-26,115048,1218.72
2022-11-27,126749,1216.97
2022-11-28,83107,1173.15
2022-11-29,67911,1205.2
2022-11-30,55249,1272.72
2022-12-01,68346,1280.79
2022-12-02,74208,1276.59
2022-12-03,79124,1276.77
2022-12-04,107574,1257.41
2022-12-05,84768,1297.68
2022-12-06,80220,1260.49
2022-12-07,81423,1224.55
2022-12-08,66729,1233.03
2022-12-09,55551,1282.18
2022-12-10,49901,1265.05
2022-12-11,85260,1276.58
2022-12-12,67409,1246.88
2022-12-13,21007,1266.63
2022-12-14,33891,1322.75
2022-12-15,38221,1287.66
2022-12-16,26802,1278.24
2022-12-17,33165,1183.49
2022-12-18,44265,1183.49
2022-12-19,63506,1180.14
2022-12-20,25250,1208.36
2022-12-21,34400,1211.24
2022-12-22,54233,1213.52
2022-12-23,38416,1221.97
2022-12-24,49280,1220.47
2022-12-25,116015,1219.91
2022-12-26,72168,1220.88
2022-12-27,42657,1222.13
2022-12-28,37775,1194.21
2022-12-29,43232,1194.29
2022-12-30,58128,1188.28
2022-12-31,100615,1196.47
2023-01-01,129571,1194.65
2023-01-02,81352,1213.19
