Time,ETH mining difficulty,Price
2017-04-27,3.1124492399962206E14,58.58997726
2017-04-28,3.222858185033272E14,64.29021454
2017-04-29,3.401255163448278E14,69.83218384
2017-04-30,3.3479612236523856E14,71.76806641
2017-05-01,3.358492373279601E14,81.4564209
2017-05-02,3.356223261665415E14,79.35325623
2017-05-03,3.392316153570819E14,80.05103302
2017-05-04,3.355472331361987E14,89.99662781
2017-05-05,3.469257440683442E14,102.02135468
2017-05-06,3.4747965745453625E14,95.64967346
2017-05-07,3.518667250786132E14,96.7640152
2017-05-08,3.5372575126797106E14,92.77739716
2017-05-09,3.6268689268820694E14,89.14603424
2017-05-10,3.64851624088103E14,92.84693909
2017-05-11,3.6485925164867156E14,90.46638489
2017-05-12,3.787940088203454E14,90.53853607
2017-05-13,3.7253353432610144E14,88.63881683
2017-05-14,3.984955239618422E14,90.67169189
2017-05-15,4.135339938905611E14,91.23472595
2017-05-16,4.1538476904060256E14,92.90254211
2017-05-17,4.134612843203847E14,90.16207123
2017-05-18,4.0810225678141806E14,90.5670166
2017-05-19,4.282237293188481E14,117.65478516
2017-05-20,4.320239835489427E14,131.99972534
2017-05-21,4.5308086876611975E14,128.32850647
2017-05-22,4.583779369354969E14,186.88729858
2017-05-23,4.539753913272418E14,178.03849792
2017-05-24,4.560087206913221E14,193.230896
2017-05-25,4.567258214812597E14,200.00494385
2017-05-26,4.5601110244688E14,182.08970642
2017-05-27,4.7046084346704125E14,156.48373413
2017-05-28,4.695011869233508E14,171.49882507
2017-05-29,4.7895215114687756E14,183.16256714
2017-05-30,5.038546019765817E14,202.60342407
2017-05-31,5.234908103362303E14,230.24880981
2017-06-01,5.380265106577142E14,222.89427185
2017-06-02,5.823266436395091E14,222.15283203
2017-06-03,5.681468755693716E14,220.25239563
2017-06-04,5.92302579598075E14,232.76301575
2017-06-05,5.931228968180728E14,246.78031921
2017-06-06,6.146226241202692E14,256.10177612
2017-06-07,6.224278465288521E14,260.0604248
2017-06-08,6.440222825311964E14,257.56234741
2017-06-09,6.380506386284476E14,273.81515503
2017-06-10,6.557361570359571E14,311.22879028
2017-06-11,6.727813353110569E14,341.41125488
2017-06-12,6.80006456566054E14,348.29885864
2017-06-13,6.89685511778128E14,398.08557129
2017-06-14,7.085630720407354E14,376.99716187
2017-06-15,7.213548086387978E14,355.40454102
2017-06-16,7.303251541113114E14,350.64282227
2017-06-17,7.597106870573639E14,366.66964722
2017-06-18,7.646439100213686E14,376.94723511
2017-06-19,7.699281325054389E14,372.66906738
2017-06-20,8.237882733143482E14,377.61639404
2017-06-21,8.750459225033249E14,337.51074219
2017-06-22,8.673554112152999E14,338.32897949
2017-06-23,8.755897936288334E14,341.11270142
2017-06-24,8.887053537669901E14,342.61224365
2017-06-25,9.030795956182796E14,320.02047729
2017-06-26,9.147091520871634E14,309.31256104
2017-06-27,9.258734355299735E14,271.87319946
2017-06-28,9.495468392384481E14,305.0274353
2017-06-29,9.509185171983224E14,326.67578125
2017-06-30,9.706587889109256E14,305.8001709
2017-07-01,9.880178673168621E14,282.76315308
2017-07-02,9.947533060810855E14,272.48422241
2017-07-03,1.0162097981173988E15,288.73574829
2017-07-04,1.0119238627796168E15,284.26412964
2017-07-05,1.0262263583298851E15,273.55728149
2017-07-06,1.0356122133365341E15,270.89187622
2017-07-07,1.0315059996676374E15,267.5269165
2017-07-08,1.0512565290222069E15,244.48466492
2017-07-09,1.0639413382797684E15,244.90852356
2017-07-10,1.1573044548732118E15,220.69154358
2017-07-11,1.2150425588140225E15,197.28175354
2017-07-12,1.1904658250585482E15,195.09162903
2017-07-13,1.1996332566305888E15,229.23893738
2017-07-14,1.1980943567165665E15,192.40531921
2017-07-15,1.1973766540056578E15,177.26097107
2017-07-16,1.2381032588534142E15,152.5894928
2017-07-17,1.223224372781288E15,165.92953491
2017-07-18,1.1941650760213932E15,185.05493164
2017-07-19,1.2203469860696592E15,227.34802246
2017-07-20,1.268061397846032E15,215.48780823
2017-07-21,1.2939770723968485E15,226.48606873
2017-07-22,1.2798570285351128E15,222.48902893
2017-07-23,1.3099949857281135E15,229.30355835
2017-07-24,1.3195352871529482E15,225.04364014
2017-07-25,1.3051003413284202E15,207.49874878
2017-07-26,1.3323611525850605E15,202.01931763
2017-07-27,1.3269027667003522E15,204.34919739
2017-07-28,1.3322906793851968E15,203.32189941
2017-07-29,1.3298381345666708E15,184.85980225
2017-07-30,1.3491099442547698E15,200.7035675
2017-07-31,1.3781479356884952E15,198.70417786
2017-08-01,1.5666782096349192E15,212.01089478
2017-08-02,1.6145698068397482E15,226.93367004
2017-08-03,1.5760821168169718E15,226.17558289
2017-08-04,1.5783693770343275E15,223.84744263
2017-08-05,1.5872430886144245E15,241.99623108
2017-08-06,1.5949376772466E15,258.18136597
2017-08-07,1.612828465837963E15,264.40625
2017-08-08,1.618535751340318E15,271.21444702
2017-08-09,1.6652139128438728E15,318.71627808
2017-08-10,1.6617656707159162E15,305.47634888
2017-08-11,1.6317302406787325E15,298.42956543
2017-08-12,1.6733947036663352E15,312.16744995
2017-08-13,1.6943231651185695E15,301.66647339
2017-08-14,1.7208590130673042E15,302.30514526
2017-08-15,1.7345578571809032E15,285.17263794
2017-08-16,1.7042108365015155E15,290.7510376
2017-08-17,1.734694437394305E15,304.14562988
2017-08-18,1.7497557299638732E15,300.87255859
2017-08-19,1.7737004618527088E15,292.3447876
2017-08-20,1.806383852921353E15,294.63638306
2017-08-21,1.76976071946721E15,301.27523804
2017-08-22,1.8116548818034708E15,309.95062256
2017-08-23,1.8313096618622858E15,319.51849365
2017-08-24,1.8238627274143222E15,318.86367798
2017-08-25,2.0355614502489542E15,334.72201538
2017-08-26,2.2049965545655528E15,330.87490845
2017-08-27,2.1731071653027458E15,334.78726196
2017-08-28,2.1532022364191492E15,343.97930908
2017-08-29,2.1723972026782222E15,349.96069336
2017-08-30,2.2322285048523162E15,376.90368652
2017-08-31,2.2372798289424162E15,380.72720337
2017-09-01,2.2063906860118862E15,389.35375977
2017-09-02,2.2225084367068278E15,378.00906372
2017-09-03,2.253443946178201E15,352.28427124
2017-09-04,2.2521158856220155E15,286.66098022
2017-09-05,2.2232369994214872E15,276.37460327
2017-09-06,2.2240019544387208E15,324.12860107
2017-09-07,2.253719263135969E15,324.2862854
2017-09-08,2.3149527984729525E15,299.46481323
2017-09-09,2.3476533931393575E15,292.76257324
2017-09-10,2.285326733146398E15,285.07400513
2017-09-11,2.299358771601983E15,299.41687012
2017-09-12,2.3727704851142325E15,301.41531372
2017-09-13,2.3384917699809535E15,269.80636597
2017-09-14,2.310554888637322E15,239.42408752
2017-09-15,2.3619008730174715E15,252.30776978
2017-09-16,2.3617819627884375E15,240.00071716
2017-09-17,2.3800505663738925E15,243.30102539
2017-09-18,2.37136022982453E15,287.33227539
2017-09-19,2.352752829736808E15,287.42733765
2017-09-20,2.3932783680109075E15,288.71542358
2017-09-21,2.374262085561067E15,280.62838745
2017-09-22,2.725426334880506E15,256.54910278
2017-09-23,2.986159805896514E15,264.14486694
2017-09-24,2.9334909903538455E15,292.67782593
2017-09-25,2.9453546775026295E15,286.30929565
2017-09-26,2.8814840292303725E15,288.91235352
2017-09-27,2.911275987961779E15,290.36685181
2017-09-28,2.915994275336811E15,296.44760132
2017-09-29,2.8019843252027995E15,280.80111694
2017-09-30,2.7879148403401205E15,302.53952026
2017-10-01,2.841990088271005E15,298.63897705
2017-10-02,2.883329864889752E15,300.26690674
2017-10-03,2.823939810489389E15,299.65270996
2017-10-04,2.874861092403892E15,297.97106934
2017-10-05,2.9607125780714115E15,290.89224243
2017-10-06,2.9245548164832555E15,295.99227905
2017-10-07,2.861627436729929E15,309.40618896
2017-10-08,2.908676176204469E15,312.48898315
2017-10-09,2.9357604391782385E15,299.80682373
2017-10-10,2.891874914026318E15,305.36425781
2017-10-11,2.983048554141346E15,300.83166504
2017-10-12,2.9225680844686015E15,307.37060547
2017-10-13,3.0267819578453845E15,340.62664795
2017-10-14,2.9532474783777575E15,343.33285522
2017-10-15,2.9306487976193135E15,334.2616272
2017-10-16,2.4704241708194775E15,339.01843262
2017-10-17,1.4617341489290395E15,320.37731934
2017-10-18,1.4106569872694692E15,306.11712646
2017-10-19,1.4316850374127468E15,308.99649048
2017-10-20,1.4626063889459848E15,308.71972656
2017-10-21,1.4659211621419358E15,292.77175903
2017-10-22,1.478227713489438E15,303.14559937
2017-10-23,1.4612610911929245E15,282.73440552
2017-10-24,1.4756889392990745E15,308.03277588
2017-10-25,1.4902977411163765E15,295.03320313
2017-10-26,1.4597384820871208E15,298.24172974
2017-10-27,1.4411238222236505E15,295.4984436
2017-10-28,1.457656625657688E15,297.35501099
2017-10-29,1.4681459391747655E15,309.5668335
2017-10-30,1.4502915771250555E15,307.23062134
2017-10-31,1.446872658399809E15,306.80569458
2017-11-01,1.5105284960206392E15,303.97839355
2017-11-02,1.45118785463509E15,288.53674316
2017-11-03,1.4251384749490758E15,288.54013062
2017-11-04,1.4207270592265918E15,301.08969116
2017-11-05,1.4159932053013935E15,296.11221313
2017-11-06,1.4437265958694245E15,304.67962646
2017-11-07,1.4140636214210932E15,292.50341797
2017-11-08,1.442667002755615E15,300.17822266
2017-11-09,1.42928131692404E15,309.02648926
2017-11-10,1.4229359297590788E15,305.67684937
2017-11-11,1.4353310099940172E15,302.44009399
2017-11-12,1.4858587355663875E15,307.16217041
2017-11-13,1.4580062175919025E15,316.65597534
2017-11-14,1.45671552965939E15,321.51168823
2017-11-15,1.4304933810538525E15,335.67129517
2017-11-16,1.4001938200716768E15,331.2515564
2017-11-17,1.4026578990281165E15,333.92260742
2017-11-18,1.394308635173961E15,329.41586304
2017-11-19,1.3929294819239628E15,357.2210083
2017-11-20,1.4610491021109658E15,361.82946777
2017-11-21,1.47974392821817E15,369.5612793
2017-11-22,1.4592499022510958E15,363.42944336
2017-11-23,1.511000624340524E15,412.79376221
2017-11-24,1.5388275279317032E15,412.22106934
2017-11-25,1.5555537371849222E15,474.94006348
2017-11-26,1.5505383560547755E15,460.09057617
2017-11-27,1.557391324135091E15,480.62976074
2017-11-28,1.5115730987886688E15,480.12127686
2017-11-29,1.507394979795707E15,496.43261719
2017-11-30,1.544129911734501E15,408.70800781
2017-12-01,1.5338519515039752E15,456.96066284
2017-12-02,1.5700299664938548E15,469.29055786
2017-12-03,1.5230829534286395E15,462.17077637
2017-12-04,1.5370381545133728E15,466.52502441
2017-12-05,1.4929442802671082E15,468.7321167
2017-12-06,1.4730433407986248E15,456.16897583
2017-12-07,1.4615797972147082E15,425.63070679
2017-12-08,1.5410580146165075E15,453.54656982
2017-12-09,1.5451942436064498E15,471.6619873
2017-12-10,1.5579988433124628E15,452.13876343
2017-12-11,1.5634799403498872E15,473.95916748
2017-12-12,1.5586502323099885E15,535.36328125
2017-12-13,1.60517015974281E15,618.68151855
2017-12-14,1.621545398722845E15,692.40600586
2017-12-15,1.6850523659574365E15,696.08081055
2017-12-16,1.741935457396695E15,699.24981689
2017-12-17,1.7622571603018838E15,716.13946533
2017-12-18,1.7615363824295342E15,732.18762207
2017-12-19,1.7542252281945242E15,820.32086182
2017-12-20,1.7190107473873842E15,805.95758057
2017-12-21,1.7429992221527922E15,795.32440186
2017-12-22,1.72868097112266E15,655.90209961
2017-12-23,1.750621089188063E15,736.55804443
2017-12-24,1.8262476612344995E15,653.69824219
2017-12-25,1.841375506015959E15,757.78100586
2017-12-26,1.861266869424253E15,773.18463135
2017-12-27,1.8673707915597955E15,781.16693115
2017-12-28,1.9025953070396485E15,739.44537354
2017-12-29,1.8836075794329228E15,754.77386475
2017-12-30,1.8689725323860952E15,709.14361572
2017-12-31,1.906313773044972E15,723.21386719
2018-01-01,1.9333113408782745E15,769.96173096
2018-01-02,1.9217747274134478E15,886.34436035
2018-01-03,1.9232761720876712E15,882.25628662
2018-01-04,1.881686033915699E15,954.21325684
2018-01-05,1.9238060433663195E15,1045.29394531
2018-01-06,1.912344676135939E15,1002.57525635
2018-01-07,1.9240498456712485E15,1090.83947754
2018-01-08,2.0030854050191468E15,1088.60693359
2018-01-09,2.006980146122621E15,1209.15039063
2018-01-10,1.9886509199712095E15,1364.84814453
2018-01-11,2.0697642568277932E15,1228.5994873
2018-01-12,2.0889397032390448E15,1247.54699707
2018-01-13,2.1401432298846715E15,1295.71936035
2018-01-14,2.1281514488514385E15,1392.17797852
2018-01-15,2.2159753725514038E15,1346.0513916
2018-01-16,2.1864836017995045E15,1242.75341797
2018-01-17,2.2205819608999838E15,954.39715576
2018-01-18,2.2863401083057135E15,1025.27148438
2018-01-19,2.265066031939566E15,1061.92993164
2018-01-20,2.3104135495825435E15,1075.56970215
2018-01-21,2.4094001542431445E15,1134.66638184
2018-01-22,2.380063207144704E15,960.67419434
2018-01-23,2.3972923482196645E15,1013.98480225
2018-01-24,2.435549790858117E15,1031.86169434
2018-01-25,2.5125406369211935E15,1034.74243164
2018-01-26,2.4828219393180085E15,1050.9720459
2018-01-27,2.483894225159725E15,1095.18273926
2018-01-28,2.4789024076708625E15,1129.69506836
2018-01-29,2.5724431580230365E15,1200.52368164
2018-01-30,2.625796830819314E15,1145.86450195
2018-01-31,2.598074671322386E15,1102.71533203
2018-02-01,2.650175217178716E15,1138.50561523
2018-02-02,2.6886124673122455E15,954.35913086
2018-02-03,2.74830480665232E15,955.11651611
2018-02-04,2.7671275827511405E15,864.21588135
2018-02-05,2.7782158302461655E15,836.07806396
2018-02-06,2.783418700648909E15,742.73553467
2018-02-07,2.822799489376963E15,812.49127197
2018-02-08,2.838469734241838E15,806.39074707
2018-02-09,2.86032183999831E15,806.53649902
2018-02-10,2.804566520909129E15,847.33850098
2018-02-11,2.9642726177950005E15,852.11810303
2018-02-12,2.930018452741484E15,856.97296143
2018-02-13,2.963288677753262E15,857.95758057
2018-02-14,2.984908064274253E15,902.66778564
2018-02-15,2.861323748175149E15,933.9887085
2018-02-16,2.974924407837318E15,938.65093994
2018-02-17,2.983070556436456E15,961.27746582
2018-02-18,2.9973516030039345E15,944.79455566
2018-02-19,2.9886440446054625E15,931.19909668
2018-02-20,2.948293330682298E15,942.46661377
2018-02-21,2.891034033044324E15,849.50537109
2018-02-22,2.979041200953439E15,825.77062988
2018-02-23,2.956545527026149E15,838.43707275
2018-02-24,2.9701578768263265E15,837.11804199
2018-02-25,3.0855478358336565E15,827.74163818
2018-02-26,3.0544303933129005E15,876.27520752
2018-02-27,2.9825608596395715E15,871.24755859
2018-02-28,3.019838718960797E15,888.44708252
2018-03-01,3.1078072240782315E15,867.03179932
2018-03-02,3.049515985373506E15,855.5411377
2018-03-03,3.170278707332982E15,864.79095459
2018-03-04,3.179205496057497E15,847.83050537
2018-03-05,3.1295336456379335E15,867.68896484
2018-03-06,3.098833766377998E15,832.01580811
2018-03-07,3.1771398755921625E15,812.98974609
2018-03-08,3.2321788159041765E15,741.19873047
2018-03-09,3.1835809152411155E15,701.0189209
2018-03-10,3.164654226312721E15,732.93408203
2018-03-11,3.1428557814533445E15,708.91540527
2018-03-12,3.1817484472764365E15,697.64099121
2018-03-13,3.192875488277208E15,696.71765137
2018-03-14,3.143444127751177E15,656.14129639
2018-03-15,3.165251484972294E15,588.16638184
2018-03-16,3.2083784765252605E15,598.66394043
2018-03-17,3.272837001766144E15,598.8447876
2018-03-18,3.271088506247542E15,466.09069824
2018-03-19,3.2841467379398965E15,551.63769531
2018-03-20,3.279538640568887E15,556.75140381
2018-03-21,3.276963522134591E15,567.94128418
2018-03-22,3.2121075531906295E15,531.77514648
2018-03-23,3.260403682816904E15,516.39605713
2018-03-24,3.2363487028592985E15,541.47979736
2018-03-25,3.2814168251215505E15,520.65631104
2018-03-26,3.2895540071186905E15,522.40966797
2018-03-27,3.3086685889027745E15,468.53948975
2018-03-28,3.2575334030361635E15,451.23880005
2018-03-29,3.206704153987454E15,441.78762817
2018-03-30,3.2041894738177635E15,378.60897827
2018-03-31,3.182573646036725E15,403.10812378
2018-04-01,3.241999369817047E15,364.76593018
2018-04-02,3.2189037546852175E15,391.7276001
2018-04-03,3.1511643941046795E15,406.29595947
2018-04-04,3.1576952950340105E15,404.4602356
2018-04-05,3.165471568077497E15,378.5619812
2018-04-06,3.219199120180128E15,379.6869812
2018-04-07,3.229292468516803E15,381.07391357
2018-04-08,3.2109358360006205E15,401.61642456
2018-04-09,3.1281616028917825E15,396.41854858
2018-04-10,3.108430842823193E15,400.10852051
2018-04-11,3.154192631775757E15,420.70452881
2018-04-12,3.1381064443044835E15,463.97998047
2018-04-13,3.0937933354423015E15,514.11553955
2018-04-14,3.1144971739102255E15,506.67218018
2018-04-15,3.138504461597793E15,510.55157471
2018-04-16,3.1211994470071975E15,504.92443848
2018-04-17,3.1355904614869105E15,507.29470825
2018-04-18,3.109161394268809E15,506.82980347
2018-04-19,3.062827699446924E15,545.71136475
2018-04-20,3.0855402694631455E15,585.83795166
2018-04-21,3.117687696445052E15,607.55621338
2018-04-22,3.160424507213121E15,632.79296875
2018-04-23,3.1840296047561385E15,644.73077393
2018-04-24,3.159356863243975E15,667.34545898
2018-04-25,3.1191678799310205E15,672.1696167
2018-04-26,3.1723712853463215E15,618.38543701
2018-04-27,3.1868423267339285E15,673.49182129
2018-04-28,3.172859049699128E15,666.2177124
2018-04-29,3.1275505013346455E15,681.65808105
2018-04-30,3.209700278509992E15,683.4161377
2018-05-01,3.146669548977782E15,644.34356689
2018-05-02,3.08820427558782E15,682.49395752
2018-05-03,3.1513866024525405E15,746.64105225
2018-05-04,3.2126060086656815E15,771.74206543
2018-05-05,3.2111944574586195E15,819.67333984
2018-05-06,3.2431565119002125E15,825.15466309
2018-05-07,3.318330504543291E15,756.71264648
2018-05-08,3.364413679197113E15,737.20391846
2018-05-09,3.261153589746805E15,724.54400635
2018-05-10,3.2921907842936585E15,762.02600098
2018-05-11,3.284000214153681E15,731.71264648
2018-05-12,3.350780615370033E15,679.3951416
2018-05-13,3.391750632546208E15,727.16363525
2018-05-14,3.3353369826800145E15,702.7086792
2018-05-15,3.2780633431556475E15,718.53155518
2018-05-16,3.2934738962569705E15,685.74499512
2018-05-17,3.2528559453269675E15,707.81286621
2018-05-18,3.284838253196029E15,679.48406982
2018-05-19,3.234938259405712E15,695.66363525
2018-05-20,3.271487480770762E15,713.50311279
2018-05-21,3.332096444438857E15,713.80505371
2018-05-22,3.364396627379263E15,683.32940674
2018-05-23,3.2262367295379205E15,603.68988037
2018-05-24,3.2807390320598245E15,599.28314209
2018-05-25,3.18962929439448E15,602.76623535
2018-05-26,3.2043590898795065E15,604.77606201
2018-05-27,3.2751622869628645E15,573.9463501
2018-05-28,3.2046778358240715E15,533.34875488
2018-05-29,3.239736420080458E15,527.29974365
2018-05-30,3.1813442655687365E15,552.78033447
2018-05-31,3.2158867086243565E15,577.21264648
2018-06-01,3.193665066731398E15,574.48913574
2018-06-02,3.17990509941848E15,578.54296875
2018-06-03,3.203982968153718E15,594.17651367
2018-06-04,3.131185622850188E15,619.347229
2018-06-05,3.267138308555701E15,594.77947998
2018-06-06,3.171486743247365E15,611.47528076
2018-06-07,3.1531448083093605E15,607.6987915
2018-06-08,3.1559366129780335E15,605.52856445
2018-06-09,3.284340506809851E15,607.050354
2018-06-10,3.309241770287102E15,569.99615479
2018-06-11,3.178161252881495E15,534.60144043
2018-06-12,3.3318646111699055E15,529.2253418
2018-06-13,3.301541584430297E15,466.81652832
2018-06-14,3.2735972396823235E15,488.07028198
2018-06-15,3.2578124518792305E15,505.40997314
2018-06-16,3.2676052663942075E15,494.14157104
2018-06-17,3.3123160989478385E15,502.80886841
2018-06-18,3.360432387683333E15,497.6065979
2018-06-19,3.427311277319394E15,516.79144287
2018-06-20,3.3892925043744815E15,521.35968018
2018-06-21,3.4444948906991405E15,542.37335205
2018-06-22,3.4153732622866595E15,473.28866577
2018-06-23,3.3890160374546295E15,469.70175171
2018-06-24,3.4608949872827845E15,426.46948242
2018-06-25,3.407829887816963E15,465.23287964
2018-06-26,3.370344578440036E15,458.76348877
2018-06-27,3.449221322592818E15,434.13684082
2018-06-28,3.4357461094943005E15,433.66781616
2018-06-29,3.3895616195618615E15,422.68499756
2018-06-30,3.439699730390247E15,448.35598755
2018-07-01,3.407388149642806E15,451.76501465
2018-07-02,3.359945137695307E15,475.32598877
2018-07-03,3.4516333712686895E15,470.97000122
2018-07-04,3.422212178458217E15,474.20401001
2018-07-05,3.5347775385350055E15,477.81698608
2018-07-06,3.5343801593537305E15,471.25900269
2018-07-07,3.515014602801284E15,471.04098511
2018-07-08,3.480945807360167E15,492.42800903
2018-07-09,3.507244220093817E15,484.17700195
2018-07-10,3.521888392966312E15,441.7869873
2018-07-11,3.38281351749661E15,444.51901245
2018-07-12,3.405662721462202E15,431.26300049
2018-07-13,3.4910459826424105E15,440.19000244
2018-07-14,3.3960726478640715E15,437.56298828
2018-07-15,3.425238634685616E15,452.46899414
2018-07-16,3.453775358074513E15,449.3789978
2018-07-17,3.4276829151972045E15,473.6960144
2018-07-18,3.47526445861403E15,493.13500977
2018-07-19,3.4491964250377565E15,476.35198975
2018-07-20,3.4393093512497665E15,459.51400757
2018-07-21,3.2820489046496435E15,455.70498657
2018-07-22,3.294501589938629E15,468.82400513
2018-07-23,3.4828315337847735E15,463.58099365
2018-07-24,3.4431586726614825E15,453.04299927
2018-07-25,3.4557995249560155E15,466.80200195
2018-07-26,3.522377044569162E15,475.75500488
2018-07-27,3.513787301011363E15,464.89801025
2018-07-28,3.54953079506673E15,469.59500122
2018-07-29,3.5309595921887915E15,466.79699707
2018-07-30,3.5671140193516235E15,464.28100586
2018-07-31,3.521123906329506E15,452.71704102
2018-08-01,3.548819703250542E15,418.51538086
2018-08-02,3.534045307340545E15,413.97015381
2018-08-03,3.5211994043253745E15,403.26046753
2018-08-04,3.515529267237734E15,406.00280762
2018-08-05,3.560776255049044E15,408.90481567
2018-08-06,3.5938816643737065E15,408.21939087
2018-08-07,3.569731887427927E15,410.38409424
2018-08-08,3.572646923403158E15,368.50820923
2018-08-09,3.623201391017781E15,361.72634888
2018-08-10,3.581688923798733E15,362.50222778
2018-08-11,3.559861652783862E15,321.83587646
2018-08-12,3.5229248841103265E15,324.58312988
2018-08-13,3.507528567524075E15,321.13269043
2018-08-14,3.5043160341378615E15,268.85174561
2018-08-15,3.5308055708004465E15,286.58566284
2018-08-16,3.459306525756448E15,293.16366577
2018-08-17,3.460516911074318E15,298.18359375
2018-08-18,3.4721163605687325E15,312.79956055
2018-08-19,3.4278629241073705E15,300.91165161
2018-08-20,3.516145231768344E15,289.58407593
2018-08-21,3.4944563978407415E15,277.46426392
2018-08-22,3.5837072110073215E15,292.28509521
2018-08-23,3.52205872803938E15,274.01196289
2018-08-24,3.3878090739883845E15,275.43688965
2018-08-25,3.5151697465073535E15,282.00238037
2018-08-26,3.5254531123721515E15,275.39273071
2018-08-27,3.5126787165207745E15,273.97457886
2018-08-28,3.5032629643702135E15,289.15997314
2018-08-29,3.4704480738061735E15,289.28250122
2018-08-30,3.450719547250489E15,280.12875366
2018-08-31,3.448111210845457E15,278.79541016
2018-09-01,3.432990861337977E15,295.68313599
2018-09-02,3.388525496834823E15,292.22320557
2018-09-03,3.414461224536228E15,289.88180542
2018-09-04,3.4008982877803675E15,289.47851563
2018-09-05,3.411051528549446E15,257.61624146
2018-09-06,3.418101495380399E15,228.38856506
2018-09-07,3.4110379728595625E15,231.10040283
2018-09-08,3.372173238425026E15,217.99169922
2018-09-09,3.2811163441958005E15,190.80628967
2018-09-10,3.200019284604843E15,195.61668396
2018-09-11,3.2373377274437775E15,185.09275818
2018-09-12,3.131586930394647E15,172.70466614
2018-09-13,3.071767525678075E15,202.66493225
2018-09-14,3.1296237598109175E15,208.40078735
2018-09-15,3.126789194387622E15,224.01403809
2018-09-16,3.111589129910414E15,216.15457153
2018-09-17,3.1530523789581615E15,222.97711182
2018-09-18,3.1979623121370685E15,196.33753967
2018-09-19,3.145763925268756E15,210.1486969
2018-09-20,3.178837275791718E15,209.52790833
2018-09-21,3.1151047968350625E15,223.11013794
2018-09-22,3.232096416738912E15,241.37475586
2018-09-23,3.2662914489641935E15,241.40855408
2018-09-24,3.267973853884219E15,232.47236633
2018-09-25,3.2340142944731975E15,222.22172546
2018-09-26,3.246774743632639E15,221.0927124
2018-09-27,3.303418549524892E15,217.59713745
2018-09-28,3.2899326605349365E15,226.0748291
2018-09-29,3.2407267351791965E15,231.66853333
2018-09-30,3.2598907693978375E15,234.12156677
2018-10-01,3.25597425033269E15,233.16940308
2018-10-02,3.201737154594908E15,227.55273438
2018-10-03,3.2567809602872575E15,219.16912842
2018-10-04,3.234649175133468E15,224.94371033
2018-10-05,3.290073546389222E15,221.67993164
2018-10-06,3.2336597310214105E15,225.40007019
2018-10-07,3.270003716198141E15,226.03083801
2018-10-08,3.3105500263377895E15,225.35081482
2018-10-09,3.3212951636230285E15,227.53782654
2018-10-10,3.283908950156548E15,226.28916931
2018-10-11,3.2283748111576955E15,200.70567322
2018-10-12,3.2434459819125835E15,199.06156921
2018-10-13,3.173969645394014E15,197.74105835
2018-10-14,3.2232248893137695E15,200.49247742
2018-10-15,3.2314599536324165E15,209.54171753
2018-10-16,3.2082878156733235E15,208.42079163
2018-10-17,3.1954788210884975E15,210.58654785
2018-10-18,3.2193151080203615E15,208.0823822
2018-10-19,3.2168051278829915E15,203.44036865
2018-10-20,3.1756803743774565E15,203.95391846
2018-10-21,3.151273926538719E15,207.38040161
2018-10-22,3.1340383539902545E15,204.68469238
2018-10-23,3.082553902827405E15,202.32518005
2018-10-24,3.1193817910675715E15,203.35398865
2018-10-25,3.137667076218653E15,202.63148499
2018-10-26,3.0970684508592545E15,202.6627655
2018-10-27,3.1041034743026775E15,203.7277832
2018-10-28,3.107650908414438E15,205.05267334
2018-10-29,3.0312944840553355E15,205.18717957
2018-10-30,3.1262305143176025E15,197.40827942
2018-10-31,3.0837332169298125E15,197.16949463
2018-11-01,3.0826000127172585E15,199.52622986
2018-11-02,3.0157792297130445E15,199.80334473
2018-11-03,3.0074854981326505E15,199.97109985
2018-11-04,3.037069247057166E15,199.96685791
2018-11-05,2.988510274039764E15,208.54122925
2018-11-06,3.0143669823785955E15,208.02682495
2018-11-07,2.982801151824484E15,217.27890015
2018-11-08,3.0663097916537215E15,214.61178589
2018-11-09,3.0183521583590025E15,210.01855469
2018-11-10,2.9846496318819055E15,210.95387268
2018-11-11,3.0673739410622015E15,211.98426819
2018-11-12,3.026804150147753E15,211.47625732
2018-11-13,3.0522481356770235E15,209.03872681
2018-11-14,3.025856281098084E15,193.8629303
2018-11-15,3.0783048829570955E15,177.40956116
2018-11-16,3.0782851012263245E15,177.45750427
2018-11-17,3.059138080780242E15,173.49142456
2018-11-18,2.9628015376189555E15,175.74108887
2018-11-19,3.0243997796509935E15,155.93885803
2018-11-20,2.969187192743742E15,149.12464905
2018-11-21,2.811397216856893E15,133.94046021
2018-11-22,2.7627250910836945E15,132.03199768
2018-11-23,2.756885251560468E15,123.4414978
2018-11-24,2.7653151916621925E15,122.13981628
2018-11-25,2.726638886746955E15,106.08036041
2018-11-26,2.6954454206181375E15,109.50065613
2018-11-27,2.606376965756267E15,104.66004181
2018-11-28,2.4098504262601895E15,112.06407928
2018-11-29,2.417613044750793E15,117.27232361
2018-11-30,2.395190810424608E15,118.7940008
2018-12-01,2.5116702245942115E15,118.70929896
2018-12-02,2.452176525056888E15,117.77186347
2018-12-03,2.411216147252075E15,108.20283119
2018-12-04,2.4545704886476795E15,112.25761995
2018-12-05,2.4113444647085155E15,107.93569236
2018-12-06,2.4480390970400575E15,98.43298295
2018-12-07,2.394392866288915E15,85.67439262
2018-12-08,2.315240194482859E15,89.83262355
2018-12-09,2.305315373647592E15,92.34965863
2018-12-10,2.316409521017831E15,91.06091623
