Time,ETH average daily transaction fee,Price
2017-03-20,6.855208669129863E-4,44.19563293
2017-03-21,7.782617373234559E-4,44.21334076
2017-03-22,7.437212261855747E-4,39.89975739
2017-03-23,7.418482662380543E-4,42.05825806
2017-03-24,7.387031998193938E-4,47.57904434
2017-03-25,7.984386883192413E-4,49.47833252
2017-03-26,7.077792511990482E-4,49.62591171
2017-03-27,8.274603366573946E-4,50.76028824
2017-03-28,7.372056876403201E-4,49.85445023
2017-03-29,7.32407287611296E-4,52.64440155
2017-03-30,7.963420553324803E-4,53.08503342
2017-03-31,7.339384609940372E-4,50.63747025
2017-04-01,7.157776161085165E-4,50.14421844
2017-04-02,7.384230287859825E-4,49.48337173
2017-04-03,7.381660098951424E-4,44.73745728
2017-04-04,7.420973631740484E-4,45.10642242
2017-04-05,7.650414026539862E-4,45.77088165
2017-04-06,8.086283557516772E-4,44.74009705
2017-04-07,7.591950173453167E-4,42.53973389
2017-04-08,7.462120220867244E-4,45.16585922
2017-04-09,7.457323751769828E-4,43.21027756
2017-04-10,8.299833842525593E-4,43.20684814
2017-04-11,7.560436616888771E-4,44.11178589
2017-04-12,7.9863647431215E-4,43.5552063
2017-04-13,9.688791915480019E-4,48.4173317
2017-04-14,7.666410872094462E-4,48.83977509
2017-04-15,7.427836233471759E-4,47.44621277
2017-04-16,8.087664003518288E-4,48.78649902
2017-04-17,8.048630558021993E-4,48.3175087
2017-04-18,8.814390413383504E-4,50.59074783
2017-04-19,9.115851567322861E-4,50.81941223
2017-04-20,8.141655058381182E-4,48.48793793
2017-04-21,9.958138887834983E-4,49.44398117
2017-04-22,0.0012096420933288671,48.68815231
2017-04-23,8.150790283229023E-4,48.38895798
2017-04-24,8.785077751959758E-4,50.10398102
2017-04-25,8.23817007159071E-4,49.86474609
2017-04-26,8.880137727699144E-4,52.44770432
2017-04-27,8.580075002764848E-4,58.58997726
2017-04-28,7.432385246964693E-4,64.29021454
2017-04-29,7.610660347043703E-4,69.83218384
2017-04-30,8.425935308091555E-4,71.76806641
2017-05-01,7.950969024349843E-4,81.4564209
2017-05-02,0.0010369170752657386,79.35325623
2017-05-03,9.270582780305445E-4,80.05103302
2017-05-04,8.143041792330892E-4,89.99662781
2017-05-05,7.706560818678657E-4,102.02135468
2017-05-06,8.349022371341123E-4,95.64967346
2017-05-07,0.001072613012777739,96.7640152
2017-05-08,7.924873221363849E-4,92.77739716
2017-05-09,8.193052942073945E-4,89.14603424
2017-05-10,0.001048387821694068,92.84693909
2017-05-11,9.165900433469066E-4,90.46638489
2017-05-12,9.921480849854332E-4,90.53853607
2017-05-13,0.0010345568556972906,88.63881683
2017-05-14,0.001052429886749831,90.67169189
2017-05-15,0.0010427884452572048,91.23472595
2017-05-16,0.001195266373894585,92.90254211
2017-05-17,0.0010635612040550755,90.16207123
2017-05-18,0.0016525179957062877,90.5670166
2017-05-19,0.0010511887816964521,117.65478516
2017-05-20,0.0012231400286883218,131.99972534
2017-05-21,0.0010758246814874463,128.32850647
2017-05-22,9.536677955791086E-4,186.88729858
2017-05-23,0.0013392779516605807,178.03849792
2017-05-24,0.0013252222138627056,193.230896
2017-05-25,0.001385448220808949,200.00494385
2017-05-26,0.001143628364600922,182.08970642
2017-05-27,0.0012733216593809446,156.48373413
2017-05-28,0.0012404172099087353,171.49882507
2017-05-29,0.0011148087636597386,183.16256714
2017-05-30,0.0015420716482820037,202.60342407
2017-05-31,0.00286029497154802,230.24880981
2017-06-01,0.001566884393252499,222.89427185
2017-06-02,0.0014351938565274397,222.15283203
2017-06-03,0.0013765102217735297,220.25239563
2017-06-04,0.0014724568955594946,232.76301575
2017-06-05,0.0011294977669166597,246.78031921
2017-06-06,0.0012882097177617793,256.10177612
2017-06-07,0.0013657038890152377,260.0604248
2017-06-08,0.001272003888418426,257.56234741
2017-06-09,0.0011916289705224438,273.81515503
2017-06-10,0.0010944229007931094,311.22879028
2017-06-11,0.0011254718107241498,341.41125488
2017-06-12,0.0015625872433058985,348.29885864
2017-06-13,0.0014095246410343158,398.08557129
2017-06-14,0.001035109794834809,376.99716187
2017-06-15,0.0010158517699975875,355.40454102
2017-06-16,0.0010698908967454205,350.64282227
2017-06-17,9.96102968510482E-4,366.66964722
2017-06-18,0.0010597909746414972,376.94723511
2017-06-19,9.737240010816616E-4,372.66906738
2017-06-20,0.001275182357532261,377.61639404
2017-06-21,0.004839739624473016,337.51074219
2017-06-22,0.0031252039341816995,338.32897949
2017-06-23,0.001667512607776151,341.11270142
2017-06-24,0.002509520227776618,342.61224365
2017-06-25,0.0016221939855993223,320.02047729
2017-06-26,0.0030473079891181493,309.31256104
2017-06-27,0.0016090498220166117,271.87319946
2017-06-28,0.0025135599947082947,305.0274353
2017-06-29,0.0019494487094992964,326.67578125
2017-06-30,0.0014785760252042117,305.8001709
2017-07-01,0.0013110777989254014,282.76315308
2017-07-02,0.0013296401158699245,272.48422241
2017-07-03,0.001384841472272428,288.73574829
2017-07-04,0.0012183200197065137,284.26412964
2017-07-05,0.0013523484152503445,273.55728149
2017-07-06,0.0014952976867652636,270.89187622
2017-07-07,0.0011757120171658573,267.5269165
2017-07-08,0.0011824531260232916,244.48466492
2017-07-09,0.0015157576510539611,244.90852356
2017-07-10,8.903719878823294E-4,220.69154358
2017-07-11,9.56205335607883E-4,197.28175354
2017-07-12,9.144602167857982E-4,195.09162903
2017-07-13,0.0014096388996401898,229.23893738
2017-07-14,0.0011338401499757904,192.40531921
2017-07-15,0.0012133416551848668,177.26097107
2017-07-16,0.0010750342845947888,152.5894928
2017-07-17,0.0011648733436715462,165.92953491
2017-07-18,0.0011897476230854625,185.05493164
2017-07-19,0.0014841627391183809,227.34802246
2017-07-20,0.0011318549993360775,215.48780823
2017-07-21,0.001136180124880045,226.48606873
2017-07-22,0.0012551176406552474,222.48902893
2017-07-23,0.0011265764751303006,229.30355835
2017-07-24,0.0011918598211582625,225.04364014
2017-07-25,0.0011217513094212027,207.49874878
2017-07-26,0.0015720926977962626,202.01931763
2017-07-27,0.0012518197588765004,204.34919739
2017-07-28,0.001118167138845658,203.32189941
2017-07-29,0.0011131611022154242,184.85980225
2017-07-30,0.0010188720128771307,200.7035675
2017-07-31,9.103653798396206E-4,198.70417786
2017-08-01,0.0011396221688385472,212.01089478
2017-08-02,0.0011166237029936398,226.93367004
2017-08-03,9.590823838626127E-4,226.17558289
2017-08-04,8.890514527633048E-4,223.84744263
2017-08-05,8.954616512756048E-4,241.99623108
2017-08-06,9.429121477549893E-4,258.18136597
2017-08-07,8.903679242526082E-4,264.40625
2017-08-08,0.001229825642971183,271.21444702
2017-08-09,0.0010197110311426175,318.71627808
2017-08-10,9.034151356521683E-4,305.47634888
2017-08-11,9.683213773314203E-4,298.42956543
2017-08-12,9.826087924070634E-4,312.16744995
2017-08-13,0.0010092774810233343,301.66647339
2017-08-14,8.70006114576597E-4,302.30514526
2017-08-15,8.108521411545389E-4,285.17263794
2017-08-16,0.002603375089589733,290.7510376
2017-08-17,0.0013347394709212462,304.14562988
2017-08-18,0.002720950526355524,300.87255859
2017-08-19,0.0011352557899490356,292.3447876
2017-08-20,0.001200666934263748,294.63638306
2017-08-21,8.937245527283842E-4,301.27523804
2017-08-22,8.836210850778856E-4,309.95062256
2017-08-23,8.221534227726178E-4,319.51849365
2017-08-24,9.148138937709388E-4,318.86367798
2017-08-25,8.599065634436451E-4,334.72201538
2017-08-26,0.0010157840554398912,330.87490845
2017-08-27,8.340185483051986E-4,334.78726196
2017-08-28,8.705654603585472E-4,343.97930908
2017-08-29,0.0011166142307404434,349.96069336
2017-08-30,0.0012362201357676607,376.90368652
2017-08-31,0.001680800982376398,380.72720337
2017-09-01,0.001537889287461275,389.35375977
2017-09-02,0.0018105015297019457,378.00906372
2017-09-03,9.693248364873677E-4,352.28427124
2017-09-04,0.0010112373807868197,286.66098022
2017-09-05,0.0013177339901477832,276.37460327
2017-09-06,0.0015425692695214105,324.12860107
2017-09-07,0.0016148246332501777,324.2862854
2017-09-08,0.0015769887542605228,299.46481323
2017-09-09,0.0014019853678344716,292.76257324
2017-09-10,0.0012811305490645422,285.07400513
2017-09-11,0.0010682585430828587,299.41687012
2017-09-12,0.0012480301658658371,301.41531372
2017-09-13,0.0012548078402412383,269.80636597
2017-09-14,0.0011318083621424345,239.42408752
2017-09-15,0.001349121892173125,252.30776978
2017-09-16,0.001737393737854442,240.00071716
2017-09-17,0.0013072250014193882,243.30102539
2017-09-18,0.0011626380803456482,287.33227539
2017-09-19,0.0011278782252963453,287.42733765
2017-09-20,0.001948855232437322,288.71542358
2017-09-21,0.0011103801468713506,280.62838745
2017-09-22,0.0010176432015956067,256.54910278
2017-09-23,0.0013364414281498967,264.14486694
2017-09-24,0.0015310129686238213,292.67782593
2017-09-25,0.0012726081783790287,286.30929565
2017-09-26,0.0011775096790941064,288.91235352
2017-09-27,0.0014705664518822254,290.36685181
2017-09-28,0.0011411464984100754,296.44760132
2017-09-29,0.0010075425140092626,280.80111694
2017-09-30,0.0012198002860353459,302.53952026
2017-10-01,0.0012338934614038442,298.63897705
2017-10-02,0.001226501162039596,300.26690674
2017-10-03,0.0011075730609104188,299.65270996
2017-10-04,0.0012433920944996681,297.97106934
2017-10-05,0.0011866354995749943,290.89224243
2017-10-06,0.0015002741867369258,295.99227905
2017-10-07,0.0011596228080948225,309.40618896
2017-10-08,0.0011566807294075912,312.48898315
2017-10-09,0.0012086376038358076,299.80682373
2017-10-10,0.001174396004314049,305.36425781
2017-10-11,0.002688954515267553,300.83166504
2017-10-12,0.0011700185468445693,307.37060547
2017-10-13,0.0012311877429314185,340.62664795
2017-10-14,0.0011920812580610255,343.33285522
2017-10-15,0.0012424957017634513,334.2616272
2017-10-16,9.457013954346994E-4,339.01843262
2017-10-17,6.617856127381291E-4,320.37731934
2017-10-18,6.349733908622489E-4,306.11712646
2017-10-19,5.24363189712438E-4,308.99649048
2017-10-20,9.905207205245597E-4,308.71972656
2017-10-21,5.052258052005973E-4,292.77175903
2017-10-22,4.308752519806854E-4,303.14559937
2017-10-23,5.336108865833269E-4,282.73440552
2017-10-24,7.402825116340724E-4,308.03277588
2017-10-25,6.020578657528174E-4,295.03320313
2017-10-26,6.269018222517575E-4,298.24172974
2017-10-27,6.21362895716946E-4,295.4984436
2017-10-28,5.161613942285769E-4,297.35501099
2017-10-29,4.999221337430829E-4,309.5668335
2017-10-30,5.287581111517213E-4,307.23062134
2017-10-31,5.678629063817259E-4,306.80569458
2017-11-01,7.073122135883642E-4,303.97839355
2017-11-02,7.073527283790753E-4,288.53674316
2017-11-03,6.343068071218871E-4,288.54013062
2017-11-04,5.264835219718933E-4,301.08969116
2017-11-05,5.022972574242451E-4,296.11221313
2017-11-06,5.365584486972405E-4,304.67962646
2017-11-07,6.152996132402431E-4,292.50341797
2017-11-08,7.583525992037983E-4,300.17822266
2017-11-09,7.234933070264871E-4,309.02648926
2017-11-10,6.678203396264332E-4,305.67684937
2017-11-11,5.602413215681152E-4,302.44009399
2017-11-12,6.718631615199173E-4,307.16217041
2017-11-13,6.961548870709869E-4,316.65597534
2017-11-14,7.117455656956297E-4,321.51168823
2017-11-15,6.855322533738303E-4,335.67129517
2017-11-16,7.481041688308576E-4,331.2515564
2017-11-17,7.875905385338061E-4,333.92260742
2017-11-18,5.657373718581598E-4,329.41586304
2017-11-19,6.410638705054542E-4,357.2210083
2017-11-20,6.453749312581678E-4,361.82946777
2017-11-21,6.877913450468983E-4,369.5612793
2017-11-22,6.63483203982151E-4,363.42944336
2017-11-23,6.81187089439347E-4,412.79376221
2017-11-24,6.349722226973727E-4,412.22106934
2017-11-25,4.981705745941767E-4,474.94006348
2017-11-26,6.391357658304958E-4,460.09057617
2017-11-27,6.356237697469242E-4,480.62976074
2017-11-28,6.416829266365956E-4,480.12127686
2017-11-29,6.83854194876239E-4,496.43261719
2017-11-30,6.699409643513144E-4,408.70800781
2017-12-01,6.739145356746166E-4,456.96066284
2017-12-02,5.666703440601302E-4,469.29055786
2017-12-03,5.139940946353375E-4,462.17077637
2017-12-04,8.586343487427396E-4,466.52502441
2017-12-05,0.0016276723496498988,468.7321167
2017-12-06,0.0017263584229954077,456.16897583
2017-12-07,0.002974023884696155,425.63070679
2017-12-08,0.00316082287488679,453.54656982
2017-12-09,0.003046866621870185,471.6619873
2017-12-10,0.0027456942626450944,452.13876343
2017-12-11,0.0021158244647862864,473.95916748
2017-12-12,0.0018176497729425192,535.36328125
2017-12-13,0.0015240235213275918,618.68151855
2017-12-14,0.0017752629644690804,692.40600586
2017-12-15,0.0018497504358880633,696.08081055
2017-12-16,0.001523804749252185,699.24981689
2017-12-17,0.00148483618925123,716.13946533
2017-12-18,0.0011955542561351762,732.18762207
2017-12-19,0.0012861439070225593,820.32086182
2017-12-20,0.0016709424628586066,805.95758057
2017-12-21,0.0016587223395995755,795.32440186
2017-12-22,0.0015331253199512593,655.90209961
2017-12-23,0.0013873154733911276,736.55804443
2017-12-24,0.0013554983895535551,653.69824219
2017-12-25,0.0010579899713677606,757.78100586
2017-12-26,9.661256251369283E-4,773.18463135
2017-12-27,8.871397152448201E-4,781.16693115
2017-12-28,8.912039122458E-4,739.44537354
2017-12-29,9.076289783903466E-4,754.77386475
2017-12-30,8.753202026040295E-4,709.14361572
2017-12-31,9.161265417686211E-4,723.21386719
2018-01-01,8.551562952667094E-4,769.96173096
2018-01-02,8.789078792593599E-4,886.34436035
2018-01-03,9.704545288230353E-4,882.25628662
2018-01-04,0.0010489662000815391,954.21325684
2018-01-05,0.001675487334309366,1045.29394531
2018-01-06,0.0031873471134311756,1002.57525635
2018-01-07,0.0026363838571634925,1090.83947754
2018-01-08,0.002415052438618765,1088.60693359
2018-01-09,0.00238043310669009,1209.15039063
2018-01-10,0.0029011252660547746,1364.84814453
2018-01-11,0.002915657398570153,1228.5994873
2018-01-12,0.0023913051204995923,1247.54699707
2018-01-13,0.0018550559719320637,1295.71936035
2018-01-14,0.002258798056547404,1392.17797852
2018-01-15,0.0018615356927759146,1346.0513916
2018-01-16,0.0017954448240468167,1242.75341797
2018-01-17,0.0016560133198731167,954.39715576
2018-01-18,0.0016978816511244116,1025.27148438
2018-01-19,0.0017750796964167205,1061.92993164
2018-01-20,0.0018556552541419944,1075.56970215
2018-01-21,0.0015006637589707473,1134.66638184
2018-01-22,0.001202053132429704,960.67419434
2018-01-23,0.0015013757835392815,1013.98480225
2018-01-24,0.0014230760972258009,1031.86169434
2018-01-25,0.0013388830523607075,1034.74243164
2018-01-26,0.0011006452237275215,1050.9720459
2018-01-27,9.625979044705396E-4,1095.18273926
2018-01-28,9.965941911146638E-4,1129.69506836
2018-01-29,0.0012979800793739232,1200.52368164
2018-01-30,0.0012128185924059826,1145.86450195
2018-01-31,0.001097335386502501,1102.71533203
2018-02-01,0.001397650273165632,1138.50561523
2018-02-02,0.001420644559148009,954.35913086
2018-02-03,0.001179984780201935,955.11651611
2018-02-04,0.001071248225404069,864.21588135
2018-02-05,9.796410592435817E-4,836.07806396
2018-02-06,0.0010350734032245202,742.73553467
2018-02-07,0.0010366161480542637,812.49127197
2018-02-08,0.0010138555572221388,806.39074707
2018-02-09,8.746479129950775E-4,806.53649902
2018-02-10,8.982401688588059E-4,847.33850098
2018-02-11,8.580259946678277E-4,852.11810303
2018-02-12,7.861656474818012E-4,856.97296143
2018-02-13,7.623545393961143E-4,857.95758057
2018-02-14,9.271266869341828E-4,902.66778564
2018-02-15,8.165667358348523E-4,933.9887085
2018-02-16,8.305992224828788E-4,938.65093994
2018-02-17,8.635129460783718E-4,961.27746582
2018-02-18,0.0010250620736388049,944.79455566
2018-02-19,7.999905314113853E-4,931.19909668
2018-02-20,8.401987275251969E-4,942.46661377
2018-02-21,9.718976843960085E-4,849.50537109
2018-02-22,6.969607841969828E-4,825.77062988
2018-02-23,9.25506935855914E-4,838.43707275
2018-02-24,7.982866315629178E-4,837.11804199
2018-02-25,8.540700708882991E-4,827.74163818
2018-02-26,7.643124986759129E-4,876.27520752
2018-02-27,7.502925192878799E-4,871.24755859
2018-02-28,0.0010349634071656004,888.44708252
2018-03-01,8.558010799700447E-4,867.03179932
2018-03-02,0.0010041712319550967,855.5411377
2018-03-03,7.627999604525361E-4,864.79095459
2018-03-04,8.456967043665621E-4,847.83050537
2018-03-05,7.846183014856245E-4,867.68896484
2018-03-06,8.188001026372703E-4,832.01580811
2018-03-07,7.457845785349531E-4,812.98974609
2018-03-08,7.909859972591804E-4,741.19873047
2018-03-09,7.781433703338503E-4,701.0189209
2018-03-10,6.964196259022499E-4,732.93408203
2018-03-11,6.217456685637125E-4,708.91540527
2018-03-12,7.378091299277444E-4,697.64099121
2018-03-13,5.949639413627235E-4,696.71765137
2018-03-14,6.133417041406295E-4,656.14129639
2018-03-15,6.019133171614978E-4,588.16638184
2018-03-16,6.804717920488307E-4,598.66394043
2018-03-17,5.288127470947646E-4,598.8447876
2018-03-18,5.254786943796816E-4,466.09069824
2018-03-19,5.481877087536844E-4,551.63769531
2018-03-20,5.344261910211939E-4,556.75140381
2018-03-21,5.720637690538651E-4,567.94128418
2018-03-22,7.462081112790028E-4,531.77514648
2018-03-23,6.308932237218763E-4,516.39605713
2018-03-24,6.5661926955909E-4,541.47979736
2018-03-25,6.222680016539666E-4,520.65631104
2018-03-26,7.222165559396905E-4,522.40966797
2018-03-27,5.885656092662917E-4,468.53948975
2018-03-28,6.643825799243281E-4,451.23880005
2018-03-29,6.284138810090367E-4,441.78762817
2018-03-30,6.153280843293923E-4,378.60897827
2018-03-31,4.91706520785975E-4,403.10812378
2018-04-01,4.6637275623002576E-4,364.76593018
2018-04-02,5.122448700223132E-4,391.7276001
2018-04-03,5.300478183096919E-4,406.29595947
2018-04-04,4.429190378359602E-4,404.4602356
2018-04-05,6.756244067416294E-4,378.5619812
2018-04-06,5.701526187998613E-4,379.6869812
2018-04-07,4.593272474346131E-4,381.07391357
2018-04-08,4.5408146522019234E-4,401.61642456
2018-04-09,5.193033735233223E-4,396.41854858
2018-04-10,4.997531995910165E-4,400.10852051
2018-04-11,5.277237595783377E-4,420.70452881
2018-04-12,5.53323900426879E-4,463.97998047
2018-04-13,5.574463123764685E-4,514.11553955
2018-04-14,5.659313344725805E-4,506.67218018
2018-04-15,5.019542487550345E-4,510.55157471
2018-04-16,4.88938208653173E-4,504.92443848
2018-04-17,4.800544218448837E-4,507.29470825
2018-04-18,5.875429173013796E-4,506.82980347
2018-04-19,5.662659779520077E-4,545.71136475
2018-04-20,5.037548376569245E-4,585.83795166
2018-04-21,5.087106937268328E-4,607.55621338
2018-04-22,4.671238269777624E-4,632.79296875
2018-04-23,4.912007506814371E-4,644.73077393
2018-04-24,5.590851177307206E-4,667.34545898
2018-04-25,5.920132999839714E-4,672.1696167
2018-04-26,5.74123554469719E-4,618.38543701
2018-04-27,6.041267285396217E-4,673.49182129
2018-04-28,5.864993612841726E-4,666.2177124
2018-04-29,7.620279209543281E-4,681.65808105
2018-04-30,7.468012779150469E-4,683.4161377
2018-05-01,6.370065295682179E-4,644.34356689
2018-05-02,6.309655952548102E-4,682.49395752
2018-05-03,6.538284953879318E-4,746.64105225
2018-05-04,6.189420640270247E-4,771.74206543
2018-05-05,4.981654705688615E-4,819.67333984
2018-05-06,5.887830213354258E-4,825.15466309
2018-05-07,5.309187267865197E-4,756.71264648
2018-05-08,6.407932456019047E-4,737.20391846
2018-05-09,5.459972333216047E-4,724.54400635
2018-05-10,8.304251934982232E-4,762.02600098
2018-05-11,8.766005397768746E-4,731.71264648
2018-05-12,7.13469772789246E-4,679.3951416
2018-05-13,6.038140318545452E-4,727.16363525
2018-05-14,8.565945128789799E-4,702.7086792
2018-05-15,8.452101625654703E-4,718.53155518
2018-05-16,8.400904010458062E-4,685.74499512
2018-05-17,9.745966668051222E-4,707.81286621
2018-05-18,8.905226096577753E-4,679.48406982
2018-05-19,8.603287546800669E-4,695.66363525
2018-05-20,7.409339942603704E-4,713.50311279
2018-05-21,8.331319054042463E-4,713.80505371
2018-05-22,9.172561955843097E-4,683.32940674
2018-05-23,9.527413487060187E-4,603.68988037
2018-05-24,8.827728571202529E-4,599.28314209
2018-05-25,8.962768287341217E-4,602.76623535
2018-05-26,7.999023827258099E-4,604.77606201
2018-05-27,7.142838208942563E-4,573.9463501
2018-05-28,9.280330100590704E-4,533.34875488
2018-05-29,9.87934712457939E-4,527.29974365
2018-05-30,0.001028541315856421,552.78033447
2018-05-31,0.0011900214171232974,577.21264648
2018-06-01,0.0012735507749615396,574.48913574
2018-06-02,8.82820509791103E-4,578.54296875
2018-06-03,7.418956022290355E-4,594.17651367
2018-06-04,8.372570072054413E-4,619.347229
2018-06-05,8.785619208849718E-4,594.77947998
2018-06-06,8.080934094851953E-4,611.47528076
2018-06-07,0.001055654827997583,607.6987915
2018-06-08,7.894425407618197E-4,605.52856445
2018-06-09,6.444154768319899E-4,607.050354
2018-06-10,5.552108780229296E-4,569.99615479
2018-06-11,6.076613180647183E-4,534.60144043
2018-06-12,6.011257923075786E-4,529.2253418
2018-06-13,6.064493304007699E-4,466.81652832
2018-06-14,6.6266957046522E-4,488.07028198
2018-06-15,8.09142288301596E-4,505.40997314
2018-06-16,8.951686595001621E-4,494.14157104
2018-06-17,5.018213399813805E-4,502.80886841
2018-06-18,4.638210831866925E-4,497.6065979
2018-06-19,5.563710671732227E-4,516.79144287
2018-06-20,5.834281119469021E-4,521.35968018
2018-06-21,5.328656593688971E-4,542.37335205
2018-06-22,0.0011396800907074092,473.28866577
2018-06-23,5.381483645918907E-4,469.70175171
2018-06-24,5.5206707728108E-4,426.46948242
2018-06-25,8.201237746054034E-4,465.23287964
2018-06-26,5.420176952336696E-4,458.76348877
2018-06-27,5.083082410476113E-4,434.13684082
2018-06-28,4.8466112530269725E-4,433.66781616
2018-06-29,5.190419560267395E-4,422.68499756
2018-06-30,0.0024374060754626748,448.35598755
2018-07-01,0.005002542588354945,451.76501465
2018-07-02,0.01077983988427873,475.32598877
2018-07-03,0.00718445928455048,470.97000122
2018-07-04,0.006739577062169251,474.20401001
2018-07-05,0.004207658416250436,477.81698608
2018-07-06,0.007720548629236029,471.25900269
2018-07-07,0.006393833632594834,471.04098511
2018-07-08,0.003276154926556565,492.42800903
2018-07-09,0.001512041190137761,484.17700195
2018-07-10,0.0014183058344138934,441.7869873
2018-07-11,8.801623081288086E-4,444.51901245
2018-07-12,0.0024454888851499395,431.26300049
2018-07-13,0.002176908517350158,440.19000244
2018-07-14,0.006113173444854559,437.56298828
2018-07-15,0.009231424655758795,452.46899414
2018-07-16,0.001226434396282115,449.3789978
2018-07-17,7.420581589088951E-4,473.6960144
2018-07-18,6.578038438330207E-4,493.13500977
2018-07-19,6.264638874177617E-4,476.35198975
2018-07-20,6.152996765858224E-4,459.51400757
2018-07-21,0.0010827860605804075,455.70498657
2018-07-22,6.334777832693199E-4,468.82400513
2018-07-23,7.324856889881502E-4,463.58099365
2018-07-24,5.616303626456244E-4,453.04299927
2018-07-25,6.387710005772219E-4,466.80200195
2018-07-26,5.433944281928813E-4,475.75500488
2018-07-27,4.54972299031705E-4,464.89801025
2018-07-28,7.391905521934783E-4,469.59500122
2018-07-29,3.7431011835562135E-4,466.79699707
2018-07-30,4.779847863229261E-4,464.28100586
2018-07-31,4.82385005773207E-4,452.71704102
2018-08-01,9.831771272114575E-4,418.51538086
2018-08-02,4.561938645506785E-4,413.97015381
2018-08-03,4.4356850086963866E-4,403.26046753
2018-08-04,4.946271639173787E-4,406.00280762
2018-08-05,4.274972058546143E-4,408.90481567
2018-08-06,5.334019047289773E-4,408.21939087
2018-08-07,0.0010031491241174985,410.38409424
2018-08-08,0.005342039755194025,368.50820923
2018-08-09,0.004682735328423948,361.72634888
2018-08-10,0.003310843131273917,362.50222778
2018-08-11,8.844835377515667E-4,321.83587646
2018-08-12,5.899624661482666E-4,324.58312988
2018-08-13,5.858118315991168E-4,321.13269043
2018-08-14,0.0010073876574482473,268.85174561
2018-08-15,8.724534514164641E-4,286.58566284
2018-08-16,7.343367308894638E-4,293.16366577
2018-08-17,0.0031382197591614466,298.18359375
2018-08-18,7.242950038382312E-4,312.79956055
2018-08-19,6.565808984859929E-4,300.91165161
2018-08-20,6.643684914752496E-4,289.58407593
2018-08-21,5.5880313088279E-4,277.46426392
2018-08-22,0.0012068348169304943,292.28509521
2018-08-23,0.001168677432902955,274.01196289
2018-08-24,0.0019262723170424812,275.43688965
2018-08-25,6.035482886122324E-4,282.00238037
2018-08-26,0.0016752140895696045,275.39273071
2018-08-27,5.680870285090135E-4,273.97457886
2018-08-28,6.124440016751907E-4,289.15997314
2018-08-29,9.239395197750777E-4,289.28250122
2018-08-30,7.683448502796973E-4,280.12875366
2018-08-31,7.401890728329857E-4,278.79541016
2018-09-01,6.2765468947308E-4,295.68313599
2018-09-02,5.144569077502858E-4,292.22320557
2018-09-03,5.964596870266285E-4,289.88180542
2018-09-04,8.013255428621261E-4,289.47851563
2018-09-05,5.609929033115769E-4,257.61624146
2018-09-06,7.985185234197693E-4,228.38856506
2018-09-07,8.978424391451721E-4,231.10040283
2018-09-08,7.354876753879686E-4,217.99169922
2018-09-09,7.363115257255994E-4,190.80628967
2018-09-10,8.098850012233912E-4,195.61668396
2018-09-11,8.234808023209641E-4,185.09275818
2018-09-12,9.351642175752439E-4,172.70466614
2018-09-13,9.36993811521369E-4,202.66493225
2018-09-14,8.716137731148619E-4,208.40078735
2018-09-15,7.99133831126675E-4,224.01403809
2018-09-16,8.096354527804742E-4,216.15457153
2018-09-17,7.853746639468196E-4,222.97711182
2018-09-18,0.0010666692556382947,196.33753967
2018-09-19,0.001114980601462276,210.1486969
2018-09-20,0.0012012079545089473,209.52790833
2018-09-21,0.0010731971998899522,223.11013794
2018-09-22,0.0011449759677773061,241.37475586
2018-09-23,7.949142651173169E-4,241.40855408
2018-09-24,9.967081935285836E-4,232.47236633
2018-09-25,0.0012905271367133079,222.22172546
2018-09-26,0.0010613105449648072,221.0927124
2018-09-27,0.0011390562320443562,217.59713745
2018-09-28,0.0011432514554329445,226.0748291
2018-09-29,0.0016036018775744804,231.66853333
2018-09-30,0.0011135278194988895,234.12156677
2018-10-01,0.0012176727428170133,233.16940308
2018-10-02,0.0014655251379867883,227.55273438
2018-10-03,9.013407354995555E-4,219.16912842
2018-10-04,7.830537308525314E-4,224.94371033
2018-10-05,7.783647892881928E-4,221.67993164
2018-10-06,5.112013855876281E-4,225.40007019
2018-10-07,5.511627473285718E-4,226.03083801
2018-10-08,8.081688514750802E-4,225.35081482
2018-10-09,7.195400136830439E-4,227.53782654
2018-10-10,7.502030224678198E-4,226.28916931
2018-10-11,9.432476799892794E-4,200.70567322
2018-10-12,7.780658025922234E-4,199.06156921
2018-10-13,0.001022619137527377,197.74105835
2018-10-14,5.714020922345981E-4,200.49247742
2018-10-15,6.983783667258888E-4,209.54171753
2018-10-16,6.262088633507927E-4,208.42079163
2018-10-17,6.911813819409046E-4,210.58654785
2018-10-18,5.986048793572055E-4,208.0823822
2018-10-19,6.968207065251479E-4,203.44036865
2018-10-20,6.66130762896447E-4,203.95391846
2018-10-21,7.033005503631094E-4,207.38040161
2018-10-22,6.712047579782102E-4,204.68469238
2018-10-23,7.008482099510354E-4,202.32518005
2018-10-24,8.034482180668302E-4,203.35398865
2018-10-25,0.0010802304675670185,202.63148499
2018-10-26,9.129757556118541E-4,202.6627655
2018-10-27,6.936026550261034E-4,203.7277832
2018-10-28,6.780516051781841E-4,205.05267334
2018-10-29,7.000037629093447E-4,205.18717957
2018-10-30,6.955800411666827E-4,197.40827942
2018-10-31,7.325395155652983E-4,197.16949463
2018-11-01,6.851160862354893E-4,199.52622986
2018-11-02,7.801204025135122E-4,199.80334473
2018-11-03,7.953184445824337E-4,199.97109985
