Time,ETH daily transaction volume on the chain,Price
2019-01-29,2939421.6871052315,105.4210247
2019-01-30,2503175.8587726285,105.70168381
2019-01-31,3037666.939248877,107.26888187
2019-02-01,2286176.0685396786,107.59140987
2019-02-02,1402600.9724751227,107.71315672
2019-02-03,1361781.9260143116,107.98136174
2019-02-04,1204185.739581576,107.52241756
2019-02-05,1176273.1779741712,107.37913618
2019-02-06,1818191.783960542,103.82808572
2019-02-07,1842806.0298516948,104.93407216
2019-02-08,1966319.6592588674,104.87060527
2019-02-09,2012728.2114507298,118.53311868
2019-02-10,1339157.084619555,119.27010717
2019-02-11,2182397.1225752947,121.08514382
2019-02-12,1822375.519338286,120.68742194
2019-02-13,2002762.354824905,122.18117957
2019-02-14,2042170.6290482795,122.48043983
2019-02-15,1841771.6266289954,122.45746216
2019-02-16,1301867.244408039,123.47624514
2019-02-17,1433169.70512622,126.16862795
2019-02-18,3034024.858746932,138.15369949
2019-02-19,3284602.757366554,147.34385672
2019-02-20,2878586.509700685,146.57131195
2019-02-21,3535375.5347921406,148.19528426
2019-02-22,2384164.4880268704,147.06811479
2019-02-23,1562649.864185556,148.43684493
2019-02-24,2810172.880766603,142.05625495
2019-02-25,4241096.673250543,140.59732835
2019-02-26,2572134.619234565,138.23506213
2019-02-27,2478787.865448635,139.58803746
2019-02-28,3203108.117905099,137.52803404
2019-03-01,2028600.7682998953,137.21671737
2019-03-02,1958418.626237679,136.96863639
2019-03-03,1385585.615959588,133.11580836
2019-03-04,3038565.5287248218,130.9071094
2019-03-05,2641486.714884578,127.49446416
2019-03-06,2643274.04486589,136.72702875
2019-03-07,2398565.299563981,138.38331763
2019-03-08,2627074.4985468904,137.32476757
2019-03-09,2380120.400861316,135.73967075
2019-03-10,1913655.2161946942,137.24920323
2019-03-11,2645922.994883666,133.13953812
2019-03-12,2624300.073277426,134.18561315
2019-03-13,2360083.5755890068,133.91192004
2019-03-14,2112492.974114037,133.8693986
2019-03-15,2586024.1936661694,137.94602591
2019-03-16,2492214.932400207,140.92073362
2019-03-17,1605741.1622088845,139.71073077
2019-03-18,3022036.1644505598,141.70926769
2019-03-19,2156310.057012422,140.37596934
2019-03-20,2309782.7923403033,139.04297302
2019-03-21,3579953.1648249947,140.49319159
2019-03-22,2384661.757418222,137.99054146
2019-03-23,1977191.2824652523,138.13637195
2019-03-24,2604239.285868984,137.38351924
2019-03-25,2946370.375758265,137.29619292
2019-03-26,3029672.5490004364,134.54907912
2019-03-27,2511088.319772876,138.79906486
2019-03-28,2500689.2293411745,140.08666645
2019-03-29,2891469.5660036337,141.11003445
2019-03-30,2837208.5323323663,141.75563232
2019-03-31,2206580.7581051546,141.33903634
2019-04-01,2663717.3534028768,141.95795209
2019-04-02,3986777.0202400796,155.30580585
2019-04-03,4644581.095971365,172.3784242
2019-04-04,3451205.38119413,161.00075944
2019-04-05,3395767.2856336236,157.96895157
2019-04-06,2009184.6677540122,164.15215602
2019-04-07,2484197.6423698254,167.41791427
2019-04-08,4182564.8552801334,181.47476599
2019-04-09,3845448.906685514,176.75935781
2019-04-10,3173096.613059335,179.95481499
2019-04-11,3385618.907967267,170.92096153
2019-04-12,2904728.4519421044,164.60809741
2019-04-13,1878813.9379695756,166.02566469
2019-04-14,1683884.741472457,163.36104794
2019-04-15,2558537.273212647,167.94815433
2019-04-16,2722765.680846183,161.6683869
2019-04-17,2584909.5318770255,166.78417448
2019-04-18,2901942.6584166414,172.40799497
2019-04-19,2869838.6358795813,172.94030323
2019-04-20,2114575.8580003097,173.41674371
2019-04-21,2172366.887496727,169.15920588
2019-04-22,2502301.958464825,168.73080473
2019-04-23,2901391.8933216324,172.36556919
2019-04-24,3752584.2297386453,165.14392855
2019-04-25,3273437.9067268884,164.45659778
2019-04-26,5286196.521556335,156.27757254
2019-04-27,2307725.2685341467,156.7740696
2019-04-28,2316657.0776916645,158.46459193
2019-04-29,3409003.260957799,154.13417146
2019-04-30,3420533.61958311,159.73955992
2019-05-01,2677260.9414592325,160.84499421
2019-05-02,2426843.000710041,160.95919325
2019-05-03,2627429.341009901,162.70316199
2019-05-04,2390408.068764878,162.28141439
2019-05-05,1864813.9732735644,163.42616626
2019-05-06,2746640.716867787,161.43477238
2019-05-07,4205913.8121350575,173.12724369
2019-05-08,3362908.4981689374,169.39350477
2019-05-09,3044357.893059469,168.8154455
2019-05-10,3218538.0677746744,172.79554142
2019-05-11,4592350.914181942,176.78295696
2019-05-12,3488069.132685589,193.07480365
2019-05-13,3462637.5075406767,201.3120468
2019-05-14,4520714.0062580025,206.6510451
2019-05-15,4528580.276734106,235.8972991
2019-05-16,6458849.606047293,273.63561907
2019-05-17,6568936.775454766,231.06130806
2019-05-18,3233918.166738778,242.35294916
2019-05-19,2385522.1341659883,254.93370101
2019-05-20,3387707.0529725817,247.31109249
2019-05-21,3129008.2621785807,251.44507282
2019-05-22,3247563.8771582097,255.13805145
2019-05-23,3678501.5239351443,243.48263594
2019-05-24,2631113.0836392343,253.58425432
2019-05-25,2295453.7842330993,251.97048299
2019-05-26,1978355.6781255244,249.42906149
2019-05-27,3804778.721772807,272.6353354
2019-05-28,3388279.3792307954,270.80549798
2019-05-29,3799489.625496172,269.20298445
2019-05-30,3215458.8448421257,286.16032829
2019-05-31,4661561.415794255,254.55683686
2019-06-01,2313671.2995230528,269.89409866
2019-06-02,1776482.4679031142,265.99425257
2019-06-03,2847308.415773441,269.67947635
2019-06-04,3279438.0480329627,249.52699362
2019-06-05,4238512.856848547,240.82336916
2019-06-06,2156714.4107010667,243.46136036
2019-06-07,2275652.257122659,250.06909752
2019-06-08,1515043.2523327775,249.49875328
2019-06-09,1635436.8858674644,243.25500568
2019-06-10,3052014.888944939,235.13546214
2019-06-11,2385190.887940439,240.85089069
2019-06-12,2572588.41819129,248.62021604
2019-06-13,2683232.2638764456,260.22363801
2019-06-14,3254889.5685050245,258.27281611
2019-06-15,3150053.551251415,265.11867876
2019-06-16,2960906.1056228713,272.88462185
2019-06-17,2462308.214386448,270.44971705
2019-06-18,3100129.4700826867,267.17305217
2019-06-19,2841493.100684428,266.99919451
2019-06-20,2885582.8307685847,270.06514542
2019-06-21,3161608.520589134,279.74676755
2019-06-22,3358214.9594535604,304.72963984
2019-06-23,2164568.0815261565,311.39248258
2019-06-24,2756149.548256031,308.00093794
2019-06-25,2884078.8045022055,311.30134191
2019-06-26,3848118.6730476017,330.85495854
2019-06-27,4339440.909007105,307.31087852
2019-06-28,3580215.254794405,307.25835227
2019-06-29,2871641.509840037,297.52159415
2019-06-30,2138567.2617696794,297.37414316
2019-07-01,2564795.6258135904,299.79081422
2019-07-02,2569463.7557684383,288.35521984
2019-07-03,2490194.9080007155,295.92959599
2019-07-04,2074668.042457371,295.66938295
2019-07-05,1780878.1420396673,285.83090685
2019-07-06,1364922.5291612109,295.18927348
2019-07-07,1268050.702822675,288.83300191
2019-07-08,1949927.833305797,305.24923115
2019-07-09,2448915.859797959,316.07101752
2019-07-10,4591179.7063033115,310.58157195
2019-07-11,3081056.7368713445,283.99714584
2019-07-12,3379374.903344057,272.81284205
2019-07-13,1275273.871926178,273.51096041
2019-07-14,2052312.2390268063,235.1578918
2019-07-15,3723190.239640841,230.38300709
2019-07-16,2393232.4799199016,221.84767807
2019-07-17,3894288.641589815,198.42058013
2019-07-18,2781442.3654878363,224.34023034
2019-07-19,2448134.890095417,223.01852402
2019-07-20,1564155.165065398,226.9043363
2019-07-21,1344810.8364428845,225.50760783
2019-07-22,1716279.9899984149,215.78268766
2019-07-23,1980442.2029630297,217.23590134
2019-07-24,1828437.5655371938,215.18162369
2019-07-25,1782631.988491842,222.23141333
2019-07-26,2985991.316517928,216.76268528
2019-07-27,1313038.0707725752,222.42141267
2019-07-28,1031048.0260390941,207.79524287
2019-07-29,1745842.3982424836,213.26799038
2019-07-30,1913192.8778565815,212.60851121
2019-07-31,1854958.643298406,212.37162749
2019-08-01,2954414.1723291017,214.66226136
2019-08-02,2332296.290363285,221.16568616
2019-08-03,1492459.8189114947,221.20734343
2019-08-04,1158946.0476066435,222.03981343
2019-08-05,2389516.2298196144,230.24690418
2019-08-06,2785371.541977961,229.85834506
2019-08-07,2080760.0555345602,224.72117032
2019-08-08,2342906.190179711,226.05403909
2019-08-09,2238404.805996862,210.10533079
2019-08-10,1662890.5262966235,211.63543068
2019-08-11,1435173.8798830041,210.6548487
2019-08-12,1619671.9893042261,213.82364617
2019-08-13,1727690.208647456,206.09014466
2019-08-14,1840467.0122424986,205.36691407
2019-08-15,3673319.0513641564,186.01241401
2019-08-16,2599966.537387472,187.88629369
2019-08-17,1580239.8145001824,184.65766072
2019-08-18,1347425.9011441295,184.28067701
2019-08-19,1888333.2735031426,196.41888543
2019-08-20,1968133.2700080695,197.50548253
2019-08-21,2613847.1849425016,183.72338414
2019-08-22,2058117.3031690822,191.27614199
2019-08-23,2082462.7792433328,194.81554139
2019-08-24,1491961.9722192974,188.25622043
2019-08-25,1271025.4995131937,190.08217567
2019-08-26,1771019.778507236,191.49841012
2019-08-27,2044482.3573042562,187.10460695
2019-08-28,1779371.2085890938,187.5771005
2019-08-29,2777004.8374092346,170.68617588
2019-08-30,2238950.6500792657,168.71978307
2019-08-31,2282841.752860609,169.82392168
2019-09-01,2159067.470110196,170.71440414
2019-09-02,1746556.8489505793,173.0448614
2019-09-03,2778343.818900789,179.17299517
2019-09-04,2241598.7460727105,176.83746889
2019-09-05,1913793.8738921415,175.49971565
2019-09-06,1822343.9954394696,176.87097157
2019-09-07,2095301.8651584939,169.97234473
2019-09-08,1889715.0085842006,182.34361372
2019-09-09,2145272.836049793,181.8847563
2019-09-10,1840893.139946928,180.17223554
2019-09-11,1972163.078470309,180.29132512
2019-09-12,1602633.910772621,180.31877483
2019-09-13,2166531.7529102187,178.91011263
2019-09-14,1385808.0143597014,180.71247343
2019-09-15,1463807.3395718196,186.54826578
2019-09-16,2707449.3230069256,194.27766815
2019-09-17,2492089.816331435,197.83365607
2019-09-18,3382437.1910650595,211.14320706
2019-09-19,1896590.049438907,205.91359757
2019-09-20,2468816.7223564386,219.42755156
2019-09-21,1453109.183278211,218.298517
2019-09-22,1202887.6489767605,211.03004565
2019-09-23,1678050.054356599,210.15486902
2019-09-24,2548256.5441576666,201.97549017
2019-09-25,4608592.884282887,171.1763985
2019-09-26,2479456.7921171933,169.40640372
2019-09-27,3137723.479065883,165.66021136
2019-09-28,2163225.4653619127,171.60774862
2019-09-29,1477208.567971194,172.66037788
2019-09-30,2099067.2147868215,169.11750378
2019-10-01,2412491.450251572,183.09185855
2019-10-02,1810243.692407216,176.65458977
2019-10-03,1136921.3086531712,173.24897594
2019-10-04,1255880.0137753398,176.13673365
2019-10-05,1195788.5837271537,175.83818171
2019-10-06,1016000.5076656685,175.75412517
2019-10-07,1430400.073830189,173.71060389
2019-10-08,1949040.1028346806,179.48679056
2019-10-09,1996300.0803087745,181.18882968
2019-10-10,2046575.6169822207,192.44363397
2019-10-11,1492357.8263680933,194.02723587
2019-10-12,1433586.0133144415,185.03068545
2019-10-13,1029530.943532785,184.61459905
2019-10-14,2120440.1194781484,182.92572234
2019-10-15,1515845.9027279802,183.05058324
2019-10-16,1653315.2493838517,180.47406874
2019-10-17,1584980.1766379185,175.33111852
2019-10-18,1659972.3929249984,176.88636904
2019-10-19,1252149.506792426,174.44228878
2019-10-20,1212986.1769435613,174.01950917
2019-10-21,1446454.4685204588,175.13990791
2019-10-22,1642026.0328491342,173.88437924
2019-10-23,2520988.9831544952,167.87755694
2019-10-24,3094628.647573484,162.71239592
2019-10-25,1790249.1575653397,174.89685151
2019-10-26,3056846.323217017,180.94152815
2019-10-27,1447793.7925587334,178.31770981
2019-10-28,1989269.4337364936,185.19086666
2019-10-29,3587332.8120079855,184.40985758
2019-10-30,1884662.538251918,189.56678726
2019-10-31,2086450.607834249,184.39415398
2019-11-01,1533311.553881177,181.86176603
2019-11-02,1237293.6043840928,184.60689245
2019-11-03,1295900.0926130197,182.36803089
2019-11-04,1499515.9534053789,182.34832579
2019-11-05,2433885.151328182,186.49517919
2019-11-06,2345315.263062732,191.54946715
2019-11-07,1339704.4383480365,189.87931995
2019-11-08,1478934.2501218657,187.63377229
2019-11-09,1365306.8652064495,184.18965206
2019-11-10,799190.9989666138,187.214747
2019-11-11,1396731.3079501726,189.51865776
2019-11-12,1420150.036506562,185.20902232
2019-11-13,1771798.0408978749,187.50289847
2019-11-14,1311369.1994044022,185.76090437
2019-11-15,1686780.3184486337,183.63831525
2019-11-16,1224620.0247055404,181.19478166
2019-11-17,848671.0550394845,183.14235983
2019-11-18,1304638.0851399163,183.899177
2019-11-19,2269843.985042556,176.76744756
2019-11-20,2261761.94694482,176.82053197
2019-11-21,2247318.7742054476,175.84320407
2019-11-22,4286107.871730677,161.0926327
2019-11-23,2720579.728774701,152.58598227
2019-11-24,1200873.164442568,147.56782166
2019-11-25,3773383.327029653,138.16655543
2019-11-26,2198466.3684644536,146.93194631
2019-11-27,2342265.393845272,148.09769753
2019-11-28,3179442.3757737973,153.43449641
2019-11-29,1705506.599909021,152.685764
2019-11-30,1414845.123784384,155.91974526
2019-12-01,1577874.0113724465,150.2851226
2019-12-02,1963714.2643909345,148.10068995
2019-12-03,2842990.866422987,149.26220817
2019-12-04,1724168.5383215295,145.78687285
2019-12-05,1783657.9589993204,146.00921879
2019-12-06,1721283.84724726,148.91537747
2019-12-07,1341455.4855108084,149.66247941
2019-12-08,737697.7008448656,152.08287613
2019-12-09,1389369.5094755953,149.53757375
2019-12-10,1690480.0514092972,145.92498232
2019-12-11,1271039.7755209748,143.79816052
2019-12-12,1413407.5396043246,143.85604398
2019-12-13,1449717.833465533,145.41101227
2019-12-14,1000627.0245871643,142.76884954
2019-12-15,881691.7383215553,141.97964606
2019-12-16,1112975.897295759,141.64796521
2019-12-17,3281478.7512632003,132.84188804
2019-12-18,4052373.577575305,127.15293177
2019-12-19,4431651.986363904,130.72177589
2019-12-20,1670198.6083974792,128.18483576
2019-12-21,1370437.1105403248,128.16124296
2019-12-22,967118.9933952447,130.5145204
2019-12-23,1794345.9655791281,134.07429255
2019-12-24,1758495.605204547,128.09848636
2019-12-25,1854934.0852691312,126.53648507
2019-12-26,1266783.8430767073,126.9632116
2019-12-27,1479275.6030407036,126.46105716
2019-12-28,1436236.72662449,128.12058302
2019-12-29,1026868.5942627484,132.57324834
2019-12-30,1790905.943917776,131.78896208
2019-12-31,2211743.3425963735,131.24279818
2020-01-01,1211978.2404283062,130.26650886
2020-01-02,1086323.0239251144,130.02826419
2020-01-03,2325218.9751159106,132.71730974
2020-01-04,1655594.857554523,133.57757046
2020-01-05,1307350.7283861504,137.83085676
2020-01-06,1888934.3209552667,139.44565699
2020-01-07,2095911.2890778251,143.88356205
2020-01-08,2322074.5628539138,144.98913724
2020-01-09,1882032.9662611785,138.69440815
2020-01-10,1497860.477898936,137.98409606
2020-01-11,1612224.2268624352,143.56955042
2020-01-12,1296842.0848978048,145.09539087
2020-01-13,1490223.7329067257,143.13909331
2020-01-14,2321348.5392879373,156.49368514
2020-01-15,3149487.9493818204,162.78312133
2020-01-16,1764955.5697044136,160.26939027
2020-01-17,2859763.2556396653,165.27554911
2020-01-18,2102980.307403479,172.0456163
2020-01-19,1559170.0665907715,165.38071297
2020-01-20,1321142.3195469216,165.58240048
2020-01-21,1300898.0833307952,168.95726392
2020-01-22,1163257.5168777131,168.94138342
2020-01-23,1142673.2446574375,163.47712397
2020-01-24,2134452.2294747205,162.90022032
2020-01-25,871769.8031565318,160.86723878
2020-01-26,646408.7910425015,161.94303989
2020-01-27,1045207.7795994562,168.54302047
2020-01-28,1786179.2585997204,172.88865979
2020-01-29,1609862.8187526467,175.87737236
2020-01-30,1591653.0692330794,174.09067987
2020-01-31,2060356.5386319128,179.52458939
2020-02-01,1933185.1116568,181.70473255
2020-02-02,1308355.0692879276,192.39013412
2020-02-03,1592196.4488266034,188.86444642
2020-02-04,1829514.2403815964,188.2618418
2020-02-05,1891684.9579708325,189.67567241
2020-02-06,2792774.702384844,212.13427618
2020-02-07,2720222.865614623,220.89196382
2020-02-08,2123653.84523672,224.57768192
2020-02-09,1500446.500138852,227.34390121
2020-02-10,2089613.7553282757,226.05816286
2020-02-11,1668681.5932418245,219.26145334
2020-02-12,3038966.8456410016,243.56032126
2020-02-13,3519742.650347159,270.68683607
2020-02-14,2019305.2309085522,273.32074508
2020-02-15,2599213.7019506493,281.7531633
2020-02-16,2009571.8489647568,271.1314578
2020-02-17,3441053.627158575,256.52885905
2020-02-18,2672262.422494785,268.57090492
2020-02-19,2887189.4055847586,279.54845984
2020-02-20,3152282.0722122067,261.85653909
2020-02-21,2077797.3953874107,264.38452056
2020-02-22,1535694.5669754967,263.15573174
2020-02-23,1269686.3328493766,269.10827317
2020-02-24,1926676.178003356,268.25178867
2020-02-25,2099216.1596642868,262.55860417
2020-02-26,2881609.100027132,239.75083677
2020-02-27,3826576.6674062484,218.94943323
2020-02-28,2387070.893272356,226.61833825
2020-02-29,1878073.6426892045,225.64032417
2020-03-01,1562108.1234637506,221.05105074
2020-03-02,2271712.924165401,219.85442046
2020-03-03,2808937.866346667,231.23307225
2020-03-04,1818965.18004845,223.06574507
2020-03-05,2136972.530622248,231.39797332
2020-03-06,2486813.2463481673,236.25013413
2020-03-07,1557963.7298178636,246.06525547
2020-03-08,1918162.5037188712,218.79580597
2020-03-09,4830828.9087199895,193.83847771
2020-03-10,4214075.1823868025,198.59261905
2020-03-11,2804595.2855955414,192.93291084
2020-03-12,9124809.203459911,184.45073321
2020-03-13,1.4941430116236344E7,125.09546188
2020-03-14,5266626.908543873,134.39237044
2020-03-15,4260177.623204987,122.21333234
2020-03-16,7982618.981116725,122.92434562
2020-03-17,5880557.509743196,114.42322402
2020-03-18,3277919.9616350126,113.97308263
2020-03-19,4698381.019745624,116.06544493
2020-03-20,4886920.444554976,130.26905812
2020-03-21,3090016.3988661994,132.77327714
2020-03-22,1859313.9313135217,128.60276424
2020-03-23,3148828.3993058456,128.83833254
2020-03-24,5064403.130173485,136.39151692
2020-03-25,3207627.062514498,136.06864064
2020-03-26,2406131.2629863005,137.26124377
2020-03-27,2495222.142441943,138.98800274
2020-03-28,2074972.5993976647,128.94152484
2020-03-29,1606556.5460506398,130.30150782
2020-03-30,2051781.8507079144,127.0174613
2020-03-31,2186238.329487104,132.82140441
2020-04-01,1948281.2994854697,133.08973185
2020-04-02,1981445.4313205692,139.34606937
2020-04-03,3243324.844645741,141.5668566
2020-04-04,1600548.1669212969,142.99152608
2020-04-05,1315136.4169299747,144.27176134
2020-04-06,2455097.8797921627,159.48823401
2020-04-07,3576583.0320405196,170.02672152
2020-04-08,2912678.521675888,171.28231057
2020-04-09,2071320.1091469086,170.92983964
2020-04-10,3260423.734674539,165.32446127
2020-04-11,1545676.1791895062,157.94625747
2020-04-12,1080193.5014469938,162.04623024
2020-04-13,2480720.9696332407,153.45940254
2020-04-14,1811626.0188141372,159.92496295
2020-04-15,1637960.2035383699,155.98766634
2020-04-16,2977064.0971179935,172.04137728
2020-04-17,2340076.4798110747,171.50302401
2020-04-18,2095414.9952866184,173.59056189
2020-04-19,2200142.4365120637,187.23725939
2020-04-20,2626668.3277094546,185.00207349
2020-04-21,2817305.035892392,171.31735959
2020-04-22,2617665.365330343,183.23762678
2020-04-23,2405285.0049038916,188.70087792
2020-04-24,3050080.8687584284,189.37492562
2020-04-25,3392006.9527135068,196.16322903
2020-04-26,1652356.0172402086,196.20339337
2020-04-27,2542864.470974993,198.32078881
2020-04-28,1853340.0520788857,195.94571691
2020-04-29,2416458.5662111533,211.34712827
2020-04-30,4286745.702555921,210.6700229
2020-05-01,2447667.614010572,209.96295951
2020-05-02,1493544.896708918,215.3560633
2020-05-03,1658533.5453695997,209.58828287
2020-05-04,2037607.02278229,207.33901767
2020-05-05,1815131.4826376145,208.17517059
2020-05-06,2388947.55513526,208.67731999
2020-05-07,3036266.9169747075,205.59506292
2020-05-08,3255468.067170628,212.64090671
2020-05-09,2284198.626250572,212.7155415
2020-05-10,3471158.965938296,188.896264
2020-05-11,2747064.7797566648,189.39806302
2020-05-12,3327719.111716987,190.97816251
2020-05-13,3028706.7445483953,190.5880142
2020-05-14,2955599.239500001,201.92205999
2020-05-15,2484419.0508409496,197.7494496
2020-05-16,1742294.2392879743,198.77863691
2020-05-17,1585560.1805845632,201.40760071
2020-05-18,2527751.986457307,214.52060241
2020-05-19,1978159.358523328,210.44895181
2020-05-20,2004995.9313934701,209.43711967
2020-05-21,2185875.608651059,209.59551899
2020-05-22,2574738.1571772997,204.81500786
2020-05-23,1984893.7633160972,207.20547137
2020-05-24,2586780.388518568,209.73094916
2020-05-25,1973338.9037316272,202.02487707
2020-05-26,2019995.0651058056,200.58250263
2020-05-27,2159634.9974320843,203.29083474
2020-05-28,1955058.716523476,208.09102733
2020-05-29,3715749.5876240535,222.40186368
2020-05-30,2970920.8502166965,220.97353091
2020-05-31,2748325.8475004947,237.67266689
2020-06-01,3071754.792645688,237.97739129
2020-06-02,4302417.942735882,234.53400693
2020-06-03,2294081.3158364133,238.32092815
2020-06-04,2064919.2323174283,243.66412757
2020-06-05,2193656.030855416,243.57612717
2020-06-06,1408584.804269915,240.63582306
2020-06-07,1234594.9498184607,243.32285265
2020-06-08,1928688.7040238802,244.52323315
2020-06-09,2169468.4407334607,243.64590992
2020-06-10,1998678.7230305637,244.75165014
2020-06-11,3077390.7109770426,240.94116391
2020-06-12,3184958.4019159,236.51602503
2020-06-13,1217931.5341224489,236.96762036
2020-06-14,1112645.2371320764,238.43613756
2020-06-15,2813988.766776315,227.42742948
2020-06-16,2673630.1375992745,233.60175865
2020-06-17,2562950.558367603,233.35175663
2020-06-18,3581430.9977497915,233.69693436
2020-06-19,2592888.068444577,228.53497528
2020-06-20,2289464.980773362,229.27615605
2020-06-21,2405989.480232202,230.16483454
2020-06-22,4353219.640390788,239.17136426
2020-06-23,3742190.0224455935,241.42578084
2020-06-24,5452557.063099912,245.49549274
2020-06-25,6350780.497187211,231.19836623
2020-06-26,3690261.9829033534,232.79656007
2020-06-27,2904926.263030914,230.67013255
2020-06-28,3470335.210134013,226.52579469
2020-06-29,4038698.637010346,225.50695688
2020-06-30,3717102.047024059,227.91715336
2020-07-01,3964651.8040074,228.97489372
2020-07-02,4384683.842897221,226.82825871
2020-07-03,3979536.2622782695,227.12363921
2020-07-04,2537252.3738242267,225.9887433
2020-07-05,2372748.7868240555,225.36687458
2020-07-06,2845842.0350736533,237.49782226
2020-07-07,3085902.9935332886,239.46660032
2020-07-08,3846243.5571527113,245.22050952
2020-07-09,4111858.6273576487,244.49744183
2020-07-10,4017323.506562153,240.08901159
2020-07-11,1962081.9356135873,239.52621874
2020-07-12,2494592.10922154,241.03528618
2020-07-13,2982917.8417125805,241.45613033
2020-07-14,4537446.198500696,240.29711296
2020-07-15,2731720.5792163657,239.63711323
2020-07-16,2862961.384846053,238.12151832
2020-07-17,3200980.266611103,233.06160527
2020-07-18,2593623.7156730206,236.01727318
2020-07-19,2854277.5969059025,234.9187603
2020-07-20,3361523.858379772,237.65129353
2020-07-21,3403356.8750613774,243.46138237
2020-07-22,4274510.540746372,244.67356402
2020-07-23,5584931.466653029,263.20389899
2020-07-24,6043080.879303509,276.72436671
2020-07-25,4341873.696938928,282.86467774
2020-07-26,5648654.644042946,302.08866198
2020-07-27,6656035.934531825,314.62428757
2020-07-28,5157990.440661008,321.1960502
2020-07-29,4962372.849757602,321.95009765
2020-07-30,4376840.561410467,318.51839879
2020-07-31,5128776.781564487,343.8016278
2020-08-01,4064120.8402962433,351.32013632
2020-08-02,5275427.593636554,367.65268641
2020-08-03,4013362.753987279,392.56056794
2020-08-04,4252089.10294052,390.70721351
2020-08-05,3991288.34394983,389.42935955
2020-08-06,3520317.536757354,399.19743167
2020-08-07,3531259.946869882,386.60467247
2020-08-08,3434404.4562840285,391.21082139
2020-08-09,2986166.039709163,396.27504582
2020-08-10,4007464.19720193,396.6847536
2020-08-11,5467683.133241425,384.07518697
2020-08-12,6535882.3519801665,384.94378598
2020-08-13,6040998.662167484,397.70051705
2020-08-14,7411434.06443614,435.1615319
2020-08-15,4815428.626347633,438.75503412
2020-08-16,3074239.9675485636,431.13562809
2020-08-17,3679593.687279493,427.00410209
2020-08-18,4845050.359016498,422.53235688
2020-08-19,4750284.814378868,411.34183602
2020-08-20,4520474.089206107,415.42857416
2020-08-21,4864372.750658518,415.51854518
2020-08-22,4128454.9499046905,391.47553329
2020-08-23,3218199.2525953823,392.8506568
2020-08-24,3856046.0943084992,402.14082695
2020-08-25,4287005.325036701,402.40334084
2020-08-26,4315433.537927298,384.323
2020-08-27,3878391.6532528982,385.859
2020-08-28,4219015.281502752,386.985
2020-08-29,6938782.497563939,403.945
2020-08-30,5899303.083581793,405.475
2020-08-31,8475756.514239673,421.147
2020-09-01,1.1496450554775262E7,463.113
2020-09-02,1.2687431336347317E7,466.813
2020-09-03,1.243804071630803E7,437.184
2020-09-04,1.1548435525114607E7,386.318
2020-09-05,1.1769004816184117E7,380.77
2020-09-06,1.2304819863855332E7,340.084
2020-09-07,8526574.020596616,344.4
2020-09-08,6567185.495470075,346.769
2020-09-09,7745894.903078872,341.871
2020-09-10,1.1669333296166953E7,363.924
2020-09-11,1.2876345683979493E7,362.306
2020-09-12,8361051.662154998,368.483
2020-09-13,1.1157221303730207E7,387.652
2020-09-14,1.2243507550144667E7,369.284
2020-09-15,9671615.997737817,375.509
2020-09-16,1.0090245362390995E7,365.793
2020-09-17,1.3250055310778705E7,380.315
2020-09-18,1.3029969525680892E7,386.224
2020-09-19,1.1487344785889424E7,378.197
2020-09-20,7878303.760107893,381.224
2020-09-21,8752993.550106255,369.865
2020-09-22,7240211.79774702,336.47
2020-09-23,6806398.81924273,335.898
2020-09-24,7544547.657292108,327.895
2020-09-25,5844869.079303327,342.924
2020-09-26,5083729.441407919,350.661
2020-09-27,4536295.1498051025,354.384
2020-09-28,6341602.952412913,357.35
2020-09-29,6658866.880563674,354.961
2020-09-30,6532227.572046839,354.571
2020-10-01,5206530.435865543,363.959
2020-10-02,8244220.985681917,342.018
2020-10-03,5114828.105465936,346.228
2020-10-04,4155654.1569986497,348.355
2020-10-05,4867555.592862224,351.193
2020-10-06,5089951.929193095,350.855
2020-10-07,6461424.510970299,341.327
2020-10-08,6332155.297972375,336.618
2020-10-09,5426773.191196857,350.545
2020-10-10,5711856.425248738,374.994
2020-10-11,4884471.098462193,372.24
2020-10-12,4777088.016466109,374.134
2020-10-13,4837750.650637003,382.99
2020-10-14,7996558.829951922,382.471
2020-10-15,5820163.892151677,378.974
2020-10-16,5658593.06149258,369.814
2020-10-17,4869023.233680151,368.038
2020-10-18,3624635.600608459,374.022
2020-10-19,3782190.798049825,375.153
2020-10-20,3779228.5452094525,375.78
2020-10-21,6139654.062953339,379.146
2020-10-22,7269791.030366364,395.107
2020-10-23,8918856.944381414,412.905
2020-10-24,4395414.068704909,410.813
2020-10-25,3199448.21376815,409.996
2020-10-26,5064321.048184439,405.177
2020-10-27,6351746.398793834,394.808
2020-10-28,6020536.686373097,397.55
2020-10-29,7007155.627014534,388.139
2020-10-30,6779174.789632757,378.727
2020-10-31,4873577.808854411,384.938
2020-11-01,4218425.882497831,389.574
2020-11-02,6263427.988655445,399.805
2020-11-03,5971044.054513771,375.562
2020-11-04,6170724.683383733,378.407
2020-11-05,7912942.09974478,403.61
2020-11-06,1.1282432329210732E7,435.998
2020-11-07,8071144.817819705,457.34
2020-11-08,4839593.71256618,437.229
2020-11-09,5998605.915112888,445.673
2020-11-10,4928657.378920268,449.865
2020-11-11,4915058.131056701,463.022
2020-11-12,6041617.582070927,465.138
2020-11-13,6268034.553873659,461.282
