Time,ETH Gas price,Price
2018-09-06,1.166006252666296E-8,228.38856506
2018-09-07,1.2639171179116522E-8,231.10040283
2018-09-08,9.02483397615843E-9,217.99169922
2018-09-09,1.0289393505070111E-8,190.80628967
2018-09-10,1.0929636429521569E-8,195.61668396
2018-09-11,1.1167312246815108E-8,185.09275818
2018-09-12,1.2501196058246608E-8,172.70466614
2018-09-13,1.3238508323381966E-8,202.66493225
2018-09-14,1.134056133023834E-8,208.40078735
2018-09-15,8.91200105562051E-9,224.01403809
2018-09-16,8.81272364427074E-9,216.15457153
2018-09-17,1.0016615540362231E-8,222.97711182
2018-09-18,1.315220820992659E-8,196.33753967
2018-09-19,1.3348158127364386E-8,210.1486969
2018-09-20,1.4570761218477207E-8,209.52790833
2018-09-21,1.3803795735372404E-8,223.11013794
2018-09-22,1.3586306332197115E-8,241.37475586
2018-09-23,9.014491588138233E-9,241.40855408
2018-09-24,1.1301139780927888E-8,232.47236633
2018-09-25,1.6186558135356486E-8,222.22172546
2018-09-26,1.2430040059472826E-8,221.0927124
2018-09-27,1.3193112787493233E-8,217.59713745
2018-09-28,1.396122604789184E-8,226.0748291
2018-09-29,1.6906953190014182E-8,231.66853333
2018-09-30,1.3840219372941677E-8,234.12156677
2018-10-01,1.4431513854327795E-8,233.16940308
2018-10-02,1.7365573582575177E-8,227.55273438
2018-10-03,1.2444442793546103E-8,219.16912842
2018-10-04,1.071995664264364E-8,224.94371033
2018-10-05,1.1283316933384397E-8,221.67993164
2018-10-06,7.855486486429797E-9,225.40007019
2018-10-07,7.959467613353501E-9,226.03083801
2018-10-08,1.2437692605215566E-8,225.35081482
2018-10-09,1.0308147644431363E-8,227.53782654
2018-10-10,1.1513908618451551E-8,226.28916931
2018-10-11,1.3966327514292349E-8,200.70567322
2018-10-12,1.1603500886390304E-8,199.06156921
2018-10-13,1.460107012217732E-8,197.74105835
2018-10-14,8.29153343513465E-9,200.49247742
2018-10-15,1.1517927474023487E-8,209.54171753
2018-10-16,1.0360986922883508E-8,208.42079163
2018-10-17,1.0758469018747013E-8,210.58654785
2018-10-18,9.665598747524802E-9,208.0823822
2018-10-19,1.1117237290887635E-8,203.44036865
2018-10-20,1.0657212316915196E-8,203.95391846
2018-10-21,9.665875733759058E-9,207.38040161
2018-10-22,1.0180722410778206E-8,204.68469238
2018-10-23,1.0970015861958209E-8,202.32518005
2018-10-24,1.1855468562668361E-8,203.35398865
2018-10-25,1.3998539557191698E-8,202.63148499
2018-10-26,1.280305045210001E-8,202.6627655
2018-10-27,1.0244064464146794E-8,203.7277832
2018-10-28,9.932911172650163E-9,205.05267334
2018-10-29,1.1710304309446672E-8,205.18717957
2018-10-30,1.1858492255007634E-8,197.40827942
2018-10-31,1.2216648130018465E-8,197.16949463
2018-11-01,1.1262493728583594E-8,199.52622986
2018-11-02,1.2670672695800981E-8,199.80334473
2018-11-03,1.2063331251419403E-8,199.97109985
2018-11-04,9.99586270383648E-9,199.96685791
2018-11-05,1.349170971735273E-8,208.54122925
2018-11-06,1.4492370471387894E-8,208.02682495
2018-11-07,1.3660700994639442E-8,217.27890015
2018-11-08,1.5446083622126812E-8,214.61178589
2018-11-09,1.2424865922445078E-8,210.01855469
2018-11-10,9.472505869479756E-9,210.95387268
2018-11-11,7.753410921248712E-9,211.98426819
2018-11-12,1.1340633597381098E-8,211.47625732
2018-11-13,1.3104653269076724E-8,209.03872681
2018-11-14,1.5109802507702996E-8,193.8629303
2018-11-15,1.8859466457356323E-8,177.40956116
2018-11-16,1.5954345005190706E-8,177.45750427
2018-11-17,1.2187567165319373E-8,173.49142456
2018-11-18,1.2309157883992411E-8,175.74108887
2018-11-19,1.5471270229506598E-8,155.93885803
2018-11-20,1.67711280494464E-8,149.12464905
2018-11-21,1.5200548879023704E-8,133.94046021
2018-11-22,1.4000766649136142E-8,132.03199768
2018-11-23,1.4578437352473364E-8,123.4414978
2018-11-24,1.3760622597646232E-8,122.13981628
2018-11-25,1.5570625309728344E-8,106.08036041
2018-11-26,1.5065359172439555E-8,109.50065613
2018-11-27,1.3726526336527564E-8,104.66004181
2018-11-28,1.505994989987267E-8,112.06407928
2018-11-29,1.8845157550623804E-8,117.27232361
2018-11-30,2.1010725441231156E-8,118.7940008
2018-12-01,1.6458518212825648E-8,118.70929896
2018-12-02,1.4261741932237124E-8,117.77186347
2018-12-03,1.5112010753068482E-8,108.20283119
2018-12-04,1.5533395981506648E-8,112.25761995
2018-12-05,1.6835325068190817E-8,107.93569236
2018-12-06,1.3495570781213948E-8,98.43298295
2018-12-07,1.3493723330035917E-8,85.67439262
2018-12-08,1.0534375272211366E-8,89.83262355
2018-12-09,9.067277413847952E-9,92.34965863
2018-12-10,1.0559391153018437E-8,91.06091623
2018-12-11,1.15525038420814E-8,91.05720962
2018-12-12,1.0403793500032298E-8,88.94143673
2018-12-13,1.1800666438434451E-8,89.83586696
2018-12-14,1.6567292271285263E-8,86.50444511
2018-12-15,9.898499182317927E-9,82.82989029
2018-12-16,8.7767245842837E-9,87.07905
2018-12-17,9.912864839260461E-9,85.75534949
2018-12-18,1.8277067779929863E-8,95.89627885
2018-12-19,1.2220499765369328E-8,103.94602218
2018-12-20,1.1704096435351773E-8,102.31148661
2018-12-21,1.1992028194808042E-8,115.40394444
2018-12-22,9.571584869569238E-9,108.73326358
2018-12-23,1.0521020944439933E-8,129.56706478
2018-12-24,1.1645356085713006E-8,151.87638344
2018-12-25,1.2190813386116021E-8,125.1463481
2018-12-26,1.3553551886796051E-8,134.6052846
2018-12-27,9.552541008920435E-9,124.82665446
2018-12-28,1.0036150502618246E-8,127.55277866
2018-12-29,9.392445240225858E-9,136.78863171
2018-12-30,1.5438977727694667E-8,135.11526172
2018-12-31,8.676412908717258E-9,136.55651101
2019-01-01,9.814428952989856E-9,133.29395771
2019-01-02,9.650686382549706E-9,141.31147374
2019-01-03,9.42859792230522E-9,153.6462316
2019-01-04,1.0388178379145217E-8,149.64903937
2019-01-05,1.3296074202463745E-8,159.80673399
2019-01-06,1.200059317073697E-8,153.45698999
2019-01-07,9.914011318638918E-9,153.01671371
2019-01-08,1.0696580177153556E-8,149.37027626
2019-01-09,9.865815732341597E-9,151.00054544
2019-01-10,1.0939637135880472E-8,151.14186113
2019-01-11,1.055686566539112E-8,127.75900722
2019-01-12,7.964808552870919E-9,126.94171779
2019-01-13,8.943404500117623E-9,126.25925105
2019-01-14,1.2612719865757049E-8,118.43255169
2019-01-15,1.5304269934114336E-8,127.27935124
2019-01-16,1.2125791896646375E-8,122.07125492
2019-01-17,1.274534640860241E-8,122.14025857
2019-01-18,1.1376847452450215E-8,122.55786307
2019-01-19,1.0348625202580883E-8,121.67946858
2019-01-20,9.070985249405229E-9,119.67858312
2019-01-21,1.0099426915729788E-8,118.80220738
2019-01-22,1.400468836909006E-8,118.78417225
2019-01-23,1.0617954795831633E-8,118.28204602
2019-01-24,1.1160794254347242E-8,116.25489292
2019-01-25,1.0948008548875185E-8,116.68306815
2019-01-26,8.42232736743256E-9,116.87688759
2019-01-27,8.348381765344336E-9,114.26995758
2019-01-28,1.0559358620628036E-8,104.57044664
2019-01-29,1.0142463521295482E-8,105.4210247
2019-01-30,1.0604665388071123E-8,105.70168381
2019-01-31,1.104397428518421E-8,107.26888187
2019-02-01,1.090463166711089E-8,107.59140987
2019-02-02,9.959819071462631E-9,107.71315672
2019-02-03,8.93016349413649E-9,107.98136174
2019-02-04,9.093732245244828E-9,107.52241756
2019-02-05,9.574342711409718E-9,107.37913618
2019-02-06,9.870472500251102E-9,103.82808572
2019-02-07,1.0052015602226684E-8,104.93407216
2019-02-08,1.0746825706612218E-8,104.87060527
2019-02-09,1.0090658932096725E-8,118.53311868
2019-02-10,1.0311650257217811E-8,119.27010717
2019-02-11,1.1493849179871817E-8,121.08514382
2019-02-12,1.1201286694048688E-8,120.68742194
2019-02-13,1.1917892734194712E-8,122.18117957
2019-02-14,1.3473814430205368E-8,122.48043983
2019-02-15,1.3263794668082107E-8,122.45746216
2019-02-16,1.2206004547650146E-8,123.47624514
2019-02-17,1.1844661182035426E-8,126.16862795
2019-02-18,1.4689416617352193E-8,138.15369949
2019-02-19,1.4094042881353283E-7,147.34385672
2019-02-20,1.46115712170658E-8,146.57131195
2019-02-21,1.4434963643217561E-8,148.19528426
2019-02-22,1.37095965238543E-8,147.06811479
2019-02-23,1.1433442496246034E-8,148.43684493
2019-02-24,1.474520101237949E-8,142.05625495
2019-02-25,1.607371241994282E-8,140.59732835
2019-02-26,1.6035269808892027E-8,138.23506213
2019-02-27,1.4545734893944717E-8,139.58803746
2019-02-28,1.7457860703332254E-8,137.52803404
2019-03-01,1.0606969181806237E-8,137.21671737
2019-03-02,9.306316491096376E-9,136.96863639
2019-03-03,8.968842552655444E-9,133.11580836
2019-03-04,1.0347837570358658E-8,130.9071094
2019-03-05,1.0441154716348345E-8,127.49446416
2019-03-06,1.1102857400457864E-8,136.72702875
2019-03-07,1.0959836480750638E-8,138.38331763
2019-03-08,1.0623343705256181E-8,137.32476757
2019-03-09,9.415067983410981E-9,135.73967075
2019-03-10,9.054810019249548E-9,137.24920323
2019-03-11,8.829884408643526E-9,133.13953812
2019-03-12,9.326448175972252E-9,134.18561315
2019-03-13,8.718519151743546E-9,133.91192004
2019-03-14,8.040272353124443E-9,133.8693986
2019-03-15,8.157636852346169E-9,137.94602591
2019-03-16,7.308255002464233E-9,140.92073362
2019-03-17,7.608755142456511E-9,139.71073077
2019-03-18,6.384053511119349E-8,141.70926769
2019-03-19,9.796405488240593E-9,140.37596934
2019-03-20,9.494082521972573E-9,139.04297302
2019-03-21,1.2085063341365091E-8,140.49319159
2019-03-22,1.0808391178092001E-8,137.99054146
2019-03-23,8.840414713009228E-9,138.13637195
2019-03-24,8.925416409511703E-9,137.38351924
2019-03-25,1.0223447895356232E-8,137.29619292
2019-03-26,1.0635634726893401E-8,134.54907912
2019-03-27,1.1723239358769102E-8,138.79906486
2019-03-28,1.0568072174452549E-8,140.08666645
2019-03-29,1.093262441047089E-8,141.11003445
2019-03-30,9.192425740120697E-9,141.75563232
2019-03-31,8.795234257187607E-9,141.33903634
2019-04-01,1.044761506969135E-8,141.95795209
2019-04-02,1.2303311125734586E-8,155.30580585
2019-04-03,1.3494548270655797E-8,172.3784242
2019-04-04,1.2788881156195516E-8,161.00075944
2019-04-05,1.0556448271688798E-8,157.96895157
2019-04-06,9.525395353746877E-9,164.15215602
2019-04-07,9.31088880287487E-9,167.41791427
2019-04-08,1.068099257810293E-8,181.47476599
2019-04-09,1.0196857282597006E-8,176.75935781
2019-04-10,1.2330091821182952E-8,179.95481499
2019-04-11,1.0397632480647825E-8,170.92096153
2019-04-12,1.0004855777468897E-8,164.60809741
2019-04-13,9.093750531495641E-9,166.02566469
2019-04-14,8.411205497630115E-9,163.36104794
2019-04-15,8.140340881852443E-9,167.94815433
2019-04-16,8.879145400019056E-9,161.6683869
2019-04-17,1.0227341943635568E-8,166.78417448
2019-04-18,1.0412170870703752E-8,172.40799497
2019-04-19,9.167562882663085E-9,172.94030323
2019-04-20,7.967390106624357E-9,173.41674371
2019-04-21,7.236444307815423E-9,169.15920588
2019-04-22,8.466062849489337E-9,168.73080473
2019-04-23,8.770127374386777E-9,172.36556919
2019-04-24,9.212656294206692E-9,165.14392855
2019-04-25,8.127790848201615E-9,164.45659778
2019-04-26,9.940013073780136E-9,156.27757254
2019-04-27,7.928093417998156E-9,156.7740696
2019-04-28,7.3422833654737805E-9,158.46459193
2019-04-29,7.978155432866738E-9,154.13417146
2019-04-30,7.854894556312923E-9,159.73955992
2019-05-01,8.21270453074825E-9,160.84499421
2019-05-02,1.7852593171251454E-8,160.95919325
2019-05-03,9.051751062402142E-9,162.70316199
2019-05-04,8.321789425748298E-9,162.28141439
2019-05-05,8.070562930872812E-9,163.42616626
2019-05-06,8.463680985746609E-9,161.43477238
2019-05-07,9.55521959757106E-9,173.12724369
2019-05-08,8.582675951028857E-9,169.39350477
2019-05-09,8.870289695511505E-9,168.8154455
2019-05-10,9.01769966355905E-9,172.79554142
2019-05-11,8.717655876923157E-9,176.78295696
2019-05-12,8.41410028957195E-9,193.07480365
2019-05-13,1.0393037762481018E-8,201.3120468
2019-05-14,1.1420888715404376E-8,206.6510451
2019-05-15,1.1622112055853017E-8,235.8972991
2019-05-16,1.839639835137647E-8,273.63561907
2019-05-17,1.582203877879298E-8,231.06130806
2019-05-18,1.3080028317169725E-8,242.35294916
2019-05-19,1.0443334333191976E-8,254.93370101
2019-05-20,1.1812174033919738E-8,247.31109249
2019-05-21,1.0855669240863586E-8,251.44507282
2019-05-22,1.1508997643956067E-8,255.13805145
2019-05-23,1.2598601404369232E-8,243.48263594
2019-05-24,1.2286578726079932E-8,253.58425432
2019-05-25,1.0712524007509526E-8,251.97048299
2019-05-26,9.536170604865655E-9,249.42906149
2019-05-27,1.2039867253397069E-8,272.6353354
2019-05-28,1.3383156423618175E-8,270.80549798
2019-05-29,1.2525082372516014E-8,269.20298445
2019-05-30,1.4918423192283918E-8,286.16032829
2019-05-31,1.3789390744353612E-8,254.55683686
2019-06-01,1.2799117670750111E-8,269.89409866
2019-06-02,9.586841964810375E-9,265.99425257
2019-06-03,1.1429738484298548E-8,269.67947635
2019-06-04,1.1185182677568884E-8,249.52699362
2019-06-05,1.1292216537807778E-8,240.82336916
2019-06-06,1.0527069141124147E-8,243.46136036
2019-06-07,1.025534015791113E-8,250.06909752
2019-06-08,1.3981621622947245E-8,249.49875328
2019-06-09,1.0290951527970011E-8,243.25500568
2019-06-10,1.132105190199865E-8,235.13546214
2019-06-11,1.6385252827361876E-8,240.85089069
2019-06-12,9.7158726017333E-9,248.62021604
2019-06-13,8.016175633610547E-9,260.22363801
2019-06-14,8.944506774115527E-9,258.27281611
2019-06-15,1.545969518332066E-8,265.11867876
2019-06-16,8.736825238914032E-9,272.88462185
2019-06-17,1.3470234789400597E-8,270.44971705
2019-06-18,1.2209982831318186E-8,267.17305217
2019-06-19,1.0355229908953393E-8,266.99919451
2019-06-20,1.734385212018078E-8,270.06514542
2019-06-21,1.0724222737916678E-8,279.74676755
2019-06-22,8.925782966774637E-9,304.72963984
2019-06-23,8.789088312193357E-9,311.39248258
2019-06-24,1.1511574591307274E-8,308.00093794
2019-06-25,1.5923731017051903E-8,311.30134191
2019-06-26,1.2775319054312975E-8,330.85495854
2019-06-27,1.643580321862818E-8,307.31087852
2019-06-28,1.313935782808435E-8,307.25835227
2019-06-29,1.5006932430849908E-8,297.52159415
2019-06-30,1.3473194592382664E-8,297.37414316
2019-07-01,1.6415209241655418E-8,299.79081422
2019-07-02,1.2207894839938062E-8,288.35521984
2019-07-03,1.2124842015549234E-8,295.92959599
2019-07-04,8.653896298647736E-9,295.66938295
2019-07-05,1.048742386377845E-8,285.83090685
2019-07-06,1.269567620564161E-8,295.18927348
2019-07-07,7.677809195834472E-9,288.83300191
2019-07-08,1.2201483950171983E-8,305.24923115
2019-07-09,9.990593121546494E-9,316.07101752
2019-07-10,9.286499027582008E-9,310.58157195
2019-07-11,1.1603851336540255E-8,283.99714584
2019-07-12,1.4397814902442406E-8,272.81284205
2019-07-13,8.740304197673719E-9,273.51096041
2019-07-14,1.0165315689375133E-8,235.1578918
2019-07-15,1.129297623597913E-8,230.38300709
2019-07-16,1.6147303333359653E-8,221.84767807
2019-07-17,2.1454687571357944E-8,198.42058013
2019-07-18,9.153813078123259E-9,224.34023034
2019-07-19,1.3191908205466433E-8,223.01852402
2019-07-20,8.710451875854504E-9,226.9043363
2019-07-21,7.881933291897797E-9,225.50760783
2019-07-22,8.518643807675254E-9,215.78268766
2019-07-23,8.860512129236322E-9,217.23590134
2019-07-24,1.5431584081793666E-8,215.18162369
2019-07-25,1.3749449371419135E-8,222.23141333
2019-07-26,1.2802030096581083E-8,216.76268528
2019-07-27,8.100939196255391E-9,222.42141267
2019-07-28,6.53533824332939E-9,207.79524287
2019-07-29,8.101097764452817E-9,213.26799038
2019-07-30,8.919375907631202E-9,212.60851121
2019-07-31,9.259831897423919E-9,212.37162749
2019-08-01,1.2629793883562985E-8,214.66226136
2019-08-02,1.1600400030002967E-8,221.16568616
2019-08-03,1.580978601607804E-8,221.20734343
2019-08-04,6.697502587993103E-9,222.03981343
2019-08-05,8.433445771399881E-9,230.24690418
2019-08-06,8.421668645136924E-9,229.85834506
2019-08-07,8.098874261217736E-9,224.72117032
2019-08-08,8.786292218438652E-9,226.05403909
2019-08-09,9.095316332914297E-9,210.10533079
2019-08-10,8.608710609606081E-9,211.63543068
2019-08-11,7.380883833307681E-9,210.6548487
2019-08-12,8.686405167128292E-9,213.82364617
2019-08-13,1.0885873797088005E-8,206.09014466
2019-08-14,7.909910843727354E-9,205.36691407
2019-08-15,1.192919869642158E-8,186.01241401
2019-08-16,9.16314685793876E-9,187.88629369
2019-08-17,7.018266487606442E-9,184.65766072
2019-08-18,7.525050239911169E-9,184.28067701
2019-08-19,9.999480179972268E-9,196.41888543
2019-08-20,1.0132710789782929E-8,197.50548253
2019-08-21,1.187991104138575E-8,183.72338414
2019-08-22,1.0350780556609411E-8,191.27614199
2019-08-23,1.0248305583494076E-8,194.81554139
2019-08-24,8.96958729141745E-9,188.25622043
2019-08-25,9.907086807324534E-9,190.08217567
2019-08-26,1.3226587921116507E-8,191.49841012
2019-08-27,1.1522747373154516E-8,187.10460695
2019-08-28,1.003583408206032E-8,187.5771005
2019-08-29,1.16318413760299E-8,170.68617588
2019-08-30,1.0480575943447668E-8,168.71978307
2019-08-31,9.625094275937034E-9,169.82392168
2019-09-01,9.657506814100042E-9,170.71440414
2019-09-02,1.1701088928413969E-8,173.0448614
2019-09-03,1.1533400880413976E-8,179.17299517
2019-09-04,1.0912846336364162E-8,176.83746889
2019-09-05,1.3398540498070145E-8,175.49971565
2019-09-06,1.4294654386986823E-8,176.87097157
2019-09-07,1.3927306115343982E-8,169.97234473
2019-09-08,1.5025364132308536E-8,182.34361372
2019-09-09,1.6667870229597868E-8,181.8847563
2019-09-10,1.7600290792440306E-8,180.17223554
2019-09-11,1.85674769354958E-8,180.29132512
2019-09-12,2.0145848485612715E-8,180.31877483
2019-09-13,1.871946269669877E-8,178.91011263
2019-09-14,1.9269706922533314E-8,180.71247343
2019-09-15,1.9763941917591803E-8,186.54826578
2019-09-16,1.9713302186334308E-8,194.27766815
2019-09-17,2.1644784649486977E-8,197.83365607
2019-09-18,2.7581577387729834E-8,211.14320706
2019-09-19,2.3690492546008774E-8,205.91359757
2019-09-20,2.521167363167665E-8,219.42755156
2019-09-21,2.0020289439112464E-8,218.298517
2019-09-22,1.604642176776717E-8,211.03004565
2019-09-23,1.9053202999066527E-8,210.15486902
2019-09-24,2.297875237215682E-8,201.97549017
2019-09-25,2.8378188704729723E-8,171.1763985
2019-09-26,2.2754988912271862E-8,169.40640372
2019-09-27,2.3269272752787064E-8,165.66021136
2019-09-28,1.8118841133967E-8,171.60774862
2019-09-29,2.0506707246244444E-8,172.66037788
2019-09-30,1.8154423771623987E-8,169.11750378
2019-10-01,1.0705470705824968E-8,183.09185855
2019-10-02,9.707719632277152E-9,176.65458977
2019-10-03,1.1221187936253156E-8,173.24897594
2019-10-04,1.2079183971722325E-8,176.13673365
2019-10-05,1.124448376218219E-8,175.83818171
2019-10-06,8.897370968872756E-9,175.75412517
2019-10-07,1.0239024225645508E-8,173.71060389
2019-10-08,1.0460178464447595E-8,179.48679056
2019-10-09,1.1726026205734867E-8,181.18882968
2019-10-10,1.1387522347135538E-8,192.44363397
2019-10-11,1.1214300812469308E-8,194.02723587
2019-10-12,9.84193900600763E-9,185.03068545
2019-10-13,1.0233764365923539E-8,184.61459905
2019-10-14,1.0519857517470285E-8,182.92572234
2019-10-15,1.056462392605627E-8,183.05058324
2019-10-16,1.1115213873921686E-8,180.47406874
2019-10-17,1.0092888743226309E-8,175.33111852
2019-10-18,1.0671395597435626E-8,176.88636904
2019-10-19,9.901727859530337E-9,174.44228878
2019-10-20,1.187200182490097E-8,174.01950917
2019-10-21,1.214271838850506E-8,175.13990791
2019-10-22,1.2470407298623905E-8,173.88437924
2019-10-23,1.3511929913655491E-8,167.87755694
2019-10-24,1.168984822049178E-8,162.71239592
2019-10-25,1.1042224358897194E-8,174.89685151
2019-10-26,1.3442538735858667E-8,180.94152815
2019-10-27,1.1581232674230777E-8,178.31770981
2019-10-28,1.253464216506448E-8,185.19086666
2019-10-29,1.1805941552769337E-8,184.40985758
2019-10-30,1.172730594091454E-8,189.56678726
2019-10-31,1.182930186348747E-8,184.39415398
2019-11-01,1.1847725491669853E-8,181.86176603
2019-11-02,9.835400065188054E-9,184.60689245
2019-11-03,9.327914099873309E-9,182.36803089
2019-11-04,9.875801568752837E-9,182.34832579
2019-11-05,1.0694540183474481E-8,186.49517919
2019-11-06,1.0314268161172159E-8,191.54946715
2019-11-07,1.3785405240984969E-8,189.87931995
2019-11-08,1.0670883248829022E-8,187.63377229
2019-11-09,8.992475746353939E-9,184.18965206
2019-11-10,8.803743423816684E-9,187.214747
2019-11-11,1.0720126858115491E-8,189.51865776
2019-11-12,9.959410782139796E-9,185.20902232
2019-11-13,1.0494986972699403E-8,187.50289847
2019-11-14,1.059669492645051E-8,185.76090437
2019-11-15,9.85426541609313E-9,183.63831525
2019-11-16,8.508192880115754E-9,181.19478166
2019-11-17,7.990083645182833E-9,183.14235983
2019-11-18,1.1981346482544303E-8,183.899177
2019-11-19,1.1194678165614656E-8,176.76744756
2019-11-20,1.0330931989102517E-8,176.82053197
2019-11-21,1.3245901076202167E-8,175.84320407
2019-11-22,2.4214590676093043E-8,161.0926327
2019-11-23,1.0758684133723023E-8,152.58598227
2019-11-24,9.55320265264857E-9,147.56782166
2019-11-25,1.831921326702313E-8,138.16655543
2019-11-26,1.4119199330041434E-8,146.93194631
2019-11-27,1.1219030947372484E-8,148.09769753
2019-11-28,1.1264750676515072E-8,153.43449641
2019-11-29,1.0693068723839075E-8,152.685764
2019-11-30,8.99486440113498E-9,155.91974526
2019-12-01,1.0427507343705475E-8,150.2851226
2019-12-02,1.0985108528837124E-8,148.10068995
2019-12-03,1.0312499114236215E-8,149.26220817
2019-12-04,1.0612465033793912E-8,145.78687285
2019-12-05,9.917774250350203E-9,146.00921879
2019-12-06,1.0902784602262024E-8,148.91537747
2019-12-07,9.533567059250089E-9,149.66247941
2019-12-08,6.935475165797261E-9,152.08287613
2019-12-09,8.359514854762067E-9,149.53757375
2019-12-10,9.113365820918955E-9,145.92498232
2019-12-11,9.007145400896706E-9,143.79816052
2019-12-12,8.909671323882653E-9,143.85604398
2019-12-13,8.530986686550652E-9,145.41101227
2019-12-14,8.078014911360888E-9,142.76884954
2019-12-15,8.677775708547144E-9,141.97964606
2019-12-16,9.561560329489646E-9,141.64796521
2019-12-17,1.3892364901030242E-8,132.84188804
2019-12-18,1.4764402286053751E-8,127.15293177
2019-12-19,1.0376920304236649E-8,130.72177589
2019-12-20,9.978503922245792E-9,128.18483576
2019-12-21,8.498471882140642E-9,128.16124296
2019-12-22,7.983314888603874E-9,130.5145204
2019-12-23,9.554700337552718E-9,134.07429255
2019-12-24,9.310506495559443E-9,128.09848636
2019-12-25,8.945821662719328E-9,126.53648507
2019-12-26,8.902395976746055E-9,126.9632116
2019-12-27,8.999436544288155E-9,126.46105716
2019-12-28,8.251673584834398E-9,128.12058302
2019-12-29,7.574754836208372E-9,132.57324834
2019-12-30,9.225948054885785E-9,131.78896208
2019-12-31,9.943181091206931E-9,131.24279818
2020-01-01,7.659163379007839E-9,130.26650886
2020-01-02,8.140797634764551E-9,130.02826419
2020-01-03,8.032025263020138E-9,132.71730974
2020-01-04,7.500003488762644E-9,133.57757046
2020-01-05,6.86038555322487E-9,137.83085676
2020-01-06,8.17058083255293E-9,139.44565699
2020-01-07,7.984303319501901E-9,143.88356205
2020-01-08,8.75674027962778E-9,144.98913724
2020-01-09,8.658790842918211E-9,138.69440815
2020-01-10,9.225491411413608E-9,137.98409606
2020-01-11,7.671468971003644E-9,143.56955042
2020-01-12,7.583623032577226E-9,145.09539087
2020-01-13,7.821860880665228E-9,143.13909331
2020-01-14,9.542074356003783E-9,156.49368514
2020-01-15,9.13579873406728E-9,162.78312133
2020-01-16,7.518915490408775E-9,160.26939027
2020-01-17,7.322431593516424E-9,165.27554911
2020-01-18,8.140953414002166E-9,172.0456163
2020-01-19,7.492106319209017E-9,165.38071297
2020-01-20,6.91435534326839E-9,165.58240048
2020-01-21,6.706766647898076E-9,168.95726392
2020-01-22,6.378081978537174E-9,168.94138342
2020-01-23,6.6063371440913E-9,163.47712397
2020-01-24,5.399601078621163E-9,162.90022032
2020-01-25,4.704855203490877E-9,160.86723878
2020-01-26,4.691063187362701E-9,161.94303989
2020-01-27,5.2991098217471344E-9,168.54302047
2020-01-28,5.6987471750489405E-9,172.88865979
2020-01-29,5.6772452562011304E-9,175.87737236
2020-01-30,6.029353642401027E-9,174.09067987
2020-01-31,6.398526650895564E-9,179.52458939
2020-02-01,6.215189407367188E-9,181.70473255
2020-02-02,6.694355783633624E-9,192.39013412
2020-02-03,7.058501063635665E-9,188.86444642
2020-02-04,6.6847078344144005E-9,188.2618418
2020-02-05,7.359293887263236E-9,189.67567241
2020-02-06,9.19489736847304E-9,212.13427618
2020-02-07,8.857129764649511E-9,220.89196382
2020-02-08,7.985640271795977E-9,224.57768192
2020-02-09,7.648825990178372E-9,227.34390121
2020-02-10,8.53095826278889E-9,226.05816286
2020-02-11,7.911947460043566E-9,219.26145334
2020-02-12,1.0351292465942322E-8,243.56032126
2020-02-13,1.0433508251288382E-8,270.68683607
2020-02-14,9.45787295945558E-9,273.32074508
2020-02-15,9.720154169180931E-9,281.7531633
2020-02-16,9.468726905172459E-9,271.1314578
2020-02-17,1.2405091051909514E-8,256.52885905
2020-02-18,8.854941508977085E-9,268.57090492
2020-02-19,8.737605369252171E-9,279.54845984
2020-02-20,1.0690067425285778E-8,261.85653909
2020-02-21,7.475100694668832E-9,264.38452056
2020-02-22,6.705090553146615E-9,263.15573174
2020-02-23,8.64145947251426E-9,269.10827317
2020-02-24,8.674487735400042E-9,268.25178867
2020-02-25,8.05908423883365E-9,262.55860417
2020-02-26,1.2745684744985472E-8,239.75083677
2020-02-27,1.3985376545992751E-8,218.94943323
2020-02-28,9.456823529347205E-9,226.61833825
2020-02-29,7.230837733862364E-9,225.64032417
2020-03-01,7.217298790726376E-9,221.05105074
2020-03-02,7.767107028465022E-9,219.85442046
2020-03-03,7.506222701999761E-9,231.23307225
2020-03-04,7.951953019223076E-9,223.06574507
2020-03-05,8.970134762245037E-9,231.39797332
2020-03-06,8.114343104533308E-9,236.25013413
2020-03-07,7.850521743857583E-9,246.06525547
2020-03-08,9.475726426102897E-9,218.79580597
2020-03-09,1.6261553465903898E-8,193.83847771
2020-03-10,9.733312581804808E-9,198.59261905
2020-03-11,8.699417775973899E-9,192.93291084
2020-03-12,5.118455463548522E-8,184.45073321
2020-03-13,1.1479859922369503E-7,125.09546188
2020-03-14,1.4211519670218772E-8,134.39237044
2020-03-15,9.295845810670688E-9,122.21333234
2020-03-16,2.482371912414945E-8,122.92434562
2020-03-17,1.452206332395446E-8,114.42322402
2020-03-18,1.121015299909487E-8,113.97308263
2020-03-19,1.360526937180706E-8,116.06544493
2020-03-20,1.4284858967809279E-8,130.26905812
2020-03-21,1.0345903559066914E-8,132.77327714
2020-03-22,9.63686803948136E-9,128.60276424
2020-03-23,1.1407136790935897E-8,128.83833254
2020-03-24,1.0765105558004272E-8,136.39151692
2020-03-25,1.0804918893015944E-8,136.06864064
2020-03-26,9.639414593608198E-9,137.26124377
2020-03-27,9.835247275609284E-9,138.98800274
2020-03-28,8.125300367164385E-9,128.94152484
2020-03-29,7.752565559814676E-9,130.30150782
