Time,ETH market cap,Price
2017-08-22,2.918898991597354E10,309.95062256
2017-08-23,3.009731695862115E10,319.51849365
2017-08-24,3.004283817226928E10,318.86367798
2017-08-25,3.154369642034863E10,334.72201538
2017-08-26,3.118729641862917E10,330.87490845
2017-08-27,3.15622765427379E10,334.78726196
2017-08-28,3.243518879698046E10,343.97930908
2017-08-29,3.3005888433187466E10,349.96069336
2017-08-30,3.555404511818471E10,376.90368652
2017-08-31,3.5921891067733345E10,380.72720337
2017-09-01,3.674324229101418E10,389.35375977
2017-09-02,3.567967568301402E10,378.00906372
2017-09-03,3.325816197481716E10,352.28427124
2017-09-04,2.706830002710668E10,286.66098022
2017-09-05,2.610217747709401E10,276.37460327
2017-09-06,3.0618448932451584E10,324.12860107
2017-09-07,3.0639534171660217E10,324.2862854
2017-09-08,2.830013866189471E10,299.46481323
2017-09-09,2.7672334657681065E10,292.76257324
2017-09-10,2.6950944649074512E10,285.07400513
2017-09-11,2.8312673562504917E10,299.41687012
2017-09-12,2.8507409623717648E10,301.41531372
2017-09-13,2.5523024238778137E10,269.80636597
2017-09-14,2.2653500234504932E10,239.42408752
2017-09-15,2.3877438635589016E10,252.30776978
2017-09-16,2.271737765298301E10,240.00071716
2017-09-17,2.303443524917963E10,243.30102539
2017-09-18,2.7208579236614124E10,287.33227539
2017-09-19,2.7223149496898693E10,287.42733765
2017-09-20,2.7350731166457478E10,288.71542358
2017-09-21,2.6589989163412983E10,280.62838745
2017-09-22,2.431287811827797E10,256.54910278
2017-09-23,2.503671017160579E10,264.14486694
2017-09-24,2.774561429859881E10,292.67782593
2017-09-25,2.7146256750514812E10,286.30929565
2017-09-26,2.7397413585577564E10,288.91235352
2017-09-27,2.7539765624422615E10,290.36685181
2017-09-28,2.812099732939481E10,296.44760132
2017-09-29,2.664095714524227E10,280.80111694
2017-09-30,2.8707831475039917E10,302.53952026
2017-10-01,2.8342261572649094E10,298.63897705
2017-10-02,2.8501266017099678E10,300.26690674
2017-10-03,2.8447524738517765E10,299.65270996
2017-10-04,2.8292451140652634E10,297.97106934
2017-10-05,2.7624806525561344E10,290.89224243
2017-10-06,2.811361519376049E10,295.99227905
2017-10-07,2.9392280912938564E10,309.40618896
2017-10-08,2.968991232011143E10,312.48898315
2017-10-09,2.8489555200090782E10,299.80682373
2017-10-10,2.902226872051587E10,305.36425781
2017-10-11,2.8596192632850594E10,300.83166504
2017-10-12,2.9222436235096485E10,307.37060547
2017-10-13,3.2389516823090668E10,340.62664795
2017-10-14,3.2652107442971294E10,343.33285522
2017-10-15,3.179457051624818E10,334.2616272
2017-10-16,3.2252022147604465E10,339.01843262
2017-10-17,3.0484999317459263E10,320.37731934
2017-10-18,2.9134324306063362E10,306.11712646
2017-10-19,2.941472225530796E10,308.99649048
2017-10-20,2.939463024481734E10,308.71972656
2017-10-21,2.7882133914780094E10,292.77175903
2017-10-22,2.88762851574931E10,303.14559937
2017-10-23,2.6937740117391365E10,282.73440552
2017-10-24,2.9354391963549576E10,308.03277588
2017-10-25,2.812154088960948E10,295.03320313
2017-10-26,2.8433375959271503E10,298.24172974
2017-10-27,2.8177924048936264E10,295.4984436
2017-10-28,2.8361009832855133E10,297.35501099
2017-10-29,2.9531990931402157E10,309.5668335
2017-10-30,2.931541151804296E10,307.23062134
2017-10-31,2.9281110114047806E10,306.80569458
2017-11-01,2.9017483396525795E10,303.97839355
2017-11-02,2.754929919109935E10,288.53674316
2017-11-03,2.755544819469667E10,288.54013062
2017-11-04,2.8760061264597397E10,301.08969116
2017-11-05,2.8290680776986042E10,296.11221313
2017-11-06,2.9115374453225773E10,304.67962646
2017-11-07,2.7957731075986813E10,292.50341797
2017-11-08,2.8697471027562107E10,300.17822266
2017-11-09,2.9549597070132553E10,309.02648926
2017-11-10,2.9235520706271828E10,305.67684937
2017-11-11,2.893212016352641E10,302.44009399
2017-11-12,2.9390147269422184E10,307.16217041
2017-11-13,3.030490865945377E10,316.65597534
2017-11-14,3.077616495006106E10,321.51168823
2017-11-15,3.213836946763073E10,335.67129517
2017-11-16,3.1721949793092453E10,331.2515564
2017-11-17,3.1984500494937363E10,333.92260742
2017-11-18,3.155955914061171E10,329.41586304
2017-11-19,3.423068099478554E10,357.2210083
2017-11-20,3.4679764572963455E10,361.82946777
2017-11-21,3.5428324633504906E10,369.5612793
2017-11-22,3.4847857502405045E10,363.42944336
2017-11-23,3.95896357212138E10,412.79376221
2017-11-24,3.9543119594505486E10,412.22106934
2017-11-25,4.556931292785049E10,474.94006348
2017-11-26,4.415391409716278E10,460.09057617
2017-11-27,4.613472897541965E10,480.62976074
2017-11-28,4.6095688455283905E10,480.12127686
2017-11-29,4.767189248711046E10,496.43261719
2017-11-30,3.925604287760332E10,408.70800781
2017-12-01,4.390004817224516E10,456.96066284
2017-12-02,4.509414632034218E10,469.29055786
2017-12-03,4.441926851387356E10,462.17077637
2017-12-04,4.484731612192413E10,466.52502441
2017-12-05,4.506910235649757E10,468.7321167
2017-12-06,4.387055470235615E10,456.16897583
2017-12-07,4.0942492270433815E10,425.63070679
2017-12-08,4.3637116926873764E10,453.54656982
2017-12-09,4.538972789602735E10,471.6619873
2017-12-10,4.352018230966124E10,452.13876343
2017-12-11,4.5630273432293465E10,473.95916748
2017-12-12,5.1552776099889946E10,535.36328125
2017-12-13,5.9588606420592964E10,618.68151855
2017-12-14,6.6703882014260895E10,692.40600586
2017-12-15,6.707233923315821E10,696.08081055
2017-12-16,6.739206650425759E10,699.24981689
2017-12-17,6.903436513709781E10,716.13946533
2017-12-18,7.059664287940207E10,732.18762207
2017-12-19,7.911101187966516E10,820.32086182
2017-12-20,7.774241094459167E10,805.95758057
2017-12-21,7.673320449093394E10,795.32440186
2017-12-22,6.329509873250962E10,655.90209961
2017-12-23,7.109375543970378E10,736.55804443
2017-12-24,6.310938529652118E10,653.69824219
2017-12-25,7.317328618244456E10,757.78100586
2017-12-26,7.46765473534848E10,773.18463135
2017-12-27,7.546345973058868E10,781.16693115
2017-12-28,7.14482438557278E10,739.44537354
2017-12-29,7.294470378265144E10,754.77386475
2017-12-30,6.854933525852757E10,709.14361572
2017-12-31,6.99242466689083E10,723.21386719
2018-01-01,7.445996448531429E10,769.96173096
2018-01-02,8.573303690764885E10,886.34436035
2018-01-03,8.535573635967975E10,882.25628662
2018-01-04,9.233730813920528E10,954.21325684
2018-01-05,1.01172927710453E11,1045.29394531
2018-01-06,9.705920112936684E10,1002.57525635
2018-01-07,1.0562694498028944E11,1090.83947754
2018-01-08,1.0543333720247653E11,1088.60693359
2018-01-09,1.1713337723283044E11,1209.15039063
2018-01-10,1.3224495143788931E11,1364.84814453
2018-01-11,1.190690112537986E11,1228.5994873
2018-01-12,1.2093117989244864E11,1247.54699707
2018-01-13,1.2562813440719284E11,1295.71936035
2018-01-14,1.3500947657696587E11,1392.17797852
2018-01-15,1.3056384027193642E11,1346.0513916
2018-01-16,1.2057012277335359E11,1242.75341797
2018-01-17,9.261409651720256E10,954.39715576
2018-01-18,9.951283998863507E10,1025.27148438
2018-01-19,1.0309274660320609E11,1061.92993164
2018-01-20,1.0443939314919984E11,1075.56970215
2018-01-21,1.1020076981284105E11,1134.66638184
2018-01-22,9.332206092035596E10,960.67419434
2018-01-23,9.852141638225674E10,1013.98480225
2018-01-24,1.002795392508591E11,1031.86169434
2018-01-25,1.0058088389452957E11,1034.74243164
2018-01-26,1.0217988124256648E11,1050.9720459
2018-01-27,1.0650054244764728E11,1095.18273926
2018-01-28,1.0987986086454219E11,1129.69506836
2018-01-29,1.1679356167362633E11,1200.52368164
2018-01-30,1.1149927626913193E11,1145.86450195
2018-01-31,1.0732334398768207E11,1102.71533203
2018-02-01,1.108299946583874E11,1138.50561523
2018-02-02,9.292360964587825E10,954.35913086
2018-02-03,9.301696314249226E10,955.11651611
2018-02-04,8.41819469676096E10,864.21588135
2018-02-05,8.145806228100055E10,836.07806396
2018-02-06,7.237900005138026E10,742.73553467
2018-02-07,7.919327715419496E10,812.49127197
2018-02-08,7.861509322635458E10,806.39074707
2018-02-09,7.86458134049829E10,806.53649902
2018-02-10,8.264162191579099E10,847.33850098
2018-02-11,8.312520223474876E10,852.11810303
2018-02-12,8.361621226407533E10,856.97296143
2018-02-13,8.372985969140225E10,857.95758057
2018-02-14,8.811143595608E10,902.66778564
2018-02-15,9.118787545519614E10,933.9887085
2018-02-16,9.166244056210228E10,938.65093994
2018-02-17,9.38913777246361E10,961.27746582
2018-02-18,9.230073632031429E10,944.79455566
2018-02-19,9.09916195321872E10,931.19909668
2018-02-20,9.211187200307661E10,942.46661377
2018-02-21,8.304369577994055E10,849.50537109
2018-02-22,8.074047274873955E10,825.77062988
2018-02-23,8.199609587346072E10,838.43707275
2018-02-24,8.188427100394498E10,837.11804199
2018-02-25,8.098408643987495E10,827.74163818
2018-02-26,8.575013507509702E10,876.27520752
2018-02-27,8.527601033187529E10,871.24755859
2018-02-28,8.697780529045613E10,888.44708252
2018-03-01,8.489889409983977E10,867.03179932
2018-03-02,8.379132007464044E10,855.5411377
2018-03-03,8.471499536436841E10,864.79095459
2018-03-04,8.307072690093945E10,847.83050537
2018-03-05,8.503403935705467E10,867.68896484
2018-03-06,8.155517373320955E10,832.01580811
2018-03-07,7.970684407150536E10,812.98974609
2018-03-08,7.268357152224615E10,741.19873047
2018-03-09,6.875761715538925E10,701.0189209
2018-03-10,7.190295389377376E10,732.93408203
2018-03-11,6.956108019459631E10,708.91540527
2018-03-12,6.846912376372187E10,697.64099121
2018-03-13,6.839267670245526E10,696.71765137
2018-03-14,6.442297796725107E10,656.14129639
2018-03-15,5.776080716544618E10,588.16638184
2018-03-16,5.880410921894375E10,598.66394043
2018-03-17,5.8833975838903076E10,598.8447876
2018-03-18,4.580098203152916E10,466.09069824
2018-03-19,5.421862803264098E10,551.63769531
2018-03-20,5.47325157661433E10,556.75140381
2018-03-21,5.5844146626751274E10,567.94128418
2018-03-22,5.229893632376019E10,531.77514648
2018-03-23,5.079695404783062E10,516.39605713
2018-03-24,5.32754242995581E10,541.47979736
2018-03-25,5.123711450700007E10,520.65631104
2018-03-26,5.1420424314440994E10,522.40966797
2018-03-27,4.612753369570762E10,468.53948975
2018-03-28,4.443344271778409E10,451.23880005
2018-03-29,4.351184290542819E10,441.78762817
2018-03-30,3.729707369130936E10,378.60897827
2018-03-31,3.971876348310485E10,403.10812378
2018-04-01,3.594831371488511E10,364.76593018
2018-04-02,3.8613406746634544E10,391.7276001
2018-04-03,4.005766701488592E10,406.29595947
2018-04-04,3.988498646589229E10,404.4602356
2018-04-05,3.7338745071948265E10,378.5619812
2018-04-06,3.7457510100364174E10,379.6869812
2018-04-07,3.760213275474654E10,381.07391357
2018-04-08,3.963727074111409E10,401.61642456
2018-04-09,3.913231177263474E10,396.41854858
2018-04-10,3.950479681960028E10,400.10852051
2018-04-11,4.154688750140795E10,420.70452881
2018-04-12,4.583003517937998E10,463.97998047
2018-04-13,5.07926706491782E10,514.11553955
2018-04-14,5.0067674236111534E10,506.67218018
2018-04-15,5.0461403380009796E10,510.55157471
2018-04-16,4.9915588915158226E10,504.92443848
2018-04-17,5.016019946224347E10,507.29470825
2018-04-18,5.012451774802931E10,506.82980347
2018-04-19,5.398107594886656E10,545.71136475
2018-04-20,5.796238050182926E10,585.83795166
2018-04-21,6.0123710891740364E10,607.55621338
2018-04-22,6.2633935549948654E10,632.79296875
2018-04-23,6.382878523713938E10,644.73077393
2018-04-24,6.608122975029347E10,667.34545898
2018-04-25,6.657284992513316E10,672.1696167
2018-04-26,6.125873575604269E10,618.38543701
2018-04-27,6.6731335001406296E10,673.49182129
2018-04-28,6.6024242218126976E10,666.2177124
2018-04-29,6.756848787144803E10,681.65808105
