Date,Open,High,Low,Close,Adj Close,Volume,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveEthAddress,deployed contracts,Ethersupply2,GasLimit,GasUsed,NetworkHash,TransactionFee,TxGrowth,Uncles,verified contracts
2021-08-29,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,3227.002685546875,13296586731,167703153,30.99,100686224824,6489,8201.632,13507.6875,84516,13.18,446656,11713,117409166.16758518,30008189,100288422076,644359.7186,2678304867706267856760,1147150,299,123
2021-08-30,3227.192626953125,3346.5810546875,3151.444580078125,3224.374267578125,3224.374267578125,19306924485,167802413,33.31,114338805789,6472,8340.276,13480.125,86918,13.17,466440,11883,117413734.0592471,30008823,99930229488,653900.8128,2308358756801539306796,1198993,302,167
2021-08-31,3227.758056640625,3466.9921875,3195.216552734375,3433.732666015625,3433.732666015625,27280502987,167906776,38.59,121467889345,6443,8440.002,13497.8125,81212,13.15,491933,10568,117417454.13533552,30010170,99588309787,663087.1763,2619609113493984439846,1206314,345,252
2021-09-01,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,3834.828125,30070890104,168020472,47.26,136212882273,6455,8312.71,13479.9375,77894,13.19,508650,11997,117420617.07027686,30007881,99646996226,652124.3965,3662400901348161448682,1225104,323,202
2021-09-02,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,3790.989990234375,24387397330,168138376,34.97,117151148070,6541,8523.795,13623.25,73326,13.0,521057,11825,117425267.21027908,30009397,100979536811,675293.7002,1517494700998157521690,1261258,304,262
2021-09-03,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,3940.61474609375,26207765094,168245460,52.61,159341576690,6466,8611.17,13505.6875,71969,13.17,469649,10169,117426097.5856972,30008429,99868846816,676634.6325,2169821824547957085488,1198777,323,249
2021-09-04,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,3887.828369140625,20806963328,168346921,40.76,127146983966,6429,8536.797,13408.375,74381,13.23,477974,10582,117430027.8571835,30008954,99497548506,665850.3958,1810836685982379437785,1189085,310,165
2021-09-05,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,3952.133544921875,18371468576,168443909,40.4,116327025581,6529,8703.826,13616.75,72251,13.09,457142,10870,117434894.21335644,30009531,101113618184,689556.6066,1687881208464459426721,1136467,316,201
2021-09-06,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,3928.37939453125,18674691198,168549685,39.81,124071173970,6459,8742.403,13500.8125,73325,13.21,483684,11040,117439075.38533774,30013065,99764274456,686845.3031,1727988693135679376658,1206493,329,215
2021-09-07,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,3426.394287109375,39131346397,168659294,55.47,213999180196,6417,8748.14,13447.6875,76559,13.25,519416,10351,117439606.38479076,30013983,99040740463,684865.9509,7046663157057363559635,1308071,347,301
2021-09-08,3428.378173828125,3559.121337890625,3224.764892578125,3497.315185546875,3497.315185546875,31738430771,168757157,49.14,156644999311,6495,8823.541,13544.75,67792,13.16,479543,11734,117440060.11075851,30013264,100225835088,695160.1981,2294553829439428618719,1178449,312,224
2021-09-09,3452.54833984375,3562.99267578125,3400.51708984375,3427.340087890625,3427.340087890625,24118055831,168862308,47.28,151691169447,6466,8774.508,13511.5,72831,13.16,485816,14228,117441469.68838815,30013587,99862901657,689976.9123,3567338580377461120885,1219850,328,245
2021-09-10,3425.56494140625,3512.5712890625,3157.05908203125,3211.505859375,3211.505859375,22355974097,168970814,28.14,107413546013,6459,8843.924,13478.25,72270,13.2,521636,15940,117447475.58001432,30016493,99669661930,693490.5537,2250484054882924165234,1244706,316,253
2021-09-11,3209.030517578125,3346.5263671875,3208.9619140625,3270.278076171875,3270.278076171875,18627122934,169079512,17.78,70547078252,6396,8928.566,13395.1875,76406,13.34,585947,13543,117456237.48910904,30011859,98832823561,695994.1011,975352511368531816026,1249438,339,179
2021-09-12,3270.291748046875,3462.46826171875,3235.109375,3410.134521484375,3410.134521484375,16810411424,169193122,18.6,66302908949,6538,9056.548,13586.1875,80369,13.04,527179,15671,117465259.0930544,30012047,101084407772,715404.4068,856904216674545756816,1211328,287,153
2021-09-13,3407.471923828125,3426.502197265625,3121.51416015625,3285.51171875,3285.51171875,22721552948,169296775,22.84,106664321726,6412,8927.384,13388.1875,76077,13.28,586345,14853,117472927.41113114,30012113,99078484615,695488.6943,1893973006520757527274,1267491,319,210
2021-09-14,3286.31640625,3429.169677734375,3273.630859375,3429.169677734375,3429.169677734375,19125420848,169409835,24.22,74476216590,6461,8875.161,13446.375,78372,13.17,534916,17432,117480990.22102226,30012205,99792266403,693885.5498,2096196011111157438326,1231240,294,296
2021-09-15,3431.21728515625,3615.28271484375,3365.9130859375,3615.28271484375,3615.28271484375,17548551804,169519393,22.01,75053250319,6454,8926.847,13510.25,77512,13.23,526445,14093,117489461.38588911,30012405,99705020379,701955.9772,1117724951140745936151,1207590,340,273
2021-09-16,3613.07373046875,3673.310791015625,3489.8056640625,3571.294921875,3571.294921875,20093903064,169628737,27.35,89060409614,6492,8925.609,13551.9375,84901,13.1,502399,11410,117496494.95158368,30011296,100171656930,703614.8161,1655815954591527847661,1224358,319,206
2021-09-17,3569.568115234375,3589.30517578125,3356.449951171875,3398.538818359375,3398.538818359375,17722363229,169727583,22.64,80831792329,6467,8933.335,13503.5625,79592,13.18,483647,9046,117504310.79438752,30012023,99898437187,701845.7732,1012632425475615774742,1187578,321,218
2021-09-18,3397.4228515625,3540.8076171875,3371.892333984375,3432.018310546875,3432.018310546875,15995220233,169829495,17.06,57959970897,6451,9064.209,13461.875,77766,13.2,488548,13120,117514038.7703336,30011800,99586843884,709714.9578,746571579134506335605,1143178,314,160
2021-09-19,3433.287841796875,3448.322021484375,3286.17236328125,3329.447998046875,3329.447998046875,14257609743,169927687,21.25,65198396168,6508,9060.887,13534.1875,82861,13.1,464439,17312,117523821.28781924,30013035,100682356600,713020.5052,2237404464468943481032,1128226,291,218
2021-09-20,3329.670654296875,3343.325439453125,2940.839111328125,2958.993408203125,2958.993408203125,27371684581,170020897,23.57,93627396666,6432,9039.323,13465.375,86585,13.2,451715,8661,117530608.93812533,30013102,99295159913,708289.5205,1437701551063217245019,1174559,338,191
2021-09-21,2977.310546875,3101.697509765625,2676.407470703125,2764.43115234375,2764.43115234375,30405062665,170115867,24.81,106504123903,6496,9243.21,13569.625,84718,13.12,480223,10588,117536223.68030214,30012217,100098839443,729828.4272,1555934184739053811959,1193295,326,249
2021-09-22,2763.209228515625,3089.0830078125,2741.440673828125,3077.867919921875,3077.867919921875,23742102645,170215069,18.99,73923487712,6437,9117.612,13445.875,84006,13.27,489264,11135,117544708.4008862,30012545,99368407926,713263.1751,1060203820083619147480,1174030,322,271
2021-09-23,3077.974365234375,3173.544677734375,3038.097900390625,3155.523681640625,3155.523681640625,18516291047,170322828,25.13,91230950648,6411,8951.812,13372.8125,82225,13.29,492767,10746,117552700.00510404,30013358,98795997873,696252.0361,2901740815636682282599,1193053,309,250
2021-09-24,3154.56201171875,3159.64404296875,2747.337646484375,2931.669189453125,2931.669189453125,25595422789,170417069,19.43,78526866487,6455,9065.338,13449.25,87100,13.21,459395,10324,117560792.70390232,30013434,99488905680,709173.874,1068706535280905308913,1152685,304,270
2021-09-25,2930.884765625,2968.99462890625,2818.970458984375,2925.565673828125,2925.565673828125,18932786754,170513297,13.1,50962187650,6573,9228.456,13721.25,82295,12.97,468183,14290,117571414.65957448,30011576,101428978144,736674.3172,697283987808854584078,1121078,324,198
2021-09-26,2926.343017578125,3114.857421875,2744.5830078125,3062.265380859375,3062.265380859375,21172766310,170597023,21.06,71250486571,6402,9253.6,13350.625,85681,13.31,428498,8115,117580065.8865458,30012327,98729453261,718439.2308,1560659687300804994846,1088537,306,181
2021-09-27,3065.837890625,3163.6650390625,2932.69287109375,2934.138916015625,2934.138916015625,19164053681,170695385,44.17,138455152357,6454,9167.116,13482.875,86369,13.23,448752,13675,117587108.79033296,30012643,99668379770,719363.987,9448835596363931655262,1133903,326,204
2021-09-28,2928.96337890625,2970.7705078125,2793.360595703125,2807.296630859375,2807.296630859375,16895079070,170786016,23.86,95008647483,6358,9077.287,13310.0,89477,13.43,445648,10003,117593666.3148558,30015852,98121131129,703279.6032,1443556699108701714287,1108122,336,234
2021-09-29,2809.297607421875,2946.88134765625,2786.98828125,2853.143310546875,2853.143310546875,15763456158,170873608,21.43,83688301230,6412,9098.463,13479.4375,87285,13.23,457402,10003,117600900.10386883,30019875,99024382289,714292.5673,1071228200087239512888,1135869,371,270
2021-09-30,2852.558837890625,3046.51953125,2840.28955078125,3001.678955078125,3001.678955078125,17661065099,170958394,31.66,107078373237,6338,9109.42,13302.1875,82913,13.47,454578,8922,117605182.85530284,30022092,97958729328,705663.7216,1535687701980218313897,1116157,355,242
2021-10-01,3001.12939453125,3329.853515625,2978.654296875,3307.51611328125,3307.51611328125,22307625573,171062858,24.93,93359939426,6485,9225.946,13578.9375,81217,13.14,527158,8322,117611999.51959558,30023617,99940537596,729106.0202,1104586552058633157537,1207263,343,223
2021-10-02,3308.870361328125,3464.83740234375,3260.027587890625,3391.6943359375,3391.6943359375,19202671704,171157112,20.35,68628077449,6388,9360.955,13377.375,81231,13.36,470673,12148,117621043.2956884,30034383,98607821850,728724.3801,1152741544165018067663,1117899,338,222
2021-10-03,3390.767578125,3484.605712890625,3348.1201171875,3418.358642578125,3418.358642578125,15516566862,171251029,19.14,65821653497,6363,9290.098,13345.0625,90623,13.4,472079,11416,117630089.4859282,30025779,98254946022,721702.9948,809647998427066292639,1130224,349,186
2021-10-04,3418.7763671875,3434.775390625,3283.44873046875,3380.089111328125,3380.089111328125,17747154101,171343064,31.51,105762393776,6366,9253.465,13339.625,90094,13.4,441747,8342,117635465.93454908,30025010,98521267138,718428.7103,1253556662467578973830,1121513,342,171
2021-10-05,3381.784423828125,3541.45166015625,3365.817626953125,3518.5185546875,3518.5185546875,16632591670,171447193,39.12,130495357534,6411,9541.742,13420.0625,91693,13.29,511710,8117,117638661.70221338,30022201,98749386920,745227.6862,2301248295492796216498,1235674,337,178
2021-10-06,3516.5703125,3622.55126953125,3354.4697265625,3580.56201171875,3580.56201171875,21855226591,171607040,40.2,150034552460,6427,9471.28,13497.3125,86861,13.25,613774,7247,117640060.32461604,30022969,99234891325,744109.3803,1720766021753678127346,1337833,361,169
2021-10-07,3576.814453125,3650.01318359375,3479.9091796875,3587.974853515625,3587.974853515625,19090322927,171736554,39.36,151975664165,6324,9502.368,13247.5,81744,13.46,584646,9354,117641859.7117806,30021569,97564435387,732914.122,2078505763249000220552,1344295,340,221
2021-10-08,3587.832763671875,3667.95751953125,3547.828125,3563.75927734375,3563.75927734375,16222029488,171873339,36.25,126365894925,6417,9626.224,13473.5,81847,13.27,552624,10744,117645024.85546516,30022674,99080580257,755056.9149,1572811142558252537290,1287034,360,236
2021-10-09,3559.997802734375,3628.2373046875,3544.640380859375,3575.716796875,3575.716796875,12707036942,171989344,24.18,84647984176,6349,9468.319,13326.75,77829,13.43,533986,10967,117652385.23289932,30023204,97972965669,734342.6853,857763484051051672309,1191856,352,197
2021-10-10,3575.0205078125,3603.244873046875,3414.970947265625,3425.852783203125,3425.852783203125,16171746693,172088521,25.98,86179335901,6375,9430.157,13383.125,75464,13.4,487117,10310,117659680.5331326,30023229,98475597666,734875.5102,1338390716679978009745,1137901,358,191
2021-10-11,3419.726806640625,3622.28955078125,3385.76171875,3545.35400390625,3545.35400390625,18579189588,172193003,33.6,114272474792,6382,9643.905,13421.125,77156,13.39,498893,7905,117664550.22297291,30019248,98682802052,753653.3135,1442527108751198863653,1183486,370,241
2021-10-12,3546.477783203125,3546.477783203125,3407.338134765625,3492.5732421875,3492.5732421875,18109578443,172301509,26.9,97930380585,6353,9670.944,13348.125,78523,13.43,502189,9853,117671108.98649047,30020233,98036296850,751624.8591,1255034447144703221389,1203566,362,288
2021-10-13,3492.753662109375,3607.74169921875,3417.60205078125,3606.20166015625,3606.20166015625,16211275589,172407043,30.91,108522185833,6320,9747.917,13297.5625,79415,13.52,486562,10052,117676840.51429768,30033073,97733405137,755125.0721,1424178474924232611328,1189854,373,215
2021-10-14,3604.958984375,3819.258544921875,3590.275146484375,3786.01416015625,3786.01416015625,19443499909,172519730,42.01,138988036863,6330,9639.61,13360.9375,72694,13.49,511562,10048,117679525.25625575,30028142,97754677280,750305.2634,1700137501036617122692,1227097,395,190
2021-10-15,3790.154296875,3895.46630859375,3735.363525390625,3862.634765625,3862.634765625,20966841512,172630174,46.43,152666220738,6318,9403.028,13329.0,77340,13.46,525742,9117,117682347.09615186,30023285,97560326707,730258.3181,3901456517671670042867,1302993,392,296
2021-10-16,3865.66650390625,3962.453125,3805.885986328125,3830.382080078125,3830.382080078125,16578095629,172740668,28.38,90967356392,6446,9525.411,13528.0625,67970,13.22,536243,14838,117689290.88514668,30014663,99385187004,750456.8859,944144273233196172029,1181031,361,248
2021-10-17,3829.85888671875,3914.89794921875,3660.723388671875,3847.1044921875,3847.1044921875,15908090346,172840666,25.97,80516798136,6385,9557.943,13477.25,70981,13.3,500853,10100,117697131.21838024,30017116,98619555604,750143.6308,907752580358905302412,1144184,396,216
2021-10-18,3847.72998046875,3888.209228515625,3686.75048828125,3748.76025390625,3748.76025390625,17386204158,172948584,41.31,113413635116,6316,9612.819,13286.625,70435,13.49,522995,10556,117703103.08555672,30016429,97462750354,743880.9098,4684295785101428649112,1197673,370,308
2021-10-19,3747.162841796875,3883.9287109375,3736.7802734375,3877.65087890625,3877.65087890625,15998757133,173066027,24.13,79599322886,6440,9552.476,13457.8125,70772,13.3,544757,10706,117711133.5276016,30017699,99404881141,747945.6305,1076099466920785973672,1243503,325,318
2021-10-20,3877.73095703125,4167.47216796875,3833.2880859375,4155.9921875,4155.9921875,20338319988,173192053,27.17,87248508777,6354,9706.298,13356.0,70098,13.43,572748,10329,117718544.10344955,30019575,98176164702,754709.6163,1038995019980947223846,1259885,364,308
2021-10-21,4161.71337890625,4366.08837890625,4032.48388671875,4054.32275390625,4054.32275390625,28220661820,173318686,31.95,100283479294,6487,9729.879,13517.0,72323,13.13,573318,9420,117724695.6567658,30018223,100112401015,764763.9938,1444819601825794552356,1277275,304,300
2021-10-22,4055.6865234375,4162.9755859375,3908.34033203125,3970.181884765625,3970.181884765625,19432937968,173440826,28.61,91861894977,6411,9864.567,13501.0625,73171,13.28,555943,10282,117731559.48487496,30018828,99057211828,775464.5922,1169721715823669422698,1256044,381,261
2021-10-23,3971.3564453125,4171.66357421875,3944.6318359375,4171.66357421875,4171.66357421875,14781537792,173559454,22.94,71610688632,6348,9810.82,13338.9375,72292,13.43,569952,10193,117740302.34933104,30025215,98120356350,762041.8258,955859598361427012753,1235169,363,191
2021-10-24,4171.85595703125,4185.7294921875,3967.120361328125,4087.903076171875,4087.903076171875,14978083638,173689366,24.74,80106768615,6359,9914.205,13359.875,71576,13.39,557074,9190,117748342.89754428,30024837,98235649057,771219.5668,1081104834348769263123,1261312,362,152
2021-10-25,4084.42578125,4236.6669921875,4072.03466796875,4217.876953125,4217.876953125,15995727040,173825414,33.17,104406968417,6418,10085.373,13474.9375,71494,13.31,558944,8204,117754203.99085948,30024936,99167904953,791071.4421,1361684917535611471297,1299495,359,235
2021-10-26,4217.337890625,4289.13134765625,4106.82373046875,4131.10205078125,4131.10205078125,17157714562,173972542,39.35,131867465257,6414,10181.851,13438.625,69813,13.33,577711,7727,117757635.71992096,30025475,99081985112,796164.1634,1554675727489655510189,1344772,342,286
2021-10-27,4132.17333984375,4299.15283203125,3930.25732421875,3930.25732421875,3930.25732421875,26219530404,174124536,49.15,177194359917,6345,10210.423,13335.5625,69414,13.48,581064,10210,117757327.75633363,30026493,97983958255,792962.2137,2346382528628891865010,1370504,365,229
2021-10-28,3924.8154296875,4293.15087890625,3905.7060546875,4287.31884765625,4287.31884765625,25958154575,174322422,54.43,198025656236,6408,10003.513,13432.1875,67422,13.34,662650,7077,117755132.3269263,30025138,98966629712,782103.3856,2319002870743233005003,1510502,347,277
2021-10-29,4288.6865234375,4455.7353515625,4271.70751953125,4414.74658203125,4414.74658203125,22967641914,174510184,53.6,183858697954,6368,10065.34,13380.75,64129,13.37,676233,9624,117754128.82286674,30021805,98347489308,784257.731,2051400535709437175306,1456333,364,267
2021-10-30,4414.24365234375,4426.8486328125,4252.494140625,4325.650390625,4325.650390625,14615490626,174686848,51.31,171249056720,6345,10238.757,13387.875,62412,13.42,618415,7718,117754414.75546376,29997753,98002210468,798599.361,2020523794318801985645,1379095,394,310
2021-10-31,4322.744140625,4394.44970703125,4179.01611328125,4288.07421875,4288.07421875,17498160238,174843890,49.23,157063157000,6317,10053.506,13297.3125,63743,13.46,582522,14929,117755734.07614379,29995746,97551234641,778448.5875,1739601097721379347398,1304184,373,227
2021-11-01,4288.21728515625,4377.322265625,4160.966796875,4324.626953125,4324.626953125,17985288261,174998276,51.79,166950788377,6423,10323.91,13518.1875,65442,13.3,610965,8836,117756181.20480974,29997021,99188257225,812768.9228,1752258702281435074610,1341733,379,299
2021-11-02,4322.5009765625,4599.9482421875,4288.6865234375,4584.798828125,4584.798828125,20794448222,175160566,58.11,184006933473,6308,10458.162,13350.3125,65874,13.52,639463,9427,117755192.50380462,29996842,97381906892,813533.6271,2062091832324228641213,1395656,413,234
2021-11-03,4589.6845703125,4664.91015625,4462.97607421875,4607.19384765625,4607.19384765625,21220463155,175332719,53.46,170817312612,6385,10488.143,13446.0,65290,13.36,657732,11068,117755406.46455488,29997751,98615686109,821207.0578,1967125577051100918633,1417221,380,285
2021-11-04,4604.6787109375,4606.51611328125,4426.62255859375,4537.32421875,4537.32421875,18415244464,175499557,48.53,153495227020,6282,10262.345,13175.1875,64494,13.61,625036,15221,117757087.38345684,29996355,96926416150,786898.5689,1712029345379339810530,1352186,343,242
2021-11-05,4537.42333984375,4570.89599609375,4447.4873046875,4486.2431640625,4486.2431640625,15086003586,175665052,45.8,141359554777,6446,10320.757,13476.625,63036,13.23,605162,22563,117759760.59807456,29995517,99426765719,809414.9277,1636084783377647392307,1339661,330,284
2021-11-06,4482.64794921875,4530.9970703125,4334.9736328125,4521.5810546875,4521.5810546875,14429076700,175816807,42.15,118059207900,6339,10376.974,13292.5625,62972,13.44,579696,14624,117764107.35332556,29995621,97806887177,803254.6443,1503551095291148351502,1255921,349,219
2021-11-07,4523.98193359375,4640.921875,4510.984375,4620.5546875,4620.5546875,13541376033,175968075,36.58,104335277598,6452,10538.881,13529.3125,63396,13.22,594408,11127,117769959.1952294,29995676,99639707191,830058.8955,1180944306166270193338,1276998,353,202
2021-11-08,4619.6494140625,4822.36328125,4619.6494140625,4812.08740234375,4812.08740234375,19290896267,176123354,46.68,133382892833,6346,10677.261,13324.5625,63553,13.46,618388,10754,117773467.69378576,29994897,98044586198,828352.8021,1816192360599666044934,1329018,357,247
2021-11-09,4810.0712890625,4837.58935546875,4718.0390625,4735.06884765625,4735.06884765625,20834172627,176264500,62.11,181380119178,6372,10884.267,13324.6875,67096,13.42,586879,9476,117772376.52245133,29996331,98253505445,843908.6252,1841312471478753149324,1334145,327,327
2021-11-10,4733.36279296875,4859.5029296875,4485.09326171875,4636.17431640625,4636.17431640625,22748160545,176407961,56.67,173899759514,6382,10598.343,13411.0625,68129,13.32,635243,9599,117772010.26054645,29995528,98479436388,827627.5242,1975225087434811822718,1390746,365,244
2021-11-11,4635.45361328125,4778.05908203125,4580.990234375,4730.38427734375,4730.38427734375,17933201129,176545038,56.76,167059976680,6373,10974.031,13352.0,64004,13.37,615769,9948,117772333.66548488,29995693,98331547441,852646.6571,1911033424677512500306,1347643,340,354
2021-11-12,4724.306640625,4808.73876953125,4510.92041015625,4667.115234375,4667.115234375,18316060208,176682750,52.29,154765662719,6421,10932.657,13393.875,61834,13.31,612459,9391,117773556.3151924,29993307,98993755682,851709.6849,1635804829920695601495,1345131,310,378
2021-11-13,4666.71923828125,4702.115234375,4582.1806640625,4651.46044921875,4651.46044921875,14457436261,176821667,47.07,136558244852,6326,11196.283,13185.5,64644,13.48,608683,9635,117776246.92421935,29969009,97438506061,858640.8968,1422744416605499083462,1300464,300,292
2021-11-14,4648.6328125,4689.8427734375,4516.935546875,4626.35888671875,4626.35888671875,12172962219,176960134,41.32,118460320428,6345,10990.155,13238.875,64874,13.48,602843,10626,117780626.03479236,29964680,97925457176,846521.7889,1270534288504650027910,1275744,310,248
2021-11-15,4627.0908203125,4764.63623046875,4546.59912109375,4557.50390625,4557.50390625,16275851299,177097798,54.53,159570192767,6319,11177.978,13227.625,68318,13.51,562828,16312,117781515.51853192,29964880,97422476367,860730.2002,1819114439449634632534,1289636,334,318
2021-11-16,4570.47802734375,4891.70458984375,4144.3349609375,4216.365234375,4216.365234375,27417502801,177232152,47.08,150734124893,6254,10967.383,13155.1875,71564,13.61,567950,11399,117783174.733901,29966302,96356492010,840451.8551,1897224700912972509390,1310153,367,293
2021-11-17,4213.91064453125,4300.306640625,4107.1259765625,4287.59375,4287.59375,22183461850,177364448,42.79,137441876620,6390,11224.419,13410.0,70783,13.3,647957,14170,117785754.39141932,29963962,98477697827,876388.0683,1409828520017464826203,1353219,356,288
2021-11-18,4287.80224609375,4343.55712890625,3959.227783203125,4000.65087890625,4000.65087890625,21383250893,177486217,45.04,149599507821,6372,11536.63,13289.625,68397,13.39,551611,9354,117787470.81580892,29966360,98258045079,892219.4763,1629246184127895091548,1284250,310,241
2021-11-19,3995.7294921875,4311.7138671875,3982.91748046875,4298.306640625,4298.306640625,20626269711,177606025,41.56,127112478419,6232,11110.284,13081.8125,70000,13.71,568416,10171,117790997.37131302,29964123,96064983806,846258.9856,1318576895471803289802,1255788,349,289
2021-11-20,4298.3505859375,4434.38818359375,4209.24267578125,4409.93115234375,4409.93115234375,15448261277,177731183,39.73,109743832286,6295,10966.37,13180.5,67221,13.54,507869,18756,117796092.49767397,29966844,97067685699,841135.7763,1092654326236331348408,1160128,332,202
2021-11-21,4412.1953125,4422.49169921875,4255.455078125,4269.73291015625,4269.73291015625,14094831413,177855333,36.08,112071573983,6287,10872.606,13228.6875,72737,13.59,568594,9216,117801094.18608063,29968133,97039418838,837845.0236,1187901145545223347244,1260939,371,200
2021-11-22,4266.50927734375,4302.02294921875,4033.572265625,4088.457763671875,4088.457763671875,19752218877,177972284,50.0,151882787720,6367,11115.236,13351.75,73137,13.41,504707,11148,117802341.01031192,29965433,98175509324,863875.1297,1565726794350686429972,1221508,348,233
2021-11-23,4089.680419921875,4385.4833984375,4069.7666015625,4340.763671875,4340.763671875,22133497059,178104335,46.99,140451271612,6339,11173.679,13263.25,72569,13.43,538772,13409,117804851.12236533,29967823,97654433985,862727.0348,1679093112878901036169,1264994,332,249
2021-11-24,4340.0361328125,4376.8759765625,4176.18359375,4239.9814453125,4239.9814453125,21838037128,178247953,41.56,136329342104,6304,11255.331,13188.5,72979,13.56,561877,11344,117807823.23791012,29966256,97186997792,863950.8831,1585173323171708798194,1342491,328,292
2021-11-25,4271.39453125,4550.51806640625,4249.7744140625,4274.7431640625,4274.7431640625,18705358318,178382148,43.14,129483681201,6303,10824.21,13262.1875,69643,13.53,554742,11813,117811414.25853638,29973030,97167359357,836120.0865,1480664577167971044535,1301578,371,266
2021-11-26,4522.208984375,4550.84228515625,3933.506591796875,4030.908935546875,4030.908935546875,26281795488,178511906,35.46,120295788942,6218,10620.137,13105.4375,71697,13.68,558797,13035,117815968.77681687,29973941,95847643629,810891.6785,1564415100723318058206,1297524,379,272
2021-11-27,4042.9990234375,4187.68408203125,4033.513916015625,4096.912109375,4096.912109375,16515693874,178629990,41.04,126864537780,6386,10827.421,13422.4375,70859,13.35,512634,10497,117820642.88572988,29972756,98527637239,846268.2485,2136479592710282546981,1213284,367,225
2021-11-28,4101.64892578125,4297.91650390625,3989.969970703125,4294.45361328125,4294.45361328125,15953126340,178739947,43.33,119117976662,6256,11103.425,13194.125,71615,13.57,488740,9695,117824979.36767729,29973463,96546465274,853575.8145,1323892418966593965419,1135653,386,222
2021-11-29,4296.94677734375,4460.8486328125,4284.5048828125,4445.10498046875,4445.10498046875,19086475837,178872629,43.49,128925912913,6207,11193.049,13133.0,71808,13.7,555014,14926,117828568.49753115,29971837,95710323947,856967.8171,1389413169725856708809,1247688,408,279
2021-11-30,4447.76806640625,4753.26611328125,4358.07421875,4631.47900390625,4631.47900390625,28626354111,179008591,53.89,142424571983,6259,11118.61,13210.3125,70186,13.63,578867,13582,117830403.60193431,29972882,96588497458,856030.0567,2217330972189623639970,1280926,393,285
2021-12-01,4623.6796875,4780.732421875,4530.2724609375,4586.990234375,4586.990234375,27634826695,179136339,51.21,144590880517,6237,11388.762,13072.1875,68926,13.71,534018,14505,117832468.93978466,29967837,96173608919,866811.3409,1384302010539721278643,1221643,339,271
2021-12-02,4586.3330078125,4628.919921875,4441.5078125,4511.30224609375,4511.30224609375,21502671027,179267730,41.64,119051816470,6246,11626.563,13082.9375,69738,13.61,564304,15072,117836761.22242026,29969654,96347004529,885583.4592,1605322916764104606804,1265286,335,245
2021-12-03,4514.35595703125,4647.2890625,4100.1455078125,4220.7060546875,4220.7060546875,25879591528,179391566,37.75,114444614457,6294,11482.053,13178.8125,66293,13.57,522866,12889,117841583.9923846,29971525,96999612609,880689.4078,1212300130578483019017,1211488,333,270
2021-12-04,4227.76220703125,4242.7255859375,3525.494140625,4119.58740234375,4119.58740234375,38478999182,179515075,47.93,155782569275,6177,11546.409,12962.375,70232,13.8,508986,12585,117843313.647844,29987448,95181800981,871192.6314,1860390414197858028227,1235697,342,147
2021-12-05,4119.62890625,4246.92333984375,4040.217529296875,4198.32275390625,4198.32275390625,25533062707,179636153,30.96,109899112649,6228,11688.672,13172.1875,69488,13.68,773457,24524,117848809.3312436,29989209,96094328220,897619.6677,1264918654150150452475,1386491,407,165
2021-12-06,4199.0,4375.5205078125,3930.806640625,4358.7373046875,4358.7373046875,28229518513,179765944,37.63,112816821427,6273,11796.299,13143.25,67603,13.61,537765,18666,117853798.2792316,29988251,96719652729,902881.1073,1325074528116690160732,1244773,340,250
2021-12-07,4358.5869140625,4428.58935546875,4264.32373046875,4315.0615234375,4315.0615234375,22366213354,179911458,33.23,98725355074,6266,11926.928,13106.5625,65338,13.62,548943,18815,117859874.24997725,29988936,96622508037,909842.3857,1136210448212367424991,1224771,325,309
2021-12-08,4311.67431640625,4453.1123046875,4234.53759765625,4439.35791015625,4439.35791015625,18704315119,180065493,27.61,85591237374,6225,11892.155,13056.4375,69761,13.66,596449,18139,117867173.89072236,29990791,96069191326,904023.9881,1021311662783228139035,1296307,343,271
2021-12-09,4433.02490234375,4482.31396484375,4078.84423828125,4119.81591796875,4119.81591796875,22296131874,180193747,27.86,88232234277,6282,11788.87,13178.0625,68557,13.54,553764,14074,117874279.22327033,29992099,96888034495,904222.6675,1121480257911030943874,1251338,345,277
2021-12-10,4113.58837890625,4227.11181640625,3897.767578125,3908.49609375,3908.49609375,28014595631,180323617,29.95,89030753907,6427,11333.542,13491.4375,67807,13.26,566374,17830,117881011.85307255,29993415,99206690854,890155.2453,1455897342718217548933,1237735,359,307
2021-12-11,3909.667724609375,4095.6484375,3846.054443359375,4084.452392578125,4084.452392578125,19131502454,180444908,26.35,78350083431,6488,11199.31,13601.5625,66999,13.14,532395,16536,117889046.2652138,30037829,100289873438,886741.6694,878571574766939938446,1199384,353,196
2021-12-12,4084.811279296875,4173.60888671875,3993.055908203125,4134.453125,4134.453125,14057603914,180574126,22.97,65953683938,6523,11250.43,13669.5625,66346,13.12,550244,15931,117898265.61458687,30033664,100783092953,895346.7175,830684419047635088228,1181898,353,207
