Time,BTC total supply,Price
2017-01-07,1.6088175E7,908.58544922
2017-01-08,1.60900875E7,911.19891357
2017-01-09,1.60920375E7,902.82757568
2017-01-10,1.60938375E7,907.67907715
2017-01-11,1.60958875E7,777.75708008
2017-01-12,1.609795E7,804.8338623
2017-01-13,1.61000125E7,823.98406982
2017-01-14,1.61020625E7,818.41174316
2017-01-15,1.61040625E7,821.79815674
2017-01-16,1.6106225E7,831.53424072
2017-01-17,1.61080875E7,907.93780518
2017-01-18,1.61101375E7,886.61773682
2017-01-19,1.61122625E7,899.07281494
2017-01-20,1.61144875E7,895.02642822
2017-01-21,1.61167625E7,921.78863525
2017-01-22,1.6118925E7,924.67272949
2017-01-23,1.6120875E7,921.01171875
2017-01-24,1.6122625E7,892.68731689
2017-01-25,1.61244625E7,901.54248047
2017-01-26,1.6126425E7,917.58599854
2017-01-27,1.61286E7,919.75048828
2017-01-28,1.61304875E7,921.59020996
2017-01-29,1.61324E7,919.49627686
2017-01-30,1.61344125E7,920.38244629
2017-01-31,1.61362375E7,970.40252686
2017-02-01,1.61384625E7,989.02307129
2017-02-02,1.61406875E7,1011.79541016
2017-02-03,1.6142325E7,1029.90783691
2017-02-04,1.61443625E7,1042.90136719
2017-02-05,1.61462375E7,1027.34020996
2017-02-06,1.6147925E7,1038.14550781
2017-02-07,1.61495125E7,1061.34973145
2017-02-08,1.615155E7,1063.06994629
2017-02-09,1.61535375E7,994.38256836
2017-02-10,1.6155375E7,988.67437744
2017-02-11,1.6157175E7,1004.45013428
2017-02-12,1.6158875E7,999.18066406
2017-02-13,1.616095E7,990.64208984
2017-02-14,1.61631125E7,1004.5489502
2017-02-15,1.61648E7,1007.47674561
2017-02-16,1.61667375E7,1027.44470215
2017-02-17,1.61685875E7,1046.20800781
2017-02-18,1.6170525E7,1054.41748047
2017-02-19,1.61722375E7,1047.8704834
2017-02-20,1.61739375E7,1079.98486328
2017-02-21,1.617575E7,1115.29602051
2017-02-22,1.61775375E7,1117.44287109
2017-02-23,1.61791125E7,1166.71826172
2017-02-24,1.618125E7,1173.68481445
2017-02-25,1.61832625E7,1143.84265137
2017-02-26,1.61854375E7,1165.20178223
2017-02-27,1.618745E7,1179.96582031
2017-02-28,1.6189425E7,1179.97412109
2017-03-01,1.6191225E7,1222.49987793
2017-03-02,1.619315E7,1251.00708008
2017-03-03,1.61949375E7,1274.98571777
2017-03-04,1.6196825E7,1255.14941406
2017-03-05,1.6198525E7,1267.11999512
2017-03-06,1.62002875E7,1272.83154297
2017-03-07,1.62021625E7,1223.54382324
2017-03-08,1.62040625E7,1149.99987793
2017-03-09,1.62059125E7,1188.48913574
2017-03-10,1.62078625E7,1116.71862793
2017-03-11,1.620955E7,1175.8338623
2017-03-12,1.6211675E7,1221.37902832
2017-03-13,1.621345E7,1231.92260742
2017-03-14,1.62153125E7,1239.99987793
2017-03-15,1.62171375E7,1249.61169434
2017-03-16,1.6218925E7,1187.80554199
2017-03-17,1.622105E7,1100.22802734
2017-03-18,1.6223075E7,973.81756592
2017-03-19,1.622495E7,1036.73693848
2017-03-20,1.62267375E7,1054.22888184
2017-03-21,1.62285E7,1120.53564453
2017-03-22,1.62303625E7,1049.14355469
2017-03-23,1.62321875E7,1038.59069824
2017-03-24,1.62343E7,937.51977539
2017-03-25,1.623615E7,972.7791748
2017-03-26,1.62380375E7,966.72509766
2017-03-27,1.624E7,1045.77441406
2017-03-28,1.62419375E7,1047.14660645
2017-03-29,1.624365E7,1039.96618652
2017-03-30,1.624555E7,1026.43395996
2017-03-31,1.6247325E7,1071.78686523
2017-04-01,1.6249025E7,1080.50402832
2017-04-02,1.62509E7,1102.1739502
2017-04-03,1.6253E7,1143.8145752
2017-04-04,1.62547625E7,1133.24780273
2017-04-05,1.62566125E7,1124.78027344
2017-04-06,1.625845E7,1182.6817627
2017-04-07,1.62603875E7,1176.89929199
2017-04-08,1.62623625E7,1175.95043945
2017-04-09,1.6264225E7,1187.87109375
2017-04-10,1.6266025E7,1187.12646484
2017-04-11,1.62680875E7,1205.00561523
2017-04-12,1.62700125E7,1200.36828613
2017-04-13,1.6271725E7,1169.28283691
2017-04-14,1.62732625E7,1167.54150391
2017-04-15,1.62751875E7,1172.51879883
2017-04-16,1.62769125E7,1182.93823242
2017-04-17,1.627875E7,1193.90930176
2017-04-18,1.62805375E7,1211.66955566
2017-04-19,1.62822875E7,1210.29455566
2017-04-20,1.62840375E7,1229.08166504
2017-04-21,1.62859875E7,1222.05395508
2017-04-22,1.6287875E7,1231.70715332
2017-04-23,1.62898E7,1207.20983887
2017-04-24,1.62916375E7,1250.14819336
2017-04-25,1.62931875E7,1265.48791504
2017-04-26,1.62951375E7,1281.08117676
2017-04-27,1.6296925E7,1317.7286377
2017-04-28,1.62986375E7,1316.48254395
2017-04-29,1.63007625E7,1321.78857422
2017-04-30,1.6302675E7,1347.89331055
2017-05-01,1.63046375E7,1421.60253906
2017-05-02,1.6306525E7,1452.8236084
2017-05-03,1.63082875E7,1490.08544922
2017-05-04,1.63102375E7,1537.66906738
2017-05-05,1.63120375E7,1555.44836426
2017-05-06,1.63141375E7,1578.80090332
2017-05-07,1.6316175E7,1596.71105957
2017-05-08,1.63182375E7,1723.35180664
2017-05-09,1.63203875E7,1755.36132813
2017-05-10,1.63220875E7,1787.1282959
2017-05-11,1.63240125E7,1848.57006836
2017-05-12,1.6325825E7,1724.2376709
2017-05-13,1.632775E7,1804.90881348
2017-05-14,1.6329775E7,1808.91186523
2017-05-15,1.63319375E7,1738.43151855
2017-05-16,1.63336875E7,1734.44665527
2017-05-17,1.63355375E7,1839.08508301
2017-05-18,1.6337425E7,1888.64880371
2017-05-19,1.6339225E7,1987.71289063
2017-05-20,1.6341325E7,2084.73022461
2017-05-21,1.63432125E7,2041.19750977
2017-05-22,1.63449875E7,2173.39819336
2017-05-23,1.63471125E7,2320.41577148
2017-05-24,1.6349025E7,2443.64208984
2017-05-25,1.6351125E7,2304.97851563
2017-05-26,1.63530625E7,2202.41650391
2017-05-27,1.635495E7,2038.87280273
2017-05-28,1.63571125E7,2155.80053711
2017-05-29,1.63589125E7,2255.60913086
2017-05-30,1.63612125E7,2175.46655273
2017-05-31,1.63633E7,2286.41235352
2017-06-01,1.63654125E7,2407.88305664
2017-06-02,1.63674125E7,2488.54907227
2017-06-03,1.6369625E7,2515.35253906
2017-06-04,1.63717125E7,2511.8059082
2017-06-05,1.63736875E7,2686.80761719
2017-06-06,1.63757625E7,2863.19824219
2017-06-07,1.63777E7,2732.15698242
2017-06-08,1.63797625E7,2805.62255859
2017-06-09,1.6381675E7,2823.80566406
2017-06-10,1.63834125E7,2947.71337891
2017-06-11,1.63852375E7,2958.11132813
2017-06-12,1.63872125E7,2659.62963867
2017-06-13,1.638885E7,2717.01953125
2017-06-14,1.639065E7,2506.37402344
2017-06-15,1.6392525E7,2464.57763672
2017-06-16,1.639455E7,2518.56396484
2017-06-17,1.63963E7,2655.87744141
2017-06-18,1.6398E7,2548.29174805
2017-06-19,1.63998E7,2589.60375977
2017-06-20,1.64018125E7,2721.79223633
2017-06-21,1.64034375E7,2689.09570313
2017-06-22,1.6405E7,2705.40869141
2017-06-23,1.6407125E7,2744.9128418
2017-06-24,1.64088625E7,2608.72070313
2017-06-25,1.641065E7,2589.40844727
2017-06-26,1.64122875E7,2478.44580078
2017-06-27,1.64139625E7,2552.44921875
2017-06-28,1.64157375E7,2574.79296875
2017-06-29,1.64174125E7,2539.32080078
2017-06-30,1.64192125E7,2480.84301758
2017-07-01,1.642125E7,2434.54638672
2017-07-02,1.64234875E7,2506.47460938
2017-07-03,1.64256875E7,2564.05712891
2017-07-04,1.6427625E7,2601.63671875
2017-07-05,1.64296125E7,2601.9934082
2017-07-06,1.64314625E7,2608.55859375
2017-07-07,1.643315E7,2518.6628418
2017-07-08,1.64352375E7,2571.33569336
2017-07-09,1.64371125E7,2518.44165039
2017-07-10,1.643945E7,2372.5559082
2017-07-11,1.6441625E7,2337.78515625
2017-07-12,1.6443775E7,2398.8449707
2017-07-13,1.64458E7,2357.90405273
2017-07-14,1.64475875E7,2233.33911133
2017-07-15,1.64491125E7,1998.85876465
2017-07-16,1.64511E7,1929.82226563
2017-07-17,1.6452975E7,2228.40991211
2017-07-18,1.64549875E7,2318.88305664
2017-07-19,1.645695E7,2273.42797852
2017-07-20,1.6458975E7,2817.60449219
2017-07-21,1.64609625E7,2667.75854492
2017-07-22,1.64628625E7,2810.12426758
2017-07-23,1.64650375E7,2730.40136719
2017-07-24,1.64671875E7,2754.86230469
2017-07-25,1.64691375E7,2576.48461914
2017-07-26,1.6470875E7,2529.44824219
2017-07-27,1.6472825E7,2671.78369141
2017-07-28,1.64748375E7,2807.02416992
2017-07-29,1.647675E7,2726.44946289
2017-07-30,1.64784625E7,2757.1809082
2017-07-31,1.64803875E7,2875.33837891
2017-08-01,1.648235E7,2718.26220703
2017-08-02,1.648415E7,2710.67089844
2017-08-03,1.648595E7,2804.73339844
2017-08-04,1.64879375E7,2895.88549805
2017-08-05,1.64902625E7,3252.90649414
2017-08-06,1.6492E7,3213.94067383
2017-08-07,1.64939875E7,3378.93798828
2017-08-08,1.6496175E7,3419.93847656
2017-08-09,1.6497875E7,3342.47119141
2017-08-10,1.64994875E7,3381.28295898
2017-08-11,1.65012625E7,3650.62231445
2017-08-12,1.650285E7,3884.70629883
2017-08-13,1.65047375E7,4073.26489258
2017-08-14,1.65063375E7,4325.12988281
2017-08-15,1.65083625E7,4181.93017578
2017-08-16,1.6509925E7,4376.62841797
2017-08-17,1.65119375E7,4331.69433594
2017-08-18,1.65139125E7,4160.61865234
2017-08-19,1.65159125E7,4193.70410156
2017-08-20,1.65176875E7,4087.65576172
2017-08-21,1.65190125E7,4001.74487305
2017-08-22,1.6520225E7,4100.52148438
2017-08-23,1.65219E7,4151.51953125
2017-08-24,1.6523525E7,4334.68457031
2017-08-25,1.65247875E7,4371.60302734
2017-08-26,1.65260375E7,4352.40380859
2017-08-27,1.6527775E7,4382.875
2017-08-28,1.6529575E7,4382.66113281
2017-08-29,1.65312625E7,4579.02001953
2017-08-30,1.653335E7,4565.30371094
2017-08-31,1.65353125E7,4703.39257813
2017-09-01,1.6537425E7,4892.00878906
2017-09-02,1.65395625E7,4578.76953125
2017-09-03,1.6541525E7,4582.96191406
2017-09-04,1.65437625E7,4236.30908203
2017-09-05,1.65459125E7,4376.53076172
2017-09-06,1.65481625E7,4597.12304688
2017-09-07,1.65504125E7,4599.87792969
2017-09-08,1.65525375E7,4228.74755859
2017-09-09,1.65547125E7,4226.05517578
2017-09-10,1.65566375E7,4122.93701172
2017-09-11,1.6558575E7,4161.2734375
2017-09-12,1.6560825E7,4130.81347656
2017-09-13,1.65631375E7,3882.59228516
2017-09-14,1.6565425E7,3154.94897461
2017-09-15,1.6567775E7,3637.51611328
2017-09-16,1.656985E7,3625.0378418
2017-09-17,1.6572E7,3582.88183594
2017-09-18,1.65737875E7,4065.2043457
2017-09-19,1.65756125E7,3924.97460938
2017-09-20,1.6577125E7,3905.94897461
2017-09-21,1.6579175E7,3631.04101563
2017-09-22,1.65811625E7,3630.69946289
2017-09-23,1.6583025E7,3792.39770508
2017-09-24,1.6585E7,3682.84472656
2017-09-25,1.65866E7,3926.06811523
2017-09-26,1.65882125E7,3892.34716797
2017-09-27,1.65900625E7,4200.671875
2017-09-28,1.65921875E7,4174.72753906
2017-09-29,1.65942375E7,4163.07128906
2017-09-30,1.65962E7,4338.71240234
2017-10-01,1.6597825E7,4403.73876953
2017-10-02,1.65994875E7,4409.32470703
2017-10-03,1.660185E7,4317.47949219
2017-10-04,1.66037125E7,4229.35546875
2017-10-05,1.66052625E7,4328.41308594
2017-10-06,1.66071625E7,4370.80566406
2017-10-07,1.6609025E7,4426.89355469
2017-10-08,1.66111625E7,4610.47851563
2017-10-09,1.66133E7,4772.02197266
2017-10-10,1.66154E7,4781.99462891
2017-10-11,1.66170625E7,4826.47607422
2017-10-12,1.66191625E7,5446.90625
2017-10-13,1.6620625E7,5647.21044922
2017-10-14,1.66225625E7,5831.78955078
2017-10-15,1.66248E7,5678.18603516
2017-10-16,1.662705E7,5725.59472656
2017-10-17,1.662915E7,5605.50830078
2017-10-18,1.66310625E7,5590.69384766
2017-10-19,1.66329125E7,5708.52148438
2017-10-20,1.663555E7,6011.45166016
2017-10-21,1.66374875E7,6031.59570313
2017-10-22,1.6639625E7,6008.42236328
2017-10-23,1.66417E7,5930.31835938
2017-10-24,1.6643875E7,5526.63964844
2017-10-25,1.6646025E7,5750.80419922
2017-10-26,1.6648725E7,5904.82568359
2017-10-27,1.66499875E7,5780.90332031
2017-10-28,1.66511625E7,5753.09082031
2017-10-29,1.6652775E7,6153.85351563
2017-10-30,1.66545625E7,6130.52880859
2017-10-31,1.6656525E7,6468.40429688
2017-11-01,1.66581625E7,6767.31494141
2017-11-02,1.66601625E7,7078.5
2017-11-03,1.666175E7,7207.76074219
2017-11-04,1.66632E7,7379.94775391
2017-11-05,1.66650875E7,7407.40527344
2017-11-06,1.66668875E7,7022.75683594
2017-11-07,1.66686375E7,7144.37939453
2017-11-08,1.66705625E7,7459.69482422
2017-11-09,1.66723625E7,7143.58056641
2017-11-10,1.66740375E7,6618.13964844
2017-11-11,1.66752625E7,6357.60205078
2017-11-12,1.6676E7,5950.07275391
2017-11-13,1.66777375E7,6559.49121094
2017-11-14,1.66793875E7,6635.74853516
2017-11-15,1.6681E7,7315.54003906
2017-11-16,1.6683E7,7871.69238281
2017-11-17,1.66850875E7,7708.99462891
2017-11-18,1.6686775E7,7790.15234375
2017-11-19,1.66887625E7,8036.4921875
2017-11-20,1.669085E7,8200.64160156
2017-11-21,1.66930125E7,8071.2578125
2017-11-22,1.66950875E7,8253.55273438
2017-11-23,1.669695E7,8038.7734375
2017-11-24,1.6698875E7,8253.68652344
2017-11-25,1.67008E7,8790.91796875
2017-11-26,1.67027125E7,9330.5546875
2017-11-27,1.67047375E7,9818.34863281
2017-11-28,1.67067375E7,10058.77832031
2017-11-29,1.67089E7,9888.61328125
2017-11-30,1.67110125E7,10233.57910156
2017-12-01,1.6713125E7,10975.578125
2017-12-02,1.67152625E7,11074.56347656
2017-12-03,1.67174125E7,11323.22460938
2017-12-04,1.67196E7,11657.18066406
2017-12-05,1.67219375E7,11916.74511719
2017-12-06,1.6724325E7,14291.52539063
2017-12-07,1.67262E7,17899.65039063
2017-12-08,1.67281375E7,16569.42578125
2017-12-09,1.67302E7,15178.22265625
2017-12-10,1.67323625E7,15455.44042969
2017-12-11,1.67344875E7,16936.76171875
2017-12-12,1.67365E7,17415.37890625
2017-12-13,1.67386125E7,16408.16796875
2017-12-14,1.67409375E7,16564.01171875
2017-12-15,1.67431875E7,17706.88867188
2017-12-16,1.67452375E7,19497.359375
2017-12-17,1.67475875E7,19140.75585938
2017-12-18,1.67497625E7,19114.22070313
2017-12-19,1.67518E7,17776.66210938
2017-12-20,1.675355E7,16624.63671875
2017-12-21,1.67552E7,15802.85449219
2017-12-22,1.67569375E7,13831.80957031
2017-12-23,1.67588125E7,14699.17578125
2017-12-24,1.6760675E7,13925.77832031
2017-12-25,1.67624125E7,14026.61523438
2017-12-26,1.6764125E7,16099.80175781
2017-12-27,1.6766125E7,15838.47363281
2017-12-28,1.67679625E7,14606.52832031
2017-12-29,1.67699375E7,14656.21875
2017-12-30,1.67718E7,12952.15527344
2017-12-31,1.6773825E7,14156.44140625
2018-01-01,1.67758375E7,13657.23046875
2018-01-02,1.67778875E7,14982.1015625
2018-01-03,1.677975E7,15200.98925781
2018-01-04,1.67820125E7,15599.18066406
2018-01-05,1.67838625E7,17429.51171875
2018-01-06,1.67859375E7,17526.96289063
2018-01-07,1.678795E7,16477.58789063
2018-01-08,1.67898875E7,15170.08398438
2018-01-09,1.6792025E7,14595.42480469
2018-01-10,1.67942E7,14973.32617188
2018-01-11,1.67964E7,13405.80078125
2018-01-12,1.679855E7,13980.63378906
2018-01-13,1.68007375E7,14360.15917969
2018-01-14,1.68025375E7,13771.95605469
2018-01-15,1.68044125E7,13819.82910156
2018-01-16,1.68062E7,11490.54980469
2018-01-17,1.68085375E7,11188.62304688
2018-01-18,1.681065E7,11474.91796875
2018-01-19,1.68124375E7,11607.44042969
2018-01-20,1.681495E7,12899.20703125
2018-01-21,1.68171625E7,11600.13085938
2018-01-22,1.681935E7,10931.43261719
2018-01-23,1.68217125E7,10868.37597656
2018-01-24,1.68238E7,11359.38378906
2018-01-25,1.6825875E7,11259.43945313
2018-01-26,1.68277125E7,11171.40136719
2018-01-27,1.6829725E7,11440.69140625
2018-01-28,1.68314125E7,11786.34570313
2018-01-29,1.68333875E7,11296.40234375
2018-01-30,1.68356E7,10106.328125
2018-01-31,1.68373125E7,10221.125
2018-02-01,1.68389875E7,9170.54394531
2018-02-02,1.68411125E7,8830.74902344
2018-02-03,1.6843125E7,9174.9140625
2018-02-04,1.68451625E7,8277.01367188
2018-02-05,1.68475625E7,6955.27099609
2018-02-06,1.68497125E7,7753.99951172
2018-02-07,1.68514625E7,7621.30371094
2018-02-08,1.6853325E7,8265.5859375
2018-02-09,1.6854925E7,8736.98046875
2018-02-10,1.68565625E7,8621.89550781
2018-02-11,1.6858525E7,8129.97363281
2018-02-12,1.68605375E7,8926.57128906
2018-02-13,1.68626625E7,8598.30859375
2018-02-14,1.6864675E7,9494.62695313
2018-02-15,1.68665E7,10166.39746094
2018-02-16,1.68684E7,10233.91796875
2018-02-17,1.68705125E7,11112.65820313
2018-02-18,1.687235E7,10551.76464844
2018-02-19,1.68744375E7,11225.31054688
2018-02-20,1.6876E7,11403.67578125
2018-02-21,1.68782375E7,10690.40722656
2018-02-22,1.68803E7,10004.99609375
2018-02-23,1.6882075E7,10301.09765625
2018-02-24,1.688385E7,9813.07226563
2018-02-25,1.6885875E7,9664.73242188
2018-02-26,1.68877E7,10366.6640625
2018-02-27,1.6889725E7,10725.5625
2018-02-28,1.68917625E7,10397.93554688
2018-03-01,1.68936125E7,10950.98632813
2018-03-02,1.68956875E7,11086.43554688
2018-03-03,1.6897875E7,11489.72851563
2018-03-04,1.68997375E7,11512.57421875
2018-03-05,1.69016375E7,11573.27929688
2018-03-06,1.6903525E7,10779.85449219
2018-03-07,1.690565E7,9965.5703125
2018-03-08,1.690755E7,9395.00878906
2018-03-09,1.690945E7,9337.54785156
2018-03-10,1.69112375E7,8866.00195313
2018-03-11,1.69129125E7,9578.62988281
2018-03-12,1.6915075E7,9205.1171875
2018-03-13,1.6917125E7,9194.84960938
2018-03-14,1.69189125E7,8269.80566406
2018-03-15,1.69207375E7,8300.85742188
2018-03-16,1.69225875E7,8338.35449219
2018-03-17,1.69245375E7,7916.88085938
2018-03-18,1.692635E7,8223.68164063
2018-03-19,1.69283125E7,8630.64746094
2018-03-20,1.69299375E7,8913.46875
2018-03-21,1.69318375E7,8929.28027344
2018-03-22,1.69336375E7,8728.46777344
2018-03-23,1.69352375E7,8879.61914063
2018-03-24,1.69372125E7,8668.1171875
2018-03-25,1.693895E7,8495.78027344
2018-03-26,1.6940725E7,8209.39550781
2018-03-27,1.6942575E7,7833.04150391
2018-03-28,1.694445E7,7954.48242188
2018-03-29,1.6946275E7,7165.69970703
2018-03-30,1.69482875E7,6890.51953125
2018-03-31,1.695E7,6973.53222656
2018-04-01,1.695185E7,6844.22753906
2018-04-02,1.6953875E7,7083.79980469
2018-04-03,1.695585E7,7456.10742188
2018-04-04,1.6957625E7,6853.84179688
2018-04-05,1.69595875E7,6811.47314453
2018-04-06,1.6961425E7,6636.32128906
2018-04-07,1.69635875E7,6911.09472656
2018-04-08,1.696555E7,7023.5234375
2018-04-09,1.69676125E7,6770.7265625
2018-04-10,1.69694375E7,6834.75976563
2018-04-11,1.6971475E7,6968.32373047
2018-04-12,1.697345E7,7889.24951172
2018-04-13,1.6975475E7,7895.95849609
2018-04-14,1.69774625E7,7986.23730469
2018-04-15,1.69792375E7,8329.10742188
2018-04-16,1.6981125E7,8058.67236328
2018-04-17,1.6982975E7,7902.09082031
2018-04-18,1.698505E7,8163.42138672
2018-04-19,1.69872125E7,8294.30859375
2018-04-20,1.69892E7,8845.83300781
2018-04-21,1.6990975E7,8895.578125
2018-04-22,1.6993075E7,8802.45507813
2018-04-23,1.6995E7,8930.87597656
2018-04-24,1.69968625E7,9697.5
2018-04-25,1.69985625E7,8845.74121094
2018-04-26,1.70003375E7,9281.50683594
2018-04-27,1.7001975E7,8987.0546875
2018-04-28,1.700355E7,9348.48242188
2018-04-29,1.70056125E7,9419.08398438
2018-04-30,1.7007425E7,9240.5546875
2018-05-01,1.70094625E7,9119.01464844
2018-05-02,1.70112375E7,9235.92285156
2018-05-03,1.701315E7,9743.86035156
2018-05-04,1.7015025E7,9700.76367188
2018-05-05,1.70167125E7,9858.15332031
2018-05-06,1.70186E7,9654.80273438
2018-05-07,1.70204E7,9373.00878906
2018-05-08,1.70220875E7,9234.81640625
2018-05-09,1.7024175E7,9325.17871094
2018-05-10,1.7026175E7,9043.94042969
2018-05-11,1.7027725E7,8441.48828125
2018-05-12,1.7029625E7,8504.890625
2018-05-13,1.703165E7,8723.94335938
2018-05-14,1.70331125E7,8716.78515625
2018-05-15,1.703515E7,8510.38378906
2018-05-16,1.703715E7,8368.83203125
2018-05-17,1.70391875E7,8094.31738281
2018-05-18,1.70407E7,8250.97070313
2018-05-19,1.7042725E7,8247.18164063
2018-05-20,1.7044575E7,8513.24902344
2018-05-21,1.70462625E7,8418.9921875
2018-05-22,1.704845E7,8041.77636719
2018-05-23,1.7050225E7,7557.82177734
2018-05-24,1.70522125E7,7587.34082031
2018-05-25,1.70542875E7,7480.14160156
2018-05-26,1.70562E7,7355.87646484
2018-05-27,1.70584E7,7368.21826172
2018-05-28,1.70603625E7,7135.99169922
2018-05-29,1.706225E7,7472.59472656
2018-05-30,1.70641625E7,7406.51806641
2018-05-31,1.706635E7,7494.16894531
2018-06-01,1.70683375E7,7541.45019531
2018-06-02,1.70704375E7,7643.45214844
2018-06-03,1.70724375E7,7722.52539063
2018-06-04,1.7074675E7,7514.47265625
2018-06-05,1.70769875E7,7633.75585938
2018-06-06,1.707885E7,7653.984375
2018-06-07,1.70805375E7,7678.2421875
2018-06-08,1.70824875E7,7624.91992188
2018-06-09,1.7084275E7,7531.97949219
2018-06-10,1.7085875E7,6786.02148438
2018-06-11,1.70875125E7,6906.91699219
2018-06-12,1.70893875E7,6582.35546875
2018-06-13,1.70911875E7,6349.90283203
2018-06-14,1.70931125E7,6675.35058594
2018-06-15,1.70948625E7,6456.58496094
2018-06-16,1.70969125E7,6550.16064453
2018-06-17,1.709905E7,6499.26904297
2018-06-18,1.7100975E7,6734.81591797
2018-06-19,1.71028875E7,6769.9375
2018-06-20,1.7104825E7,6776.54638672
2018-06-21,1.710705E7,6729.74072266
2018-06-22,1.71089E7,6083.69189453
2018-06-23,1.711075E7,6162.47851563
2018-06-24,1.711305E7,6173.22753906
2018-06-25,1.71150625E7,6249.18261719
2018-06-26,1.711685E7,6093.67138672
2018-06-27,1.71185E7,6157.1328125
2018-06-28,1.71202875E7,5903.43994141
2018-06-29,1.71221125E7,6218.29980469
2018-06-30,1.71239E7,6404.0
2018-07-01,1.71257875E7,6385.81982422
2018-07-02,1.71276125E7,6614.18017578
2018-07-03,1.71291125E7,6529.58984375
2018-07-04,1.7130775E7,6597.54980469
2018-07-05,1.71324875E7,6639.14013672
2018-07-06,1.7134375E7,6673.5
2018-07-07,1.7136375E7,6856.93017578
2018-07-08,1.71383E7,6773.87988281
2018-07-09,1.71400625E7,6741.75
2018-07-10,1.71418625E7,6329.95019531
2018-07-11,1.71436375E7,6394.70996094
2018-07-12,1.714535E7,6228.81005859
2018-07-13,1.71471625E7,6238.04980469
2018-07-14,1.7148825E7,6276.12011719
2018-07-15,1.71504375E7,6359.64013672
2018-07-16,1.71520625E7,6741.75
2018-07-17,1.71539125E7,7321.04003906
2018-07-18,1.71559375E7,7370.77978516
2018-07-19,1.71580125E7,7466.85986328
2018-07-20,1.71602875E7,7354.12988281
2018-07-21,1.71620625E7,7419.29003906
2018-07-22,1.7164025E7,7418.49023438
2018-07-23,1.716625E7,7711.10986328
2018-07-24,1.71683125E7,8424.26953125
2018-07-25,1.71703375E7,8181.39013672
2018-07-26,1.717245E7,7951.58007813
2018-07-27,1.7174375E7,8165.00976563
2018-07-28,1.717635E7,8192.15039063
2018-07-29,1.7178525E7,8218.45996094
2018-07-30,1.71801625E7,8180.47509766
2018-07-31,1.71819875E7,7780.44335938
2018-08-01,1.7183875E7,7624.90722656
2018-08-02,1.71858E7,7567.15136719
2018-08-03,1.71878E7,7434.390625
2018-08-04,1.71899625E7,7032.84863281
2018-08-05,1.7192075E7,7068.48291016
2018-08-06,1.71938125E7,6951.79736328
2018-08-07,1.7195525E7,6753.125
2018-08-08,1.71975375E7,6305.80322266
2018-08-09,1.71993625E7,6568.22851563
2018-08-10,1.72015E7,6184.71191406
2018-08-11,1.7203775E7,6295.73095703
2018-08-12,1.7205775E7,6322.68505859
2018-08-13,1.720755E7,6297.56738281
2018-08-14,1.7209275E7,6199.71289063
2018-08-15,1.72112875E7,6308.52050781
2018-08-16,1.72131625E7,6334.73339844
2018-08-17,1.72151125E7,6580.62939453
2018-08-18,1.72172E7,6423.75830078
2018-08-19,1.7219075E7,6506.06884766
2018-08-20,1.7220825E7,6308.53173828
2018-08-21,1.72227E7,6488.75585938
2018-08-22,1.72246375E7,6376.70654297
2018-08-23,1.722655E7,6534.87646484
2018-08-24,1.7228275E7,6719.95751953
2018-08-25,1.72301875E7,6763.18505859
2018-08-26,1.7232225E7,6707.25683594
2018-08-27,1.72342875E7,6884.63623047
2018-08-28,1.72363875E7,7096.27685547
2018-08-29,1.72383E7,7047.16113281
2018-08-30,1.724015E7,6978.23291016
2018-08-31,1.72419375E7,7037.58007813
2018-09-01,1.7243925E7,7193.24853516
2018-09-02,1.72457375E7,7272.71533203
2018-09-03,1.72476125E7,7260.05566406
2018-09-04,1.72492375E7,7361.66455078
2018-09-05,1.72508E7,6792.828125
2018-09-06,1.7252725E7,6529.16992188
2018-09-07,1.72545125E7,6467.06933594
2018-09-08,1.725645E7,6225.98242188
2018-09-09,1.725835E7,6300.86035156
2018-09-10,1.72602375E7,6329.69677734
2018-09-11,1.72620625E7,6321.19580078
2018-09-12,1.72639375E7,6351.80078125
2018-09-13,1.72658375E7,6517.30810547
2018-09-14,1.726755E7,6512.70556641
2018-09-15,1.72692625E7,6543.20263672
2018-09-16,1.727105E7,6517.18359375
2018-09-17,1.72726625E7,6281.19628906
2018-09-18,1.72746E7,6371.296875
2018-09-19,1.7276525E7,6398.53857422
2018-09-20,1.727835E7,6519.66650391
2018-09-21,1.72801375E7,6734.95263672
2018-09-22,1.72820625E7,6721.98291016
2018-09-23,1.72838625E7,6710.63476563
2018-09-24,1.72858375E7,6595.41308594
2018-09-25,1.72878625E7,6446.46972656
2018-09-26,1.7289775E7,6494.99951172
2018-09-27,1.7291375E7,6676.74560547
2018-09-28,1.7293325E7,6644.12646484
2018-09-29,1.7295325E7,6601.95556641
2018-09-30,1.7297275E7,6625.55664063
2018-10-01,1.72992E7,6589.625
2018-10-02,1.73010125E7,6556.09863281
2018-10-03,1.730285E7,6502.59033203
2018-10-04,1.73046875E7,6576.68554688
2018-10-05,1.73063375E7,6622.48486328
2018-10-06,1.7307925E7,6588.30908203
2018-10-07,1.73098375E7,6602.9453125
2018-10-08,1.73114375E7,6652.22607422
2018-10-09,1.731295E7,6642.64453125
2018-10-10,1.7314825E7,6585.53417969
2018-10-11,1.7316675E7,6256.24414063
2018-10-12,1.7318475E7,6274.58203125
2018-10-13,1.73202E7,6285.98828125
2018-10-14,1.73216875E7,6290.92773438
