Time,BTC mining difficulty,Price
2016-12-05,2.867657668205504E11,758.70037842
2016-12-06,2.867657668205504E11,764.22442627
2016-12-07,2.867657668205504E11,768.13220215
2016-12-08,2.867657668205504E11,770.80957031
2016-12-09,2.867657668205504E11,772.79431152
2016-12-10,2.867657668205504E11,774.64971924
2016-12-11,2.867657668205504E11,769.73083496
2016-12-12,2.867657668205504E11,780.0871582
2016-12-13,2.867657668205504E11,780.55560303
2016-12-14,2.867657668205504E11,781.48095703
2016-12-15,3.1015385570343335E11,778.08758545
2016-12-16,3.1015385570343335E11,784.90661621
2016-12-17,3.1015385570343335E11,790.82891846
2016-12-18,3.1015385570343335E11,790.53027344
2016-12-19,3.1015385570343335E11,792.7144165
2016-12-20,3.1015385570343335E11,800.8762207
2016-12-21,3.1015385570343335E11,834.28137207
2016-12-22,3.1015385570343335E11,864.54046631
2016-12-23,3.1015385570343335E11,921.98419189
2016-12-24,3.1015385570343335E11,898.82244873
2016-12-25,3.1015385570343335E11,896.18328857
2016-12-26,3.1015385570343335E11,907.61047363
2016-12-27,3.1015385570343335E11,933.19818115
2016-12-28,3.1015385570343335E11,975.92144775
2016-12-29,3.1768840035403375E11,973.49743652
2016-12-30,3.1768840035403375E11,961.23809814
2016-12-31,3.1768840035403375E11,963.74310303
2017-01-01,3.1768840035403375E11,998.32543945
2017-01-02,3.1768840035403375E11,1021.75299072
2017-01-03,3.1768840035403375E11,1043.83911133
2017-01-04,3.1768840035403375E11,1154.72814941
2017-01-05,3.1768840035403375E11,1013.37927246
2017-01-06,3.1768840035403375E11,903.48736572
2017-01-07,3.1768840035403375E11,908.58544922
2017-01-08,3.1768840035403375E11,911.19891357
2017-01-09,3.1768840035403375E11,902.82757568
2017-01-10,3.1768840035403375E11,907.67907715
2017-01-11,3.3689993279580774E11,777.75708008
2017-01-12,3.3689993279580774E11,804.8338623
2017-01-13,3.3689993279580774E11,823.98406982
2017-01-14,3.3689993279580774E11,818.41174316
2017-01-15,3.3689993279580774E11,821.79815674
2017-01-16,3.3689993279580774E11,831.53424072
2017-01-17,3.3689993279580774E11,907.93780518
2017-01-18,3.3689993279580774E11,886.61773682
2017-01-19,3.3689993279580774E11,899.07281494
2017-01-20,3.3689993279580774E11,895.02642822
2017-01-21,3.3689993279580774E11,921.78863525
2017-01-22,3.3689993279580774E11,924.67272949
2017-01-23,3.9296326234437036E11,921.01171875
2017-01-24,3.9296326234437036E11,892.68731689
2017-01-25,3.9296326234437036E11,901.54248047
2017-01-26,3.9296326234437036E11,917.58599854
2017-01-27,3.9296326234437036E11,919.75048828
2017-01-28,3.9296326234437036E11,921.59020996
2017-01-29,3.9296326234437036E11,919.49627686
2017-01-30,3.9296326234437036E11,920.38244629
2017-01-31,3.9296326234437036E11,970.40252686
2017-02-01,3.9296326234437036E11,989.02307129
2017-02-02,3.9296326234437036E11,1011.79541016
2017-02-03,3.9296326234437036E11,1029.90783691
2017-02-04,3.9296326234437036E11,1042.90136719
2017-02-05,4.2217056688383685E11,1027.34020996
2017-02-06,4.2217056688383685E11,1038.14550781
2017-02-07,4.2217056688383685E11,1061.34973145
2017-02-08,4.2217056688383685E11,1063.06994629
2017-02-09,4.2217056688383685E11,994.38256836
2017-02-10,4.2217056688383685E11,988.67437744
2017-02-11,4.2217056688383685E11,1004.45013428
2017-02-12,4.2217056688383685E11,999.18066406
2017-02-13,4.2217056688383685E11,990.64208984
2017-02-14,4.2217056688383685E11,1004.5489502
2017-02-15,4.2217056688383685E11,1007.47674561
2017-02-16,4.2217056688383685E11,1027.44470215
2017-02-17,4.2217056688383685E11,1046.20800781
2017-02-18,4.407799022865892E11,1054.41748047
2017-02-19,4.407799022865892E11,1047.8704834
2017-02-20,4.407799022865892E11,1079.98486328
2017-02-21,4.407799022865892E11,1115.29602051
2017-02-22,4.407799022865892E11,1117.44287109
2017-02-23,4.407799022865892E11,1166.71826172
2017-02-24,4.407799022865892E11,1173.68481445
2017-02-25,4.407799022865892E11,1143.84265137
2017-02-26,4.407799022865892E11,1165.20178223
2017-02-27,4.407799022865892E11,1179.96582031
2017-02-28,4.407799022865892E11,1179.97412109
2017-03-01,4.407799022865892E11,1222.49987793
2017-03-02,4.407799022865892E11,1251.00708008
2017-03-03,4.407799022865892E11,1274.98571777
2017-03-04,4.6076935809071423E11,1255.14941406
2017-03-05,4.6076935809071423E11,1267.11999512
2017-03-06,4.6076935809071423E11,1272.83154297
2017-03-07,4.6076935809071423E11,1223.54382324
2017-03-08,4.6076935809071423E11,1149.99987793
2017-03-09,4.6076935809071423E11,1188.48913574
2017-03-10,4.6076935809071423E11,1116.71862793
2017-03-11,4.6076935809071423E11,1175.8338623
2017-03-12,4.6076935809071423E11,1221.37902832
2017-03-13,4.6076935809071423E11,1231.92260742
2017-03-14,4.6076935809071423E11,1239.99987793
2017-03-15,4.6076935809071423E11,1249.61169434
2017-03-16,4.6076935809071423E11,1187.80554199
2017-03-17,4.757052050616292E11,1100.22802734
2017-03-18,4.757052050616292E11,973.81756592
2017-03-19,4.757052050616292E11,1036.73693848
2017-03-20,4.757052050616292E11,1054.22888184
2017-03-21,4.757052050616292E11,1120.53564453
2017-03-22,4.757052050616292E11,1049.14355469
2017-03-23,4.757052050616292E11,1038.59069824
2017-03-24,4.757052050616292E11,937.51977539
2017-03-25,4.757052050616292E11,972.7791748
2017-03-26,4.757052050616292E11,966.72509766
2017-03-27,4.757052050616292E11,1045.77441406
2017-03-28,4.757052050616292E11,1047.14660645
2017-03-29,4.757052050616292E11,1039.96618652
2017-03-30,4.757052050616292E11,1026.43395996
2017-03-31,4.9963592981666754E11,1071.78686523
2017-04-01,4.9963592981666754E11,1080.50402832
2017-04-02,4.9963592981666754E11,1102.1739502
2017-04-03,4.9963592981666754E11,1143.8145752
2017-04-04,4.9963592981666754E11,1133.24780273
2017-04-05,4.9963592981666754E11,1124.78027344
2017-04-06,4.9963592981666754E11,1182.6817627
2017-04-07,4.9963592981666754E11,1176.89929199
2017-04-08,4.9963592981666754E11,1175.95043945
2017-04-09,4.9963592981666754E11,1187.87109375
2017-04-10,4.9963592981666754E11,1187.12646484
2017-04-11,4.9963592981666754E11,1205.00561523
2017-04-12,4.9963592981666754E11,1200.36828613
2017-04-13,5.2080874942213983E11,1169.28283691
2017-04-14,5.2080874942213983E11,1167.54150391
2017-04-15,5.2080874942213983E11,1172.51879883
2017-04-16,5.2080874942213983E11,1182.93823242
2017-04-17,5.2080874942213983E11,1193.90930176
2017-04-18,5.2080874942213983E11,1211.66955566
2017-04-19,5.2080874942213983E11,1210.29455566
2017-04-20,5.2080874942213983E11,1229.08166504
2017-04-21,5.2080874942213983E11,1222.05395508
2017-04-22,5.2080874942213983E11,1231.70715332
2017-04-23,5.2080874942213983E11,1207.20983887
2017-04-24,5.2080874942213983E11,1250.14819336
2017-04-25,5.2080874942213983E11,1265.48791504
2017-04-26,5.2080874942213983E11,1281.08117676
2017-04-27,5.2197451955362823E11,1317.7286377
2017-04-28,5.2197451955362823E11,1316.48254395
2017-04-29,5.2197451955362823E11,1321.78857422
2017-04-30,5.2197451955362823E11,1347.89331055
2017-05-01,5.2197451955362823E11,1421.60253906
2017-05-02,5.2197451955362823E11,1452.8236084
2017-05-03,5.2197451955362823E11,1490.08544922
2017-05-04,5.2197451955362823E11,1537.66906738
2017-05-05,5.2197451955362823E11,1555.44836426
2017-05-06,5.2197451955362823E11,1578.80090332
2017-05-07,5.2197451955362823E11,1596.71105957
2017-05-08,5.2197451955362823E11,1723.35180664
2017-05-09,5.2197451955362823E11,1755.36132813
2017-05-10,5.599708928908381E11,1787.1282959
2017-05-11,5.599708928908381E11,1848.57006836
2017-05-12,5.599708928908381E11,1724.2376709
2017-05-13,5.599708928908381E11,1804.90881348
2017-05-14,5.599708928908381E11,1808.91186523
2017-05-15,5.599708928908381E11,1738.43151855
2017-05-16,5.599708928908381E11,1734.44665527
2017-05-17,5.599708928908381E11,1839.08508301
2017-05-18,5.599708928908381E11,1888.64880371
2017-05-19,5.599708928908381E11,1987.71289063
2017-05-20,5.599708928908381E11,2084.73022461
2017-05-21,5.599708928908381E11,2041.19750977
2017-05-22,5.599708928908381E11,2173.39819336
2017-05-23,5.95921917085416E11,2320.41577148
2017-05-24,5.95921917085416E11,2443.64208984
2017-05-25,5.95921917085416E11,2304.97851563
2017-05-26,5.95921917085416E11,2202.41650391
2017-05-27,5.95921917085416E11,2038.87280273
2017-05-28,5.95921917085416E11,2155.80053711
2017-05-29,5.95921917085416E11,2255.60913086
2017-05-30,5.95921917085416E11,2175.46655273
2017-05-31,5.95921917085416E11,2286.41235352
2017-06-01,5.95921917085416E11,2407.88305664
2017-06-02,5.95921917085416E11,2488.54907227
2017-06-03,5.95921917085416E11,2515.35253906
2017-06-04,6.787601100829902E11,2511.8059082
2017-06-05,6.787601100829902E11,2686.80761719
2017-06-06,6.787601100829902E11,2863.19824219
2017-06-07,6.787601100829902E11,2732.15698242
2017-06-08,6.787601100829902E11,2805.62255859
2017-06-09,6.787601100829902E11,2823.80566406
2017-06-10,6.787601100829902E11,2947.71337891
2017-06-11,6.787601100829902E11,2958.11132813
2017-06-12,6.787601100829902E11,2659.62963867
2017-06-13,6.787601100829902E11,2717.01953125
2017-06-14,6.787601100829902E11,2506.37402344
2017-06-15,6.787601100829902E11,2464.57763672
2017-06-16,6.787601100829902E11,2518.56396484
2017-06-17,6.787601100829902E11,2655.87744141
2017-06-18,7.116971981737566E11,2548.29174805
2017-06-19,7.116971981737566E11,2589.60375977
2017-06-20,7.116971981737566E11,2721.79223633
2017-06-21,7.116971981737566E11,2689.09570313
2017-06-22,7.116971981737566E11,2705.40869141
2017-06-23,7.116971981737566E11,2744.9128418
2017-06-24,7.116971981737566E11,2608.72070313
2017-06-25,7.116971981737566E11,2589.40844727
2017-06-26,7.116971981737566E11,2478.44580078
2017-06-27,7.116971981737566E11,2552.44921875
2017-06-28,7.116971981737566E11,2574.79296875
2017-06-29,7.116971981737566E11,2539.32080078
2017-06-30,7.116971981737566E11,2480.84301758
2017-07-01,7.116971981737566E11,2434.54638672
2017-07-02,7.08659466230332E11,2506.47460938
2017-07-03,7.08659466230332E11,2564.05712891
2017-07-04,7.08659466230332E11,2601.63671875
2017-07-05,7.08659466230332E11,2601.9934082
2017-07-06,7.08659466230332E11,2608.55859375
2017-07-07,7.08659466230332E11,2518.6628418
2017-07-08,7.08659466230332E11,2571.33569336
2017-07-09,7.08659466230332E11,2518.44165039
2017-07-10,7.08659466230332E11,2372.5559082
2017-07-11,7.08659466230332E11,2337.78515625
2017-07-12,7.08659466230332E11,2398.8449707
2017-07-13,7.08659466230332E11,2357.90405273
2017-07-14,8.045251945681318E11,2233.33911133
2017-07-15,8.045251945681318E11,1998.85876465
2017-07-16,8.045251945681318E11,1929.82226563
2017-07-17,8.045251945681318E11,2228.40991211
2017-07-18,8.045251945681318E11,2318.88305664
2017-07-19,8.045251945681318E11,2273.42797852
2017-07-20,8.045251945681318E11,2817.60449219
2017-07-21,8.045251945681318E11,2667.75854492
2017-07-22,8.045251945681318E11,2810.12426758
2017-07-23,8.045251945681318E11,2730.40136719
2017-07-24,8.045251945681318E11,2754.86230469
2017-07-25,8.045251945681318E11,2576.48461914
2017-07-26,8.045251945681318E11,2529.44824219
2017-07-27,8.602219844362223E11,2671.78369141
2017-07-28,8.602219844362223E11,2807.02416992
2017-07-29,8.602219844362223E11,2726.44946289
2017-07-30,8.602219844362223E11,2757.1809082
2017-07-31,8.602219844362223E11,2875.33837891
2017-08-01,8.602219844362223E11,2718.26220703
2017-08-02,8.602219844362223E11,2710.67089844
2017-08-03,8.602219844362223E11,2804.73339844
2017-08-04,8.602219844362223E11,2895.88549805
2017-08-05,8.602219844362223E11,3252.90649414
2017-08-06,8.602219844362223E11,3213.94067383
2017-08-07,8.602219844362223E11,3378.93798828
2017-08-08,8.602219844362223E11,3419.93847656
2017-08-09,9.232330684489053E11,3342.47119141
2017-08-10,9.232330684489053E11,3381.28295898
2017-08-11,9.232330684489053E11,3650.62231445
2017-08-12,9.232330684489053E11,3884.70629883
2017-08-13,9.232330684489053E11,4073.26489258
2017-08-14,9.232330684489053E11,4325.12988281
2017-08-15,9.232330684489053E11,4181.93017578
2017-08-16,9.232330684489053E11,4376.62841797
2017-08-17,9.232330684489053E11,4331.69433594
2017-08-18,9.232330684489053E11,4160.61865234
2017-08-19,9.232330684489053E11,4193.70410156
2017-08-20,9.232330684489053E11,4087.65576172
2017-08-21,9.232330684489053E11,4001.74487305
2017-08-22,9.232330684489053E11,4100.52148438
2017-08-23,9.232330684489053E11,4151.51953125
2017-08-24,8.881718562573206E11,4334.68457031
2017-08-25,8.881718562573206E11,4371.60302734
2017-08-26,8.881718562573206E11,4352.40380859
2017-08-27,8.881718562573206E11,4382.875
2017-08-28,8.881718562573206E11,4382.66113281
2017-08-29,8.881718562573206E11,4579.02001953
2017-08-30,8.881718562573206E11,4565.30371094
2017-08-31,8.881718562573206E11,4703.39257813
2017-09-01,8.881718562573206E11,4892.00878906
2017-09-02,8.881718562573206E11,4578.76953125
2017-09-03,8.881718562573206E11,4582.96191406
2017-09-04,8.881718562573206E11,4236.30908203
2017-09-05,8.881718562573206E11,4376.53076172
2017-09-06,9.227246997259628E11,4597.12304688
2017-09-07,9.227246997259628E11,4599.87792969
2017-09-08,9.227246997259628E11,4228.74755859
2017-09-09,9.227246997259628E11,4226.05517578
2017-09-10,9.227246997259628E11,4122.93701172
2017-09-11,9.227246997259628E11,4161.2734375
2017-09-12,9.227246997259628E11,4130.81347656
2017-09-13,9.227246997259628E11,3882.59228516
2017-09-14,9.227246997259628E11,3154.94897461
2017-09-15,9.227246997259628E11,3637.51611328
2017-09-16,9.227246997259628E11,3625.0378418
2017-09-17,9.227246997259628E11,3582.88183594
2017-09-18,1.1034009329642925E12,4065.2043457
2017-09-19,1.1034009329642925E12,3924.97460938
2017-09-20,1.1034009329642925E12,3905.94897461
2017-09-21,1.1034009329642925E12,3631.04101563
2017-09-22,1.1034009329642925E12,3630.69946289
2017-09-23,1.1034009329642925E12,3792.39770508
2017-09-24,1.1034009329642925E12,3682.84472656
2017-09-25,1.1034009329642925E12,3926.06811523
2017-09-26,1.1034009329642925E12,3892.34716797
2017-09-27,1.1034009329642925E12,4200.671875
2017-09-28,1.1034009329642925E12,4174.72753906
2017-09-29,1.1034009329642925E12,4163.07128906
2017-09-30,1.1034009329642925E12,4338.71240234
2017-10-01,1.1034009329642925E12,4403.73876953
2017-10-02,1.1238632851329668E12,4409.32470703
2017-10-03,1.1238632851329668E12,4317.47949219
2017-10-04,1.1238632851329668E12,4229.35546875
2017-10-05,1.1238632851329668E12,4328.41308594
2017-10-06,1.1238632851329668E12,4370.80566406
2017-10-07,1.1238632851329668E12,4426.89355469
2017-10-08,1.1238632851329668E12,4610.47851563
2017-10-09,1.1238632851329668E12,4772.02197266
2017-10-10,1.1238632851329668E12,4781.99462891
2017-10-11,1.1238632851329668E12,4826.47607422
2017-10-12,1.1238632851329668E12,5446.90625
2017-10-13,1.1238632851329668E12,5647.21044922
2017-10-14,1.1238632851329668E12,5831.78955078
2017-10-15,1.1967926940987935E12,5678.18603516
2017-10-16,1.1967926940987935E12,5725.59472656
2017-10-17,1.1967926940987935E12,5605.50830078
2017-10-18,1.1967926940987935E12,5590.69384766
2017-10-19,1.1967926940987935E12,5708.52148438
2017-10-20,1.1967926940987935E12,6011.45166016
2017-10-21,1.1967926940987935E12,6031.59570313
2017-10-22,1.1967926940987935E12,6008.42236328
2017-10-23,1.1967926940987935E12,5930.31835938
2017-10-24,1.1967926940987935E12,5526.63964844
2017-10-25,1.1967926940987935E12,5750.80419922
2017-10-26,1.1967926940987935E12,5904.82568359
2017-10-27,1.4528397791459192E12,5780.90332031
2017-10-28,1.4528397791459192E12,5753.09082031
2017-10-29,1.4528397791459192E12,6153.85351563
2017-10-30,1.4528397791459192E12,6130.52880859
2017-10-31,1.4528397791459192E12,6468.40429688
2017-11-01,1.4528397791459192E12,6767.31494141
2017-11-02,1.4528397791459192E12,7078.5
2017-11-03,1.4528397791459192E12,7207.76074219
2017-11-04,1.4528397791459192E12,7379.94775391
2017-11-05,1.4528397791459192E12,7407.40527344
2017-11-06,1.4528397791459192E12,7022.75683594
2017-11-07,1.4528397791459192E12,7144.37939453
2017-11-08,1.4528397791459192E12,7459.69482422
2017-11-09,1.4528397791459192E12,7143.58056641
2017-11-10,1.3644220811251475E12,6618.13964844
2017-11-11,1.3644220811251475E12,6357.60205078
2017-11-12,1.3644220811251475E12,5950.07275391
2017-11-13,1.3644220811251475E12,6559.49121094
2017-11-14,1.3644220811251475E12,6635.74853516
2017-11-15,1.3644220811251475E12,7315.54003906
2017-11-16,1.3644220811251475E12,7871.69238281
2017-11-17,1.3644220811251475E12,7708.99462891
2017-11-18,1.3644220811251475E12,7790.15234375
2017-11-19,1.3644220811251475E12,8036.4921875
2017-11-20,1.3644220811251475E12,8200.64160156
2017-11-21,1.3644220811251475E12,8071.2578125
2017-11-22,1.3644220811251475E12,8253.55273438
2017-11-23,1.3644220811251475E12,8038.7734375
2017-11-24,1.3644220811251475E12,8253.68652344
2017-11-25,1.3470014305585703E12,8790.91796875
2017-11-26,1.3470014305585703E12,9330.5546875
2017-11-27,1.3470014305585703E12,9818.34863281
2017-11-28,1.3470014305585703E12,10058.77832031
2017-11-29,1.3470014305585703E12,9888.61328125
2017-11-30,1.3470014305585703E12,10233.57910156
2017-12-01,1.3470014305585703E12,10975.578125
2017-12-02,1.3470014305585703E12,11074.56347656
2017-12-03,1.3470014305585703E12,11323.22460938
2017-12-04,1.3470014305585703E12,11657.18066406
2017-12-05,1.3470014305585703E12,11916.74511719
2017-12-06,1.3470014305585703E12,14291.52539063
2017-12-07,1.5908969272580786E12,17899.65039063
2017-12-08,1.5908969272580786E12,16569.42578125
2017-12-09,1.5908969272580786E12,15178.22265625
2017-12-10,1.5908969272580786E12,15455.44042969
2017-12-11,1.5908969272580786E12,16936.76171875
2017-12-12,1.5908969272580786E12,17415.37890625
2017-12-13,1.5908969272580786E12,16408.16796875
2017-12-14,1.5908969272580786E12,16564.01171875
2017-12-15,1.5908969272580786E12,17706.88867188
2017-12-16,1.5908969272580786E12,19497.359375
2017-12-17,1.5908969272580786E12,19140.75585938
2017-12-18,1.873105475221611E12,19114.22070313
2017-12-19,1.873105475221611E12,17776.66210938
2017-12-20,1.873105475221611E12,16624.63671875
2017-12-21,1.873105475221611E12,15802.85449219
2017-12-22,1.873105475221611E12,13831.80957031
2017-12-23,1.873105475221611E12,14699.17578125
2017-12-24,1.873105475221611E12,13925.77832031
2017-12-25,1.873105475221611E12,14026.61523438
2017-12-26,1.873105475221611E12,16099.80175781
2017-12-27,1.873105475221611E12,15838.47363281
2017-12-28,1.873105475221611E12,14606.52832031
2017-12-29,1.873105475221611E12,14656.21875
2017-12-30,1.873105475221611E12,12952.15527344
2017-12-31,1.873105475221611E12,14156.44140625
2018-01-01,1.9311364544877163E12,13657.23046875
2018-01-02,1.9311364544877163E12,14982.1015625
2018-01-03,1.9311364544877163E12,15200.98925781
2018-01-04,1.9311364544877163E12,15599.18066406
2018-01-05,1.9311364544877163E12,17429.51171875
2018-01-06,1.9311364544877163E12,17526.96289063
2018-01-07,1.9311364544877163E12,16477.58789063
2018-01-08,1.9311364544877163E12,15170.08398438
2018-01-09,1.9311364544877163E12,14595.42480469
2018-01-10,1.9311364544877163E12,14973.32617188
2018-01-11,1.9311364544877163E12,13405.80078125
2018-01-12,1.9311364544877163E12,13980.63378906
2018-01-13,2.2278476385036284E12,14360.15917969
2018-01-14,2.2278476385036284E12,13771.95605469
2018-01-15,2.2278476385036284E12,13819.82910156
2018-01-16,2.2278476385036284E12,11490.54980469
2018-01-17,2.2278476385036284E12,11188.62304688
2018-01-18,2.2278476385036284E12,11474.91796875
2018-01-19,2.2278476385036284E12,11607.44042969
2018-01-20,2.2278476385036284E12,12899.20703125
2018-01-21,2.2278476385036284E12,11600.13085938
2018-01-22,2.2278476385036284E12,10931.43261719
2018-01-23,2.2278476385036284E12,10868.37597656
2018-01-24,2.2278476385036284E12,11359.38378906
2018-01-25,2.6030773002185933E12,11259.43945313
2018-01-26,2.6030773002185933E12,11171.40136719
2018-01-27,2.6030773002185933E12,11440.69140625
2018-01-28,2.6030773002185933E12,11786.34570313
2018-01-29,2.6030773002185933E12,11296.40234375
2018-01-30,2.6030773002185933E12,10106.328125
2018-01-31,2.6030773002185933E12,10221.125
2018-02-01,2.6030773002185933E12,9170.54394531
2018-02-02,2.6030773002185933E12,8830.74902344
2018-02-03,2.6030773002185933E12,9174.9140625
2018-02-04,2.6030773002185933E12,8277.01367188
2018-02-05,2.6030773002185933E12,6955.27099609
2018-02-06,2.6030773002185933E12,7753.99951172
2018-02-07,2.8746742344159414E12,7621.30371094
2018-02-08,2.8746742344159414E12,8265.5859375
2018-02-09,2.8746742344159414E12,8736.98046875
2018-02-10,2.8746742344159414E12,8621.89550781
2018-02-11,2.8746742344159414E12,8129.97363281
2018-02-12,2.8746742344159414E12,8926.57128906
2018-02-13,2.8746742344159414E12,8598.30859375
2018-02-14,2.8746742344159414E12,9494.62695313
2018-02-15,2.8746742344159414E12,10166.39746094
2018-02-16,2.8746742344159414E12,10233.91796875
2018-02-17,2.8746742344159414E12,11112.65820313
2018-02-18,2.8746742344159414E12,10551.76464844
2018-02-19,2.8746742344159414E12,11225.31054688
2018-02-20,3.007383866429732E12,11403.67578125
2018-02-21,3.007383866429732E12,10690.40722656
2018-02-22,3.007383866429732E12,10004.99609375
2018-02-23,3.007383866429732E12,10301.09765625
2018-02-24,3.007383866429732E12,9813.07226563
2018-02-25,3.007383866429732E12,9664.73242188
2018-02-26,3.007383866429732E12,10366.6640625
2018-02-27,3.007383866429732E12,10725.5625
2018-02-28,3.007383866429732E12,10397.93554688
2018-03-01,3.007383866429732E12,10950.98632813
2018-03-02,3.007383866429732E12,11086.43554688
2018-03-03,3.007383866429732E12,11489.72851563
2018-03-04,3.007383866429732E12,11512.57421875
2018-03-05,3.290605988755001E12,11573.27929688
2018-03-06,3.290605988755001E12,10779.85449219
2018-03-07,3.290605988755001E12,9965.5703125
2018-03-08,3.290605988755001E12,9395.00878906
2018-03-09,3.290605988755001E12,9337.54785156
2018-03-10,3.290605988755001E12,8866.00195313
2018-03-11,3.290605988755001E12,9578.62988281
2018-03-12,3.290605988755001E12,9205.1171875
2018-03-13,3.290605988755001E12,9194.84960938
2018-03-14,3.290605988755001E12,8269.80566406
2018-03-15,3.290605988755001E12,8300.85742188
2018-03-16,3.290605988755001E12,8338.35449219
2018-03-17,3.290605988755001E12,7916.88085938
2018-03-18,3.462542391191563E12,8223.68164063
2018-03-19,3.462542391191563E12,8630.64746094
2018-03-20,3.462542391191563E12,8913.46875
2018-03-21,3.462542391191563E12,8929.28027344
2018-03-22,3.462542391191563E12,8728.46777344
2018-03-23,3.462542391191563E12,8879.61914063
2018-03-24,3.462542391191563E12,8668.1171875
2018-03-25,3.462542391191563E12,8495.78027344
2018-03-26,3.462542391191563E12,8209.39550781
2018-03-27,3.462542391191563E12,7833.04150391
2018-03-28,3.462542391191563E12,7954.48242188
2018-03-29,3.462542391191563E12,7165.69970703
2018-03-30,3.462542391191563E12,6890.51953125
2018-03-31,3.462542391191563E12,6973.53222656
2018-04-01,3.5110605528997197E12,6844.22753906
2018-04-02,3.5110605528997197E12,7083.79980469
2018-04-03,3.5110605528997197E12,7456.10742188
2018-04-04,3.5110605528997197E12,6853.84179688
2018-04-05,3.5110605528997197E12,6811.47314453
2018-04-06,3.5110605528997197E12,6636.32128906
2018-04-07,3.5110605528997197E12,6911.09472656
2018-04-08,3.5110605528997197E12,7023.5234375
2018-04-09,3.5110605528997197E12,6770.7265625
2018-04-10,3.5110605528997197E12,6834.75976563
2018-04-11,3.5110605528997197E12,6968.32373047
2018-04-12,3.5110605528997197E12,7889.24951172
2018-04-13,3.5110605528997197E12,7895.95849609
2018-04-14,3.839316899029672E12,7986.23730469
2018-04-15,3.839316899029672E12,8329.10742188
2018-04-16,3.839316899029672E12,8058.67236328
2018-04-17,3.839316899029672E12,7902.09082031
2018-04-18,3.839316899029672E12,8163.42138672
2018-04-19,3.839316899029672E12,8294.30859375
2018-04-20,3.839316899029672E12,8845.83300781
2018-04-21,3.839316899029672E12,8895.578125
2018-04-22,3.839316899029672E12,8802.45507813
2018-04-23,3.839316899029672E12,8930.87597656
2018-04-24,3.839316899029672E12,9697.5
2018-04-25,3.839316899029672E12,8845.74121094
2018-04-26,3.839316899029672E12,9281.50683594
2018-04-27,4.022059196164954E12,8987.0546875
2018-04-28,4.022059196164954E12,9348.48242188
2018-04-29,4.022059196164954E12,9419.08398438
2018-04-30,4.022059196164954E12,9240.5546875
2018-05-01,4.022059196164954E12,9119.01464844
2018-05-02,4.022059196164954E12,9235.92285156
2018-05-03,4.022059196164954E12,9743.86035156
2018-05-04,4.022059196164954E12,9700.76367188
2018-05-05,4.022059196164954E12,9858.15332031
2018-05-06,4.022059196164954E12,9654.80273438
2018-05-07,4.022059196164954E12,9373.00878906
2018-05-08,4.022059196164954E12,9234.81640625
2018-05-09,4.022059196164954E12,9325.17871094
2018-05-10,4.022059196164954E12,9043.94042969
2018-05-11,4.1438784747541875E12,8441.48828125
2018-05-12,4.1438784747541875E12,8504.890625
2018-05-13,4.1438784747541875E12,8723.94335938
2018-05-14,4.1438784747541875E12,8716.78515625
2018-05-15,4.1438784747541875E12,8510.38378906
2018-05-16,4.1438784747541875E12,8368.83203125
2018-05-17,4.1438784747541875E12,8094.31738281
2018-05-18,4.1438784747541875E12,8250.97070313
2018-05-19,4.1438784747541875E12,8247.18164063
2018-05-20,4.1438784747541875E12,8513.24902344
2018-05-21,4.1438784747541875E12,8418.9921875
2018-05-22,4.1438784747541875E12,8041.77636719
2018-05-23,4.1438784747541875E12,7557.82177734
2018-05-24,4.3069495739815127E12,7587.34082031
2018-05-25,4.3069495739815127E12,7480.14160156
2018-05-26,4.3069495739815127E12,7355.87646484
2018-05-27,4.3069495739815127E12,7368.21826172
2018-05-28,4.3069495739815127E12,7135.99169922
2018-05-29,4.3069495739815127E12,7472.59472656
2018-05-30,4.3069495739815127E12,7406.51806641
2018-05-31,4.3069495739815127E12,7494.16894531
2018-06-01,4.3069495739815127E12,7541.45019531
2018-06-02,4.3069495739815127E12,7643.45214844
2018-06-03,4.3069495739815127E12,7722.52539063
2018-06-04,4.3069495739815127E12,7514.47265625
2018-06-05,4.3069495739815127E12,7633.75585938
2018-06-06,4.940704885521827E12,7653.984375
2018-06-07,4.940704885521827E12,7678.2421875
2018-06-08,4.940704885521827E12,7624.91992188
2018-06-09,4.940704885521827E12,7531.97949219
2018-06-10,4.940704885521827E12,6786.02148438
2018-06-11,4.940704885521827E12,6906.91699219
2018-06-12,4.940704885521827E12,6582.35546875
2018-06-13,4.940704885521827E12,6349.90283203
2018-06-14,4.940704885521827E12,6675.35058594
2018-06-15,4.940704885521827E12,6456.58496094
2018-06-16,4.940704885521827E12,6550.16064453
2018-06-17,4.940704885521827E12,6499.26904297
2018-06-18,4.940704885521827E12,6734.81591797
2018-06-19,5.077499034879017E12,6769.9375
2018-06-20,5.077499034879017E12,6776.54638672
2018-06-21,5.077499034879017E12,6729.74072266
2018-06-22,5.077499034879017E12,6083.69189453
2018-06-23,5.077499034879017E12,6162.47851563
2018-06-24,5.077499034879017E12,6173.22753906
2018-06-25,5.077499034879017E12,6249.18261719
2018-06-26,5.077499034879017E12,6093.67138672
2018-06-27,5.077499034879017E12,6157.1328125
2018-06-28,5.077499034879017E12,5903.43994141
2018-06-29,5.077499034879017E12,6218.29980469
2018-06-30,5.077499034879017E12,6404.0
