Time,LTC full node data size,Price
2016-01-21,4610.64211100,3.22078252
2016-01-22,4612.94797700,3.0765686
2016-01-23,4616.64521500,3.10348296
2016-01-24,4621.22841900,3.18100095
2016-01-25,4625.53865400,3.12727857
2016-01-26,4630.85030700,3.15481877
2016-01-27,4637.19737800,3.2874465
2016-01-28,4642.81425400,3.12016296
2016-01-29,4649.36219300,3.11137533
2016-01-30,4657.78297300,3.08080244
2016-01-31,4664.99653400,3.05215883
2016-02-01,4668.81785800,3.07724261
2016-02-02,4672.86090800,3.07586884
2016-02-03,4676.29538900,3.04753041
2016-02-04,4680.00109200,3.16276693
2016-02-05,4682.99462200,3.13740945
2016-02-06,4688.20973900,3.09900498
2016-02-07,4691.00363700,3.08595967
2016-02-08,4693.93158000,3.0621593
2016-02-09,4698.39494100,3.08155417
2016-02-10,4701.32374100,3.09524798
2016-02-11,4703.85308900,3.07562256
2016-02-12,4707.00498600,3.11187005
2016-02-13,4710.10644400,3.12969303
2016-02-14,4713.04289200,3.21058726
2016-02-15,4716.60967200,3.18250656
2016-02-16,4719.65137800,3.20900846
2016-02-17,4723.16342300,3.24102855
2016-02-18,4725.88535600,3.25143123
2016-02-19,4729.49726600,3.25279045
2016-02-20,4733.49305700,3.45799184
2016-02-21,4737.66655800,3.46427155
2016-02-22,4741.57157300,3.48363161
2016-02-23,4745.86651400,3.39693499
2016-02-24,4749.43822600,3.37487483
2016-02-25,4752.65123800,3.36552358
2016-02-26,4755.63590600,3.41679454
2016-02-27,4759.52656300,3.41287971
2016-02-28,4762.22442100,3.44186473
2016-02-29,4766.49397800,3.44611311
2016-03-01,4769.66689000,3.43297386
2016-03-02,4774.40436000,3.36501932
2016-03-03,4777.53851700,3.32352662
2016-03-04,4781.11781400,3.25023389
2016-03-05,4784.89793400,3.19215608
2016-03-06,4788.16106200,3.22164583
2016-03-07,4791.87653200,3.26774788
2016-03-08,4794.86052500,3.25421786
2016-03-09,4797.26689900,3.27985191
2016-03-10,4800.58281600,3.28755307
2016-03-11,4804.82633300,3.38469887
2016-03-12,4807.91253000,3.29018188
2016-03-13,4810.79021300,3.30740237
2016-03-14,4814.40488500,3.3035233
2016-03-15,4817.64528500,3.30577755
2016-03-16,4820.97767800,3.30939174
2016-03-17,4824.18244600,3.30739212
2016-03-18,4827.07305000,3.16981387
2016-03-19,4830.87287400,3.17825365
2016-03-20,4834.44150100,3.20554972
2016-03-21,4838.09523700,3.20091319
2016-03-22,4841.21632000,3.23472309
2016-03-23,4844.73473100,3.24280095
2016-03-24,4848.61793500,3.22470355
2016-03-25,4851.99012800,3.22907448
2016-03-26,4856.09837900,3.23057389
2016-03-27,4859.73525300,3.30359983
2016-03-28,4863.78728700,3.26405549
2016-03-29,4868.11707700,3.22633123
2016-03-30,4871.49099400,3.21940923
2016-03-31,4875.15219400,3.25707412
2016-04-01,4878.70584400,3.23994684
2016-04-02,4884.07114200,3.26211309
2016-04-03,4887.24658800,3.26268291
2016-04-04,4889.98082800,3.25059104
2016-04-05,4894.03657400,3.2516458
2016-04-06,4897.95292700,3.25593209
2016-04-07,4901.66675100,3.24531531
2016-04-08,4904.98752100,3.22026873
2016-04-09,4909.51548900,3.21620321
2016-04-10,4912.51079900,3.22698927
2016-04-11,4916.73178300,3.24177313
2016-04-12,4920.50880400,3.25731826
2016-04-13,4922.77857200,3.23886013
2016-04-14,4925.78297800,3.23960781
2016-04-15,4929.51550000,3.27882552
2016-04-16,4932.17265500,3.27381587
2016-04-17,4935.19764800,3.25777316
2016-04-18,4938.96043400,3.2403934
2016-04-19,4941.86848800,3.28516841
2016-04-20,4946.57869900,3.27837515
2016-04-21,4949.44099600,3.34639525
2016-04-22,4952.12979100,3.31927228
2016-04-23,4955.54746900,3.33446503
2016-04-24,4959.65722200,3.63183069
2016-04-25,4964.62600800,3.81171918
2016-04-26,4969.69810100,4.04579878
2016-04-27,4974.75573500,3.8897109
2016-04-28,4978.68455500,3.78849649
2016-04-29,4982.69110100,3.81360102
2016-04-30,4986.13565800,3.65974832
2016-05-01,4990.62564900,3.70520091
2016-05-02,4994.21040500,3.68031144
2016-05-03,4998.65398600,3.74091148
2016-05-04,5002.22457200,3.74679303
2016-05-05,5007.06349700,3.71384573
2016-05-06,5014.74577900,3.82211185
2016-05-07,5019.38551100,3.95345283
2016-05-08,5022.55366900,3.93813968
2016-05-09,5030.70127200,4.05642509
2016-05-10,5035.93168900,3.81915426
2016-05-11,5040.19508400,3.88226843
2016-05-12,5044.41862200,3.85679913
2016-05-13,5049.66417500,3.9256804
2016-05-14,5054.14934100,4.01012278
2016-05-15,5058.96592100,4.06311941
2016-05-16,5063.48904000,4.00653458
2016-05-17,5068.46559800,3.98312974
2016-05-18,5072.78811800,4.0032177
2016-05-19,5077.66682900,3.83338928
2016-05-20,5082.23603600,3.88101172
2016-05-21,5087.11251000,3.95448685
2016-05-22,5091.29503700,3.92969537
2016-05-23,5096.32670500,3.96819305
2016-05-24,5101.52858800,3.95140934
2016-05-25,5105.98754700,4.04566193
2016-05-26,5109.71854500,4.08246946
2016-05-27,5115.12005600,4.50133371
2016-05-28,5121.07851800,4.70068169
2016-05-29,5125.66106800,4.60962057
2016-05-30,5130.40010800,4.6708746
2016-05-31,5135.26554200,4.65038919
2016-06-01,5139.16111100,4.74098873
2016-06-02,5143.73919200,4.71505499
2016-06-03,5150.50782700,4.8609724
2016-06-04,5154.60410000,4.80804491
2016-06-05,5157.08998200,4.81290674
2016-06-06,5161.08181200,4.9591608
2016-06-07,5164.82929500,4.77078009
2016-06-08,5168.42122000,4.74816561
2016-06-09,5170.97366700,4.69312
2016-06-10,5173.81052200,4.83999777
2016-06-11,5176.82415000,5.01398182
2016-06-12,5180.75411500,5.33357859
2016-06-13,5185.16446100,5.29031801
2016-06-14,5189.49451100,5.20402002
2016-06-15,5193.42842400,5.23978472
2016-06-16,5197.45844700,5.6607933
2016-06-17,5202.11631600,5.59326935
2016-06-18,5205.80548200,5.55994654
2016-06-19,5209.43638100,5.59378099
2016-06-20,5213.32936000,5.29454088
2016-06-21,5217.31227600,4.82175446
2016-06-22,5220.68881200,3.91069913
2016-06-23,5225.27944600,3.85051417
2016-06-24,5228.75786200,4.27909517
2016-06-25,5231.17883200,4.23307419
2016-06-26,5235.32113000,4.07430696
2016-06-27,5238.10790400,4.11985493
2016-06-28,5241.83204300,4.10066271
2016-06-29,5245.64387200,4.06187916
2016-06-30,5248.86877100,4.19350481
2016-07-01,5251.93073400,4.25596952
2016-07-02,5255.83948600,4.58992147
2016-07-03,5258.71064700,4.25329447
2016-07-04,5260.96471900,4.54056215
2016-07-05,5264.07767800,4.45227575
2016-07-06,5266.98660500,4.46821594
2016-07-07,5269.54123900,4.11187792
2016-07-08,5272.35791100,4.21990681
2016-07-09,5275.33899200,4.16307259
2016-07-10,5277.97051400,4.09982681
2016-07-11,5280.54543000,4.08544016
2016-07-12,5283.43097500,4.15327978
2016-07-13,5286.40852700,4.13855219
2016-07-14,5288.89638400,4.14846039
2016-07-15,5291.72240600,4.15976667
2016-07-16,5294.56671300,4.13266897
2016-07-17,5296.92919700,4.18988991
2016-07-18,5299.31399700,4.14822006
2016-07-19,5301.49073200,4.14915943
2016-07-20,5304.04697700,4.12505865
2016-07-21,5306.62523100,4.12022638
2016-07-22,5309.14617300,4.03828812
2016-07-23,5311.38502800,4.0570035
2016-07-24,5313.99217200,4.07066822
2016-07-25,5316.93792500,4.03204203
2016-07-26,5320.08591100,3.97024322
2016-07-27,5322.74639100,3.95589185
2016-07-28,5324.87200100,3.96774292
2016-07-29,5327.39161100,4.07744408
2016-07-30,5330.03210100,4.0618124
2016-07-31,5332.54182400,4.0138216
2016-08-01,5335.45089300,3.86342001
2016-08-02,5338.55887700,3.63958025
2016-08-03,5342.54931100,3.71922803
2016-08-04,5345.31548800,3.74845362
2016-08-05,5347.76946600,3.72903657
2016-08-06,5350.25884500,3.76017523
2016-08-07,5352.78958600,3.78032398
2016-08-08,5356.11906600,3.78551173
2016-08-09,5358.79930500,3.7597537
2016-08-10,5361.11055000,3.72242188
2016-08-11,5364.00531500,3.7421689
2016-08-12,5366.66720000,3.70935202
2016-08-13,5369.09797400,3.71440625
2016-08-14,5371.56546300,3.65020871
2016-08-15,5374.41957800,3.57708097
2016-08-16,5377.63289500,3.63771629
2016-08-17,5380.53688800,3.59944081
2016-08-18,5382.69006800,3.60712194
2016-08-19,5385.05571400,3.6040864
2016-08-20,5387.97821400,3.61556458
2016-08-21,5390.60044700,3.61506605
2016-08-22,5393.05398900,3.65725541
2016-08-23,5396.48304900,3.93072915
2016-08-24,5400.09476100,3.85504889
2016-08-25,5402.85768700,3.80207324
2016-08-26,5404.98590200,3.82638049
2016-08-27,5407.39052100,3.73676872
2016-08-28,5409.63082400,3.73982644
2016-08-29,5412.23556300,3.75952172
2016-08-30,5414.72639400,3.80406404
2016-08-31,5418.00232600,3.79744315
2016-09-01,5420.34663400,3.83201218
2016-09-02,5423.01695600,3.82457376
2016-09-03,5425.24750200,3.88875175
2016-09-04,5427.51645700,4.01443911
2016-09-05,5430.60989600,3.97918725
2016-09-06,5433.18347400,3.9723568
2016-09-07,5435.38924400,3.9698832
2016-09-08,5437.61826800,3.98833823
2016-09-09,5439.60999100,3.96998572
2016-09-10,5441.43013700,3.96898007
2016-09-11,5444.25642700,3.85545015
2016-09-12,5446.78308300,3.82319379
2016-09-13,5449.20519000,3.82171369
2016-09-14,5451.21321200,3.83215976
2016-09-15,5453.16305000,3.81192493
2016-09-16,5455.17667500,3.80619478
2016-09-17,5458.88670500,3.80542421
2016-09-18,5460.72413700,4.04340315
2016-09-19,5463.19533800,3.8311646
2016-09-20,5465.72314300,3.84206939
2016-09-21,5468.18655300,3.84036875
2016-09-22,5470.52931300,3.76756907
2016-09-23,5472.41809200,3.81290841
2016-09-24,5474.31827100,3.80514002
2016-09-25,5476.27959300,3.80837536
2016-09-26,5478.67496900,3.85873556
2016-09-27,5480.78439700,3.85224152
2016-09-28,5482.74086700,3.8376081
2016-09-29,5485.09646800,3.84561014
2016-09-30,5487.56333000,3.84160089
2016-10-01,5490.11254300,3.84921789
2016-10-02,5491.81745800,3.84231234
2016-10-03,5494.30489800,3.83797121
2016-10-04,5496.20116600,3.82302928
2016-10-05,5498.45577300,3.84312606
2016-10-06,5501.19470600,3.84654403
2016-10-07,5503.41527200,3.86229157
2016-10-08,5505.61738200,3.83804703
2016-10-09,5507.58268900,3.81513
2016-10-10,5510.87528200,3.79516816
2016-10-11,5513.13642100,3.8163271
2016-10-12,5515.31794600,3.75851059
2016-10-13,5517.59534900,3.90657401
2016-10-14,5520.12457100,3.89759994
2016-10-15,5522.57233300,3.87242961
2016-10-16,5524.48457000,3.88544941
2016-10-17,5527.89128700,3.91047692
2016-10-18,5530.57160200,3.83957815
2016-10-19,5533.41754300,3.80414295
2016-10-20,5536.01831800,3.77899885
2016-10-21,5538.31712900,3.80546212
2016-10-22,5540.39421500,3.88545871
2016-10-23,5542.42302900,3.91778135
2016-10-24,5545.37625400,3.86886001
2016-10-25,5548.09828300,3.90441394
2016-10-26,5550.90240900,3.96029305
2016-10-27,5554.03508000,4.02150297
2016-10-28,5556.70594200,3.97321558
2016-10-29,5559.27136300,4.09030724
2016-10-30,5562.22663500,4.03400755
2016-10-31,5564.89705500,3.99396276
2016-11-01,5567.95162600,4.0883317
2016-11-02,5570.49343000,4.10449839
2016-11-03,5572.94389400,3.86132813
2016-11-04,5575.62498500,3.87888885
2016-11-05,5577.79657700,3.86669135
2016-11-06,5580.16477300,3.88925147
2016-11-07,5583.30545200,3.83886695
2016-11-08,5585.75530100,3.84275651
2016-11-09,5588.41023700,3.86460948
2016-11-10,5590.43360700,3.82424068
2016-11-11,5592.55334500,3.81600738
2016-11-12,5594.91773200,3.76387715
2016-11-13,5597.10492800,3.87800169
2016-11-14,5599.90594300,3.8761704
2016-11-15,5602.79714900,3.89359307
2016-11-16,5605.45708800,4.01948023
2016-11-17,5607.92282000,3.94318557
2016-11-18,5609.97597800,3.96132135
2016-11-19,5612.22571300,3.95380211
2016-11-20,5615.25200800,3.92194247
2016-11-21,5618.22974300,3.94488049
2016-11-22,5620.89934300,3.94731164
2016-11-23,5623.09231500,3.92531633
2016-11-24,5624.93228500,3.90768623
2016-11-25,5627.03422900,3.91541958
2016-11-26,5629.17670300,3.89451218
2016-11-27,5631.83044300,3.88293242
2016-11-28,5636.32977300,3.88453913
2016-11-29,5638.53822400,3.87455034
2016-11-30,5640.58286100,3.89379263
2016-12-01,5642.78837400,3.90908194
2016-12-02,5645.25747100,3.94644308
2016-12-03,5647.27318100,3.92399716
2016-12-04,5650.17072500,3.89961171
2016-12-05,5653.38187800,3.52857924
2016-12-06,5655.98017700,3.5354054
2016-12-07,5658.42991900,3.61594605
2016-12-08,5660.96471400,3.69110298
2016-12-09,5663.06271500,3.69148302
2016-12-10,5664.75421400,3.68027067
2016-12-11,5667.85870800,3.63795733
2016-12-12,5669.93750500,3.66230702
2016-12-13,5671.84184000,3.65028453
2016-12-14,5673.56987000,3.6195631
2016-12-15,5675.57381600,3.62447238
2016-12-16,5677.62983300,3.62817836
2016-12-17,5679.46822300,3.69749522
2016-12-18,5682.27657400,3.67694736
2016-12-19,5684.21496700,3.66261673
2016-12-20,5686.76955700,3.66106296
2016-12-21,5688.93764500,3.65345049
2016-12-22,5691.59550900,3.71168065
2016-12-23,5694.28384500,4.65533209
2016-12-24,5698.81181700,4.55154133
2016-12-25,5700.94157600,4.34722424
2016-12-26,5703.43906800,4.35547686
2016-12-27,5705.83828100,4.46940279
2016-12-28,5708.22222600,4.57135248
2016-12-29,5711.07105400,4.55547714
2016-12-30,5713.36589200,4.39052153
2016-12-31,5715.26265800,4.32528782
2017-01-01,5717.33064400,4.5115943
2017-01-02,5720.80283800,4.64893961
2017-01-03,5723.57747700,4.62619591
2017-01-04,5726.68442800,4.83785391
2017-01-05,5730.79986100,4.29271936
2017-01-06,5733.47736200,3.86125636
2017-01-07,5736.94184000,3.95588207
2017-01-08,5739.19194700,3.99457669
2017-01-09,5741.35162500,4.30195904
2017-01-10,5744.87853200,4.59151173
2017-01-11,5748.91389900,3.84679413
2017-01-12,5751.59929800,3.96280217
2017-01-13,5754.13129700,3.89086986
2017-01-14,5756.95562200,3.90053368
2017-01-15,5760.67770600,3.92583799
2017-01-16,5765.68825300,3.9025383
2017-01-17,5767.97840400,3.93904877
2017-01-18,5770.65185900,3.83819938
2017-01-19,5773.57077400,3.86060715
2017-01-20,5776.19393200,3.89001441
2017-01-21,5778.84878400,3.90451455
2017-01-22,5782.40755600,3.84293866
2017-01-23,5784.68153400,3.83576155
2017-01-24,5787.29239700,3.78609848
2017-01-25,5789.26521100,3.71453118
2017-01-26,5791.20446100,3.83432293
2017-01-27,5793.02651300,3.85588098
2017-01-28,5795.08785500,3.85295272
2017-01-29,5798.54500900,3.85210395
2017-01-30,5801.19394800,4.02124977
2017-01-31,5803.81239600,4.07864475
2017-02-01,5806.46652100,4.07532597
2017-02-02,5809.79626000,4.08526659
2017-02-03,5811.93102100,4.08256483
2017-02-04,5814.34890800,4.05800104
2017-02-05,5818.11335600,4.04291534
2017-02-06,5821.21149500,4.0440135
2017-02-07,5823.75857300,4.04037094
2017-02-08,5826.45433300,4.0231719
2017-02-09,5829.96049000,3.79858923
2017-02-10,5832.36372300,3.77721047
2017-02-11,5834.69505300,3.79310322
2017-02-12,5837.66296000,3.7643683
2017-02-13,5840.02671800,3.71789074
2017-02-14,5842.07545000,3.77080464
2017-02-15,5844.42386000,3.80927777
2017-02-16,5846.75691400,3.78681469
2017-02-17,5848.93898800,3.83036399
2017-02-18,5853.58420500,3.79103303
2017-02-19,5857.95282500,3.76225567
2017-02-20,5860.47907200,3.76765895
2017-02-21,5863.14633700,3.78327823
2017-02-22,5865.52901300,3.80522251
2017-02-23,5868.17250700,3.84294987
2017-02-24,5870.77608600,3.84671879
2017-02-25,5873.39275300,3.82610703
2017-02-26,5877.46267700,3.82671547
2017-02-27,5880.19241600,3.80273581
2017-02-28,5882.36764800,3.77098918
2017-03-01,5885.07378600,3.79889679
2017-03-02,5887.62906000,3.92422605
2017-03-03,5891.09143700,3.92081809
2017-03-04,5893.42046800,3.88399529
2017-03-05,5897.10774500,3.90155983
2017-03-06,5899.47290500,3.92140126
2017-03-07,5901.46908900,3.82147932
2017-03-08,5904.56664400,3.77599907
2017-03-09,5907.61215400,3.83841848
2017-03-10,5909.62947700,3.75216579
2017-03-11,5911.99595900,3.79800439
2017-03-12,5915.62754800,3.84257078
2017-03-13,5919.06488400,4.17054129
2017-03-14,5921.69470000,4.05518866
2017-03-15,5924.21644000,4.16086531
2017-03-16,5927.17525600,4.23709679
2017-03-17,5930.63997500,4.0550971
2017-03-18,5933.54104400,3.967623
2017-03-19,5938.43927100,3.95641303
2017-03-20,5941.46698600,4.03331184
2017-03-21,5943.91853100,4.00921869
2017-03-22,5946.45954900,3.93649292
2017-03-23,5949.58344100,3.98003435
2017-03-24,5952.33972800,4.08396292
2017-03-25,5955.79570100,4.07061625
2017-03-26,5960.35504200,4.06074333
2017-03-27,5963.31776600,4.07528114
2017-03-28,5965.71592300,4.15568256
2017-03-29,5968.20092000,4.18590355
2017-03-30,5974.95894100,6.98063469
2017-03-31,5981.61197000,6.66706467
2017-04-01,5985.38486200,6.88352346
2017-04-02,5990.88286000,7.74450445
2017-04-03,5996.67656600,8.07057571
2017-04-04,6001.68695800,8.28936291
2017-04-05,6007.02577400,11.09402084
2017-04-06,6013.53772600,10.25171089
2017-04-07,6018.06560700,9.37155533
2017-04-08,6021.82436200,9.91621113
2017-04-09,6026.78461500,8.70984745
2017-04-10,6031.60361300,8.91704178
2017-04-11,6035.55371600,8.85383415
2017-04-12,6041.39347100,10.78556919
2017-04-13,6045.22213400,10.14949036
2017-04-14,6048.40870700,10.38996601
2017-04-15,6051.98226000,10.79460716
2017-04-16,6057.40909900,10.71490383
2017-04-17,6060.93769900,10.42162609
2017-04-18,6064.79608500,10.320117
2017-04-19,6068.62551700,9.65807724
2017-04-20,6072.43794500,10.33494186
2017-04-21,6076.41268600,11.22781181
2017-04-22,6081.26490500,13.06460762
2017-04-23,6088.53843600,13.93907547
2017-04-24,6093.61280800,14.96547031
2017-04-25,6097.99254300,15.21284771
2017-04-26,6102.92908900,14.84811115
2017-04-27,6107.42524200,14.62202168
2017-04-28,6111.50009300,14.34145164
2017-04-29,6115.24235500,15.74213505
2017-04-30,6120.97379800,15.70559883
2017-05-01,6125.44866500,15.91765881
2017-05-02,6130.23505100,15.89496899
2017-05-03,6134.87189200,21.04263878
2017-05-04,6144.02112200,23.39364052
2017-05-05,6152.89037300,26.26694489
2017-05-06,6159.56108400,28.15984917
2017-05-07,6167.01611400,30.29107475
2017-05-08,6174.11093800,28.9582119
2017-05-09,6182.66768500,33.58295059
2017-05-10,6192.35895600,31.9621048
2017-05-11,6200.59780600,30.71772194
2017-05-12,6206.66469400,27.45493889
2017-05-13,6213.80597500,28.91196632
2017-05-14,6219.36610100,28.89299583
2017-05-15,6225.82584700,25.36532593
2017-05-16,6233.70458500,23.32772446
2017-05-17,6242.87002300,25.40439415
2017-05-18,6249.15984400,28.35764885
2017-05-19,6257.07707000,27.69753456
2017-05-20,6264.96191100,27.50601196
2017-05-21,6272.23549300,26.29817772
2017-05-22,6282.19352600,25.38098145
2017-05-23,6292.08600800,32.11205673
2017-05-24,6301.98605700,34.4533577
2017-05-25,6312.21879400,29.90024185
2017-05-26,6320.59539200,23.7482605
2017-05-27,6328.08666400,23.73534393
2017-05-28,6335.33769900,24.22057533
2017-05-29,6341.12839400,25.21245193
2017-05-30,6347.85161000,24.14204216
2017-05-31,6354.31188900,25.29756927
2017-06-01,6363.35036600,28.80344772
2017-06-02,6370.61019600,28.9447422
2017-06-03,6378.64004600,27.66099167
2017-06-04,6385.80964200,27.93934631
2017-06-05,6392.85134200,30.84333038
2017-06-06,6401.54569300,30.55104256
2017-06-07,6409.01750500,28.39466286
2017-06-08,6417.11084600,30.21192169
2017-06-09,6424.64364400,29.68163109
2017-06-10,6432.29764500,30.44167519
2017-06-11,6441.34489700,33.21625137
2017-06-12,6450.24016900,29.5035305
2017-06-13,6458.68935900,30.64292526
2017-06-14,6466.74436600,30.22468376
2017-06-15,6474.90537900,30.22007751
2017-06-16,6484.34326000,35.70049286
2017-06-17,6496.03382200,47.64590073
2017-06-18,6509.43556400,46.04160309
2017-06-19,6520.07956500,50.32087326
2017-06-20,6533.78380600,47.21638489
2017-06-21,6544.65280300,47.78752136
2017-06-22,6554.53081800,47.71292877
2017-06-23,6563.05798300,47.33549881
2017-06-24,6571.40254400,44.49179077
2017-06-25,6579.32783100,43.924366
2017-06-26,6588.84498100,41.13184357
2017-06-27,6598.64676400,40.54148865
2017-06-28,6606.59744000,42.84949493
2017-06-29,6613.93381100,41.06526947
2017-06-30,6620.80693800,40.35433197
2017-07-01,6627.16211500,38.98817062
2017-07-02,6633.71011500,41.56764603
2017-07-03,6645.55705800,46.42517853
2017-07-04,6655.77680600,55.33437347
2017-07-05,6667.10842100,53.19451523
2017-07-06,6676.09631900,51.1303215
2017-07-07,6684.93712800,46.57552719
2017-07-08,6694.07708400,52.13852692
2017-07-09,6702.36499500,49.58053589
2017-07-10,6710.56436200,46.57640457
2017-07-11,6721.52408300,45.33076477
2017-07-12,6730.53598300,48.75123978
2017-07-13,6740.71441200,46.32778168
2017-07-14,6749.73296000,42.8026619
2017-07-15,6760.13108500,38.92386627
2017-07-16,6768.97794700,40.91286087
2017-07-17,6778.34859300,42.66966629
2017-07-18,6789.32065400,44.30243683
2017-07-19,6799.77398200,40.86441803
2017-07-20,6821.61086000,45.01573944
2017-07-21,6836.51847000,45.76303482
2017-07-22,6846.88849300,46.55832291
2017-07-23,6856.98701600,44.0558815
2017-07-24,6865.49065900,44.40550232
2017-07-25,6875.15692800,42.24129486
2017-07-26,6883.02808100,42.22967911
2017-07-27,6890.80724000,42.13980865
2017-07-28,6900.37152100,40.61458588
2017-07-29,6908.20117500,41.11550522
2017-07-30,6915.74119800,40.42198563
2017-07-31,6924.49965800,43.02272415
2017-08-01,6933.51069700,43.03626251
2017-08-02,6942.89785400,42.13222504
2017-08-03,6951.43295000,42.86149979
2017-08-04,6964.24901900,43.44973755
2017-08-05,6973.57519600,46.85902023
2017-08-06,6983.62213000,45.10300446
2017-08-07,6995.01511100,45.79546738
2017-08-08,7007.22505600,48.63189697
2017-08-09,7018.34791900,48.0118866
2017-08-10,7028.28549200,46.49975586
2017-08-11,7040.72622300,47.09937668
2017-08-12,7052.31054100,46.43390656
2017-08-13,7062.23099500,45.81278229
2017-08-14,7073.86693900,45.80452728
2017-08-15,7089.31848200,43.30649567
2017-08-16,7099.20642900,44.15123749
2017-08-17,7108.48834200,43.91458511
2017-08-18,7119.56754800,47.28138733
2017-08-19,7130.58410200,45.47995377
2017-08-20,7138.95848400,46.23097992
2017-08-21,7148.63494900,47.9360466
2017-08-22,7157.66095000,46.72713852
2017-08-23,7166.91554700,53.24814224
2017-08-24,7182.64331400,50.18563843
2017-08-25,7193.84054600,51.17683792
2017-08-26,7202.26625800,51.74957275
2017-08-27,7213.32115900,61.15875626
2017-08-28,7227.15332500,62.35548401
2017-08-29,7239.65529700,63.16698074
2017-08-30,7251.78377900,64.16929626
2017-08-31,7263.46325000,71.05514526
2017-09-01,7280.94932800,86.03970337
2017-09-02,7299.44021800,79.02426147
2017-09-03,7310.58894900,76.8429718
2017-09-04,7325.95711600,65.20581055
2017-09-05,7341.32743500,71.29477692
2017-09-06,7355.10610600,80.11431122
2017-09-07,7368.32180400,78.48433685
2017-09-08,7380.69064100,67.79475403
2017-09-09,7394.01425200,66.00912476
2017-09-10,7414.82511400,61.61347198
2017-09-11,7427.77015200,66.03990173
2017-09-12,7439.38897000,64.23365021
2017-09-13,7452.12290300,61.73005676
2017-09-14,7466.16264600,41.58491135
2017-09-15,7485.30887800,48.2126236
2017-09-16,7499.74699800,48.25833893
2017-09-17,7511.72647800,48.49020386
2017-09-18,7525.63330100,55.52535248
2017-09-19,7538.39369500,52.83527374
2017-09-20,7550.37482500,51.73378754
2017-09-21,7561.86365000,46.60575485
2017-09-22,7574.39985400,48.09026718
2017-09-23,7584.04493500,49.27156448
2017-09-24,7592.85961000,47.61825562
2017-09-25,7603.88250700,51.58014297
2017-09-26,7615.72832800,51.54675293
2017-09-27,7626.27585900,56.28308487
2017-09-28,7637.82608800,54.08522415
2017-09-29,7648.69946000,52.62303543
2017-09-30,7658.73015400,55.1423645
2017-10-01,7668.40329100,54.54334641
2017-10-02,7678.58461500,53.37601852
2017-10-03,7688.93008300,52.34958267
2017-10-04,7698.71677800,51.39951324
2017-10-05,7708.69579400,51.66946411
2017-10-06,7719.62844400,52.12013245
2017-10-07,7730.59260500,52.58395767
2017-10-08,7740.30294700,53.14263153
2017-10-09,7751.61902700,50.16396332
2017-10-10,7763.53084200,50.71709442
2017-10-11,7774.49089900,50.88754272
2017-10-12,7786.69014600,60.10764313
2017-10-13,7805.37894900,59.4289093
2017-10-14,7817.81770900,63.95017242
2017-10-15,7832.56593700,65.46742249
2017-10-16,7845.88517700,64.62187195
2017-10-17,7861.50245600,59.4789505
2017-10-18,7876.04849400,60.73080444
2017-10-19,7889.04506100,59.73968124
2017-10-20,7900.26490700,60.33055496
2017-10-21,7913.43394900,58.20179367
2017-10-22,7924.62182600,56.8079071
2017-10-23,7938.31827800,54.92017365
2017-10-24,7955.75811700,55.96318054
2017-10-25,7969.86948200,56.49428558
2017-10-26,7982.25039700,55.737957
2017-10-27,7994.23254800,55.33243942
2017-10-28,8006.16381100,54.69387054
2017-10-29,8018.38507000,57.10644531
2017-10-30,8031.88590600,56.39052963
2017-10-31,8043.02653300,55.75408554
2017-11-01,8055.22411900,53.18083954
2017-11-02,8068.52038700,54.73730087
2017-11-03,8081.30823900,56.18139267
2017-11-04,8092.31215400,55.03720856
2017-11-05,8100.92874100,54.74637985
2017-11-06,8111.81178900,55.17365646
2017-11-07,8125.76195400,61.29523849
2017-11-08,8139.94341300,62.5731163
2017-11-09,8153.80666000,64.26966095
2017-11-10,8168.09227900,59.26007462
2017-11-11,8181.93226400,62.30333328
2017-11-12,8198.47109300,59.00538254
2017-11-13,8211.50829900,61.39647675
2017-11-14,8223.55513900,62.67958069
2017-11-15,8235.95882300,63.82357788
2017-11-16,8248.62224600,71.06015015
2017-11-17,8267.69568800,67.56903076
2017-11-18,8279.83745600,69.6437149
2017-11-19,8291.30456100,71.58931732
2017-11-20,8305.06454300,72.25279999
2017-11-21,8320.10841900,70.02825928
2017-11-22,8333.97829500,71.89281464
2017-11-23,8349.24586400,73.22336578
2017-11-24,8363.28378000,77.96832275
2017-11-25,8378.12562200,88.81685638
2017-11-26,8394.64791400,85.92675781
2017-11-27,8413.63819100,91.60268402
2017-11-28,8432.22030300,96.03376007
2017-11-29,8454.31693000,85.57095337
2017-11-30,8475.75840600,88.33073425
2017-12-01,8495.02877900,99.00370789
2017-12-02,8513.78373600,100.28351593
2017-12-03,8530.76326100,101.26288605
2017-12-04,8549.24118400,104.23574066
2017-12-05,8572.78392200,102.39687347
2017-12-06,8600.66019000,100.35223389
2017-12-07,8631.03996900,98.29242706
2017-12-08,8660.56046600,124.84622192
2017-12-09,8697.97772000,155.24224854
2017-12-10,8728.59138500,148.66029358
2017-12-11,8759.60530400,214.20277405
2017-12-12,8819.95070800,316.15936279
2017-12-13,8882.27058100,302.60223389
2017-12-14,8937.10743000,279.32757568
2017-12-15,8991.85973900,299.77890015
2017-12-16,9035.06229000,298.972229
2017-12-17,9080.21495000,318.7192688
2017-12-18,9124.11278300,358.33560181
2017-12-19,9178.89342700,350.25265503
