"Date(UTC)","UnixTimeStamp","Value"
"3/16/2020","1584316800","90485475"
"3/17/2020","1584403200","90665506"
"3/18/2020","1584489600","90816593"
"3/19/2020","1584576000","90919015"
"3/20/2020","1584662400","91083028"
"3/21/2020","1584748800","91284843"
"3/22/2020","1584835200","91409744"
"3/23/2020","1584921600","91559218"
"3/24/2020","1585008000","91667350"
"3/25/2020","1585094400","91781997"
"3/26/2020","1585180800","91924888"
"3/27/2020","1585267200","92040830"
"3/28/2020","1585353600","92184313"
"3/29/2020","1585440000","92292130"
"3/30/2020","1585526400","92400429"
"3/31/2020","1585612800","92524790"
"4/1/2020","1585699200","92629285"
"4/2/2020","1585785600","92717359"
"4/3/2020","1585872000","92812562"
"4/4/2020","1585958400","92934932"
"4/5/2020","1586044800","93044764"
"4/6/2020","1586131200","93156847"
"4/7/2020","1586217600","93257618"
"4/8/2020","1586304000","93356018"
"4/9/2020","1586390400","93488872"
"4/10/2020","1586476800","93607062"
"4/11/2020","1586563200","93770713"
"4/12/2020","1586649600","93893106"
"4/13/2020","1586736000","94002073"
"4/14/2020","1586822400","94090821"
"4/15/2020","1586908800","94189453"
"4/16/2020","1586995200","94289500"
"4/17/2020","1587081600","94401644"
"4/18/2020","1587168000","94519053"
"4/19/2020","1587254400","94624668"
"4/20/2020","1587340800","94725924"
"4/21/2020","1587427200","94828963"
"4/22/2020","1587513600","94939511"
"4/23/2020","1587600000","95060840"
"4/24/2020","1587686400","95180424"
"4/25/2020","1587772800","95309966"
"4/26/2020","1587859200","95431332"
"4/27/2020","1587945600","95547594"
"4/28/2020","1588032000","95666102"
"4/29/2020","1588118400","95783820"
"4/30/2020","1588204800","95895881"
"5/1/2020","1588291200","96005050"
"5/2/2020","1588377600","96124475"
"5/3/2020","1588464000","96230045"
"5/4/2020","1588550400","96330145"
"5/5/2020","1588636800","96428749"
"5/6/2020","1588723200","96530703"
"5/7/2020","1588809600","96642249"
"5/8/2020","1588896000","96759132"
"5/9/2020","1588982400","96878018"
"5/10/2020","1589068800","96991081"
"5/11/2020","1589155200","97106269"
"5/12/2020","1589241600","97216669"
"5/13/2020","1589328000","97318378"
"5/14/2020","1589414400","97421228"
"5/15/2020","1589500800","97528924"
"5/16/2020","1589587200","97636945"
"5/17/2020","1589673600","97738090"
"5/18/2020","1589760000","97846844"
"5/19/2020","1589846400","97954302"
"5/20/2020","1589932800","98065600"
"5/21/2020","1590019200","98178026"
"5/22/2020","1590105600","98299479"
"5/23/2020","1590192000","98422710"
"5/24/2020","1590278400","98535636"
"5/25/2020","1590364800","98652007"
"5/26/2020","1590451200","98779093"
"5/27/2020","1590537600","98898302"
"5/28/2020","1590624000","99014386"
"5/29/2020","1590710400","99132158"
"5/30/2020","1590796800","99249376"
"5/31/2020","1590883200","99377607"
"6/1/2020","1590969600","99501528"
"6/2/2020","1591056000","99631855"
"6/3/2020","1591142400","99758353"
"6/4/2020","1591228800","99914268"
"6/5/2020","1591315200","100165981"
"6/6/2020","1591401600","100333342"
"6/7/2020","1591488000","100449362"
"6/8/2020","1591574400","100566359"
"6/9/2020","1591660800","100677504"
"6/10/2020","1591747200","100791630"
"6/11/2020","1591833600","100906566"
"6/12/2020","1591920000","101020408"
"6/13/2020","1592006400","101147141"
"6/14/2020","1592092800","101258646"
"6/15/2020","1592179200","101370363"
"6/16/2020","1592265600","101480065"
"6/17/2020","1592352000","101585564"
"6/18/2020","1592438400","101692650"
"6/19/2020","1592524800","101816499"
"6/20/2020","1592611200","101974272"
"6/21/2020","1592697600","102116463"
"6/22/2020","1592784000","102229470"
"6/23/2020","1592870400","102349204"
"6/24/2020","1592956800","102478463"
"6/25/2020","1593043200","102637549"
"6/26/2020","1593129600","102801929"
"6/27/2020","1593216000","102945748"
"6/28/2020","1593302400","103101379"
"6/29/2020","1593388800","103231833"
"6/30/2020","1593475200","103355396"
"7/1/2020","1593561600","103485373"
"7/2/2020","1593648000","103648645"
"7/3/2020","1593734400","103791471"
"7/4/2020","1593820800","103962056"
"7/5/2020","1593907200","104201996"
"7/6/2020","1593993600","104367766"
"7/7/2020","1594080000","104545360"
"7/8/2020","1594166400","104688452"
"7/9/2020","1594252800","104831760"
"7/10/2020","1594339200","105011595"
"7/11/2020","1594425600","105224148"
"7/12/2020","1594512000","105447888"
"7/13/2020","1594598400","105588503"
"7/14/2020","1594684800","105739361"
"7/15/2020","1594771200","105858345"
"7/16/2020","1594857600","105970267"
"7/17/2020","1594944000","106079399"
"7/18/2020","1595030400","106182011"
"7/19/2020","1595116800","106276743"
"7/20/2020","1595203200","106378980"
"7/21/2020","1595289600","106487144"
"7/22/2020","1595376000","106591986"
"7/23/2020","1595462400","106712725"
"7/24/2020","1595548800","106824729"
"7/25/2020","1595635200","106940646"
"7/26/2020","1595721600","107084418"
"7/27/2020","1595808000","107214053"
"7/28/2020","1595894400","107372973"
"7/29/2020","1595980800","107500768"
"7/30/2020","1596067200","107631246"
"7/31/2020","1596153600","107777110"
"8/1/2020","1596240000","107953990"
"8/2/2020","1596326400","108164925"
"8/3/2020","1596412800","108339298"
"8/4/2020","1596499200","108535186"
"8/5/2020","1596585600","108727520"
"8/6/2020","1596672000","108890473"
"8/7/2020","1596758400","109043924"
"8/8/2020","1596844800","109184121"
"8/9/2020","1596931200","109319881"
"8/10/2020","1597017600","109447687"
"8/11/2020","1597104000","109571728"
"8/12/2020","1597190400","109699675"
"8/13/2020","1597276800","109866295"
"8/14/2020","1597363200","110020218"
"8/15/2020","1597449600","110253482"
"8/16/2020","1597536000","110474797"
"8/17/2020","1597622400","110671542"
"8/18/2020","1597708800","110813676"
"8/19/2020","1597795200","110946949"
"8/20/2020","1597881600","111079169"
"8/21/2020","1597968000","111193054"
"8/22/2020","1598054400","111385307"
"8/23/2020","1598140800","111632140"
"8/24/2020","1598227200","111781557"
"8/25/2020","1598313600","111961688"
"8/26/2020","1598400000","112140481"
"8/27/2020","1598486400","112309398"
"8/28/2020","1598572800","112470023"
"8/29/2020","1598659200","112617605"
"8/30/2020","1598745600","112724043"
"8/31/2020","1598832000","112827833"
"9/1/2020","1598918400","112924458"
"9/2/2020","1599004800","113008866"
"9/3/2020","1599091200","113091844"
"9/4/2020","1599177600","113214256"
"9/5/2020","1599264000","113300530"
"9/6/2020","1599350400","113494463"
"9/7/2020","1599436800","113664684"
"9/8/2020","1599523200","113849900"
"9/9/2020","1599609600","113981147"
"9/10/2020","1599696000","114059033"
"9/11/2020","1599782400","114141370"
"9/12/2020","1599868800","114274912"
"9/13/2020","1599955200","114407057"
"9/14/2020","1600041600","114483380"
"9/15/2020","1600128000","114574538"
"9/16/2020","1600214400","114681320"
"9/17/2020","1600300800","114769439"
"9/18/2020","1600387200","114864795"
"9/19/2020","1600473600","114969134"
"9/20/2020","1600560000","115086593"
"9/21/2020","1600646400","115219227"
"9/22/2020","1600732800","115326897"
"9/23/2020","1600819200","115445626"
"9/24/2020","1600905600","115597682"
"9/25/2020","1600992000","115750687"
"9/26/2020","1601078400","115936045"
"9/27/2020","1601164800","116082881"
"9/28/2020","1601251200","116200144"
"9/29/2020","1601337600","116297887"
"9/30/2020","1601424000","116398841"
"10/1/2020","1601510400","116524728"
"10/2/2020","1601596800","116670052"
"10/3/2020","1601683200","116855428"
"10/4/2020","1601769600","116988815"
"10/5/2020","1601856000","117101286"
"10/6/2020","1601942400","117208901"
"10/7/2020","1602028800","117319229"
"10/8/2020","1602115200","117439510"
"10/9/2020","1602201600","117574906"
"10/10/2020","1602288000","117739687"
"10/11/2020","1602374400","117980843"
"10/12/2020","1602460800","118137338"
"10/13/2020","1602547200","118293283"
"10/14/2020","1602633600","118455064"
"10/15/2020","1602720000","118634350"
"10/16/2020","1602806400","118849286"
"10/17/2020","1602892800","119156794"
"10/18/2020","1602979200","119470702"
"10/19/2020","1603065600","119623113"
"10/20/2020","1603152000","119758362"
"10/21/2020","1603238400","119887301"
"10/22/2020","1603324800","120034215"
"10/23/2020","1603411200","120213795"
"10/24/2020","1603497600","120495484"
"10/25/2020","1603584000","120761592"
"10/26/2020","1603670400","120905313"
"10/27/2020","1603756800","121051661"
"10/28/2020","1603843200","121175740"
"10/29/2020","1603929600","121296960"
"10/30/2020","1604016000","121450211"
"10/31/2020","1604102400","121642798"
"11/1/2020","1604188800","121821548"
"11/2/2020","1604275200","121950360"
"11/3/2020","1604361600","122117552"
"11/4/2020","1604448000","122343639"
"11/5/2020","1604534400","122473722"
"11/6/2020","1604620800","122613507"
"11/7/2020","1604707200","122763040"
"11/8/2020","1604793600","123056028"
"11/9/2020","1604880000","123244841"
"11/10/2020","1604966400","123382004"
"11/11/2020","1605052800","123660677"
"11/12/2020","1605139200","123896051"
"11/13/2020","1605225600","124021348"
"11/14/2020","1605312000","124234532"
"11/15/2020","1605398400","124406381"
"11/16/2020","1605484800","124534171"
"11/17/2020","1605571200","124655246"
"11/18/2020","1605657600","124776511"
"11/19/2020","1605744000","124898076"
"11/20/2020","1605830400","125028619"
"11/21/2020","1605916800","125164680"
"11/22/2020","1606003200","125292829"
"11/23/2020","1606089600","125424214"
"11/24/2020","1606176000","125563895"
"11/25/2020","1606262400","125711137"
"11/26/2020","1606348800","125836181"
"11/27/2020","1606435200","126006348"
"11/28/2020","1606521600","126346993"
"11/29/2020","1606608000","126699631"
"11/30/2020","1606694400","126819085"
"12/1/2020","1606780800","126939024"
"12/2/2020","1606867200","127044663"
"12/3/2020","1606953600","127169292"
"12/4/2020","1607040000","127284554"
"12/5/2020","1607126400","127464118"
"12/6/2020","1607212800","127629934"
"12/7/2020","1607299200","127764431"
"12/8/2020","1607385600","127872855"
"12/9/2020","1607472000","127985039"
"12/10/2020","1607558400","128086079"
"12/11/2020","1607644800","128200571"
"12/12/2020","1607731200","128388821"
"12/13/2020","1607817600","128634954"
"12/14/2020","1607904000","128818366"
"12/15/2020","1607990400","128973224"
"12/16/2020","1608076800","129132644"
"12/17/2020","1608163200","129284666"
"12/18/2020","1608249600","129431952"
"12/19/2020","1608336000","129550133"
"12/20/2020","1608422400","129681011"
"12/21/2020","1608508800","129784777"
"12/22/2020","1608595200","129891256"
"12/23/2020","1608681600","129991984"
"12/24/2020","1608768000","130128002"
"12/25/2020","1608854400","130224842"
"12/26/2020","1608940800","130335890"
"12/27/2020","1609027200","130453202"
"12/28/2020","1609113600","130574633"
"12/29/2020","1609200000","130692625"
"12/30/2020","1609286400","130819038"
"12/31/2020","1609372800","130936929"
"1/1/2021","1609459200","131063070"
"1/2/2021","1609545600","131205836"
"1/3/2021","1609632000","131347921"
"1/4/2021","1609718400","131501277"
"1/5/2021","1609804800","131647330"
"1/6/2021","1609891200","131807270"
"1/7/2021","1609977600","131971135"
"1/8/2021","1610064000","132138366"
"1/9/2021","1610150400","132297216"
"1/10/2021","1610236800","132467240"
"1/11/2021","1610323200","132608313"
"1/12/2021","1610409600","132764090"
"1/13/2021","1610496000","132923366"
"1/14/2021","1610582400","133079160"
"1/15/2021","1610668800","133230786"
"1/16/2021","1610755200","133387146"
"1/17/2021","1610841600","133546324"
"1/18/2021","1610928000","133697362"
"1/19/2021","1611014400","133845514"
"1/20/2021","1611100800","133991418"
"1/21/2021","1611187200","134116466"
"1/22/2021","1611273600","134248910"
"1/23/2021","1611360000","134378221"
"1/24/2021","1611446400","134505897"
"1/25/2021","1611532800","134639834"
"1/26/2021","1611619200","134786745"
"1/27/2021","1611705600","134913605"
"1/28/2021","1611792000","135075408"
"1/29/2021","1611878400","135270978"
"1/30/2021","1611964800","135470328"
"1/31/2021","1612051200","135649609"
"2/1/2021","1612137600","135817627"
"2/2/2021","1612224000","135982636"
"2/3/2021","1612310400","136159308"
"2/4/2021","1612396800","136336573"
"2/5/2021","1612483200","136522848"
"2/6/2021","1612569600","136754948"
"2/7/2021","1612656000","136970569"
"2/8/2021","1612742400","137167956"
"2/9/2021","1612828800","137346091"
"2/10/2021","1612915200","137533543"
"2/11/2021","1613001600","137727182"
"2/12/2021","1613088000","137913054"
"2/13/2021","1613174400","138092293"
"2/14/2021","1613260800","138278465"
"2/15/2021","1613347200","138430144"
"2/16/2021","1613433600","138608964"
"2/17/2021","1613520000","138774226"
"2/18/2021","1613606400","138949120"
"2/19/2021","1613692800","139134599"
"2/20/2021","1613779200","139329544"
"2/21/2021","1613865600","139523509"
"2/22/2021","1613952000","139693479"
"2/23/2021","1614038400","139844661"
"2/24/2021","1614124800","140027330"
"2/25/2021","1614211200","140218479"
"2/26/2021","1614297600","140391055"
"2/27/2021","1614384000","140558064"
"2/28/2021","1614470400","140716944"
"3/1/2021","1614556800","140878498"
"3/2/2021","1614643200","141037554"
"3/3/2021","1614729600","141193510"
"3/4/2021","1614816000","141352767"
"3/5/2021","1614902400","141496230"
"3/6/2021","1614988800","141653753"
"3/7/2021","1615075200","141789986"
"3/8/2021","1615161600","141926066"
"3/9/2021","1615248000","142079747"
"3/10/2021","1615334400","142230307"
"3/11/2021","1615420800","142395729"
"3/12/2021","1615507200","142566349"
"3/13/2021","1615593600","142737891"
"3/14/2021","1615680000","142901791"
"3/15/2021","1615766400","143067186"
"3/16/2021","1615852800","143232559"
"3/17/2021","1615939200","143401565"
"3/18/2021","1616025600","143583060"
"3/19/2021","1616112000","143759198"
"3/20/2021","1616198400","143929374"
"3/21/2021","1616284800","144108310"
"3/22/2021","1616371200","144271173"
"3/23/2021","1616457600","144434666"
"3/24/2021","1616544000","144599920"
"3/25/2021","1616630400","144769781"
"3/26/2021","1616716800","144934484"
"3/27/2021","1616803200","145117177"
"3/28/2021","1616889600","145297002"
"3/29/2021","1616976000","145461535"
"3/30/2021","1617062400","145621802"
"3/31/2021","1617148800","145798133"
"4/1/2021","1617235200","145992524"
"4/2/2021","1617321600","146145410"
"4/3/2021","1617408000","146262792"
"4/4/2021","1617494400","146412498"
"4/5/2021","1617580800","146557299"
"4/6/2021","1617667200","146669371"
"4/7/2021","1617753600","146770920"
"4/8/2021","1617840000","146881518"
"4/9/2021","1617926400","146989022"
"4/10/2021","1618012800","147142036"
"4/11/2021","1618099200","147313896"
"4/12/2021","1618185600","147466865"
"4/13/2021","1618272000","147606870"
"4/14/2021","1618358400","147737065"
"4/15/2021","1618444800","147854258"
"4/16/2021","1618531200","147961382"
"4/17/2021","1618617600","148099002"
"4/18/2021","1618704000","148212861"
"4/19/2021","1618790400","148348761"
"4/20/2021","1618876800","148510666"
"4/21/2021","1618963200","148665796"
"4/22/2021","1619049600","148776445"
"4/23/2021","1619136000","148875611"
"4/24/2021","1619222400","149098800"
"4/25/2021","1619308800","149321856"
"4/26/2021","1619395200","149417319"
"4/27/2021","1619481600","149528832"
"4/28/2021","1619568000","149602630"
"4/29/2021","1619654400","149678151"
"4/30/2021","1619740800","149767754"
"5/1/2021","1619827200","149895068"
"5/2/2021","1619913600","150046974"
"5/3/2021","1620000000","150161024"
"5/4/2021","1620086400","150268945"
"5/5/2021","1620172800","150404766"
"5/6/2021","1620259200","150566945"
"5/7/2021","1620345600","150763401"
"5/8/2021","1620432000","151029037"
"5/9/2021","1620518400","151295444"
"5/10/2021","1620604800","151561505"
"5/11/2021","1620691200","151848010"
"5/12/2021","1620777600","152076104"
"5/13/2021","1620864000","152302993"
"5/14/2021","1620950400","152524167"
"5/15/2021","1621036800","152727448"
"5/16/2021","1621123200","152913903"
"5/17/2021","1621209600","153089784"
"5/18/2021","1621296000","153268190"
"5/19/2021","1621382400","153430861"
"5/20/2021","1621468800","153584957"
"5/21/2021","1621555200","153731313"
"5/22/2021","1621641600","153915137"
"5/23/2021","1621728000","154124259"
"5/24/2021","1621814400","154320324"
"5/25/2021","1621900800","154492814"
"5/26/2021","1621987200","154674296"
"5/27/2021","1622073600","154875677"
"5/28/2021","1622160000","155050855"
"5/29/2021","1622246400","155351723"
"5/30/2021","1622332800","155575585"
"5/31/2021","1622419200","155808907"
"6/1/2021","1622505600","155998485"
"6/2/2021","1622592000","156171786"
"6/3/2021","1622678400","156330652"
"6/4/2021","1622764800","156528826"
"6/5/2021","1622851200","156860920"
"6/6/2021","1622937600","157187865"
"6/7/2021","1623024000","157365033"
"6/8/2021","1623110400","157515880"
"6/9/2021","1623196800","157689404"
"6/10/2021","1623283200","157894775"
"6/11/2021","1623369600","158074130"
"6/12/2021","1623456000","158327534"
"6/13/2021","1623542400","158520465"
"6/14/2021","1623628800","158676633"
"6/15/2021","1623715200","158837482"
"6/16/2021","1623801600","158972149"
"6/17/2021","1623888000","159125516"
"6/18/2021","1623974400","159265573"
"6/19/2021","1624060800","159443017"
"6/20/2021","1624147200","159662079"
"6/21/2021","1624233600","159793975"
"6/22/2021","1624320000","159913477"
"6/23/2021","1624406400","160047366"
"6/24/2021","1624492800","160211657"
"6/25/2021","1624579200","160358790"
"6/26/2021","1624665600","160584759"
"6/27/2021","1624752000","160818895"
"6/28/2021","1624838400","160995219"
"6/29/2021","1624924800","161142753"
"6/30/2021","1625011200","161263607"
"7/1/2021","1625097600","161375348"
"7/2/2021","1625184000","161530175"
"7/3/2021","1625270400","161752953"
"7/4/2021","1625356800","161969886"
"7/5/2021","1625443200","162116090"
"7/6/2021","1625529600","162231196"
"7/7/2021","1625616000","162341865"
"7/8/2021","1625702400","162445058"
"7/9/2021","1625788800","162548253"
"7/10/2021","1625875200","162658016"
"7/11/2021","1625961600","162813442"
"7/12/2021","1626048000","162924377"
"7/13/2021","1626134400","163020424"
"7/14/2021","1626220800","163121569"
"7/15/2021","1626307200","163214371"
"7/16/2021","1626393600","163307852"
"7/17/2021","1626480000","163400552"
"7/18/2021","1626566400","163493174"
"7/19/2021","1626652800","163606969"
"7/20/2021","1626739200","163701683"
"7/21/2021","1626825600","163807124"
"7/22/2021","1626912000","163903851"
"7/23/2021","1626998400","164002387"
"7/24/2021","1627084800","164113265"
"7/25/2021","1627171200","164210225"
"7/26/2021","1627257600","164305577"
"7/27/2021","1627344000","164415079"
"7/28/2021","1627430400","164521103"
"7/29/2021","1627516800","164625364"
"7/30/2021","1627603200","164733612"
"7/31/2021","1627689600","164843886"
"8/1/2021","1627776000","164942136"
"8/2/2021","1627862400","165049164"
"8/3/2021","1627948800","165151211"
"8/4/2021","1628035200","165252352"
"8/5/2021","1628121600","165336794"
"8/6/2021","1628208000","165432680"
"8/7/2021","1628294400","165528933"
"8/8/2021","1628380800","165619745"
"8/9/2021","1628467200","165715105"
"8/10/2021","1628553600","165814988"
"8/11/2021","1628640000","165919410"
"8/12/2021","1628726400","166019684"
"8/13/2021","1628812800","166117251"
"8/14/2021","1628899200","166212354"
"8/15/2021","1628985600","166304396"
"8/16/2021","1629072000","166410920"
"8/17/2021","1629158400","166516574"
"8/18/2021","1629244800","166611439"
"8/19/2021","1629331200","166714898"
"8/20/2021","1629417600","166824984"
"8/21/2021","1629504000","166923651"
"8/22/2021","1629590400","167019139"
"8/23/2021","1629676800","167124412"
"8/24/2021","1629763200","167228284"
"8/25/2021","1629849600","167329251"
"8/26/2021","1629936000","167424768"
"8/27/2021","1630022400","167519272"
"8/28/2021","1630108800","167612234"
"8/29/2021","1630195200","167703153"
"8/30/2021","1630281600","167802413"
"8/31/2021","1630368000","167906776"
"9/1/2021","1630454400","168020472"
"9/2/2021","1630540800","168138376"
"9/3/2021","1630627200","168245460"
"9/4/2021","1630713600","168346921"
"9/5/2021","1630800000","168443909"
"9/6/2021","1630886400","168549685"
"9/7/2021","1630972800","168659294"
"9/8/2021","1631059200","168757157"
"9/9/2021","1631145600","168862308"
"9/10/2021","1631232000","168970814"
"9/11/2021","1631318400","169079512"
"9/12/2021","1631404800","169193122"
"9/13/2021","1631491200","169296775"
"9/14/2021","1631577600","169409835"
"9/15/2021","1631664000","169519393"
"9/16/2021","1631750400","169628737"
"9/17/2021","1631836800","169727583"
"9/18/2021","1631923200","169829495"
"9/19/2021","1632009600","169927687"
"9/20/2021","1632096000","170020897"
"9/21/2021","1632182400","170115867"
"9/22/2021","1632268800","170215069"
"9/23/2021","1632355200","170322828"
"9/24/2021","1632441600","170417069"
"9/25/2021","1632528000","170513297"
"9/26/2021","1632614400","170597023"
"9/27/2021","1632700800","170695385"
"9/28/2021","1632787200","170786016"
"9/29/2021","1632873600","170873608"
"9/30/2021","1632960000","170958394"
"10/1/2021","1633046400","171062858"
"10/2/2021","1633132800","171157112"
"10/3/2021","1633219200","171251029"
"10/4/2021","1633305600","171343064"
"10/5/2021","1633392000","171447193"
"10/6/2021","1633478400","171607040"
"10/7/2021","1633564800","171736554"
"10/8/2021","1633651200","171873339"
"10/9/2021","1633737600","171989344"
"10/10/2021","1633824000","172088521"
"10/11/2021","1633910400","172193003"
"10/12/2021","1633996800","172301509"
"10/13/2021","1634083200","172407043"
"10/14/2021","1634169600","172519730"
"10/15/2021","1634256000","172630174"
"10/16/2021","1634342400","172740668"
"10/17/2021","1634428800","172840666"
"10/18/2021","1634515200","172948584"
"10/19/2021","1634601600","173066027"
"10/20/2021","1634688000","173192053"
"10/21/2021","1634774400","173318686"
"10/22/2021","1634860800","173440826"
"10/23/2021","1634947200","173559454"
"10/24/2021","1635033600","173689366"
"10/25/2021","1635120000","173825414"
"10/26/2021","1635206400","173972542"
"10/27/2021","1635292800","174124536"
"10/28/2021","1635379200","174322422"
"10/29/2021","1635465600","174510184"
"10/30/2021","1635552000","174686848"
"10/31/2021","1635638400","174843890"
"11/1/2021","1635724800","174998276"
"11/2/2021","1635811200","175160566"
"11/3/2021","1635897600","175332719"
"11/4/2021","1635984000","175499557"
"11/5/2021","1636070400","175665052"
"11/6/2021","1636156800","175816807"
"11/7/2021","1636243200","175968075"
"11/8/2021","1636329600","176123354"
"11/9/2021","1636416000","176264500"
"11/10/2021","1636502400","176407961"
"11/11/2021","1636588800","176545038"
"11/12/2021","1636675200","176682750"
"11/13/2021","1636761600","176821667"
"11/14/2021","1636848000","176960134"
"11/15/2021","1636934400","177097798"
"11/16/2021","1637020800","177232152"
"11/17/2021","1637107200","177364448"
"11/18/2021","1637193600","177486217"
"11/19/2021","1637280000","177606025"
"11/20/2021","1637366400","177731183"
"11/21/2021","1637452800","177855333"
"11/22/2021","1637539200","177972284"
"11/23/2021","1637625600","178104335"
"11/24/2021","1637712000","178247953"
"11/25/2021","1637798400","178382148"
"11/26/2021","1637884800","178511906"
"11/27/2021","1637971200","178629990"
"11/28/2021","1638057600","178739947"
"11/29/2021","1638144000","178872629"
"11/30/2021","1638230400","179008591"
"12/1/2021","1638316800","179136339"
"12/2/2021","1638403200","179267730"
"12/3/2021","1638489600","179391566"
"12/4/2021","1638576000","179515075"
"12/5/2021","1638662400","179636153"
"12/6/2021","1638748800","179765944"
"12/7/2021","1638835200","179911458"
"12/8/2021","1638921600","180065493"
"12/9/2021","1639008000","180193747"
"12/10/2021","1639094400","180323617"
"12/11/2021","1639180800","180444908"
"12/12/2021","1639267200","180574126"
"12/13/2021","1639353600","180706443"
"12/14/2021","1639440000","180851729"
"12/15/2021","1639526400","180986198"
"12/16/2021","1639612800","181111863"
"12/17/2021","1639699200","181240174"
"12/18/2021","1639785600","181357505"
"12/19/2021","1639872000","181471904"
"12/20/2021","1639958400","181594935"
"12/21/2021","1640044800","181729787"
"12/22/2021","1640131200","181856007"
"12/23/2021","1640217600","181986755"
"12/24/2021","1640304000","182103923"
"12/25/2021","1640390400","182200346"
"12/26/2021","1640476800","182321301"
"12/27/2021","1640563200","182457632"
"12/28/2021","1640649600","182583655"
"12/29/2021","1640736000","182687520"
"12/30/2021","1640822400","182819044"
"12/31/2021","1640908800","182939219"
"1/1/2022","1640995200","183060677"
"1/2/2022","1641081600","183173160"
"1/3/2022","1641168000","183295121"
"1/4/2022","1641254400","183421610"
"1/5/2022","1641340800","183558127"
"1/6/2022","1641427200","183673491"
"1/7/2022","1641513600","183783123"
"1/8/2022","1641600000","183892484"
"1/9/2022","1641686400","183989418"
"1/10/2022","1641772800","184082709"
"1/11/2022","1641859200","184191355"
"1/12/2022","1641945600","184302067"
"1/13/2022","1642032000","184430594"
"1/14/2022","1642118400","184532869"
"1/15/2022","1642204800","184636660"
"1/16/2022","1642291200","184750558"
"1/17/2022","1642377600","184856368"
"1/18/2022","1642464000","184964730"
"1/19/2022","1642550400","185080792"
"1/20/2022","1642636800","185192442"
"1/21/2022","1642723200","185296534"
"1/22/2022","1642809600","185396527"
"1/23/2022","1642896000","185499032"
"1/24/2022","1642982400","185598885"
"1/25/2022","1643068800","185707614"
"1/26/2022","1643155200","185815489"
"1/27/2022","1643241600","185912265"
"1/28/2022","1643328000","186009985"
"1/29/2022","1643414400","186112010"
"1/30/2022","1643500800","186210128"
"1/31/2022","1643587200","186315085"
"2/1/2022","1643673600","186418839"
"2/2/2022","1643760000","186518011"
"2/3/2022","1643846400","186619407"
"2/4/2022","1643932800","186720501"
"2/5/2022","1644019200","186837266"
"2/6/2022","1644105600","186951333"
"2/7/2022","1644192000","187077877"
"2/8/2022","1644278400","187190175"
"2/9/2022","1644364800","187304336"
"2/10/2022","1644451200","187419400"
"2/11/2022","1644537600","187532686"
"2/12/2022","1644624000","187627343"
"2/13/2022","1644710400","187731648"
"2/14/2022","1644796800","187846508"
"2/15/2022","1644883200","187953809"
"2/16/2022","1644969600","188047565"
"2/17/2022","1645056000","188145194"
"2/18/2022","1645142400","188231543"
"2/19/2022","1645228800","188322979"
"2/20/2022","1645315200","188412137"
"2/21/2022","1645401600","188497591"
"2/22/2022","1645488000","188587422"
"2/23/2022","1645574400","188683243"
"2/24/2022","1645660800","188780842"
"2/25/2022","1645747200","188881767"
"2/26/2022","1645833600","188979995"
"2/27/2022","1645920000","189072798"
"2/28/2022","1646006400","189163507"
"3/1/2022","1646092800","189262796"
"3/2/2022","1646179200","189367786"
"3/3/2022","1646265600","189473399"
"3/4/2022","1646352000","189568848"
"3/5/2022","1646438400","189657081"
"3/6/2022","1646524800","189754960"
"3/7/2022","1646611200","189858744"
"3/8/2022","1646697600","189967762"
"3/9/2022","1646784000","190066147"
"3/10/2022","1646870400","190162462"
"3/11/2022","1646956800","190252693"
"3/12/2022","1647043200","190352399"
"3/13/2022","1647129600","190438534"
"3/14/2022","1647216000","190532115"
"3/15/2022","1647302400","190631024"
"3/16/2022","1647388800","190729317"
"3/17/2022","1647475200","190831658"
"3/18/2022","1647561600","190934776"
"3/19/2022","1647648000","191027616"
"3/20/2022","1647734400","191119471"
"3/21/2022","1647820800","191209617"
"3/22/2022","1647907200","191302982"
"3/23/2022","1647993600","191399845"
"3/24/2022","1648080000","191497905"
"3/25/2022","1648166400","191589176"
"3/26/2022","1648252800","191678885"
"3/27/2022","1648339200","191773578"
"3/28/2022","1648425600","191876059"
"3/29/2022","1648512000","191983236"
"3/30/2022","1648598400","192081225"
"3/31/2022","1648684800","192187686"
"4/1/2022","1648771200","192287213"
"4/2/2022","1648857600","192381889"
"4/3/2022","1648944000","192470902"
"4/4/2022","1649030400","192561866"
"4/5/2022","1649116800","192650174"
"4/6/2022","1649203200","192739041"
"4/7/2022","1649289600","192825433"
"4/8/2022","1649376000","192913506"
"4/9/2022","1649462400","193001854"
"4/10/2022","1649548800","193088141"
"4/11/2022","1649635200","193177362"
"4/12/2022","1649721600","193269007"
"4/13/2022","1649808000","193349737"
"4/14/2022","1649894400","193429069"
"4/15/2022","1649980800","193514808"
"4/16/2022","1650067200","193594644"
"4/17/2022","1650153600","193673067"
"4/18/2022","1650240000","193760104"
"4/19/2022","1650326400","193847687"
"4/20/2022","1650412800","193933172"
"4/21/2022","1650499200","194019626"
"4/22/2022","1650585600","194115410"
"4/23/2022","1650672000","194199904"
"4/24/2022","1650758400","194286712"
"4/25/2022","1650844800","194380450"
"4/26/2022","1650931200","194476752"
"4/27/2022","1651017600","194581885"
"4/28/2022","1651104000","194672855"
"4/29/2022","1651190400","194762729"
"4/30/2022","1651276800","194858512"
