Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,OL_MktCap,OL_BlkSz,OL_AvgComPwr,OL_AvgTransFee,OL_MinDif,OL_ActAdd,OL_NewAdd,OL_ChnTrans,BIC_HshRt,D_AvgPrc
2020-11-14,65.45719909667969,65.83606719970703,61.9269905090332,63.77415084838867,2879859655,4185815797.5,0.06481497,179.16860789,0.000148378030377,6.77612998,96472.0,41112.0,77756.0,175731284811470.0,64.24860191345215
2020-11-15,63.77415466308594,64.14686584472656,61.234519958496094,62.27992248535156,2565763410,4175414183.5,0.04812993,186.5551057,0.0001494610086112,6.57671283,92489.0,36704.0,73973.0,193410277280410.0,62.85886573791504
2020-11-16,62.2799186706543,71.99732208251953,62.17103576660156,71.32624816894531,5089779254,4749668194.4,0.05932554,193.35162784,0.0001541214345443,6.57671283,101919.0,40816.0,80841.0,192388149287150.0,66.94363117218018
2020-11-17,73.5011215209961,76.4345932006836,71.23477172851562,75.85234069824219,5781117491,4844005846.375,0.0651062,184.83313713,0.0001949231909522,6.57671283,123845.0,45606.0,79224.0,188355666347400.0,74.25570678710938
2020-11-18,75.84986114501953,76.44735717773438,69.62852478027344,73.69493865966797,6120728271,4741072452.675,0.06208166,186.20262962,0.0002004193886319,6.57671283,110190.0,42919.0,79363.0,188734796887830.0,73.90517044067383
2020-11-19,73.6956787109375,83.21234130859375,71.79660034179688,81.68367004394531,6615851204,5370430457.7,0.05631585,194.23065099,0.000177687092675,6.65928671,103319.0,41071.0,72792.0,200735767944780.0,77.59707260131836
2020-11-20,81.68363189697266,85.17499542236328,80.26535034179688,82.5831527709961,6264878329,5451607711.9875,0.05969842,194.42381988,0.0001794865060544,6.65928671,111496.0,44337.0,79363.0,195068137122140.0,82.42678260803223
2020-11-21,82.5831527709961,88.00359344482422,80.65087890625,86.41011810302734,6565673514,5747103815.95,0.05443496,190.0079738,0.0001753425581077,6.65928671,106679.0,44145.0,73269.0,193408079492480.0,84.41193580627441
2020-11-22,86.41011810302734,87.64380645751953,79.6460952758789,82.70420837402344,6285046852,5492936943.5,0.04731411,217.88518967,0.0001950484123479,6.982427,109465.0,42248.0,72919.0,224116711796070.0,84.1010570526123
2020-11-23,82.70428466796875,90.16441345214844,81.18516540527344,89.03931427001953,7198913664,5721247678.725,0.04997466,229.32082845,0.0001921534189033,6.982427,110051.0,42767.0,72728.0,231669814007120.0,85.77329444885254
2020-11-24,89.03275299072266,93.57601928710938,86.8316650390625,89.20537567138672,7748145325,6014594855.5625,0.08908491,219.05558885,0.0002048084321549,6.982427,209477.0,53360.0,75186.0,221845420888920.0,89.66145324707031
2020-11-25,89.20350646972656,90.41155242919922,79.86409759521484,81.880126953125,6033297331,5825782798.4,0.05247716,209.90402777,0.0002005390214356,7.71678224,112732.0,49263.0,70910.0,219336789287020.0,85.3398208618164
2020-11-26,81.87519836425781,83.07267761230469,65.22534942626953,70.86572265625,8965913476,4707347573.475,0.06503186,203.47645056,0.000227112053008,7.71678224,114600.0,49445.0,66405.0,209396372855260.0,75.25973701477051
2020-11-27,70.88436889648438,73.46366119384766,65.95252227783203,69.12387084960938,5874999214,4384260683.875,0.05300931,210.86338438,0.0002109088172943,7.71678224,108895.0,46420.0,62078.0,213396120332020.0,69.85610580444336
2020-11-28,69.13182830810547,74.83356475830078,68.55299377441406,72.69296264648438,4784394518,4829709290.0625,0.05218438,207.21062666,0.0001662920629301,7.71678224,101179.0,41669.0,60734.0,207451024358550.0,71.30283737182617
2020-11-29,72.69962310791016,80.78340148925781,71.73285675048828,79.23506927490234,5314384738,5018566171.1875,0.04679875,214.14574905,0.0001611365881719,7.38366956,98956.0,39460.0,61278.0,218242727808550.0,76.11273765563965
2020-11-30,79.21046447753906,88.12899780273438,77.0670166015625,87.57463073730469,6812463307,5566503114.4,0.04868389,217.71373469,0.000190259455659,7.38366956,103727.0,42478.0,59595.0,214889344521020.0,82.99527740478516
2020-12-01,87.57659912109375,92.27677917480467,81.314208984375,85.4357681274414,9818290618,6091269795.0,0.12120192,221.49796644,0.000239226417352,7.38366956,201043.0,55831.0,67358.0,220759995264000.0,86.65083885192871
2020-12-02,85.43756103515625,90.10536193847656,83.39522552490234,88.85651397705078,7713268210,5744781083.25,0.06539272,227.87099945,0.0002227278438742,7.66139774,120744.0,48550.0,60131.0,228953312572650.0,86.94866561889648
2020-12-03,88.87646484375,91.12335205078124,85.80731964111328,89.09896850585938,6014261404,5997129069.1875,0.04917282,229.03803613,0.0001704300562911,7.66139774,108699.0,47225.0,62532.0,235818028597180.0,88.72652626037598
2020-12-04,89.10392761230469,89.60210418701172,78.76920318603516,80.01707458496094,5444117736,5619091615.75,0.046523,225.74679587,0.0001892544455732,7.66139774,103387.0,45212.0,60044.0,223736183830630.0,84.37307739257812
2020-12-05,80.00739288330078,84.1685562133789,79.15448760986328,83.11872863769531,4517680975,5524094060.4375,0.04292556,224.09503468,0.0001910117239894,7.66139774,98386.0,42846.0,55737.0,227519615370540.0,81.61229133605957
2020-12-06,83.11591339111328,85.03716278076172,80.60243225097656,83.55533599853516,3454805957,5445234822.5,0.04205926,224.15936061,0.0001603609021746,7.97932297,90600.0,39833.0,56652.0,233533331688380.0,83.07771110534668
2020-12-07,83.54549407958984,86.72644805908203,81.9332275390625,83.62406158447266,4312326196,5625143029.5,0.0664507,230.5768709,0.0004661156950927,7.97932297,100513.0,41116.0,54633.0,237373079868120.0,83.95730781555176
2020-12-08,83.61647033691406,84.71400451660156,75.97650146484375,76.7486572265625,4230876095,5304267037.0625,0.05255489,223.28267606,0.0001960782837033,7.97932297,116939.0,48588.0,57828.0,223016212373320.0,80.26390838623047
2020-12-09,76.7384033203125,78.09993743896484,72.61898040771484,77.41098022460938,4239672634,5078658073.6,0.04196718,233.54855003,0.0001827396745775,8.1444063,103331.0,47876.0,58232.0,243326882331090.0,76.21707534790039
2020-12-10,77.4122085571289,77.57532501220703,73.47132873535156,74.82955932617188,3007098971,4949334247.95,0.04593328,239.19759579,0.0001885088376903,8.1444063,102700.0,47234.0,56078.0,234703996659150.0,75.82210540771484
2020-12-11,74.82575225830078,74.85487365722656,70.23130798339844,72.08733367919922,3761860017,4855132832.125,0.04771376,234.35335047,0.0001973168803733,8.1444063,106327.0,48693.0,55715.0,241445602578080.0,72.99981689453125
2020-12-12,72.0787124633789,77.51998138427734,72.0787124633789,76.70689392089844,2966684035,4984469021.675,0.04273304,227.17825144,0.0001849069389623,8.1444063,97015.0,43256.0,52443.0,221366325854190.0,74.5960750579834
2020-12-13,76.71316528320312,83.8890151977539,75.6593017578125,82.00064086914062,3845040543,5367790908.225,0.04263659,223.16114696,0.0001913464268398,7.9818138,90911.0,39836.0,54039.0,227489997124570.0,79.56553077697754
2020-12-14,82.02944946289062,82.87445831298828,79.42679595947266,82.3631591796875,3459910049,5444314351.425,0.04305132,245.86909486,0.0001611318611562,7.9818138,100445.0,42402.0,60903.0,251654714585050.0,81.67346572875977
2020-12-15,82.36437225341797,84.70834350585938,80.69972229003906,81.40067291259766,3727495996,5435244192.95,0.05376586,233.04835139,0.0001937177334253,7.9818138,122826.0,48832.0,53636.0,231744984893530.0,82.29327774047852
2020-12-16,81.41154479980469,92.8460693359375,79.03235626220703,92.78968811035156,6152647270,5896789010.8625,0.04793302,228.8402834,0.0002149798797537,8.31835229,105752.0,47380.0,55220.0,238686841427610.0,86.5199146270752
2020-12-17,92.79939270019533,109.2346420288086,91.14077758789062,100.9595718383789,11165000706,7076256888.525,0.0711205,246.0503623,0.0002920501799871,8.31835229,149191.0,62440.0,71394.0,246193989134130.0,98.53359603881836
2020-12-18,100.98905181884766,112.2507553100586,99.55088806152344,109.38450622558594,10096427749,6999326243.25,0.07103685,233.90499831,0.0003082380754176,8.31835229,129079.0,58711.0,62850.0,230240243948710.0,105.5438003540039
2020-12-19,109.36553192138672,123.75543212890624,105.6860122680664,120.55890655517578,9859343632,7894502617.7875,0.05368877,227.64629972,0.0002318169332787,8.31835229,112282.0,51205.0,58662.0,231393543368040.0,114.84147071838379
2020-12-20,120.49281311035156,122.73542022705078,110.77295684814452,114.6659927368164,8652067110,7933296829.25,0.05977574,244.79569137,0.000241068016022,8.20181903,121803.0,52293.0,61790.0,243104667694200.0,117.16679573059082
2020-12-21,114.6683120727539,118.01512908935548,101.59909057617188,105.0053939819336,9903839433,7178906662.95,0.05745652,236.77018841,0.0002601692062048,8.20181903,113083.0,44812.0,54989.0,231032590529220.0,109.82198143005371
2020-12-22,104.95057678222656,114.02957153320312,98.86866760253906,113.68036651611328,11221164987,7482438766.125,0.05945721,226.41360626,0.0002553556669419,8.20181903,125340.0,51949.0,55702.0,229575159717480.0,107.88229560852051
2020-12-23,113.67897033691406,116.88765716552734,96.26966094970705,101.81706237792967,12287537836,7011940977.6,0.06041102,233.40630056,0.0002298327179181,8.07430933,118752.0,52938.0,58795.0,228508850394880.0,107.16333770751953
2020-12-24,101.89503479003906,111.93286895751952,99.60633087158205,111.56539916992188,10108653753,7192194349.85,0.05324349,243.54783302,0.0002097895018426,8.07430933,112801.0,51809.0,62952.0,252882443390600.0,106.24990844726562
2020-12-25,111.51172637939452,128.02589416503906,108.58560943603516,126.9835968017578,11678543063,7911005850.8125,0.05107801,261.28350672,0.0002465933703139,8.07430933,107084.0,46044.0,55164.0,262281470222810.0,118.77670669555664
2020-12-26,127.07919311523438,134.73513793945312,125.13356018066406,129.45919799804688,12680207148,8641024405.8125,0.0583677,255.08544996,0.000261225556285,9.00642085,114546.0,49467.0,56356.0,264188266014810.0,129.1017723083496
2020-12-27,129.4566192626953,138.31971740722656,123.09740447998048,127.5169677734375,14103307412,9054736177.5,0.07296665,255.39718169,0.0002437349670156,9.00642085,129007.0,54055.0,63515.0,261566300712110.0,129.59767723083496
2020-12-28,127.58830261230467,136.18507385253906,127.07134246826172,130.0503387451172,10248729547,8748267220.7,0.07371738,256.24867731,0.0002641452422341,9.00642085,143451.0,53286.0,58332.0,259588969073780.0,130.22376441955566
2020-12-29,130.03326416015625,130.60858154296875,121.18720245361328,129.04080200195312,9160551332,8307501037.625,0.06770349,261.17118937,0.0002309852443719,9.00642085,140860.0,59878.0,66231.0,258886669938490.0,127.71746253967285
2020-12-30,129.06185913085938,132.4501190185547,123.44434356689452,129.46607971191406,8127317345,8407036564.875,0.05836514,256.20759026,0.0002207216889135,8.91513635,123496.0,57210.0,59559.0,253097313016712.0,128.60560035705566
