Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,ES_AvgTransFee,ES_AvgGasPrc,ES_BlkCnt,ES_BlkSz,ES_BlkTm,ES_ActAdd,ES_DepCon,ES_GasLmt,ES_GasUsd,ES_VerCon,OL_MktCap,OL_NewAdd,OL_ChnTrans,OL_ChnVol,D_AvgPrc
2021-07-23,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,16200392492,6.54,35451146095,6346,60064,13.36,507371,16322,14986222,92032782020,212,240893129848.59167,74423.0,1204202,3647771.127803168,2069.93994140625
2021-07-24,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,16057446601,3.95,24896279188,6457,60023,13.17,527529,29618,14986657,93610281834,154,249521846190.5964,71761.0,1214391,3467336.7817936344,2154.5382080078125
2021-07-25,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,14566483636,3.87,23442307403,6401,60410,13.34,475010,22908,14986833,92688221487,119,254381102691.0454,67275.0,1155520,3525852.449266003,2170.4468383789062
2021-07-26,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,29614324233,6.86,42016473026,6338,62070,13.42,526567,10452,14986067,92097012331,190,272227546901.383,74195.0,1212164,4576861.835826809,2257.705810546875
2021-07-27,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,23067480378,8.47,40656771727,6277,61884,13.56,625854,20421,14988194,91327729390,249,257789411002.3037,84759.0,1340442,4644676.518082442,2250.052978515625
2021-07-28,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,18991302378,9.14,46698873266,6291,62465,13.56,601404,12284,14987221,91779667640,208,268505326221.5901,85780.0,1295982,3126103.3735352387,2297.8296508789062
2021-07-29,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,16313373113,5.7,34329937499,6356,59287,13.41,537869,17135,14984728,92357667318,265,268424816170.17856,80240.0,1253451,2888369.349190084,2337.4563598632812
2021-07-30,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,20212848934,7.03,39490647512,6267,59157,13.56,532739,16648,14986063,91069565410,214,280516009534.43134,82674.0,1240487,3465838.416554748,2410.3871459960938
2021-07-31,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,18001710283,10.13,44287844806,6298,60109,13.5,525908,23751,14985897,91569357287,129,285702447139.5048,83619.0,1222419,4553571.95020757,2493.1907348632812
2021-08-01,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,22697987055,7.93,39568132114,6314,64846,13.44,512389,20322,14987418,91851350568,125,302542228128.5124,74925.0,1200877,3354274.5745832105,2577.1690673828125
2021-08-02,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,22162754104,8.43,44396980231,6396,65174,13.32,556046,20752,14986626,93129168539,220,306139340440.4704,77048.0,1243522,3394315.6958747543,2586.258544921875
2021-08-03,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,22696753413,10.12,48965615995,6346,65621,13.42,504470,14947,14985839,92197742380,228,291322568547.96387,85004.0,1232109,4410899.343140916,2547.8576049804688
2021-08-04,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,25038698173,9.33,45772397433,6322,70128,13.49,505336,14463,14987299,92142983717,258,289119913503.978,77754.0,1205036,3817677.53839846,2615.2694702148438
2021-08-05,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,31057928075,15.26,64498157332,6349,71397,13.48,463846,9323,21378664,93765092386,153,313547596411.3251,74669.0,1191087,4917880.645576976,2733.5283203125
2021-08-06,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,26528577879,12.68,54095411950,6451,73362,13.25,495244,9064,29990787,99833807530,190,323994055946.8417,94209.0,1203517,3744742.486593085,2847.7852783203125
2021-08-07,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,33081467129,14.21,53823017552,6549,69408,13.04,482441,8863,30020153,101523049266,143,346385888094.7241,113226.0,1215103,4842853.613291768,3021.9279174804688
2021-08-08,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,28433638008,13.93,50740583150,6496,72062,13.11,495283,9887,30017756,100515275100,165,367431370712.88,110650.0,1182949,3377230.024221889,3077.8291625976562
2021-08-09,3012.8857421875,3185.701171875,2900.926025390625,3167.856201171875,31983260936,16.74,62245603314,6505,74105,13.13,479037,10533,30014530,100658630450,207,344748816443.37274,112521.0,1171138,4952895.849613356,3066.84228515625
2021-08-10,3163.050048828125,3228.940673828125,3059.22900390625,3141.691162109375,27605221710,19.81,65215176708,6507,77707,13.11,484233,10786,30012312,100743448657,223,368243750989.7471,116686.0,1234554,4174047.531550349,3148.2277221679688
2021-08-11,3142.830322265625,3269.20947265625,3122.91650390625,3164.2451171875,26729035052,17.4,67302786720,6401,74203,13.32,489064,9589,30011490,99032450052,280,378195165800.87695,122976.0,1239433,3076176.608320839,3174.8003540039062
2021-08-12,3164.17578125,3236.314697265625,2984.1669921875,3043.414306640625,25403699845,16.63,58916336779,6510,72470,13.11,482429,9579,30013557,100618285838,270,368029173777.10736,123997.0,1221758,4698735.125863407,3107.0179443359375
2021-08-13,3049.001220703125,3324.671630859375,3037.676025390625,3322.211669921875,23868866254,19.08,62916929886,6474,78084,13.23,481982,9684,30015968,100137267017,220,377729080933.8756,115286.0,1185760,4206427.66534298,3183.39013671875
2021-08-14,3322.7626953125,3329.281005859375,3214.519775390625,3265.443359375,19860862133,17.1,53617974436,6500,78112,13.17,465045,9135,30008333,100522547923,128,387398601908.20135,110344.0,1177846,3804329.629552107,3283.001708984375
2021-08-15,3266.276123046875,3320.084228515625,3117.791748046875,3310.504150390625,22166205051,22.47,62553842764,6420,74785,13.32,456085,9529,30002035,99379334111,127,369682004247.0961,102678.0,1126185,2496454.938953476,3253.6640625
2021-08-16,3309.422119140625,3333.994873046875,3139.778564453125,3156.509521484375,23080039949,15.26,61227895718,6500,71482,13.12,508229,9507,30001665,100445846889,183,383689713661.3212,113414.0,1197227,3473866.384271462,3234.92626953125
2021-08-17,3149.38037109375,3288.812744140625,2996.46826171875,3014.845947265625,25509056745,13.84,57136391227,6516,72395,13.1,497259,9151,30002719,100680820245,257,370839408765.8708,119919.0,1261586,3253305.598267312,3112.3768310546875
2021-08-18,3011.963623046875,3124.97607421875,2959.0283203125,3020.08984375,21539248425,13.24,53671161049,6399,68426,13.32,481125,8880,30004904,98851968299,213,355029429968.7777,110679.0,1220650,5259558.527611722,3029.0144653320312
2021-08-19,3019.126953125,3184.435546875,2963.150146484375,3182.7021484375,19546290360,15.75,51748682012,6565,68754,13.0,529141,9461,30006027,101304757807,205,349206705516.8959,111698.0,1239399,5164105.439606911,3087.3536987304688
2021-08-20,3182.16259765625,3298.24658203125,3178.103759765625,3286.935302734375,20885619828,12.3,48398307664,6459,67679,13.22,525317,10421,30017251,99940118989,203,376511944581.4844,121683.0,1245500,4827770.978713596,3236.362060546875
2021-08-21,3286.931640625,3307.3515625,3209.8662109375,3226.083984375,18113977628,10.92,40395653415,6431,71428,13.31,491604,10963,30070225,99756143054,145,385965305349.0996,119611.0,1230430,3833656.25546182,3257.558349609375
2021-08-22,3226.227294921875,3272.733154296875,3142.007080078125,3242.115478515625,15983278460,10.95,40824934168,6521,78149,13.09,470627,11119,30067635,101082305531,156,382587085924.30566,105739.0,1167724,3683641.868767477,3220.770751953125
2021-08-23,3241.357421875,3373.38427734375,3235.851318359375,3319.25732421875,20511110509,17.74,67801123728,6409,80991,13.31,494884,9772,30076835,99288240247,216,389747161055.7507,113694.0,1230057,4534133.873463754,3292.4625854492188
2021-08-24,3324.85546875,3358.688232421875,3154.121337890625,3172.456298828125,20131028906,22.38,86798598845,6509,91844,13.1,475678,10648,30046481,100637826151,108,392454903067.1181,118684.0,1255174,5895749.932863769,3252.5303344726562
2021-08-25,3174.269775390625,3248.727294921875,3086.114990234375,3224.915283203125,18902728235,27.59,102281584369,6439,85144,13.23,454671,11326,30008084,99457429577,213,373168674694.6026,113748.0,1206601,5513198.952418172,3183.5068359375
2021-08-26,3228.747314453125,3249.6552734375,3060.228759765625,3100.325439453125,17405668117,26.25,97977717090,6504,84563,13.19,451366,11216,30008147,100446975073,225,363402394333.2306,107921.0,1174818,5035354.926279379,3159.7391967773438
2021-08-27,3096.406005859375,3281.840576171875,3064.485107421875,3270.600830078125,18489602004,39.58,121232572405,6431,82066,13.21,440305,11603,30008228,99511881806,153,366582669664.3072,117388.0,1147348,4958283.402518494,3178.3331298828125
2021-08-28,3275.1044921875,3284.845947265625,3217.403564453125,3244.4033203125,13709633698,28.76,89483984349,6460,83726,13.24,460844,12580,30008099,99488799028,155,378986864122.78754,109710.0,1116183,4112562.8877876494,3255.4393310546875
2021-08-29,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,13296586731,30.99,100686224824,6489,84516,13.18,446656,11713,30008189,100288422076,123,376148009038.4447,99908.0,1138831,4590019.827776157,3228.96240234375
2021-08-30,3227.192626953125,3346.5810546875,3151.444580078125,3224.374267578125,19306924485,33.31,114338805789,6472,86918,13.17,466440,11883,30008823,99930229488,167,372777717869.2524,106300.0,1193475,4462427.265088389,3237.3981323242188
2021-08-31,3227.758056640625,3466.9921875,3195.216552734375,3433.732666015625,27280502987,38.59,121467889345,6443,81212,13.15,491933,10568,30010170,99588309787,252,392901436526.4371,120040.0,1201302,5785065.295715336,3330.9248657226562
2021-09-01,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,30070890104,47.26,136212882273,6455,77894,13.19,508650,11997,30007881,99646996226,202,411907229054.6865,116926.0,1210695,4502199.672280394,3622.4666137695312
2021-09-02,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,24387397330,34.97,117151148070,6541,73326,13.0,521057,11825,30009397,100979536811,262,438061694959.7432,132022.0,1253953,5848810.232695567,3793.3699340820312
2021-09-03,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,26207765094,52.61,159341576690,6466,71969,13.17,469649,10169,30008429,99868846816,249,445341200892.552,122676.0,1210043,5684332.226894202,3865.8121948242188
2021-09-04,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,20806963328,40.76,127146983966,6429,74381,13.23,477974,10582,30008954,99497548506,165,459204445443.5512,116405.0,1200249,3239458.454646231,3908.2796020507812
2021-09-05,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,18371468576,40.4,116327025581,6529,72251,13.09,457142,10870,30009531,101113618184,201,453663391169.9291,102435.0,1144523,1959037.586405312,3914.0346069335938
2021-09-06,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,18674691198,39.81,124071173970,6459,73325,13.21,483684,11040,30013065,99764274456,215,462393066461.5674,114084.0,1176624,2677563.3996145497,3929.3302612304688
2021-09-07,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,39131346397,55.47,213999180196,6417,76559,13.25,519416,10351,30013983,99040740463,301,455493363138.1504,120289.0,1250393,4315859.813557683,3590.1146240234375
2021-09-08,3428.378173828125,3559.121337890625,3224.764892578125,3497.315185546875,31738430771,49.14,156644999311,6495,67792,13.16,479543,11734,30013264,100225835088,224,383358245428.9448,114431.0,1261787,6747933.199138821,3427.3948974609375
2021-09-09,3452.54833984375,3562.99267578125,3400.51708984375,3427.340087890625,24118055831,47.28,151691169447,6466,72831,13.16,485816,14228,30013587,99862901657,245,410449037633.4411,116130.0,1182498,3895962.841041404,3460.8495483398438
2021-09-10,3425.56494140625,3512.5712890625,3157.05908203125,3211.505859375,22355974097,28.14,107413546013,6459,72270,13.2,521636,15940,30016493,99669661930,253,398835599284.4695,126249.0,1264779,3559859.115347463,3326.67529296875
2021-09-11,3209.030517578125,3346.5263671875,3208.9619140625,3270.278076171875,18627122934,17.78,70547078252,6396,76406,13.34,585947,13543,30011859,98832823561,179,379967231397.7487,115337.0,1255541,4838632.374234837,3258.69921875
2021-09-12,3270.291748046875,3462.46826171875,3235.109375,3410.134521484375,16810411424,18.6,66302908949,6538,80369,13.04,527179,15671,30012047,101084407772,153,389571936158.0995,116816.0,1216891,4028891.0273493184,3344.5009765625
2021-09-13,3407.471923828125,3426.502197265625,3121.51416015625,3285.51171875,22721552948,22.84,106664321726,6412,76077,13.28,586345,14853,30012113,99078484615,210,375233649370.41504,115482.0,1252557,3149687.269425415,3310.25
2021-09-14,3286.31640625,3429.169677734375,3273.630859375,3429.169677734375,19125420848,24.22,74476216590,6461,78372,13.17,534916,17432,30012205,99792266403,296,388067089886.8297,130111.0,1244175,3210046.586019845,3354.5716552734375
2021-09-15,3431.21728515625,3615.28271484375,3365.9130859375,3615.28271484375,17548551804,22.01,75053250319,6454,77512,13.23,526445,14093,30012405,99705020379,273,398318060308.8995,120939.0,1220626,3715898.4663006174,3506.9239501953125
2021-09-16,3613.07373046875,3673.310791015625,3489.8056640625,3571.294921875,20093903064,27.35,89060409614,6492,84901,13.1,502399,11410,30011296,100171656930,206,426204107353.44775,120359.0,1195121,3085394.0401591044,3586.8712768554688
2021-09-17,3569.568115234375,3589.30517578125,3356.449951171875,3398.538818359375,17722363229,22.64,80831792329,6467,79592,13.18,483647,9046,30012023,99898437187,218,412545155646.61066,130393.0,1225895,3479984.0291262018,3478.4655151367188
2021-09-18,3397.4228515625,3540.8076171875,3371.892333984375,3432.018310546875,15995220233,17.06,57959970897,6451,77766,13.2,488548,13120,30011800,99586843884,160,410508489554.6201,107527.0,1148183,2293238.807659953,3435.5352783203125
2021-09-19,3433.287841796875,3448.322021484375,3286.17236328125,3329.447998046875,14257609743,21.25,65198396168,6508,82861,13.1,464439,17312,30013035,100682356600,218,403222001225.5732,112201.0,1104120,2049136.1993169168,3374.3075561523438
2021-09-20,3329.670654296875,3343.325439453125,2940.839111328125,2958.993408203125,27371684581,23.57,93627396666,6432,86585,13.2,451715,8661,30013102,99295159913,191,365449360953.762,97633.0,1172834,4932656.243887672,3143.2071533203125
2021-09-21,2977.310546875,3101.697509765625,2676.407470703125,2764.43115234375,30405062665,24.81,106504123903,6496,84718,13.12,480223,10588,30012217,100098839443,249,359761055836.785,103658.0,1184859,5524102.855984442,2879.961669921875
2021-09-22,2763.209228515625,3089.0830078125,2741.440673828125,3077.867919921875,23742102645,18.99,73923487712,6437,84006,13.27,489264,11135,30012545,99368407926,271,345496725903.0125,100662.0,1181289,6666755.645217826,2917.9002075195312
2021-09-23,3077.974365234375,3173.544677734375,3038.097900390625,3155.523681640625,18516291047,25.13,91230950648,6411,82225,13.29,492767,10746,30013358,98795997873,250,369063830267.1756,106766.0,1180354,3272754.3596710283,3111.28515625
2021-09-24,3154.56201171875,3159.64404296875,2747.337646484375,2931.669189453125,25595422789,19.43,78526866487,6455,87100,13.21,459395,10324,30013434,99488905680,270,343428066724.9934,106271.0,1201324,5709230.030111221,2998.30322265625
2021-09-25,2930.884765625,2968.99462890625,2818.970458984375,2925.565673828125,18932786754,13.1,50962187650,6573,82295,12.97,468183,14290,30011576,101428978144,198,339024607676.4564,98159.0,1116070,3332689.4948835163,2911.1038818359375
2021-09-26,2926.343017578125,3114.857421875,2744.5830078125,3062.265380859375,21172766310,21.06,71250486571,6402,85681,13.31,428498,8115,30012327,98729453261,181,325885032113.1624,93678.0,1087074,5039048.28629793,2962.01220703125
2021-09-27,3065.837890625,3163.6650390625,2932.69287109375,2934.138916015625,19164053681,44.17,138455152357,6454,86369,13.23,448752,13675,30012643,99668379770,204,363493899653.6525,104208.0,1125534,4040087.945696077,3024.0836791992188
2021-09-28,2928.96337890625,2970.7705078125,2793.360595703125,2807.296630859375,16895079070,23.86,95008647483,6358,89477,13.43,445648,10003,30015852,98121131129,234,339716752333.1384,100553.0,1114564,2999463.6250595343,2875.0977783203125
