Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,OL_MktCap,OL_BlkSz,OL_AvgComPwr,OL_AvgTransFee,OL_MinDif,OL_ActAdd,OL_NewAdd,OL_ChnTrans,OL_ChnVol,BIC_HshRt,D_AvgPrc
2020-09-24,10248.7861328125,10771.056640625,10231.490234375,10760.06640625,47144380902,195649280706.0,1268652.1045751637,1.3464011395565616e+20,0.0002604607037445,19314656404097.0,1016558.0,526139,354461,698749.12316021,1.4263405323263e+20,10502.849853515625
2020-09-25,10761.109375,10777.6962890625,10578.9140625,10692.716796875,39348590957,197110285378.12503,1332226.5506329115,1.3570103673621257e+20,0.0002277118426501,19314656404097.0,1055114.0,517078,337134,638756.0360778699,1.4777453273839e+20,10702.609130859375
2020-09-26,10695.5751953125,10772.9990234375,10667.28125,10750.7236328125,46852525493,198389199997.5,1325387.1805555555,1.3641476924239436e+20,0.0001884926013872,19314656404097.0,976282.0,473524,304772,428931.16192107,1.4581211347383e+20,10721.644775390625
2020-09-27,10746.892578125,10803.9765625,10622.921875,10775.26953125,53745972818,198982235574.0625,1103218.3167701864,1.4036118948595896e+20,0.0001409374358406,19314656404097.0,836523.0,399843,261887,333414.58498431003,1.4860276128696e+20,10737.26513671875
2020-09-28,10776.61328125,10945.34765625,10703.8935546875,10709.65234375,47762394731,201789540711.0,1173794.133802817,1.393974059192829e+20,0.0001534098857445,19314656404097.0,850641.0,433961,290577,455267.51134238,1.4291580385406e+20,10783.876708984375
2020-09-29,10709.650390625,10860.0009765625,10649.4951171875,10844.640625,46582396602,198357998400.5,1282612.6788321168,1.399243325641936e+20,0.0002326305349384,19314656404097.0,963565.0,517866,336506,608704.0170029299,1.2964284525396e+20,10765.94677734375
2020-09-30,10843.87109375,10847.2568359375,10669.3212890625,10784.4912109375,44171073700,199456840054.0,1305427.1666666667,1.429490111117307e+20,0.0002493816693925,19314656404097.0,1022304.0,526421,347905,626111.9068707901,1.3908475821807e+20,10786.235107421875
2020-10-01,10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,40023134100,198653243015.875,1316018.475409836,1.3932447733959247e+20,0.0003158736091898,19314656404097.0,919144.0,481532,291190,548546.58871017,1.3281267248271e+20,10705.171875
2020-10-02,10619.8212890625,10657.837890625,10416.689453125,10575.974609375,48661453918,194652882256.625,1295338.0955882352,1.3682970903247752e+20,0.0003946063776126,19314656404097.0,993012.0,495457,316250,818012.03963467,1.2720340607934e+20,10567.580810546875
2020-10-03,10575.1005859375,10598.9404296875,10511.1298828125,10549.3291015625,44660271563,195304651536.9375,1315083.6687898089,1.378254041535449e+20,0.0002821638034806,19314656404097.0,1048897.0,513130,342928,519817.08022327,1.4508605472976e+20,10558.625
2020-10-04,10550.4404296875,10686.0,10534.3916015625,10669.5830078125,71251776995,196175647036.0,1271438.6644295305,1.3706800505920848e+20,0.0002052216225785,19298087186262.61,888402.0,408640,263790,342239.33492487,1.4466266159882e+20,10610.103759765625
2020-10-05,10676.529296875,10793.5078125,10634.6005859375,10793.33984375,47537578009,198500507006.43747,1125352.9448275862,1.3573033382047814e+20,0.0002480034596314,19298087186262.61,864373.0,427481,279128,432151.06588876,1.4248642126002e+20,10724.494384765625
2020-10-06,10796.306640625,10797.578125,10528.890625,10604.40625,42623695307,198675146922.25,1319214.8482758622,1.3777428377666924e+20,0.0003654291500259,19298087186262.61,1043311.0,525749,342834,554171.29285413,1.3777072546992e+20,10681.79541015625
2020-10-07,10603.35546875,10680.5078125,10562.5068359375,10668.96875,37799458436,196755072056.375,1280857.6524822696,1.369055119602272e+20,0.0003309553909629,19298087186262.61,996522.0,529660,351197,639445.80518852,1.2974438234526e+20,10628.834716796875
2020-10-08,10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,63314794397,201779539518.5625,1209134.26875,1.4192142915134023e+20,0.0002732347412039,19298087186262.61,990846.0,499421,327478,612246.05213728,1.5532288823303e+20,10773.35009765625
2020-10-09,10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,22799117613,205422685502.12503,1334836.803030303,1.4095566786990391e+20,0.0003643786691404,19298087186262.61,945788.0,487224,310183,594036.22148753,1.3685821997571e+20,10985.473388671875
2020-10-10,11059.142578125,11442.2109375,11056.9404296875,11296.361328125,22877978588,210114236284.875,1281957.3841059604,1.3983295652823723e+20,0.0002902612807816,19298087186262.61,985491.0,519502,340300,649451.60038113,1.3825774227849e+20,11213.663818359375
2020-10-11,11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,19968627060,211206204495.5625,1128234.9716312056,1.3873686579431678e+20,0.0002178862899418,19298087186262.61,784080.0,397016,257562,420648.11431228,1.3869175060864e+20,11349.42626953125
2020-10-12,11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,26163972642,213738405651.75003,1136992.9097222222,1.4009827188900512e+20,0.0002159390585764,19298087186262.61,862127.0,439105,287607,538926.55572231,1.3922435748874e+20,11471.788330078125
2020-10-13,11548.7197265625,11548.984375,11321.224609375,11425.8994140625,24241420251,210863227295.25,1273535.3773584906,1.4216678961910946e+20,0.0002329375175425,19298087186262.61,1033318.0,528284,338463,564663.57976165,1.4899500230742e+20,11461.20703125
2020-10-14,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,24103426719,209711718300.3125,1133011.0573248407,1.4339828885226296e+20,0.0002206014138503,19298087186262.61,952318.0,499231,315486,519993.65554973,1.5681019735361e+20,11426.5908203125
2020-10-15,11426.6025390625,11569.9140625,11303.603515625,11495.349609375,24487233058,211194712474.0,1259926.0068965517,1.415852062012298e+20,0.0002489672676752,19298087186262.61,994500.0,511788,327139,574779.46046917,1.3949060281101e+20,11448.867431640625
2020-10-16,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,25635480772,209866087941.0,1198235.76875,1.4468111836758114e+20,0.0002062085461184,19298087186262.61,1016129.0,527520,339051,560014.33203438,1.4846749290807e+20,11397.00634765625
2020-10-17,11322.123046875,11386.26171875,11285.345703125,11358.1015625,19130430174,210095486769.0,1101433.1025641025,1.4646516949092816e+20,0.0001536789978789,19298087186262.61,863976.0,445369,286652,366499.91267369,1.5765128365634e+20,11337.9580078125
2020-10-18,11355.982421875,11483.359375,11347.578125,11483.359375,18283314340,212198870601.8125,1028518.1278195488,1.4591177669807753e+20,0.0001422415367253,19997335994446.12,754168.0,390834,242789,290723.76525239,1.4124606946007e+20,11417.56982421875
2020-10-19,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928,218684648463.4375,1279604.6694915255,1.4204017574600216e+20,0.0001450665668556,19997335994446.12,851846.0,444435,278660,492559.72565989,1.1612137016728e+20,11611.114501953125
2020-10-20,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,30915821592,220843462986.625,1215847.321917808,1.4148004829979774e+20,0.0001907960371429,19997335994446.12,996046.0,527629,334438,608275.94542137,1.419987539318e+20,11835.927001953125
2020-10-21,11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,43414712626,236273207508.0,1299000.5263157894,1.3819666249441072e+20,0.0003114740896024,19997335994446.12,996437.0,515778,331531,625316.23639538,1.3078696667741e+20,12455.5654296875
2020-10-22,12801.6357421875,13161.59375,12717.09375,12965.8916015625,34729759598,239976613013.75,1288608.855072464,1.3862906957373466e+20,0.0004975910225344,19997335994446.12,1052464.0,530808,332957,722062.91486521,1.3425772362988e+20,12911.5537109375
2020-10-23,12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,28974975003,239660639195.25,1291424.6721311477,1.3479908336065628e+20,0.0004633933760804,19997335994446.12,918928.0,488061,302087,761973.6888572599,1.2623628947363e+20,12917.92431640625
2020-10-24,12931.57421875,13145.06640625,12885.7470703125,13108.0625,24542317940,243096431424.75,1330911.221518987,1.3458766752655078e+20,0.0003495591382191,19997335994446.12,1116588.0,520187,336907,539479.0519896,1.4880082602587e+20,13017.612548828125
2020-10-25,13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,24406920575,240133637496.0,1365577.1290322582,1.320820175720608e+20,0.0002910760339531,19997335994446.12,869551.0,404511,250345,359982.46291221,1.3135874756943e+20,13094.62060546875
2020-10-26,13031.201171875,13225.2978515625,12822.3828125,13075.248046875,29461458313,240466382519.0,1333674.6160714286,1.315547740939901e+20,0.0003181684703871,19997335994446.12,802846.0,411419,249841,552758.56192388,1.1662993013432e+20,13038.532470703125
2020-10-27,13075.2421875,13759.6689453125,13060.837890625,13654.21875,33749878156,252140192288.0625,1321602.064516129,1.271459220467998e+20,0.0006914023292935,19997335994446.12,778787.0,413822,235492,497386.00089775,9.7948911951119e+19,13387.491943359375
2020-10-28,13654.21484375,13837.6953125,12932.2509765625,13271.28515625,35867318895,245014111102.6875,1289981.59,1.2103279038131418e+20,0.0008154908397942,19997335994446.12,812702.0,443773,262993,710802.30369636,1.0114554796126e+20,13423.861572265625
2020-10-29,13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,56499499598,249249896734.625,1296906.5909090908,1.1961558962849476e+20,0.0009101576717417,19997335994446.12,898884.0,465922,276447,655739.87749946,1.0769937000363e+20,13325.322265625
2020-10-30,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,30581485201,250969658799.375,1277812.9831932774,1.182854688869641e+20,0.0009260322321701,19997335994446.12,928280.0,475932,297997,599737.03472814,1.1031909320148e+20,13443.02783203125
2020-10-31,13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,30306464719,256909732852.875,1298738.7211538462,1.1486354352213913e+20,0.001074642797896,19997335994446.12,826036.0,427686,254191,539492.53256631,1.0299929528875e+20,13703.31787109375
2020-11-01,13780.9951171875,13862.033203125,13628.3779296875,13737.109375,24453857900,256051493372.0625,1256290.4188034188,1.1432734872380413e+20,0.0007552443499935,19997335994446.12,840211.0,401423,262582,360547.55611134,1.2328148030167e+20,13752.12890625
2020-11-02,13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,30771455468,250156730130.0,1298700.2478632478,1.10517234917203e+20,0.0007229692611587,19997335994446.12,880229.0,434521,267906,499645.72548434,1.1416562910782e+20,13584.751220703125
2020-11-03,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,29869951617,254275418160.25,1264358.396551724,1.091561949298063e+20,0.0009031362044058,16787779609932.664,872051.0,461760,280902,955997.76136835,1.0125277736611e+20,13702.793701171875
2020-11-04,13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,35116364962,257999066875.0,1331640.9615384615,1.1104232331823356e+20,0.0007462241313834,16787779609932.664,1119960.0,515564,323572,761321.10501619,1.2772331208242e+20,13970.8583984375
2020-11-05,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,40856321439,280201107455.0,1314990.3289473683,1.1542116456200756e+20,0.0007016508264115,16787779609932.664,1083515.0,508017,316634,778673.01179025,1.2634362353241e+20,14880.518798828125
2020-11-06,15579.7294921875,15903.4375,15226.83984375,15565.880859375,39837841971,285967911775.0,1282698.7350993378,1.1847668607070777e+20,0.0007967778010245,16787779609932.664,1080303.0,553060,344947,807191.89579626,1.2410947028833e+20,15568.971923828125
2020-11-07,15565.880859375,15737.095703125,14423.203125,14833.75390625,35024953706,284343645870.0,1311518.4161073826,1.2099745891222336e+20,0.0005832781854228,16787779609932.664,1064005.0,473968,292294,504801.29142551,1.2850870827437e+20,15139.9833984375
2020-11-08,14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,26632075029,284820606981.5625,1380446.3006993006,1.2104474134246325e+20,0.0004213186043113,16787779609932.664,938657.0,399520,247025,424145.67076629,1.2115288030985e+20,15173.68798828125
2020-11-09,15479.595703125,15785.13671875,14865.529296875,15332.3154296875,34149115566,278639678765.4375,1366746.5975609757,1.2722405008613084e+20,0.0004140179791782,16787779609932.664,1036891.0,472374,286047,518617.50151111,1.3246415227776e+20,15365.644287109375
2020-11-10,15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,25574938143,281524346845.0,1252146.1180124225,1.2851297249730898e+20,0.0004481927496567,16787779609932.664,1078742.0,516929,321942,625808.17599062,1.382506407015e+20,15299.635498046875
2020-11-11,15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,29772374934,291014535697.875,1292664.4347826086,1.2585567492436384e+20,0.0004540273301316,16787779609932.664,982826.0,490334,302970,615807.37040738,1.1984305172545e+20,15549.629150390625
2020-11-12,15701.298828125,16305.00390625,15534.771484375,16276.34375,34175758344,299476345859.25,1249871.032051282,1.2755219192045565e+20,0.0003198258817124,16787779609932.664,1026189.0,518873,326949,548350.99192986,1.2723611579997e+20,15954.3544921875
2020-11-13,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,31599492172,299925056880.625,1295225.435897436,1.2740328239036069e+20,0.0003077902098734,16787779609932.664,1061209.0,523317,324100,645872.88375197,1.3096645760845e+20,16262.394775390625
2020-11-14,16317.80859375,16317.80859375,15749.193359375,16068.138671875,27481710135,296010094155.0,1284084.1,1.2741221609106422e+20,0.0002905447257169,16787779609932.664,906083.0,451608,275810,393072.96713162,1.2135903915335e+20,16113.2373046875
2020-11-15,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,23653867583,297721245113.25,1170129.625,1.2737693527090148e+20,0.0001773551537166,16787779609932.664,829471.0,412843,254787,349545.76903228,1.1876920746963e+20,15985.093017578125
2020-11-16,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675,305367655768.0,1232347.8797468354,1.2492355167431344e+20,0.0002024218916394,16787779609932.664,930574.0,454063,279419,413246.45487496,1.3510014987348e+20,16342.14404296875
2020-11-17,16685.69140625,17782.919921875,16564.544921875,17645.40625,39006849170,321157821487.25,1289750.6981132077,1.2688014586732863e+20,0.0002678953885393,17596801059571.434,1116687.0,547715,341690,571786.72960631,1.3774081877844e+20,17169.640625
2020-11-18,17645.19140625,18393.94921875,17352.90625,17804.005859375,49064800278,332068247171.4375,1277571.0697674418,1.3131733009387176e+20,0.0002828157885053,17596801059571.434,1190365.0,600533,377740,757803.64770708,1.4345291414444e+20,17799.01318359375
2020-11-19,17803.861328125,18119.546875,17382.5546875,17817.08984375,36985055355,335625381437.5,1292019.8091603054,1.2855357727378824e+20,0.0002863847100213,17596801059571.434,981318.0,503334,303143,531188.06939337,1.2476950702337e+20,17780.76318359375
2020-11-20,17817.083984375,18773.2265625,17765.794921875,18621.314453125,36992873940,346933543990.0,1306043.9176470588,1.3315521039894531e+20,0.0002575772389044,17596801059571.434,1195769.0,563418,348474,579364.51579597,1.41749530192e+20,18244.35498046875
2020-11-21,18621.31640625,18936.62109375,18444.359375,18642.232421875,39650210707,349146172636.5,1199163.6011904762,1.3757976496674954e+20,0.0001823626047108,17596801059571.434,1057713.0,517498,329073,572102.34308867,1.4591600555728e+20,18661.13232421875
2020-11-22,18642.232421875,18688.96875,17671.384765625,18370.001953125,41280434226,339950696449.375,913458.2471910112,1.4173047142235405e+20,0.0001280127389708,17596801059571.434,856145.0,439517,281708,357612.62639065,1.5481073979534e+20,18343.14697265625
2020-11-23,18370.017578125,18711.42578125,18000.796875,18364.12109375,42741112308,339497437480.5,1186324.0526315789,1.4101390827124703e+20,0.0001486983646739,17596801059571.434,948088.0,460146,283179,410870.17552283,1.3973373138358e+20,18361.59033203125
2020-11-24,18365.015625,19348.271484375,18128.65625,19107.46484375,51469565009,359692713165.625,1290365.7293233082,1.3773656056314762e+20,0.0002281529400071,17596801059571.434,1022617.0,526883,319955,582566.91566709,1.1989950502811e+20,18737.35205078125
2020-11-25,19104.41015625,19390.96484375,18581.146484375,18732.12109375,43710357371,355446458984.375,1243347.0266666666,1.3701446699893454e+20,0.0002814885602448,17596801059571.434,1113393.0,579479,360985,634421.14867952,1.2787305072576e+20,18952.16064453125
2020-11-26,18729.83984375,18866.28515625,16351.03515625,17150.623046875,61396835737,313884789961.5,1289462.701986755,1.3678199725852842e+20,0.0003045012911707,17596801059571.434,1116760.0,537138,328996,730225.1597366601,1.3412512136427e+20,17774.44580078125
2020-11-27,17153.9140625,17445.0234375,16526.423828125,17108.40234375,38886494645,305594790290.625,1284915.1946308725,1.3425771975476362e+20,0.0002862419328009,17596801059571.434,1060816.0,501525,314171,587291.08660874,1.3406954524457e+20,17058.44091796875
2020-11-28,17112.93359375,17853.939453125,16910.65234375,17717.4140625,32601040734,325953161088.0,1293829.226993865,1.345315520453102e+20,0.0002186296152914,17596801059571.434,1078717.0,502959,317799,509201.12142643,1.3907577524168e+20,17398.73486328125
2020-11-29,17719.634765625,18283.62890625,17559.1171875,18177.484375,31133957704,336681721459.25,1118134.935483871,1.314513942627678e+20,0.0001697533430508,19157154724710.137,900361.0,438470,269616,387217.97830617,1.3700163214461e+20,17934.96630859375
2020-11-30,18178.322265625,19749.263671875,18178.322265625,19625.8359375,47728480399,357268308922.5,1320771.0661157025,1.2931301951320677e+20,0.000185567782356,19157154724710.137,887880.0,450963,267207,531232.1848899,1.2350800257236e+20,18932.93603515625
2020-12-01,19633.76953125,19845.974609375,18321.921875,18802.998046875,49633658712,358132028259.6875,1285452.3722627738,1.3161546856288131e+20,0.0003713874914883,19157154724710.137,1052952.0,552330,334836,770116.13825907,1.3236661154197e+20,19151.166015625
2020-12-02,18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139,350503589104.375,1266460.204379562,1.3139584539709656e+20,0.0004210151299239,19157154724710.137,1053060.0,572001,345048,628007.00392434,1.223653603589e+20,18914.72119140625
2020-12-03,19205.92578125,19566.19140625,18925.78515625,19445.3984375,31930317405,362586364917.125,1296706.3311258275,1.3275252290669715e+20,0.0004076119485162,19157154724710.137,1101306.0,540831,334552,459765.94285725,1.4280189501742e+20,19285.8251953125
2020-12-04,19446.966796875,19511.404296875,18697.193359375,18699.765625,33872388058,350901616925.8125,1313041.971830986,1.335094457725037e+20,0.0003744448801671,19157154724710.137,1059662.0,527139,321239,552153.09279759,1.4169588693302e+20,19088.83251953125
2020-12-05,18698.384765625,19160.44921875,18590.193359375,19154.23046875,27242455064,354708619085.25,1346617.0408163266,1.3289297151090064e+20,0.0002952123722403,19157154724710.137,1094534.0,486819,297727,429054.38098346,1.4276559453856e+20,18900.814453125
2020-12-06,19154.1796875,19390.5,18897.89453125,19345.12109375,25293775714,355189922909.0625,1335848.598425197,1.311353183472528e+20,0.0002184540739045,19157154724710.137,879067.0,430415,257873,322260.97195563,1.253224356665e+20,19196.923828125
2020-12-07,19343.12890625,19411.828125,18931.142578125,19191.630859375,26896357742,357002643911.875,1235481.806060606,1.364565771165169e+20,0.000189107078622,19157154724710.137,1035617.0,478516,295744,386250.13358479,1.4633968333101e+20,19219.4326171875
2020-12-08,19191.529296875,19283.478515625,18269.9453125,18321.14453125,31692288756,349272565800.0,1287064.55,1.3716632580963389e+20,0.0002278876445303,19157154724710.137,1015725.0,523154,320348,485399.53889014,1.3740291946125e+20,18766.5244140625
2020-12-09,18320.884765625,18626.29296875,17935.546875,18553.916015625,34420373071,340857492001.25,1286123.830882353,1.3713548127502282e+20,0.0002260507239043,19157154724710.137,1017271.0,534140,325112,545925.17708781,1.2963121275264e+20,18359.16015625
2020-12-10,18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265,336567785489.0,1278889.598425197,1.3416965950415652e+20,0.0002363003862675,19157154724710.137,959419.0,501791,303106,577528.3066076,1.2423595220233e+20,18332.16357421875
2020-12-11,18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985,336047260087.5,1319456.149659864,1.3446004224465358e+20,0.0002193433907185,19157154724710.137,1093350.0,535776,327320,589917.63155081,1.3651777670037e+20,18052.705078125
2020-12-12,18051.3203125,18919.55078125,18046.041015625,18803.65625,21752580802,341748669398.0625,1312239.709923664,1.3170039951747416e+20,0.000201801449224,19157154724710.137,971506.0,493791,299443,480624.29805279,1.2590602764533e+20,18455.14208984375
2020-12-13,18806.765625,19381.53515625,18734.33203125,19142.3828125,25450468637,356808808200.0,1167590.6644295305,1.3507120633857743e+20,0.0001531907339236,19157154724710.137,926536.0,451964,279961,439573.6232233,1.3825004415398e+20,19016.25390625
2020-12-14,19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681,356426629420.6875,1170449.156462585,1.3234840628941146e+20,0.0001674500052346,18670168558399.586,915608.0,469605,288463,479061.97773255,1.4132087879625e+20,19177.236328125
2020-12-15,19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541,360726328738.125,1294058.6834532374,1.3185694161554602e+20,0.0001978453733739,18670168558399.586,1024354.0,522986,322023,592050.67811614,1.3246479953866e+20,19317.21142578125
2020-12-16,19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479,384245406403.125,1299773.1610738256,1.337512105750631e+20,0.0002103514016848,18670168558399.586,1069046.0,532409,332614,636356.14172309,1.3447933741979e+20,20371.66015625
2020-12-17,21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374,434185572307.5,1311341.0551181105,1.3292009720766688e+20,0.000447692415153,18670168558399.586,1040716.0,523153,307053,909019.10728523,1.2026223626667e+20,22247.71240234375
2020-12-18,22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275,419160415332.5,1282677.7635135136,1.3269929482793522e+20,0.000559092952332,18670168558399.586,1148423.0,572632,348599,812727.08339509,1.3571496018183e+20,22895.79296875
2020-12-19,23132.865234375,24085.85546875,22826.47265625,23869.83203125,38487546580,437914529849.5,1246386.2025316455,1.3597114588764176e+20,0.0004113289047188,18670168558399.586,1151552.0,564482,363797,581910.0890656,1.463179766499e+20,23478.75634765625
2020-12-20,23861.765625,24209.66015625,23147.7109375,23477.294921875,37844228422,443907194609.375,1333147.8333333333,1.3668851333601164e+20,0.000265803636497,18670168558399.586,1140237.0,492460,299915,361542.4985747,1.4966130438027e+20,23674.10791015625
2020-12-21,23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981,429431256719.9375,1340867.8794326242,1.3584250039345824e+20,0.0004459561368341,18670168558399.586,1121082.0,461364,274829,488359.52229693,1.3190998693097e+20,23124.2216796875
2020-12-22,22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681,434203983627.75,1317085.037313433,1.3502670925021608e+20,0.0004161707542676,18670168558399.586,1024853.0,493310,300225,681872.67004546,1.3201005429876e+20,23199.39404296875
2020-12-23,23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904,435234103633.875,1254802.6907894737,1.3619085616497789e+20,0.0004333481553144,18670168558399.586,1079615.0,533100,333504,687448.7447329999,1.3479044234912e+20,23462.6142578125
2020-12-24,23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713,431762104112.125,1273488.648275862,1.3815620605473546e+20,0.0003659699601518,18670168558399.586,1061103.0,516914,319463,679993.54726512,1.3645372908571e+20,23380.52197265625
2020-12-25,23733.5703125,24710.1015625,23463.673828125,24664.791015625,42068395846,446273254416.375,1289912.3282442747,1.3567286114996408e+20,0.0003988287314844,18670168558399.586,952582.0,443636,279563,462809.2285636,1.2354523831677e+20,24143.0341796875
2020-12-26,24677.015625,26718.0703125,24522.689453125,26437.037109375,48332647295,476321465235.0625,1360162.1678832115,1.3307907290017708e+20,0.0002367101058955,18670168558399.586,920399.0,429963,264506,370057.57212345,1.2540364621535e+20,25588.703125
2020-12-27,26439.373046875,28288.83984375,25922.76953125,26272.294921875,66479895605,508613336582.625,1312927.4932432433,1.3089556572610698e+20,0.0002866182942177,18670168558399.586,1035977.0,501277,312748,580963.88687038,1.3652903166472e+20,26730.8193359375
2020-12-28,26280.822265625,27389.111328125,26207.640625,27084.80859375,49056742893,500214371923.0625,1305734.4810126582,1.3292572894490427e+20,0.0002998595978337,18599593048299.49,1098523.0,497450,297663,475546.96240958,1.4461147950749e+20,26740.595703125
2020-12-29,27081.810546875,27370.720703125,25987.298828125,27362.4375,45265946774,494028789980.0,1272172.6713286713,1.3409469663895188e+20,0.0003202053062625,18599593048299.49,1063951.0,544175,326305,749422.1053451,1.3446550673795e+20,26950.56689453125
2020-12-30,27360.08984375,28937.740234375,27360.08984375,28840.953125,51287442704,523321546761.875,1274111.4043715848,1.3860060003296733e+20,0.0002849601345136,18599593048299.49,1249372.0,593757,360930,786962.49498936,1.6115881546419e+20,28124.71826171875
2020-12-31,28841.57421875,29244.876953125,28201.9921875,29001.720703125,46754964848,535763600347.5,1262771.489932886,1.4127411465104553e+20,0.0003771638972101,18599593048299.49,1120190.0,548904,322736,671343.90978248,1.4963126824405e+20,28822.541015625
2021-01-01,28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359,543842323595.3125,1339875.7300613497,1.4469044812541272e+20,0.0002497002540829,18599593048299.49,1057453.0,468173,282821,554624.76987859,1.5005314200704e+20,29193.09375
2021-01-02,29376.455078125,33155.1171875,29091.181640625,32127.267578125,67865420765,589650269740.0,1390169.4896551725,1.4568587704489162e+20,0.0001964551184574,18599593048299.49,1015077.0,458117,266889,574368.0458770801,1.3659660888107e+20,30937.50537109375
2021-01-03,32129.408203125,34608.55859375,32052.31640625,32782.0234375,78665235202,624049533469.0,1304242.954248366,1.4495209912996084e+20,0.0002861310179965,18599593048299.49,1188518.0,603538,355846,664669.32211557,1.4199977045558e+20,32893.07666015625
2021-01-04,32810.94921875,33440.21875,28722.755859375,31971.9140625,81163475344,589480685541.0,1314369.5257142857,1.4934927949795033e+20,0.0002510816352444,18599593048299.49,1243220.0,610150,372030,636087.43326502,1.5740316975743e+20,31736.45947265625
2021-01-05,31977.041015625,34437.58984375,30221.1875,33992.4296875,67547324782,598310040651.75,1303039.2884615385,1.4669599020168344e+20,0.0003014676418384,18599593048299.49,1198151.0,594038,354153,722513.08459049,1.5043412986508e+20,32657.06201171875
2021-01-06,34013.61328125,36879.69921875,33514.03515625,36824.36328125,75289433811,646034717645.625,1285791.9885057472,1.4795472284166744e+20,0.0003382148455422,18599593048299.49,1291161.0,641269,386999,736155.65073974,1.5684542671397e+20,35307.927734375
2021-01-07,36833.875,40180.3671875,36491.19140625,39371.04296875,84762141031,724986527069.3125,1261591.132947977,1.5014151762911225e+20,0.0002979352636113,18599593048299.49,1294543.0,675285,399281,753737.62765072,1.5845768881433e+20,38219.119140625
2021-01-08,39381.765625,41946.73828125,36838.63671875,40797.609375,88107519480,759134071631.625,1303234.774834437,1.49718875514267e+20,0.0003462627929777,18599593048299.49,1211013.0,654397,376462,922179.54761794,1.4381295025593e+20,39741.1875
2021-01-09,40788.640625,41436.3515625,38980.875,40254.546875,61984162837,755674921497.125,1274325.0413793104,1.503221798323651e+20,0.0004029451003775,20607418304385.64,1139357.0,576651,326617,629526.72599434,1.4117723492186e+20,40365.103515625
2021-01-10,40254.21875,41420.19140625,35984.62890625,38356.44140625,79980747690,739598238251.1875,1266250.7933333332,1.498816869481889e+20,0.0002760497014925,20607418304385.64,1112423.0,562482,329841,469074.358306,1.5347348062506e+20,39003.8701171875
2021-01-11,38346.53125,38346.53125,30549.599609375,35566.65625,123320567399,588261369373.125,1320659.1898734176,1.5023463834524782e+20,0.0003104913046601,20607418304385.64,1187911.0,482647,341085,609496.52590149,1.6118128019011e+20,35702.32958984375
2021-01-12,35516.359375,36568.52734375,32697.9765625,33922.9609375,74773277909,629980756060.6875,1331806.7142857143,1.523614712102983e+20,0.0005043409400083,20607418304385.64,1246781.0,582329,341231,736452.36011213,1.5889865011137e+20,34676.4560546875
2021-01-13,33915.12109375,37599.9609375,32584.66796875,37316.359375,69364315979,643908225426.5,1285153.1013513512,1.5042713507731574e+20,0.0004555173534952,20607418304385.64,1123617.0,536004,319546,647477.39568417,1.5161745372108e+20,35354.02734375
2021-01-14,37325.109375,39966.40625,36868.5625,39187.328125,63615990033,734962582044.0,1286714.6490066226,1.5023925489042145e+20,0.0003917363494254,20607418304385.64,1152983.0,569948,338985,664991.66588944,1.5697518868271e+20,38336.8515625
