,date,transactions,block_size_x,difficulty,hashrate,av_transaction_size,block_size_y,active_addresses,full_name,coin
3157,2017/08/26,226380,997706,888171856257,4359588667243429376,8.122,997706,511783,bitcoin,btc
3158,2017/08/27,261736,989341,888171856257,5931753829597847552,5.963,989341,653089,bitcoin,btc
3159,2017/08/28,223642,979974,888171856257,6572295531493020672,7.298,979974,569988,bitcoin,btc
3160,2017/08/29,280967,996219,888171856257,5825104194013540352,7.351,996219,645223,bitcoin,btc
3161,2017/08/30,271298,980927,888171856257,7159312164719906816,6.567,980927,696257,bitcoin,btc
3162,2017/08/31,280561,978432,888171856257,7084594513768259584,6.889,978432,663732,bitcoin,btc
3163,2017/09/01,283496,968851,888171856257,7572423973014196224,6.492,968851,657004,bitcoin,btc
3164,2017/09/02,236647,805682,888171856257,7680444221598899200,5.762,805682,620539,bitcoin,btc
3165,2017/09/03,195135,761028,888171856257,6800083658855471104,5.638,761028,503533,bitcoin,btc
3166,2017/09/04,269105,923023,888171856257,7708628597341219840,5.323,923023,657343,bitcoin,btc
3167,2017/09/05,277751,758939,888171856257,7778210811397115904,4.354,758939,669751,bitcoin,btc
3168,2017/09/06,276063,897663,903315386420,8476033993336431616,4.506,897663,701223,bitcoin,btc
3169,2017/09/07,256198,803085,922724699726,7852188751618566144,4.633,803085,652038,bitcoin,btc
3170,2017/09/08,279313,905502,922724699726,7901435885086322688,3.516,905502,700931,bitcoin,btc
3171,2017/09/09,217721,720245,922724699726,8006295719822874624,2.879,720245,534259,bitcoin,btc
3172,2017/09/10,193102,775611,922724699726,7325105346991292416,3.133,775611,486607,bitcoin,btc
3173,2017/09/11,253318,817745,922724699726,6978518166751020032,2.673,817745,627296,bitcoin,btc
3174,2017/09/12,256042,698755,922724699726,8136971667761601536,2.484,698755,633035,bitcoin,btc
3175,2017/09/13,263130,700989,922724699726,8591887509679866880,2.01,700989,627711,bitcoin,btc
3176,2017/09/14,267894,784427,922724699726,8680283128614379520,2.094,784427,604275,bitcoin,btc
3177,2017/09/15,291899,827811,922724699726,8331085539739620352,2.054,827811,710163,bitcoin,btc
3178,2017/09/16,228088,687613,922724699726,7656405846955516928,1.963,687613,576734,bitcoin,btc
3179,2017/09/17,197507,569002,922724699726,7969565144890130432,1.847,569002,473746,bitcoin,btc
3180,2017/09/18,218077,892449,1052185622755,8022219250030129152,3.058,892449,557095,bitcoin,btc
3181,2017/09/19,282761,929931,1103400932964,7589016539888804864,2.444,929931,246700,bitcoin,btc
3182,2017/09/20,235606,922450,1103400932964,7115665832101980160,2.46,922450,531769,bitcoin,btc
3183,2017/09/21,255081,747806,1103400932964,8502181728966091776,2.037,747806,612206,bitcoin,btc
3184,2017/09/22,227476,780109,1103400932964,9037792377973593088,1.877,780109,545336,bitcoin,btc
3185,2017/09/23,203695,602838,1103400932964,8074739890123972608,1.828,602838,477105,bitcoin,btc
3186,2017/09/24,185132,636403,1103400932964,8753313862968603648,1.678,636403,461817,bitcoin,btc
3187,2017/09/25,226478,888244,1103400932964,7234388385022613504,2.494,888244,565137,bitcoin,btc
3188,2017/09/26,263510,929559,1103400932964,7275567644162372608,2.237,929559,627044,bitcoin,btc
3189,2017/09/27,257814,817506,1103400932964,8082241484420478976,2.251,817506,577233,bitcoin,btc
3190,2017/09/28,275799,815606,1103400932964,8710459615201873920,2.047,815606,661471,bitcoin,btc
3191,2017/09/29,254269,794499,1103400932964,9160938154155006976,1.885,794499,664321,bitcoin,btc
3192,2017/09/30,212540,752577,1103400932964,9.2812373778314E+18,2.048,752577,524353,bitcoin,btc
3193,2017/10/01,203523,878431,1103400932964,6839201083193183232,2.529,878431,526734,bitcoin,btc
3194,2017/10/02,294852,955108,1123590453771,7715315320694273024,2.706,955108,717195,bitcoin,btc
3195,2017/10/03,281949,840252,1123863285133,9.8771229651853E+18,2.34,840252,674378,bitcoin,btc
3196,2017/10/04,232692,792007,1123863285133,9.2357992582825E+18,2.505,792007,517066,bitcoin,btc
3197,2017/10/05,273118,966673,1123863285133,6820500442647083008,2.505,966673,553810,bitcoin,btc
3198,2017/10/06,283540,872025,1123863285133,8118603087208254464,2.302,872025,698593,bitcoin,btc
3199,2017/10/07,231068,796868,1123863285133,8490804850954089472,2.044,796868,573488,bitcoin,btc
3200,2017/10/08,238203,722019,1123863285133,9.8376427560797E+18,2.116,722019,557288,bitcoin,btc
3201,2017/10/09,296785,864917,1123863285133,9.4895972945468E+18,2.343,864917,647180,bitcoin,btc
3202,2017/10/10,302941,902968,1123863285133,9.2812406429101E+18,2.664,902968,689686,bitcoin,btc
3203,2017/10/11,292320,951851,1123863285133,7861482266761143296,2.433,951851,663108,bitcoin,btc
3204,2017/10/12,293011,913506,1123863285133,8749584762739753984,3.047,913506,678030,bitcoin,btc
3205,2017/10/13,309683,951585,1123863285133,7353134749445743616,5.174,951585,685777,bitcoin,btc
3206,2017/10/14,292999,948494,1123863285133,8350828598408454144,4.409,948494,719689,bitcoin,btc
3207,2017/10/15,283278,831224,1182954806244,9.9696505369172E+18,3.235,831224,736669,bitcoin,btc
3208,2017/10/16,314551,842565,1196792694099,1.0902009113049E+19,3.493,842565,722882,bitcoin,btc
3209,2017/10/17,334274,900497,1196792694099,1.0049437061632E+19,3.524,900497,744315,bitcoin,btc
3210,2017/10/18,329428,921393,1196792694099,9.3876786788918E+18,3.149,921393,706896,bitcoin,btc
3211,2017/10/19,356807,905830,1196792694099,9.4535844050633E+18,3.036,905830,780977,bitcoin,btc
3212,2017/10/20,312230,900019,1196792694099,1.1466360241031E+19,3.003,900019,743148,bitcoin,btc
3213,2017/10/21,312104,931377,1196792694099,9.329888091715E+18,3.266,931377,703327,bitcoin,btc
3214,2017/10/22,288949,930528,1196792694099,1.032184733017E+19,3.182,930528,795453,bitcoin,btc
3215,2017/10/23,315925,903649,1196792694099,1.0196149949342E+19,3.454,903649,753657,bitcoin,btc
3216,2017/10/24,338707,969680,1196792694099,1.0347453359961E+19,3.396,969680,827482,bitcoin,btc
3217,2017/10/25,317062,921459,1196792694099,1.0157920604347E+19,2.547,921459,803636,bitcoin,btc
3218,2017/10/26,285767,697280,1225828961475,1.2034597309032E+19,2.391,697280,675483,bitcoin,btc
3219,2017/10/27,226990,963083,1452839779146,9.4842433830032E+18,3.934,963083,593315,bitcoin,btc
3220,2017/10/28,227234,954359,1452839779146,7424103924141195264,4.688,954359,null,bitcoin,btc
3221,2017/10/29,335635,951419,1452839779146,8405157071156288512,4.905,951419,null,bitcoin,btc
3222,2017/10/30,312620,966809,1452839779146,1.046992750954E+19,5.1,966809,null,bitcoin,btc
3223,2017/10/31,276961,975477,1452839779146,1.1085257913164E+19,5.241,975477,null,bitcoin,btc
3224,2017/11/01,340337,966554,1452839779146,9.6471242713159E+18,5.648,966554,null,bitcoin,btc
3225,2017/11/02,352186,953509,1452839779146,1.1493619177655E+19,5.525,953509,null,bitcoin,btc
3226,2017/11/03,274116,958895,1452839779146,9.8717884132955E+18,6.959,958895,null,bitcoin,btc
3227,2017/11/04,293991,956530,1452839779146,8525545229416651776,6.751,956530,null,bitcoin,btc
3228,2017/11/05,251587,958893,1452839779146,1.0510594001071E+19,5.87,958893,null,bitcoin,btc
3229,2017/11/06,270896,959028,1452839779146,1.0528343993454E+19,6.436,959028,null,bitcoin,btc
3230,2017/11/07,335480,947449,1452839779146,9.8624178078139E+18,6.236,947449,777842,bitcoin,btc
3231,2017/11/08,301202,953969,1452839779146,1.1160829087926E+19,6.426,953969,742562,bitcoin,btc
3232,2017/11/09,341128,948715,1452839779146,1.0443039018574E+19,7.679,948715,820490,bitcoin,btc
3233,2017/11/10,271625,957897,1423367213139,1.0107467229016E+19,8.188,957897,692632,bitcoin,btc
3234,2017/11/11,194554,955967,1364422081125,6857210551434758144,10.673,955967,536909,bitcoin,btc
3235,2017/11/12,185886,961424,1364422081125,4877691413320037376,19.198,961424,434508,bitcoin,btc
3236,2017/11/13,309159,961228,1364422081125,7975361239017197568,16.077,961228,766736,bitcoin,btc
3237,2017/11/14,271867,947941,1364422081125,9.2459004168841E+18,14.934,947941,730693,bitcoin,btc
3238,2017/11/15,321636,961319,1364422081125,9.2472934848732E+18,13.274,961319,656508,bitcoin,btc
3239,2017/11/16,310244,945289,1364422081125,1.0236336834849E+19,12.089,945289,null,bitcoin,btc
3240,2017/11/17,306450,959494,1364422081125,1.1249888872356E+19,10.264,959494,841753,bitcoin,btc
3241,2017/11/18,270738,972039,1364422081125,9.7877743994892E+18,8.253,972039,722113,bitcoin,btc
3242,2017/11/19,264695,965985,1364422081125,1.0610146610005E+19,7.321,965985,803338,bitcoin,btc
3243,2017/11/20,336029,945862,1364422081125,1.0725128329638E+19,7.943,945862,836952,bitcoin,btc
3244,2017/11/21,370918,962086,1364422081125,1.2083318296671E+19,6.841,962086,844422,bitcoin,btc
3245,2017/11/22,311885,967813,1364422081125,1.1401944052329E+19,6.746,967813,744622,bitcoin,btc
3246,2017/11/23,352050,961757,1364422081125,9.9350857701065E+18,6.182,961757,835255,bitcoin,btc
3247,2017/11/24,305586,956760,1361966821649,1.0703603807436E+19,6.242,956760,792418,bitcoin,btc
3248,2017/11/25,336533,966995,1347001430559,1.0284693888201E+19,4.92,966995,838662,bitcoin,btc
3249,2017/11/26,329524,957944,1347001430559,1.0256587326362E+19,5.247,957944,791025,bitcoin,btc
3250,2017/11/27,379086,958452,1347001430559,1.0792945817706E+19,5.994,958452,895407,bitcoin,btc
3251,2017/11/28,365821,963751,1347001430559,1.0898768696391E+19,6.614,963751,857193,bitcoin,btc
3252,2017/11/29,397917,966491,1347001430559,1.1339673969867E+19,7.661,966491,989871,bitcoin,btc
3253,2017/11/30,384219,974912,1347001430559,1.1332783272019E+19,7.041,974912,934600,bitcoin,btc
3254,2017/12/01,412725,972686,1347001430559,1.1496552266387E+19,6.127,972686,961135,bitcoin,btc
3255,2017/12/02,326193,961585,1347001430559,1.1887072177598E+19,6.403,961585,808982,bitcoin,btc
3256,2017/12/03,352868,970221,1347001430559,1.1051307391562E+19,6.013,970221,846141,bitcoin,btc
3257,2017/12/04,400505,974881,1347001430559,1.2256573657714E+19,6.444,974881,991943,bitcoin,btc
3258,2017/12/05,405531,963049,1347001430559,1.1937893032851E+19,6.347,963049,971003,bitcoin,btc
3259,2017/12/06,443399,963853,1407975304733,1.3342796634339E+19,7.341,963853,1072008,bitcoin,btc
3260,2017/12/07,374765,947623,1590896927258,1.3007740610577E+19,14.868,947623,871878,bitcoin,btc
3261,2017/12/08,384936,963467,1590896927258,1.2214283282461E+19,27.204,963467,966052,bitcoin,btc
3262,2017/12/09,403225,972997,1590896927258,1.2986869909354E+19,21.567,972997,984629,bitcoin,btc
3263,2017/12/10,341256,970716,1590896927258,1.3742019185411E+19,19.542,970716,961658,bitcoin,btc
3264,2017/12/11,368427,969819,1590896927258,1.3318752795891E+19,21.74,969819,977830,bitcoin,btc
3265,2017/12/12,372821,968749,1590896927258,1.3118380983427E+19,24.405,968749,972328,bitcoin,btc
3266,2017/12/13,424393,978753,1590896927258,1.3163876274379E+19,23.845,978753,1090944,bitcoin,btc
3267,2017/12/14,490459,969229,1590896927258,1.4878857260313E+19,21.714,969229,1133157,bitcoin,btc
3268,2017/12/15,405507,970441,1590896927258,1.4220037479151E+19,25.642,970441,1036971,bitcoin,btc
3269,2017/12/16,364051,971096,1590896927258,1.3163479627416E+19,26.893,971096,949920,bitcoin,btc
3270,2017/12/17,391725,969545,1590896927258,1.4393648748103E+19,26.519,969545,1012311,bitcoin,btc
3271,2017/12/18,394057,968767,1718045833483,1.5317054913971E+19,28.091,968767,1004904,bitcoin,btc
3272,2017/12/19,378482,968040,1873105475222,1.5108397906927E+19,32.071,968040,855045,bitcoin,btc
3273,2017/12/20,370141,973454,1873105475222,1.3506766084755E+19,41.619,973454,918969,bitcoin,btc
3274,2017/12/21,335350,954314,1873105475222,1.2572536031212E+19,54.901,954314,856302,bitcoin,btc
3275,2017/12/22,380493,976936,1873105475222,1.3044816129128E+19,55.16,976936,959550,bitcoin,btc
3276,2017/12/23,308072,977629,1873105475222,1.3816847402563E+19,52.183,977629,888892,bitcoin,btc
3277,2017/12/24,279371,976364,1873105475222,1.3664759948603E+19,43.204,976364,925819,bitcoin,btc
3278,2017/12/25,228791,970845,1873105475222,1.342085265722E+19,41.658,970845,758165,bitcoin,btc
3279,2017/12/26,247298,971543,1873105475222,1.276354978401E+19,44.669,971543,753514,bitcoin,btc
3280,2017/12/27,307486,958074,1873105475222,1.4293912778301E+19,40.103,958074,921366,bitcoin,btc
3281,2017/12/28,304904,969909,1873105475222,1.4249239951851E+19,36.963,969909,865808,bitcoin,btc
3282,2017/12/29,353659,973728,1873105475222,1.432565620064E+19,32.435,973728,959700,bitcoin,btc
3283,2017/12/30,344260,958150,1873105475222,1.4328464009214E+19,30.028,958150,874666,bitcoin,btc
3284,2017/12/31,290259,960776,1873105475222,1.5171616924443E+19,25.17,960776,847972,bitcoin,btc
3285,2018/01/01,241601,966169,1922580604981,1.5048148877267E+19,26.274,966169,842391,bitcoin,btc
3286,2018/01/02,340809,968332,1931136454488,1.5957984830432E+19,26.522,968332,982159,bitcoin,btc
3287,2018/01/03,395806,975882,1931136454488,1.4891406580385E+19,28.461,975882,953442,bitcoin,btc
3288,2018/01/04,424840,975713,1931136454488,1.6436908415446E+19,27.264,975713,1071574,bitcoin,btc
3289,2018/01/05,342564,974894,1931136454488,1.5024039248099E+19,32.515,974894,951484,bitcoin,btc
3290,2018/01/06,358679,971532,1931136454488,1.4943722703185E+19,32.498,971532,1043134,bitcoin,btc
3291,2018/01/07,368025,973489,1931136454488,1.5835890599768E+19,31.195,973489,994708,bitcoin,btc
3292,2018/01/08,345506,955491,1931136454488,1.556454028144E+19,31.109,955491,1022976,bitcoin,btc
3293,2018/01/09,360101,971298,1931136454488,1.5884650830191E+19,31.427,971298,985166,bitcoin,btc
3294,2018/01/10,347227,970310,1931136454488,1.6501710256999E+19,29.724,970310,989424,bitcoin,btc
3295,2018/01/11,337766,957442,1931136454488,1.6883163913529E+19,28.626,957442,1077376,bitcoin,btc
3296,2018/01/12,299913,979452,1931136454488,1.7761083535737E+19,28.751,979452,984432,bitcoin,btc
3297,2018/01/13,265586,947784,2134254177774,1.7874872101723E+19,28.579,947784,834309,bitcoin,btc
3298,2018/01/14,234890,972098,2227847638504,1.6756238347715E+19,28.909,972098,813222,bitcoin,btc
3299,2018/01/15,273473,968469,2227847638504,1.6188900866489E+19,25.987,968469,813490,bitcoin,btc
3300,2018/01/16,303566,964211,2227847638504,1.7024516391007E+19,24.48,964211,874574,bitcoin,btc
3301,2018/01/17,315604,961005,2227847638504,1.9420997594116E+19,22.989,961005,957141,bitcoin,btc
3302,2018/01/18,309322,965294,2227847638504,1.8644879821452E+19,24.552,965294,931879,bitcoin,btc
3303,2018/01/19,243454,965425,2227847638504,1.7190458445936E+19,23.337,965425,858958,bitcoin,btc
3304,2018/01/20,240433,947155,2227847638504,2.0723545530334E+19,22.403,947155,846869,bitcoin,btc
3305,2018/01/21,215435,948330,2227847638504,2.0076476050008E+19,19.1,948330,864703,bitcoin,btc
3306,2018/01/22,245395,970602,2227847638504,1.9621873564316E+19,14.38,970602,809424,bitcoin,btc
3307,2018/01/23,271759,973223,2227847638504,2.0055696449824E+19,11.364,973223,784072,bitcoin,btc
3308,2018/01/24,250247,966769,2227847638504,1.8693317113106E+19,12.569,966769,848037,bitcoin,btc
3309,2018/01/25,236422,953261,2460585023618,2.1290817074846E+19,10.635,953261,750794,bitcoin,btc
3310,2018/01/26,220304,960456,2603077300219,1.9392159664874E+19,10.523,960456,723781,bitcoin,btc
3311,2018/01/27,193421,939838,2603077300219,2.0629933647233E+19,9.824,939838,778222,bitcoin,btc
3312,2018/01/28,213288,935922,2603077300219,1.8958661972783E+19,8.529,935922,641321,bitcoin,btc
3313,2018/01/29,232028,925391,2603077300219,1.9987215769643E+19,7.143,925391,653494,bitcoin,btc
3314,2018/01/30,236442,901063,2603077300219,2.1731784189133E+19,7.309,901063,707495,bitcoin,btc
3315,2018/01/31,204159,944705,2603077300219,1.8087432833991E+19,8.068,944705,579948,bitcoin,btc
3316,2018/02/01,257504,958674,2603077300219,1.7614756901754E+19,8.108,958674,726833,bitcoin,btc
3317,2018/02/02,235750,941242,2603077300219,2.1809169999327E+19,10.181,941242,763496,bitcoin,btc
3318,2018/02/03,194733,916645,2603077300219,2.1109405215282E+19,6.859,916645,620918,bitcoin,btc
3319,2018/02/04,173509,889806,2603077300219,2.1016871980311E+19,5.663,889806,595294,bitcoin,btc
3320,2018/02/05,216178,899185,2603077300219,2.4520821702638E+19,6.193,899185,777110,bitcoin,btc
3321,2018/02/06,243950,961110,2607870187293,2.3221901933159E+19,4.614,961110,849088,bitcoin,btc
3322,2018/02/07,213578,945530,2874674234416,2.0576994820576E+19,4.588,945530,694798,bitcoin,btc
3323,2018/02/08,173158,944714,2874674234416,2.1028915062819E+19,4.195,944714,651284,bitcoin,btc
3324,2018/02/09,177725,957285,2874674234416,1.8360937041376E+19,4.127,957285,689413,bitcoin,btc
3325,2018/02/10,181640,947466,2874674234416,1.9006917325142E+19,4.248,947466,593126,bitcoin,btc
3326,2018/02/11,147057,946795,2874674234416,2.2788321686848E+19,3.469,946795,730277,bitcoin,btc
3327,2018/02/12,186752,941726,2874674234416,2.2272708761809E+19,3.245,941726,781308,bitcoin,btc
3328,2018/02/13,182820,946217,2874674234416,2.4091160235697E+19,3.247,946217,729810,bitcoin,btc
3329,2018/02/14,196238,940502,2874674234416,2.3823290493E+19,2.942,940502,815887,bitcoin,btc
3330,2018/02/15,198052,945634,2874674234416,2.1105648119953E+19,3.183,945634,640344,bitcoin,btc
3331,2018/02/16,187581,896942,2874674234416,2.1285807122812E+19,3.124,896942,637546,bitcoin,btc
3332,2018/02/17,173640,912798,2874674234416,2.3259660594709E+19,3.001,912798,680664,bitcoin,btc
3333,2018/02/18,159333,917076,2874674234416,2.2024104059008E+19,3.014,917076,631438,bitcoin,btc
3334,2018/02/19,187205,937515,2874674234416,2.2950458188796E+19,2.965,937515,688075,bitcoin,btc
3335,2018/02/20,198314,917160,2967853337745,2.1116350680618E+19,3.042,917160,610136,bitcoin,btc
3336,2018/02/21,205032,905555,3007383866430,2.4813516968633E+19,2.153,905555,615201,bitcoin,btc
3337,2018/02/22,183086,840932,3007383866430,2.42913853439E+19,2.121,840932,633718,bitcoin,btc
3338,2018/02/23,185045,921250,3007383866430,2.1955367791169E+19,4.015,921250,643584,bitcoin,btc
3339,2018/02/24,154389,965935,3007383866430,2.1027363617047E+19,6.209,965935,627718,bitcoin,btc
3340,2018/02/25,144698,660554,3007383866430,2.4306268031908E+19,2.763,660554,443104,bitcoin,btc
3341,2018/02/26,186333,908912,3007383866430,2.2182150828854E+19,2.464,908912,517139,bitcoin,btc
3342,2018/02/27,219464,916653,3007383866430,2.3576969475581E+19,2.436,916653,594737,bitcoin,btc
3343,2018/02/28,189068,920691,3007383866430,2.4900731181445E+19,2.878,920691,680281,bitcoin,btc
3344,2018/03/01,233579,915244,3007383866430,2.2442878748396E+19,2.377,915244,692152,bitcoin,btc
3345,2018/03/02,194917,748187,3007383866430,2.4158134090195E+19,2.371,748187,595877,bitcoin,btc
3346,2018/03/03,176844,897100,3007383866430,2.5219329806152E+19,2.44,897100,754220,bitcoin,btc
3347,2018/03/04,160083,907250,3007383866430,2.4194695662757E+19,2.356,907250,651221,bitcoin,btc
3348,2018/03/05,201289,902413,3233581400367,2.501474461577E+19,2.552,902413,661842,bitcoin,btc
3349,2018/03/06,205860,920991,3290605988755,2.4572333276152E+19,1.999,920991,706253,bitcoin,btc
3350,2018/03/07,213821,907635,3290605988755,2.6404314260397E+19,1.699,907635,771278,bitcoin,btc
3351,2018/03/08,196260,911747,3290605988755,2.5419294687284E+19,1.765,911747,762458,bitcoin,btc
3352,2018/03/09,198034,903812,3290605988755,2.5936622060156E+19,1.571,903812,710720,bitcoin,btc
3353,2018/03/10,156088,902103,3290605988755,2.3412150793173E+19,2.387,902103,636583,bitcoin,btc
3354,2018/03/11,150731,917527,3290605988755,2.2432247992701E+19,2.382,917527,684854,bitcoin,btc
3355,2018/03/12,188233,834110,3290605988755,2.6949796287723E+19,1.681,834110,737014,bitcoin,btc
3356,2018/03/13,195982,800702,3290605988755,2.7155548584831E+19,2.839,800702,640393,bitcoin,btc
3357,2018/03/14,190898,642697,3290605988755,2.4377753205787E+19,1.705,642697,467570,bitcoin,btc
3358,2018/03/15,206042,660821,3290605988755,2.3242251614664E+19,1.445,660821,494451,bitcoin,btc
3359,2018/03/16,186823,584100,3290605988755,2.4407095156169E+19,1.322,584100,489203,bitcoin,btc
3360,2018/03/17,154347,433442,3290605988755,2.5683187208089E+19,1.129,433442,367021,bitcoin,btc
3361,2018/03/18,164250,600309,3381698122496,2.4692394313741E+19,1.187,600309,438266,bitcoin,btc
3362,2018/03/19,191373,564826,3462542391192,2.7006132854272E+19,1.345,564826,483206,bitcoin,btc
3363,2018/03/20,195041,672613,3462542391192,2.4112729475393E+19,1.39,672613,453198,bitcoin,btc
3364,2018/03/21,194694,575457,3462542391192,2.4535650153278E+19,1.434,575457,466555,bitcoin,btc
3365,2018/03/22,185044,685224,3462542391192,2.4927533693728E+19,1.32,685224,472231,bitcoin,btc
3366,2018/03/23,179685,684516,3462542391192,2.2730425912518E+19,1.249,684516,501861,bitcoin,btc
3367,2018/03/24,156931,483981,3462542391192,2.6314085296376E+19,1.232,483981,410341,bitcoin,btc
3368,2018/03/25,135139,468670,3462542391192,2.4859563754133E+19,1.281,468670,347133,bitcoin,btc
3369,2018/03/26,187700,603813,3462542391192,2.4948705793397E+19,1.184,603813,474697,bitcoin,btc
3370,2018/03/27,186913,625408,3462542391192,2.5596322994135E+19,1.175,625408,503427,bitcoin,btc
3371,2018/03/28,177386,603242,3462542391192,2.5674358331555E+19,1.078,603242,452296,bitcoin,btc
3372,2018/03/29,192259,564549,3462542391192,2.4363793874532E+19,1.068,564549,461083,bitcoin,btc
3373,2018/03/30,185778,524121,3462542391192,2.7794614074862E+19,0.958,524121,479054,bitcoin,btc
3374,2018/03/31,148489,555531,3462542391192,2.4571125681464E+19,0.95,555531,377428,bitcoin,btc
3375,2018/04/01,134967,375247,3494288842680,2.5310432205209E+19,0.925,375247,358431,bitcoin,btc
3376,2018/04/02,168022,474973,3511060552900,2.7528111432079E+19,0.892,474973,405224,bitcoin,btc
3377,2018/04/03,198756,565505,3511060552900,2.7723408774395E+19,0.929,565505,491273,bitcoin,btc
3378,2018/04/04,185563,593058,3511060552900,2.6382977672692E+19,0.951,593058,468256,bitcoin,btc
3379,2018/04/05,181676,539654,3511060552900,2.6757908926376E+19,0.913,539654,449931,bitcoin,btc
3380,2018/04/06,172751,698771,3511060552900,2.6218032715689E+19,1.334,698771,548967,bitcoin,btc
3381,2018/04/07,154459,466690,3511060552900,2.9001951444485E+19,1.216,466690,404330,bitcoin,btc
3382,2018/04/08,138374,361859,3511060552900,2.8284297703927E+19,1.066,361859,330211,bitcoin,btc
3383,2018/04/09,176416,618370,3511060552900,2.8332762549671E+19,0.879,618370,439488,bitcoin,btc
3384,2018/04/10,186251,582899,3511060552900,2.6356837203852E+19,0.84,582899,459720,bitcoin,btc
3385,2018/04/11,183087,533398,3511060552900,2.8613288810095E+19,0.859,533398,448320,bitcoin,btc
3386,2018/04/12,210725,687889,3511060552900,2.7905745809286E+19,1.246,687889,504382,bitcoin,btc
3387,2018/04/13,217117,599442,3511060552900,2.7665618884825E+19,1.341,599442,530298,bitcoin,btc
3388,2018/04/14,161706,687813,3796188328005,3.0270834843068E+19,1.179,687813,409997,bitcoin,btc
3389,2018/04/15,173868,724206,3839316899030,2.7628382610799E+19,1.152,724206,462054,bitcoin,btc
3390,2018/04/16,195965,742922,3839316899030,2.8835906813734E+19,1.064,742922,516625,bitcoin,btc
3391,2018/04/17,201658,616977,3839316899030,2.9136608491419E+19,1.047,616977,516858,bitcoin,btc
3392,2018/04/18,200580,556115,3839316899030,3.0538513295665E+19,1.02,556115,483004,bitcoin,btc
3393,2018/04/19,213345,520125,3839316899030,3.2080343374316E+19,1.069,520125,512770,bitcoin,btc
3394,2018/04/20,207640,675144,3839316899030,3.2127784497778E+19,1.183,675144,554891,bitcoin,btc
3395,2018/04/21,193816,629873,3839316899030,2.7381829415621E+19,1.293,629873,509176,bitcoin,btc
3396,2018/04/22,171710,455612,3839316899030,3.0732363520493E+19,1.128,455612,426135,bitcoin,btc
3397,2018/04/23,226200,630214,3839316899030,3.0108693302278E+19,1.15,630214,541616,bitcoin,btc
3398,2018/04/24,254334,802056,3839316899030,2.9174173283815E+19,2.398,802056,641229,bitcoin,btc
3399,2018/04/25,213032,887093,3839316899030,2.7646548997112E+19,3.975,887093,571921,bitcoin,btc
3400,2018/04/26,216591,734112,3839316899030,2.5735573901952E+19,2.776,734112,557031,bitcoin,btc
3401,2018/04/27,210977,811835,3943557223452,2.5991210440055E+19,2.433,811835,559842,bitcoin,btc
3402,2018/04/28,203553,713027,4022059196165,2.6483167957495E+19,1.906,713027,474656,bitcoin,btc
3403,2018/04/29,180640,520760,4022059196165,3.1034751760589E+19,1.809,520760,435659,bitcoin,btc
3404,2018/04/30,214952,615747,4022059196165,2.964360678309E+19,1.589,615747,527515,bitcoin,btc
3405,2018/05/01,199801,557445,4022059196165,3.1661504492854E+19,1.431,557445,528581,bitcoin,btc
3406,2018/05/02,212156,701147,4022059196165,3.0421191117413E+19,1.673,701147,541450,bitcoin,btc
3407,2018/05/03,228370,733131,4022059196165,2.9641815081449E+19,1.62,733131,541585,bitcoin,btc
3408,2018/05/04,218931,822574,4022059196165,2.9591251218899E+19,1.739,822574,587468,bitcoin,btc
3409,2018/05/05,202542,611823,4022059196165,2.8285926095496E+19,1.564,611823,525970,bitcoin,btc
3410,2018/05/06,171624,630599,4022059196165,3.1442024919237E+19,1.76,630599,443930,bitcoin,btc
3411,2018/05/07,204913,723610,4022059196165,2.7854354701489E+19,1.641,723610,523934,bitcoin,btc
3412,2018/05/08,217671,782106,4022059196165,2.8664120093875E+19,1.462,782106,561725,bitcoin,btc
3413,2018/05/09,206419,620067,4022059196165,3.0633247896847E+19,1.362,620067,512648,bitcoin,btc
3414,2018/05/10,208807,617854,4022059196165,3.2400022293042E+19,1.188,617854,518864,bitcoin,btc
3415,2018/05/11,213497,838274,4138123233246,2.7176008870315E+19,1.578,838274,479834,bitcoin,btc
3416,2018/05/12,181889,521640,4143878474754,3.0726124067899E+19,1.317,521640,506943,bitcoin,btc
3417,2018/05/13,158646,471471,4143878474754,3.316398573158E+19,1.26,471471,355156,bitcoin,btc
3418,2018/05/14,209565,725577,4143878474754,2.6762301438945E+19,1.446,725577,530706,bitcoin,btc
3419,2018/05/15,214633,640992,4143878474754,3.0676155236686E+19,1.525,640992,525512,bitcoin,btc
3420,2018/05/16,208284,501526,4143878474754,3.322707134017E+19,1.288,501526,513409,bitcoin,btc
3421,2018/05/17,192551,719166,4143878474754,3.4238036438263E+19,2.329,719166,518713,bitcoin,btc
3422,2018/05/18,211348,696083,4143878474754,2.6852459624851E+19,2.693,696083,604525,bitcoin,btc
3423,2018/05/19,173120,478420,4143878474754,3.0876601601514E+19,1.5,478420,423103,bitcoin,btc
3424,2018/05/20,158519,457227,4143878474754,3.2193615017243E+19,1.321,457227,384590,bitcoin,btc
3425,2018/05/21,202490,628185,4143878474754,2.9429765318149E+19,1.31,628185,503074,bitcoin,btc
3426,2018/05/22,203186,566484,4143878474754,3.4548836876722E+19,1.078,566484,476934,bitcoin,btc
3427,2018/05/23,223034,611034,4143878474754,2.9912647358198E+19,1.08,611034,536633,bitcoin,btc
