Date,Open,High,Low,Close,Adj Close,Volume,Transactions,Block Size,Difficulty,Hashrate,Active Addressses
2019-06-19,135.1526641845703,139.34060668945312,134.03050231933594,136.6031951904297,136.6031951904297,4383960510,35605.0,27456.0,13667659.0,413096159436490.0,81537.0
2019-06-20,136.60227966308594,137.08358764648438,132.64306640625,135.47984313964844,135.47984313964844,3880682308,35705.0,28578.0,14030011.0,438262281500720.0,79619.0
2019-06-21,135.50851440429688,141.07347106933594,135.50851440429688,138.88375854492188,138.88375854492188,4378260963,41045.0,30831.0,14093558.0,445133724102870.0,89357.0
2019-06-22,139.03695678710938,146.43467712402344,138.479736328125,141.90304565429688,141.90304565429688,5488615002,47926.0,36623.0,14093558.0,404553702746570.0,119614.0
2019-06-23,141.94515991210938,142.56011962890625,136.321533203125,136.88217163085938,136.88217163085938,3998980168,33585.0,25856.0,14373000.0,423665802023000.0,82849.0
2019-06-24,136.92086791992188,138.6890106201172,132.83248901367188,135.5327606201172,135.5327606201172,3907725105,38044.0,30653.0,14656218.0,445573859370370.0,99523.0
2019-06-25,135.58094787597656,138.1245574951172,130.8856964111328,136.48939514160156,136.48939514160156,4411092400,34798.0,29596.0,14656218.0,446198126749100.0,89982.0
2019-06-26,136.4770050048828,138.3216094970703,128.944091796875,131.2650909423828,131.2650909423828,5565887285,39187.0,38595.0,14761811.0,435689494360360.0,106676.0
2019-06-27,131.22300720214844,132.0428466796875,110.66587829589844,114.40476989746094,114.40476989746094,5588611122,35182.0,39301.0,15421767.0,457968669833240.0,108796.0
2019-06-28,114.4111099243164,122.02327728271484,113.46674346923828,120.15009307861328,120.15009307861328,4683311766,32184.0,26520.0,15421767.0,455340746401030.0,83022.0
2019-06-29,120.15509796142578,135.74449157714844,116.21924591064452,133.66278076171875,133.66278076171875,5745785825,30851.0,26784.0,15421767.0,434629427105100.0,78544.0
2019-06-30,133.72463989257812,136.25967407226562,120.44098663330078,122.24911499023438,122.24911499023438,5525273220,26221.0,23973.0,15389982.0,418077142127460.0,70495.0
2019-07-01,122.1141357421875,126.0243682861328,114.22135162353516,122.5837173461914,122.5837173461914,5034162436,29452.0,27031.0,15372175.0,436768825503554.0,84023.0
