Date,Open,High,Low,Close,Adj Close,Volume,Transaction Count,Block Size,Difficulty,Hash Rate,Active Addresses
28/08/2021,176.12883,177.0063629,171.775116,175.4540863,175.4540863,2197632103,153236,100907,10183970,304941732628970,277806
29/08/2021,175.5271912,182.3032074,173.5020447,174.7042236,174.7042236,2336929993,142990,97001,10147341,323656744102770,265455
30/08/2021,174.6308136,176.1039886,167.0790863,167.4246674,167.4246674,2322318232,155951,106010,10147341,305198080475440,275468
31/08/2021,167.5045929,175.2389069,166.1405945,171.6592255,171.6592255,2252832552,156522,108404,10181708,303377878385200,312976
01/09/2021,171.4651794,182.7159119,169.0146179,180.972168,180.972168,2807031001,159574,100100,10736625,314146229874250,261209
02/09/2021,180.9563904,187.8860016,179.7144775,183.6172485,183.6172485,2648327451,169798,120925,10736625,302987428846270,324323
03/09/2021,183.4348755,217.5174713,180.1070557,212.9659729,212.9659729,5461104943,167361,123372,10736625,307120199705140,318895
04/09/2021,212.9648438,225.1100464,208.9357147,212.3584595,212.3584595,4290103830,146897,91545,10746030,321812134965990,276025
05/09/2021,211.973526,231.9556732,210.746582,231.3339844,231.3339844,3796951481,153807,118791,10752480,331704188631700,350618
06/09/2021,232.1014557,232.1014557,216.6732178,219.5257721,219.5257721,3846416196,159061,114637,10752480,312973598335110,365124
07/09/2021,219.5245972,221.4319153,165.842865,178.1143951,178.1143951,4888577997,147468,123042,10827750,314716538023050,379114
08/09/2021,178.075943,188.2012329,170.0040436,179.7246704,179.7246704,4614459511,134968,157644,11169074,311454135985820,343392
09/09/2021,177.9097443,188.4578552,177.2406158,180.3768005,180.3768005,2895886861,148681,111084,11169074,317999969710250,319282
10/09/2021,180.448349,187.1290131,171.5594025,174.2960358,174.2960358,2640894542,149345,112971,11169074,310873700307140,320720
11/09/2021,174.3083344,185.7774811,173.7551422,178.6885681,178.6885681,2374798275,147135,97505,10965966,312591621751790,265425
12/09/2021,178.6846161,185.9331207,175.5739441,183.2344818,183.2344818,2524354411,139348,91157,10844321,328623183365200,272859
13/09/2021,183.2424469,233.0568542,171.3838501,179.4839478,179.4839478,8716460338,151649,98880,10844321,332586460147420,295828
14/09/2021,179.553421,187.5938263,176.4999695,183.1390686,183.1390686,3674072759,147409,121707,10963863,323420178918910,336768
15/09/2021,183.0461884,191.4980316,180.0424652,189.2394104,189.2394104,2966645617,148856,142074,11329626,303329188136844,339428
16/09/2021,189.0293274,194.789856,181.8587952,185.5380707,185.5380707,3890293445,148444,120879,11329626,302697393088460,370409
17/09/2021,185.3985291,190.089325,178.4647827,179.684082,179.684082,3490133355,137443,107847,11329626,327167602554040,368503
18/09/2021,179.8325806,184.8709869,178.5067444,181.3088684,181.3088684,2288894200,121059,85663,11097679,325289664029970,313995
19/09/2021,181.2480316,181.4764557,173.2314301,175.7406006,175.7406006,2265327476,107739,76777,10969280,332021839298450,326538
20/09/2021,175.7526093,175.9052734,154.104187,156.4640198,156.4640198,3091999618,125618,96380,10969280,338706301363528,329090
21/09/2021,157.2126923,162.0477295,145.474762,148.3898773,148.3898773,2676739911,132039,95242,11161253,333584563884070,327883
22/09/2021,148.2411194,161.9007568,145.7730713,161.4120026,161.4120026,2470322802,133547,93227,11574970,345791760931780,288576
23/09/2021,161.4930573,164.5155487,157.520752,163.8183441,163.8183441,2168287266,124503,102780,11574970,325217471221290,328741
24/09/2021,163.8912811,165.7683258,142.4413147,152.2317352,152.2317352,3002639992,122818,91766,11574970,326887119908360,294519
25/09/2021,152.2276459,155.5285034,149.2789307,151.1814575,151.1814575,2780149595,119398,95746,11411836,297971977355930,285782
26/09/2021,151.1856232,153.4053497,142.5474548,150.6408691,150.6408691,3285914022,125363,108296,11360883,296442798139960,257377
27/09/2021,150.8632507,154.8250427,145.2765198,145.3495789,145.3495789,2675737537,140996,116662,11360883,316691600462500,354817
28/09/2021,145.2202606,148.447052,140.3708954,140.5971222,140.5971222,2716268316,141159,127775,11359504,305373857327260,346136
29/09/2021,140.6720123,149.6635284,140.1451569,144.9186249,144.9186249,2611872987,138219,111453,10617907,290092461268400,305152
30/09/2021,144.8537598,154.1971283,144.1713409,153.147995,153.147995,2490894083,132985,110955,10617907,299724952451220,318774
01/10/2021,153.2936554,168.0057068,151.5926514,166.1322021,166.1322021,3075986940,152100,128337,10617907,300316336101120,341912
02/10/2021,166.2122498,172.6345215,164.8001404,169.2589264,169.2589264,2954252473,145081,102154,10598638,320511547184490,330823
03/10/2021,169.1682587,174.6952209,166.1136475,170.6099701,170.6099701,3020051826,135363,111206,10579492,320616304557090,345053
04/10/2021,170.6024017,170.759079,162.3450317,167.5401459,167.5401459,2809356425,138979,110531,10579492,309589736108660,371416
05/10/2021,167.5391541,175.2327728,166.9214935,173.8910828,173.8910828,2779608244,126491,162113,10680543,327784395887590,379803
06/10/2021,173.8947601,182.7165985,164.3927307,178.7056732,178.7056732,3434445937,136358,388318,11186802,331240170454510,372462
07/10/2021,178.683075,186.7002869,173.7651215,178.7717285,178.7717285,3653828647,120690,481143,11186802,302333731165860,365612
08/10/2021,178.6139832,182.8628387,174.971405,175.9723816,175.9723816,3235639420,120580,226132,11186802,307121851995490,405413
09/10/2021,175.8391571,182.5896454,175.0626221,179.6586609,179.6586609,3261336754,115721,86265,10911394,297863963524600,387773
10/10/2021,179.7790527,183.83078,174.6259766,175.318573,175.318573,2933958270,109363,91666,10660941,320289985811850,393791
11/10/2021,175.1095276,185.0825043,173.7331085,179.4260559,179.4260559,3155773236,132808,115455,10660941,320708767888750,495206
12/10/2021,179.4472809,179.4472809,167.4448395,172.79776,172.79776,3014739916,137002,117142,10756218,331151836045300,420800
13/10/2021,172.6550903,179.4391022,168.0247955,177.6283264,177.6283264,2648806965,132515,142951,11192154,327927368858340,561814
14/10/2021,177.5444946,185.9150696,177.1639099,180.1183929,180.1183929,2669021002,131520,148305,11192154,322813335316840,573302
15/10/2021,181.0002136,192.3647614,176.9495697,188.8141327,188.8141327,3361284929,138863,166559,11192154,307025059666710,568758
16/10/2021,189.4983063,192.1717834,185.430481,186.1893005,186.1893005,2812657145,128124,254438,11164207,327074046599700,479946
17/10/2021,186.0299683,187.7972107,178.024353,183.7305298,183.7305298,2557228667,116387,92350,11150159,310727618824670,315217
18/10/2021,183.8011475,187.1116486,179.2303772,185.5567474,185.5567474,2735635061,134954,114723,11150159,316273203253620,414290
19/10/2021,185.6239014,191.0538635,183.9536896,188.9398193,188.9398193,2468334299,129800,106044,11130554,310873103649330,347926
20/10/2021,188.8672485,208.8333588,185.981781,206.8707886,206.8707886,2998361011,127873,110702,10946129,325791236149350,333912
21/10/2021,207.3284454,214.0215759,196.402298,196.8691864,196.8691864,2819160222,136887,138547,10946129,302827432328870,490505
22/10/2021,196.9450073,201.3195953,188.5303345,190.8222809,190.8222809,2250306566,139050,115554,10946129,308961393277630,345029
23/10/2021,190.9888306,197.4452972,189.3758392,196.3095093,196.3095093,1909421304,143889,122546,10929507,323560903165290,350074
24/10/2021,196.4618073,199.4508057,185.7188721,190.9056854,190.9056854,1964457059,141813,114807,10918302,335476717955340,338298
25/10/2021,190.5706482,197.3959503,189.8756256,195.2995605,195.2995605,2117515772,142768,107229,10918302,343769343061180,344808
26/10/2021,195.3643341,198.9765778,190.9718323,197.4688721,197.4688721,2152699224,140057,119022,11203420,347128284312805,348180
27/10/2021,197.5517883,204.6524506,174.1133423,179.3341217,179.3341217,3305908613,148497,122850,11769247,336397039511990,338174
28/10/2021,179.3286285,194.4109497,178.4294434,189.9776306,189.9776306,2629059101,139068,108625,11769247,358421044784360,322555
29/10/2021,189.9092712,197.9019165,188.7978363,196.3447113,196.3447113,2323635618,150147,279704,11769247,342116849234080,350617
30/10/2021,196.4240265,197.0265198,188.0163574,190.4823456,190.4823456,2152582091,135866,157338,11979562,334530991718980,310640
31/10/2021,190.4438477,194.9322357,187.3317108,191.8163757,191.8163757,2072793808,134087,110810,12004923,326955149362250,279705
01/11/2021,192.0450287,200.4914398,188.3896484,197.5549927,197.5549927,2301982951,147940,133264,12004923,326397540739640,361451
02/11/2021,197.6256714,204.2415619,195.2384033,200.7246857,200.7246857,2197205823,153143,146112,11888128,328544312823900,412866
03/11/2021,200.7189331,209.0232849,197.8549347,207.1101379,207.1101379,2526891232,150465,140447,11435680,311168481207680,383858
04/11/2021,207.2830963,207.2830963,197.3330536,202.9679871,202.9679871,2297111488,139609,114574,11435680,320158537181200,278327
05/11/2021,202.9518433,203.2391663,197.1323547,199.5379333,199.5379333,1691201016,133497,106314,11435680,331023639498500,268046
06/11/2021,199.2980042,201.1033936,191.8358765,197.8663635,197.8663635,1562585003,135924,114124,11192434,312329985325420,342513
07/11/2021,197.8972626,202.4279022,197.354599,202.0513153,202.0513153,1368484091,134975,127116,11053532,307460173598110,360334
08/11/2021,202.3023529,229.4804077,202.3023529,228.6961975,228.6961975,3069524134,139324,132089,11053532,307243092166070,393629
09/11/2021,228.8766785,274.2775269,227.1016998,262.9067078,262.9067078,7006560647,148929,139687,11060130,338436864680590,406959
10/11/2021,262.1584167,294.5628662,254.387207,261.26297,261.26297,7776726430,148003,128465,11110947,310553762289350,380768
11/11/2021,260.8917542,273.7519226,251.6054077,263.0867004,263.0867004,3957519255,138281,115323,11110947,340674217742680,372582
12/11/2021,262.605072,281.9473877,244.2483521,251.5583649,251.5583649,4974432912,133194,110199,11110947,335554182612620,365989
13/11/2021,251.1933899,263.6808167,245.507431,258.0932007,258.0932007,2964986959,125662,102526,11397819,346290351053860,372445
14/11/2021,257.9888,279.2216797,249.1079865,278.0075073,278.0075073,3230589098,118671,102458,11492217,354063218024360,345243
15/11/2021,279.2409363,280.728241,259.9883728,262.7633972,262.7633972,2797322397,136243,124008,11492217,328891887397050,367422
16/11/2021,263.3050537,263.3050537,224.916748,230.5994263,230.5994263,4031751969,133733,105174,11547920,322380964743450,270909
17/11/2021,230.6438293,234.970871,221.8470306,229.5041046,229.5041046,2863410681,132135,153527,11682958,328198554229770,512262
18/11/2021,229.7530365,232.0609131,200.6880188,204.4229126,204.4229126,3104667090,123929,88098,11682958,328825195020220,199854
19/11/2021,204.151947,220.9471588,200.107254,218.1385803,218.1385803,2357308403,129510,92139,11682958,330762068967700,223009
20/11/2021,218.1188354,227.6188354,213.7938843,227.0796051,227.0796051,2134869389,127084,82480,11660526,349895438240570,223329
21/11/2021,226.9408417,230.3231659,220.0584412,221.7719421,221.7719421,1787880756,117436,85534,11653981,339490867131770,220501
22/11/2021,221.7183838,221.8292084,205.9105377,209.15802,209.15802,2030965166,123774,89754,11653981,343613227247550,236997
23/11/2021,209.313446,218.4258423,205.9169617,216.3889771,216.3889771,1944651936,126008,101078,11662472,333775428329083,264330
24/11/2021,216.3625336,217.8410797,206.516922,209.8065948,209.8065948,1884041986,137016,109708,11679731,323217423670190,281713
25/11/2021,212.2334595,229.6452026,210.9241028,215.6349792,215.6349792,1953190727,143155,114414,11679731,335609152327560,277190
26/11/2021,222.9103699,224.8620148,190.8467102,194.874649,194.874649,2690646017,121055,102135,11679731,302781194056420,248900
27/11/2021,195.5578613,200.845459,191.1983032,195.1744232,195.1744232,1406618152,108804,82966,11219962,274648292587960,230260
28/11/2021,195.4145966,199.8712158,184.1060333,199.3542175,199.3542175,1712282909,101071,72658,10851813,294754289398090,230393
29/11/2021,199.5909882,209.291626,195.7545624,205.8702087,205.8702087,1784850980,109571,76860,10851813,309424605678690,239377
30/11/2021,205.7330475,218.3396454,198.1462555,208.0145416,208.0145416,2122547294,127842,106469,10851813,300916721818320,270057
01/12/2021,207.6366119,217.5063324,205.805603,208.9712524,208.9712524,1739548260,142483,107249,10473095,295368470928920,315266
02/12/2021,208.8951416,209.8877411,200.5944977,203.489624,203.489624,1523272322,137964,92805,10438473,307845360475720,294081
03/12/2021,203.5683594,207.6363068,182.541748,188.0997162,188.0997162,1805361744,138708,106125,10438473,327853154257600,321359
04/12/2021,188.3485565,189.431015,132.0542908,163.0527039,163.0527039,3667491155,134324,103110,10800292,326402018223190,316726
05/12/2021,162.9572449,165.0178833,149.2733917,156.40979,156.40979,1952282406,125212,103374,11070338,324131813044920,305645
06/12/2021,156.5113525,164.3085632,141.7730408,161.8865204,161.8865204,1959778935,122883,103704,11070338,333454233889620,302341
07/12/2021,161.7837524,165.4556885,158.7060852,162.2928619,162.2928619,1510598217,113145,88036,11123140,326735760568126,295287
08/12/2021,162.0422211,169.3558655,156.8856659,165.223465,165.223465,1705972971,110487,83214,11343535,339762291214965,281512
09/12/2021,164.9592743,166.9373322,151.7953033,151.7953033,151.7953033,1373978010,109659,94301,11343535,320642434798690,303586
10/12/2021,151.7544403,159.7127991,148.2205353,148.5982971,148.5982971,1344733451,115534,81699,11343535,316419838784830,277766
11/12/2021,148.7419586,159.4130096,146.4954681,158.0419159,158.0419159,1207041548,108178,350587,11481948,351254952093660,291368
12/12/2021,157.9253387,162.4850159,153.6103516,159.2039642,159.2039642,870576845,101179,69632,11535381,336536091966230,189295
13/12/2021,159.3544312,160.0882111,143.1669464,144.5359039,144.5359039,1097150357,120719,89398,11535381,346947047502610,236483
14/12/2021,144.6220551,151.6330566,143.4225769,146.0780029,146.0780029,1150775410,132157,97371,11685633,356308429435410,248342
15/12/2021,150.6112976,154.8632202,142.0965576,153.5154114,153.5154114,1356025651,127006,93437,11976938,333759401829920,238800
16/12/2021,153.510849,156.6161041,148.7108307,148.9417267,148.9417267,1001741958,121533,96265,11976938,335853160020550,238660
17/12/2021,148.9803772,150.348465,142.0257263,144.3384094,144.3384094,973529667,119526,94051,11976938,333584750034360,267590
18/12/2021,144.2647858,150.2078857,143.1731873,148.8014069,148.8014069,782184567,118786,88827,11704890,331072043535460,265399
19/12/2021,148.7104797,160.164978,147.8918457,153.0776367,153.0776367,1587190278,114103,92334,11611888,325492824896130,262049
20/12/2021,153.2604828,157.3035736,145.535553,152.6286774,152.6286774,1590290392,119156,95418,11611888,330160301397920,308482
21/12/2021,152.5056152,156.410202,149.4519196,154.9270935,154.9270935,1053723085,120491,95566,11581502,329015245935070,305186
22/12/2021,155.0339813,159.980835,153.3702087,155.4674988,155.4674988,1111879486,128363,154958,11463102,344097227426894,329482
23/12/2021,155.5389404,165.081543,153.5814819,163.4494934,163.4494934,1337153835,123873,88698,11463102,365520412672602,221975
24/12/2021,163.552475,166.6923981,160.6720123,161.4210358,161.4210358,1085980228,119596,89664,11463102,333245423534930,226651
25/12/2021,161.4908295,163.6991577,157.7855988,157.7855988,157.7855988,959492046,100072,66876,12018642,357597351014950,182311
26/12/2021,157.7737122,158.3427734,153.3329773,155.9923401,155.9923401,1248012717,96059,63049,12091795,344727099022100,183063
27/12/2021,155.8849945,161.0807037,154.7336426,155.8812256,155.8812256,1057977478,104429,70373,12091795,365305299359070,209187
28/12/2021,155.9820709,155.9820709,145.1767426,145.8868713,145.8868713,1315031071,99325,70402,12192578,359742243551840,216363
29/12/2021,145.9368134,150.6093445,144.5751953,145.512619,145.512619,1081715291,97678,65060,12310029,352938361542410,190235
30/12/2021,145.5857086,149.8709259,143.2379303,148.2860107,148.2860107,838034968,103246,83996,12310029,341659856119750,225934
31/12/2021,148.2095337,152.2516937,144.5597382,146.51474,146.51474,1051011688,101053,85164,12310029,358629717511800,232126
01/01/2022,146.5368652,150.7519989,146.4569397,150.6974335,150.6974335,691648227,100430,64539,12364417,381829283278320,190219
02/01/2022,150.6853027,152.9360352,148.6631012,151.2554932,151.2554932,680239631,105591,75521,12366797,377483272879960,208344
03/01/2022,151.2633972,151.2633972,146.6741943,148.4615936,148.4615936,755658603,108091,90019,12366797,349950303961840,224060
04/01/2022,148.4677734,151.3320618,146.5630646,146.8122864,146.8122864,789511706,107569,87124,12523103,352521913844620,229359
05/01/2022,146.8112946,149.5452271,132.1007538,136.0891113,136.0891113,1304198400,112428,88449,12654890,350722298786680,229200
06/01/2022,136.0773163,137.7505341,133.3151398,136.5037842,136.5037842,1136595284,111263,78364,12654890,366117005613140,243342
07/01/2022,136.4918671,136.5257721,128.0809021,131.4884491,131.4884491,1364180297,111431,84988,12662884,386427392535170,234976
08/01/2022,131.4948425,134.6291504,126.7475891,130.1374817,130.1374817,1002118315,110572,88884,12763749,358174476126570,239146
09/01/2022,130.1373444,132.4771729,128.8087769,131.2983246,131.2983246,710682825,101070,87995,12763749,340752079959570,241326
10/01/2022,131.3038788,131.5153198,122.628685,126.8338242,126.8338242,1097888042,110501,100064,12763749,327046442060510,268814
11/01/2022,126.8260498,133.2066803,126.28759,131.5449829,131.5449829,834900749,110741,89658,12471230,344109155921280,278038
12/01/2022,131.5546875,141.7401276,131.2728119,141.7371979,141.7371979,881585292,110462,87414,11887716,349214889074690,285180
13/01/2022,141.7368622,142.0492401,135.3616943,136.6365204,136.6365204,886433982,109457,85130,11887716,349929985387480,284437
14/01/2022,136.6469269,146.0211945,136.3630219,144.7249146,144.7249146,1204657825,113780,101992,11887716,367154262335000,273215
15/01/2022,144.7202454,149.9214478,144.4579468,147.9374084,147.9374084,1001838786,105324,82033,12258966,352840158741420,284241
16/01/2022,147.9322662,148.7802887,144.2544708,146.5332031,146.5332031,756580688,92158,65289,12284310,350892698436940,255899
17/01/2022,146.5348358,153.1428833,145.1701813,151.6672668,151.6672668,1608309071,108117,89166,12284310,377668153964900,304205
18/01/2022,151.6539001,152.9021301,139.5191498,141.8907623,141.8907623,1278790664,107947,92127,12615147,383461716443820,290854
19/01/2022,141.8882599,142.826355,133.7379761,136.9167023,136.9167023,926249070,106037,87770,12890496,351138234270250,296163
20/01/2022,136.8967743,142.531723,130.3611908,130.3650055,130.3650055,706911161,113611,95103,12890496,365777531149060,298980
21/01/2022,130.3922882,130.824646,112.4258804,114.3918686,114.3918686,1680709016,112121,87935,12890496,369478791202820,285881
22/01/2022,114.4232407,116.6790924,99.76100922,108.4284973,108.4284973,2098519931,112181,85265,12391253,346354976491640,279933
23/01/2022,108.4621964,112.394455,106.5994186,112.0895081,112.0895081,1135598050,99952,80830,12375149,360822016478590,292177
24/01/2022,112.1008148,112.1946716,98.66522217,109.5915985,109.5915985,1645918728,100243,94719,12375149,354940981348740,285321
25/01/2022,109.5924759,109.6823425,106.3394241,108.0663757,108.0663757,909091096,102720,106179,12491935,371930389346500,335607
26/01/2022,108.0623016,115.7830048,105.8499832,107.2821808,107.2821808,1064088735,104845,101432,12608308,358954447336620,337891
27/01/2022,107.2613602,109.4689865,103.7843933,106.9535141,106.9535141,825647673,105319,85368,12608308,390852975430700,345356
28/01/2022,106.9274826,109.839325,105.8187332,109.4327316,109.4327316,683706404,112983,92757,12690628,392322224790760,349571
29/01/2022,109.4311981,111.8540649,108.3124847,110.8236771,110.8236771,592402655,107576,94361,13134099,383888928491550,353433
30/01/2022,110.8300247,112.0427246,107.720047,108.7998581,108.7998581,537737428,102325,84849,13134099,376697329507860,278305
31/01/2022,108.7991714,110.9894028,105.0200729,109.5876999,109.5876999,691404381,106192,97244,13134099,392891275046800,360630
01/02/2022,109.5894394,116.3658218,108.6644135,115.4020004,115.4020004,824048434,112133,98812,13366838,397674036838250,373761
02/02/2022,115.4045029,115.8822632,108.4369965,108.5560226,108.5560226,743395485,115853,108382,13448162,384065456440740,417285
03/02/2022,108.5346527,110.2870026,106.4179688,110.2870026,110.2870026,683428425,115616,107942,13448162,380554100882820,386697
04/02/2022,110.2910995,120.9222107,109.0049896,120.9180374,120.9180374,953726676,120014,143014,13468511,395009885712570,339098
05/02/2022,120.9232941,123.3948822,119.2457047,121.9167404,121.9167404,736360985,117073,212038,13538409,365571156062970,236559
06/02/2022,121.9193497,127.4455032,121.4271545,127.4455032,127.4455032,782675364,109902,231843,13538409,384071145060780,218886
07/02/2022,127.4446564,139.2433929,125.5607071,137.1073914,137.1073914,1131143500,121602,86719,13538409,391693980971800,217865
08/02/2022,137.142395,142.3538666,130.9980774,133.9912415,133.9912415,1373203815,120559,90407,13368959,401051758511580,229013
09/02/2022,133.9621735,140.785202,132.8143311,140.1716003,140.1716003,1036393461,118060,92863,13301414,417647472469160,382867
10/02/2022,140.1739044,143.2328949,135.0883942,135.0883942,135.0883942,1276403767,117942,127377,13301414,394944835566240,306136
11/02/2022,135.0928497,135.0928497,125.3702469,126.0311584,126.0311584,1080587719,118398,211164,13381142,367261293957520,237306
12/02/2022,126.0129089,127.5803452,122.2037506,126.6836777,126.6836777,832593853,113738,209530,13586759,384598032391810,318009
13/02/2022,126.6707764,128.6428986,124.2199478,126.204216,126.204216,688706404,109368,323059,13586759,387722488430260,256515
14/02/2022,126.1347885,126.637764,122.2435989,124.8000565,124.8000565,712457600,117179,97711,13586759,393122120011480,379330
15/02/2022,124.7927933,132.111908,124.2380219,131.762619,131.762619,783234535,120807,110683,13572310,381221486986370,341804
16/02/2022,131.7605286,131.7674408,126.0210266,128.1608429,128.1608429,715637001,119591,108070,13568148,369145390906560,389545
17/02/2022,128.10466,128.7314148,115.7144547,116.3024139,116.3024139,938120691,117592,94397,13568148,359778656934040,247910
18/02/2022,116.3330841,121.5430679,114.9232178,115.1970901,115.1970901,1205742846,123107,235188,13504169,396345155456790,357910
19/02/2022,115.1939774,116.9888687,113.6729584,115.7090073,115.7090073,686244892,116533,381783,13219690,410979516845820,254099
20/02/2022,115.7078247,115.7078247,109.1481781,110.8320389,110.8320389,736479992,114358,142584,13219690,420299404671990,234967
21/02/2022,110.8351669,114.312294,103.3795929,103.4504929,103.4504929,980192105,118662,89096,13219690,388848942239160,221640
22/02/2022,103.4308243,107.6064987,101.2715225,107.5227966,107.5227966,902125484,115686,91303,13811155,389081202993330,231856
23/02/2022,107.5187531,110.8107758,105.7900925,105.96595,105.96595,740588315,113843,86573,13914134,363322390912890,204087
24/02/2022,105.9416504,106.2059402,92.61260986,104.2304916,104.2304916,1676181000,123132,91823,13914134,395660797203350,235926
25/02/2022,104.2349167,110.3359299,102.0558014,109.2663116,109.2663116,903266080,127065,104884,13805801,383437744678490,231001
26/02/2022,109.2640533,113.2392578,107.2055359,108.24366,108.24366,773091210,116603,86254,13307692,364701784535580,213627
27/02/2022,108.2371445,109.8751755,102.353508,103.1055984,103.1055984,706861756,112076,78665,13307692,392819390563070,216926
28/02/2022,103.1004257,113.4745789,102.2274246,113.4745789,113.4745789,930577763,126124,91181,13307692,395042415132020,224799
01/03/2022,113.4760818,115.579834,110.7309952,112.5440445,112.5440445,951568702,129271,105217,13422970,400744296751340,284387
02/03/2022,112.5402985,114.2437592,109.6725159,110.3513565,110.3513565,838169853,121683,89681,13464961,411655065311500,227025
03/03/2022,110.3563538,112.5037155,108.9623489,111.3521194,111.3521194,905649306,125776,84830,13464961,384890314050950,220937
04/03/2022,111.4128342,112.3562317,100.2073212,101.3917999,101.3917999,930473366,126172,90064,13629339,406365249769000,231277
05/03/2022,101.4084015,105.3514099,100.2180786,104.9771881,104.9771881,548783174,124096,87990,13934060,417391503777360,219346
06/03/2022,104.9806213,105.6090851,101.5456161,101.5939178,101.5939178,563304861,116453,80108,13934060,389932240158820,216727
07/03/2022,101.5958786,103.6620407,97.23695374,98.8692627,98.8692627,756482342,118639,90018,13934060,418163654321230,214734
08/03/2022,98.86157227,102.1603317,98.49970245,100.6176453,100.6176453,699527175,122986,85210,13872519,383783125229520,229922
09/03/2022,100.6216965,109.0458603,100.6216965,106.9420929,106.9420929,812074655,117712,89738,13861858,411381641631210,230805
10/03/2022,106.9341965,106.9722748,100.6696548,102.6555099,102.6555099,814685365,113886,73408,13861858,382070296468658,213698
11/03/2022,102.6494827,106.5665741,100.5038147,104.9653549,104.9653549,764305866,115379,72505,13913790,411311571419230,215704
12/03/2022,104.9647598,107.7663727,104.8072815,105.8323975,105.8323975,536251476,115365,76001,13999170,438931773729600,218074
13/03/2022,105.8122711,107.201889,101.9041748,102.1147995,102.1147995,535011513,111742,72086,13999170,409162782397540,205233
14/03/2022,102.1112137,105.7766724,101.5016251,105.6736526,105.6736526,743010065,116737,75996,14145251,456737870303340,223031
15/03/2022,105.665863,108.4342346,102.7697754,106.9885712,106.9885712,713675630,124215,141118,15203402,457952620218200,293343
16/03/2022,106.9764938,111.3653946,106.0088577,111.3591919,111.3591919,977477844,120577,85271,15203402,423144370722170,226568
17/03/2022,111.3509598,111.4287033,108.8695297,110.3102341,110.3102341,616556664,115537,77741,15203402,424849429929240,221746
18/03/2022,110.3034439,112.7897644,108.4808502,112.1158676,112.1158676,644181133,117308,79318,14972120,425457225293440,238591
19/03/2022,112.0879135,116.3732681,111.79776,116.3732681,116.3732681,741516370,117090,80987,14808410,421676072456410,241791
20/03/2022,116.356514,117.7600021,111.9308777,114.8291397,114.8291397,859708742,103773,72478,14808410,435020144094910,231620
21/03/2022,114.8343048,116.628212,113.7423019,116.1587296,116.1587296,833192537,120591,78374,14828810,425099188492230,232445
22/03/2022,116.1501846,123.144989,115.7665558,122.9279633,122.9279633,1124098345,110910,78055,15042410,435513811785620,252145
23/03/2022,122.9225159,124.093071,119.0969391,122.4754181,122.4754181,872780593,105505,72153,15042410,434318825819680,233431
24/03/2022,122.4680634,127.29319,120.8521194,126.5812759,126.5812759,1007870447,107930,75654,15042410,447671700730440,228962
25/03/2022,126.5825195,127.094101,122.3769608,124.0673676,124.0673676,822120492,107471,71410,15203406,459662393312480,226069
26/03/2022,124.0710678,125.360939,122.2873917,124.8813324,124.8813324,560151992,97867,70740,15289874,441763369982040,213938
27/03/2022,124.8892746,129.3974762,123.6755447,129.3974762,129.3974762,740569100,98592,71551,15289874,444763641440840,215255
28/03/2022,129.4006348,132.4124756,127.8527451,127.9386139,127.9386139,943699101,110093,77311,15332475,439787517408580,234355
29/03/2022,127.9114838,131.7860413,127.7294235,130.0612335,130.0612335,837905297,118027,79956,15488679,462909115573610,247665
30/03/2022,130.0547333,133.9067841,127.1026154,131.169342,131.169342,928949835,122498,88762,15488679,453972784284470,230892
31/03/2022,131.1663666,132.7764282,122.5227127,123.716011,123.716011,1352615724,114317,80243,15488679,444332755273770,235068
01/04/2022,123.7316971,125.9663315,120.1248322,124.8831787,124.8831787,854575075,118465,77543,15677236,466503103490010,218833
02/04/2022,124.8823776,128.0952911,124.4691772,124.9234848,124.9234848,761262628,115990,66818,15734492,452906899930800,201667
03/04/2022,124.9018097,129.3058319,124.2185364,128.9462128,128.9462128,676091829,108343,60665,15734492,509083638338210,194419
04/04/2022,128.9070892,128.9070892,122.1119614,124.861702,124.861702,849319392,115027,73348,16287320,508188055309000,209587
05/04/2022,124.8599091,127.0733032,123.1957321,123.2131729,123.2131729,662578353,128109,81083,16928848,482255592674020,224917
06/04/2022,123.2000351,123.2489471,112.4613342,112.4613342,112.4613342,1017954203,126216,88232,16928848,462838838170820,220523
07/04/2022,112.4710464,114.8778305,111.4658051,114.2301941,114.2301941,635873842,119806,78135,16928848,460808939994700,208313
08/04/2022,114.2380447,115.0816193,110.6183548,110.8820648,110.8820648,747638227,126683,87082,16395056,475413498424040,219954
09/04/2022,110.8782578,112.7896423,110.5712204,112.7772751,112.7772751,519806313,116168,71703,16316369,473873206210490,212025
10/04/2022,112.7783585,114.3692703,111.1737747,111.1737747,111.1737747,510044015,109892,74382,16316369,482707870792230,206460
11/04/2022,111.1531448,111.1531448,102.5976868,102.6073914,102.6073914,807193871,116051,83945,16452867,480223785225770,233453
12/04/2022,102.6437302,105.6721878,102.2517395,104.8284149,104.8284149,638546461,136351,90871,16626013,484523333248890,242670
13/04/2022,104.8246002,110.6685867,104.2449265,110.4824524,110.4824524,806829114,131892,84822,16626013,455907438391360,229089
14/04/2022,110.4794998,112.1144791,106.390358,107.4110413,107.4110413,736401323,113646,75612,16626013,514771671851180,220479
15/04/2022,107.4142227,112.6255035,107.3966599,111.1093445,111.1093445,802528770,121456,82721,16761166,468715923753070,223566
