Time,BTC daily transaction volume on the chain,Price
2016-08-28,986250.81521184,573.91186523
2016-08-29,1245436.22537472,574.10675049
2016-08-30,1366382.97027144,577.503479
2016-08-31,1248746.67958004,575.472229
2016-09-01,1437133.28156669,572.3034668
2016-09-02,1012319.0071183,575.53662109
2016-09-03,1109068.93066483,598.21160889
2016-09-04,982714.22851758,608.63354492
2016-09-05,996602.90163769,606.59008789
2016-09-06,1541275.24235658,610.43572998
2016-09-07,1172047.62831689,614.54418945
2016-09-08,1067435.86513643,626.31561279
2016-09-09,1388954.80921322,622.86132813
2016-09-10,1000569.15091735,623.50897217
2016-09-11,890645.96745197,606.71893311
2016-09-12,1361110.1126461,608.24291992
2016-09-13,1047658.07075531,609.2411499
2016-09-14,1298794.37806077,610.68389893
2016-09-15,1150959.03153202,607.15533447
2016-09-16,1328323.4835028,606.9730835
2016-09-17,869999.38321705,605.98400879
2016-09-18,854316.20099714,609.87353516
2016-09-19,1059071.73949174,609.22735596
2016-09-20,1401193.04665257,608.31225586
2016-09-21,1597031.256736,597.14941406
2016-09-22,1174963.70452623,596.2979126
2016-09-23,1706547.85358763,602.84216309
2016-09-24,1162760.08076192,602.62548828
2016-09-25,941727.68513554,600.82617188
2016-09-26,1623188.54094012,608.04296875
2016-09-27,1655864.6597299199,606.16595459
2016-09-28,1706885.70774002,604.72790527
2016-09-29,1777259.32076613,605.69299316
2016-09-30,1568167.28522632,609.73461914
2016-10-01,1544919.0281929001,613.98260498
2016-10-02,1007019.2725297799,610.89196777
2016-10-03,1506778.10942605,612.13330078
2016-10-04,1332686.60836975,610.20385742
2016-10-05,1841219.96769369,612.5111084
2016-10-06,1731145.31800665,613.02062988
2016-10-07,1833787.43774029,617.12084961
2016-10-08,1710514.85003426,619.10760498
2016-10-09,1751109.94434072,616.75183105
2016-10-10,2719564.81257955,618.99401855
2016-10-11,2148191.18439296,641.0715332
2016-10-12,2227710.6115076,636.19219971
2016-10-13,1582694.38941588,636.7855835
2016-10-14,1292536.55211858,640.37786865
2016-10-15,2664641.68134285,638.64642334
2016-10-16,2621266.7002098,641.63092041
2016-10-17,1536250.54275352,639.19299316
2016-10-18,2101066.85163625,637.95953369
2016-10-19,1925094.20558843,630.52032471
2016-10-20,1488852.78707045,630.85668945
2016-10-21,2933176.45223925,632.82763672
2016-10-22,1575456.15104041,657.29370117
2016-10-23,838129.30242946,657.07110596
2016-10-24,3583148.23576404,653.76068115
2016-10-25,2980605.52673101,657.58831787
2016-10-26,1634352.33283146,678.3036499
2016-10-27,3275548.33224383,688.31329346
2016-10-28,1656019.02357269,689.65118408
2016-10-29,1162832.34246142,714.47875977
2016-10-30,1321325.3250466401,701.86376953
2016-10-31,1303406.2117807,700.97241211
2016-11-01,1491021.54202438,729.79266357
2016-11-02,3291549.83006503,740.82867432
2016-11-03,5590003.93441756,688.70037842
2016-11-04,5972859.9125462,703.23510742
2016-11-05,5495011.81262655,703.41772461
2016-11-06,5499929.43047289,711.52160645
2016-11-07,4331032.94350761,703.13128662
2016-11-08,3454747.7362615,709.84790039
2016-11-09,2523227.12328616,723.27349854
2016-11-10,1799690.09831183,715.53369141
2016-11-11,1208634.96315916,716.41137695
2016-11-12,896157.35133939,705.05426025
2016-11-13,860267.26435724,702.03082275
2016-11-14,1098878.66053505,705.02148438
2016-11-15,1269563.06645106,711.16656494
2016-11-16,1736442.57351011,744.19750977
2016-11-17,1355399.33296214,740.97698975
2016-11-18,1206260.4001302,751.58514404
2016-11-19,1047212.12008561,751.61639404
2016-11-20,884443.27917832,731.02618408
2016-11-21,1291394.46386236,739.24761963
2016-11-22,1204642.62512487,751.34680176
2016-11-23,1534590.98457584,744.59448242
2016-11-24,1387307.0809454,740.28942871
2016-11-25,1547847.63304672,741.64892578
2016-11-26,1005360.99501088,735.38220215
2016-11-27,779235.0266779,732.034729
2016-11-28,1022170.5323131001,735.81268311
2016-11-29,1176909.23531409,735.60437012
2016-11-30,1136813.94154731,745.6907959
2016-12-01,1299918.15969936,756.77429199
2016-12-02,1425293.58848504,777.94378662
2016-12-03,1116606.13457284,771.15533447
2016-12-04,787208.01675801,773.87231445
2016-12-05,1313133.16579861,758.70037842
2016-12-06,1367900.08701805,764.22442627
2016-12-07,1319365.3444984,768.13220215
2016-12-08,1229844.80765857,770.80957031
2016-12-09,1276446.21688181,772.79431152
2016-12-10,922450.65866995,774.64971924
2016-12-11,909632.38053021,769.73083496
2016-12-12,1138795.74972836,780.0871582
2016-12-13,1201245.36202134,780.55560303
2016-12-14,1454146.39796022,781.48095703
2016-12-15,1793272.42662694,778.08758545
2016-12-16,1586150.20665589,784.90661621
2016-12-17,1197818.78094819,790.82891846
2016-12-18,1058021.48218635,790.53027344
2016-12-19,1148052.25740747,792.7144165
2016-12-20,1433363.06061379,800.8762207
2016-12-21,2296695.85092163,834.28137207
2016-12-22,1830165.1093017,864.54046631
2016-12-23,1715983.9790004,921.98419189
2016-12-24,1443164.0665489,898.82244873
2016-12-25,880487.50118426,896.18328857
2016-12-26,1034013.1688775,907.61047363
2016-12-27,1259036.7813989199,933.19818115
2016-12-28,1247689.22688896,975.92144775
2016-12-29,1299593.356318,973.49743652
2016-12-30,1631675.9491055,961.23809814
2016-12-31,1152812.12821233,963.74310303
2017-01-01,748487.61711436,998.32543945
2017-01-02,1139744.35347065,1021.75299072
2017-01-03,1478219.56731427,1043.83911133
2017-01-04,1605172.08774917,1154.72814941
2017-01-05,2147727.20450555,1013.37927246
2017-01-06,1938373.43012151,903.48736572
2017-01-07,1511122.84479269,908.58544922
2017-01-08,917417.42752694,911.19891357
2017-01-09,1293861.18657458,902.82757568
2017-01-10,1461511.60298526,907.67907715
2017-01-11,2817549.40149737,777.75708008
2017-01-12,2534819.90505106,804.8338623
2017-01-13,1819781.47799043,823.98406982
2017-01-14,1044226.09594118,818.41174316
2017-01-15,900004.70405879,821.79815674
2017-01-16,1193387.56864862,831.53424072
2017-01-17,1351334.3288229,907.93780518
2017-01-18,1411041.31298028,886.61773682
2017-01-19,1209157.01385063,899.07281494
2017-01-20,1173533.00274432,895.02642822
2017-01-21,971764.98763088,921.78863525
2017-01-22,757510.28300887,924.67272949
2017-01-23,1087673.52036408,921.01171875
2017-01-24,1177111.31281847,892.68731689
2017-01-25,1376507.8879788,901.54248047
2017-01-26,1068129.38177304,917.58599854
2017-01-27,947480.4857221299,919.75048828
2017-01-28,759498.58427426,921.59020996
2017-01-29,690096.27659582,919.49627686
2017-01-30,937199.16231841,920.38244629
2017-01-31,1109481.62407844,970.40252686
2017-02-01,1287723.9592550101,989.02307129
2017-02-02,1283539.92341542,1011.79541016
2017-02-03,1767643.35572885,1029.90783691
2017-02-04,1380544.50977076,1042.90136719
2017-02-05,998780.99940902,1027.34020996
2017-02-06,1058171.89185398,1038.14550781
2017-02-07,1330766.35421931,1061.34973145
2017-02-08,1300875.1786208,1063.06994629
2017-02-09,1361172.95083457,994.38256836
2017-02-10,1288401.84106115,988.67437744
2017-02-11,770739.86543199,1004.45013428
2017-02-12,665419.10477064,999.18066406
2017-02-13,928916.03431671,990.64208984
2017-02-14,1090339.41468086,1004.5489502
2017-02-15,1063959.79605973,1007.47674561
2017-02-16,1018311.09532616,1027.44470215
2017-02-17,1196154.10998637,1046.20800781
2017-02-18,1052587.87881202,1054.41748047
2017-02-19,1007236.9660786,1047.8704834
2017-02-20,969796.9540484,1079.98486328
2017-02-21,1059084.31040979,1115.29602051
2017-02-22,1112549.32711714,1117.44287109
2017-02-23,1332759.42062588,1166.71826172
2017-02-24,1330312.67939913,1173.68481445
2017-02-25,1005996.7031811799,1143.84265137
2017-02-26,750033.74691846,1165.20178223
2017-02-27,924600.35452791,1179.96582031
2017-02-28,1282308.12982331,1179.97412109
2017-03-01,1137901.40428645,1222.49987793
2017-03-02,1545195.16550251,1251.00708008
2017-03-03,1716354.51786737,1274.98571777
2017-03-04,1290912.00416833,1255.14941406
2017-03-05,994674.4024389801,1267.11999512
2017-03-06,1098876.84764157,1272.83154297
2017-03-07,1406125.743911,1223.54382324
2017-03-08,1520373.47849467,1149.99987793
2017-03-09,1210534.94334409,1188.48913574
2017-03-10,1227615.6300941901,1116.71862793
2017-03-11,1412765.8701824,1175.8338623
2017-03-12,935460.1445739301,1221.37902832
2017-03-13,1221419.6250748,1231.92260742
2017-03-14,1786260.67127006,1239.99987793
2017-03-15,1472032.97027869,1249.61169434
2017-03-16,2101596.81815113,1187.80554199
2017-03-17,2111577.0626661,1100.22802734
2017-03-18,1651267.8144845,973.81756592
2017-03-19,1410641.22471005,1036.73693848
2017-03-20,1345039.02203127,1054.22888184
2017-03-21,1636739.97016594,1120.53564453
2017-03-22,1743913.5635490501,1049.14355469
2017-03-23,1924670.5324794399,1038.59069824
2017-03-24,1587873.53475031,937.51977539
2017-03-25,4306911.95080076,972.7791748
2017-03-26,1165715.4090217,966.72509766
2017-03-27,1526340.60547594,1045.77441406
2017-03-28,1558172.73483825,1047.14660645
2017-03-29,1434284.54654552,1039.96618652
2017-03-30,1381986.90284414,1026.43395996
2017-03-31,1795693.8131943601,1071.78686523
2017-04-01,1476623.32420232,1080.50402832
2017-04-02,929974.17869149,1102.1739502
2017-04-03,1543223.2315068801,1143.8145752
2017-04-04,1626389.80614675,1133.24780273
2017-04-05,1399198.78042171,1124.78027344
2017-04-06,1470526.19990011,1182.6817627
2017-04-07,1384529.28707557,1176.89929199
2017-04-08,1008958.49681461,1175.95043945
2017-04-09,894578.11135901,1187.87109375
2017-04-10,1178539.30818842,1187.12646484
2017-04-11,1359416.08825669,1205.00561523
2017-04-12,1502569.84965824,1200.36828613
2017-04-13,1527305.43280684,1169.28283691
2017-04-14,1553049.92182667,1167.54150391
2017-04-15,1192083.0705356,1172.51879883
2017-04-16,1018769.84864302,1182.93823242
2017-04-17,1254212.14713006,1193.90930176
2017-04-18,1675010.6497913501,1211.66955566
2017-04-19,1352577.00741719,1210.29455566
2017-04-20,1361398.9771308699,1229.08166504
2017-04-21,1604554.95099908,1222.05395508
2017-04-22,1069440.16161778,1231.70715332
2017-04-23,1023588.38165682,1207.20983887
2017-04-24,1364623.3613913,1250.14819336
2017-04-25,1867784.28433699,1265.48791504
2017-04-26,2058183.29843679,1281.08117676
2017-04-27,1795924.1843274601,1317.7286377
2017-04-28,1752196.1471692,1316.48254395
2017-04-29,1430880.4728643901,1321.78857422
2017-04-30,1001310.69630946,1347.89331055
2017-05-01,1324192.90881303,1421.60253906
2017-05-02,1599754.18696639,1452.8236084
2017-05-03,1483027.85905016,1490.08544922
2017-05-04,1853406.15686401,1537.66906738
2017-05-05,2028805.36236242,1555.44836426
2017-05-06,1692794.25520105,1578.80090332
2017-05-07,1265663.48720094,1596.71105957
2017-05-08,1937304.72068319,1723.35180664
2017-05-09,1957370.17873222,1755.36132813
2017-05-10,1979620.56118749,1787.1282959
2017-05-11,1801415.23187837,1848.57006836
2017-05-12,1749676.14355173,1724.2376709
2017-05-13,1424771.07521584,1804.90881348
2017-05-14,1138903.86618239,1808.91186523
2017-05-15,1660143.18047804,1738.43151855
2017-05-16,1776183.82794498,1734.44665527
2017-05-17,2214970.37752708,1839.08508301
2017-05-18,1877658.49673763,1888.64880371
2017-05-19,1734464.64692902,1987.71289063
2017-05-20,1738800.31474978,2084.73022461
2017-05-21,1243652.79391602,2041.19750977
2017-05-22,1667433.60661112,2173.39819336
2017-05-23,2071659.55889614,2320.41577148
2017-05-24,2002106.34151869,2443.64208984
2017-05-25,2534887.36772414,2304.97851563
2017-05-26,2159053.94837369,2202.41650391
2017-05-27,1721968.49555153,2038.87280273
2017-05-28,1442801.78486488,2155.80053711
2017-05-29,1716523.50398141,2255.60913086
2017-05-30,2096519.62596067,2175.46655273
2017-05-31,2117891.53464633,2286.41235352
2017-06-01,2868928.21732624,2407.88305664
2017-06-02,2476346.76855624,2488.54907227
2017-06-03,2227181.68699511,2515.35253906
2017-06-04,1913900.00899764,2511.8059082
2017-06-05,2154158.36612857,2686.80761719
2017-06-06,2108902.82985804,2863.19824219
2017-06-07,2042015.83974075,2732.15698242
2017-06-08,1946110.29661115,2805.62255859
2017-06-09,1981445.26555498,2823.80566406
2017-06-10,1899921.06440544,2947.71337891
2017-06-11,1664429.61665873,2958.11132813
2017-06-12,2031757.19893376,2659.62963867
2017-06-13,2449395.69013811,2717.01953125
2017-06-14,2259789.7251147,2506.37402344
2017-06-15,2466456.98237127,2464.57763672
2017-06-16,2517276.09066514,2518.56396484
2017-06-17,1667648.10723687,2655.87744141
2017-06-18,1491907.65197891,2548.29174805
2017-06-19,2109381.70289341,2589.60375977
2017-06-20,2356312.06791088,2721.79223633
2017-06-21,2308570.78754769,2689.09570313
2017-06-22,2070957.6552395101,2705.40869141
2017-06-23,1997899.3013498,2744.9128418
2017-06-24,1638388.88068812,2608.72070313
2017-06-25,1376450.81703995,2589.40844727
2017-06-26,2152663.57600111,2478.44580078
2017-06-27,2151993.49181059,2552.44921875
2017-06-28,2077638.51242649,2574.79296875
2017-06-29,2589877.21034238,2539.32080078
2017-06-30,1971635.4543262299,2480.84301758
2017-07-01,1476152.36716661,2434.54638672
2017-07-02,1250480.94482808,2506.47460938
2017-07-03,1717295.91815465,2564.05712891
2017-07-04,1718621.82199022,2601.63671875
2017-07-05,1677978.01437605,2601.9934082
2017-07-06,1863615.83293238,2608.55859375
2017-07-07,1730582.44612194,2518.6628418
2017-07-08,1385558.02418279,2571.33569336
2017-07-09,1298730.08022164,2518.44165039
2017-07-10,1854402.69374229,2372.5559082
2017-07-11,2188922.86333413,2337.78515625
2017-07-12,1602624.07581349,2398.8449707
2017-07-13,1654205.31988439,2357.90405273
2017-07-14,1809787.48783199,2233.33911133
2017-07-15,1656187.80277036,1998.85876465
2017-07-16,1331502.18213616,1929.82226563
2017-07-17,1481274.73305375,2228.40991211
2017-07-18,2296952.62389272,2318.88305664
2017-07-19,1919452.61557074,2273.42797852
2017-07-20,1764795.96784016,2817.60449219
2017-07-21,1881986.39793713,2667.75854492
2017-07-22,1292597.12394176,2810.12426758
2017-07-23,1271832.78671452,2730.40136719
2017-07-24,1474680.33668157,2754.86230469
2017-07-25,5032666.72198355,2576.48461914
2017-07-26,4876809.0894504,2529.44824219
2017-07-27,1942367.09482624,2671.78369141
2017-07-28,2371616.79452915,2807.02416992
2017-07-29,4264366.92978382,2726.44946289
2017-07-30,7325380.36987931,2757.1809082
2017-07-31,3329338.57919937,2875.33837891
2017-08-01,2276830.19301051,2718.26220703
2017-08-02,2372988.70172068,2710.67089844
2017-08-03,1610652.96135378,2804.73339844
2017-08-04,1482438.62524447,2895.88549805
2017-08-05,1369122.69082626,3252.90649414
2017-08-06,1144509.44397478,3213.94067383
2017-08-07,1389342.5572674,3378.93798828
2017-08-08,2326963.20052872,3419.93847656
2017-08-09,1766351.9777318,3342.47119141
2017-08-10,1770611.05321052,3381.28295898
2017-08-11,2991048.63174557,3650.62231445
2017-08-12,1865319.10873077,3884.70629883
2017-08-13,1995153.55640581,4073.26489258
2017-08-14,2046077.36920973,4325.12988281
2017-08-15,2212460.3381616,4181.93017578
2017-08-16,1999059.90580867,4376.62841797
2017-08-17,2523781.88953277,4331.69433594
2017-08-18,1927233.56115844,4160.61865234
2017-08-19,2162232.54595317,4193.70410156
2017-08-20,1782016.12024523,4087.65576172
2017-08-21,1780362.21740815,4001.74487305
2017-08-22,1619316.48921506,4100.52148438
2017-08-23,2138583.98383824,4151.51953125
2017-08-24,1328221.9543062,4334.68457031
2017-08-25,1268266.36536361,4371.60302734
2017-08-26,1283558.05350789,4352.40380859
2017-08-27,1021465.42992188,4382.875
2017-08-28,1387312.72730007,4382.66113281
2017-08-29,1551912.9962041401,4579.02001953
2017-08-30,1412971.03734399,4565.30371094
2017-08-31,1268961.26706179,4703.39257813
2017-09-01,1383599.16058623,4892.00878906
2017-09-02,1207649.29642538,4578.76953125
2017-09-03,1116017.31954714,4582.96191406
2017-09-04,1668918.78237659,4236.30908203
2017-09-05,5644373.795936691,4376.53076172
2017-09-06,2411275.11856735,4597.12304688
2017-09-07,1954037.84249079,4599.87792969
2017-09-08,1727328.74667748,4228.74755859
2017-09-09,1786391.3135392,4226.05517578
2017-09-10,1315024.88327056,4122.93701172
2017-09-11,2115483.87905103,4161.2734375
2017-09-12,1964921.93570572,4130.81347656
2017-09-13,2295644.94587928,3882.59228516
2017-09-14,2307288.80708374,3154.94897461
2017-09-15,2542941.4843374197,3637.51611328
2017-09-16,2634010.3112487597,3625.0378418
2017-09-17,1460704.52319858,3582.88183594
2017-09-18,1724681.50921785,4065.2043457
2017-09-19,1792627.56516678,3924.97460938
2017-09-20,1626279.87684327,3905.94897461
2017-09-21,1634195.90285607,3631.04101563
2017-09-22,1519904.30653894,3630.69946289
2017-09-23,1344606.5815321798,3792.39770508
2017-09-24,1008076.08681927,3682.84472656
2017-09-25,1413416.40487134,3926.06811523
2017-09-26,1796634.28683324,3892.34716797
2017-09-27,1780000.78712096,4200.671875
2017-09-28,1887933.80909553,4174.72753906
2017-09-29,1772071.58314976,4163.07128906
2017-09-30,1431815.23673424,4338.71240234
2017-10-01,1284541.71625953,4403.73876953
2017-10-02,1513343.02245529,4409.32470703
2017-10-03,1331956.39787587,4317.47949219
2017-10-04,1110507.0865497,4229.35546875
2017-10-05,1302258.29245583,4328.41308594
2017-10-06,1222839.39349435,4370.80566406
2017-10-07,976134.43607403,4426.89355469
2017-10-08,893295.78724629,4610.47851563
2017-10-09,2016705.72875649,4772.02197266
2017-10-10,1881471.86389739,4781.99462891
2017-10-11,1637622.03500734,4826.47607422
2017-10-12,1642116.97299203,5446.90625
2017-10-13,1544463.61173807,5647.21044922
2017-10-14,1430239.40580459,5831.78955078
2017-10-15,1193234.87193663,5678.18603516
2017-10-16,1371055.68061803,5725.59472656
2017-10-17,2709269.67880957,5605.50830078
2017-10-18,1903053.7093654699,5590.69384766
2017-10-19,1759028.9199138,5708.52148438
2017-10-20,1476301.32637589,6011.45166016
2017-10-21,1580783.1860682,6031.59570313
2017-10-22,1198602.98699681,6008.42236328
2017-10-23,2009135.10635223,5930.31835938
2017-10-24,2360935.9563439,5526.63964844
2017-10-25,1609082.8794586,5750.80419922
2017-10-26,1606541.25810969,5904.82568359
2017-10-27,1626611.3061787,5780.90332031
2017-10-28,1299454.7168347,5753.09082031
2017-10-29,1324808.57182823,6153.85351563
2017-10-30,1711077.78221799,6130.52880859
2017-10-31,1575325.04017477,6468.40429688
2017-11-01,1839958.05802143,6767.31494141
2017-11-02,1965222.02543266,7078.5
2017-11-03,1611185.09927239,7207.76074219
2017-11-04,1308126.05281041,7379.94775391
2017-11-05,1035542.5829531,7407.40527344
2017-11-06,1407361.08484961,7022.75683594
2017-11-07,1678611.4844831899,7144.37939453
2017-11-08,1910904.78707925,7459.69482422
2017-11-09,1960703.01860312,7143.58056641
2017-11-10,1970605.82711277,6618.13964844
2017-11-11,1754424.36102834,6357.60205078
2017-11-12,1201826.6532878,5950.07275391
2017-11-13,3856182.67321187,6559.49121094
2017-11-14,3819307.0382225,6635.74853516
2017-11-15,2555595.26874904,7315.54003906
2017-11-16,3838529.59856951,7871.69238281
2017-11-17,3648257.45612164,7708.99462891
2017-11-18,2698296.52471144,7790.15234375
2017-11-19,2621739.28079319,8036.4921875
2017-11-20,3029641.30616217,8200.64160156
2017-11-21,2942825.96522917,8071.2578125
2017-11-22,2643680.62121343,8253.55273438
2017-11-23,2555190.09310349,8038.7734375
2017-11-24,2370824.03120742,8253.68652344
2017-11-25,2469420.60658115,8790.91796875
2017-11-26,1645926.69445424,9330.5546875
2017-11-27,1907170.0150893899,9818.34863281
2017-11-28,2141172.04116451,10058.77832031
2017-11-29,2930012.29292966,9888.61328125
2017-11-30,2380430.85312615,10233.57910156
2017-12-01,2061419.56838421,10975.578125
2017-12-02,1813981.15507196,11074.56347656
2017-12-03,1591009.80155975,11323.22460938
2017-12-04,2076938.26897079,11657.18066406
2017-12-05,2422162.97467326,11916.74511719
2017-12-06,2489366.26347218,14291.52539063
2017-12-07,2779212.32614819,17899.65039063
2017-12-08,2252549.99815457,16569.42578125
2017-12-09,2420869.50382201,15178.22265625
2017-12-10,1898733.23980186,15455.44042969
2017-12-11,1961695.07508562,16936.76171875
2017-12-12,2706532.47444723,17415.37890625
2017-12-13,2636029.16101118,16408.16796875
2017-12-14,2398967.50990314,16564.01171875
2017-12-15,2336279.93973394,17706.88867188
2017-12-16,1811643.44657119,19497.359375
2017-12-17,2047649.69295052,19140.75585938
2017-12-18,1976374.90510143,19114.22070313
2017-12-19,2083230.63708044,17776.66210938
2017-12-20,1549734.45104762,16624.63671875
2017-12-21,1278047.71578637,15802.85449219
2017-12-22,1265354.39515177,13831.80957031
2017-12-23,1222229.14042652,14699.17578125
2017-12-24,1271080.1100254,13925.77832031
2017-12-25,1475747.14262636,14026.61523438
2017-12-26,1327891.08333503,16099.80175781
2017-12-27,1906515.50281543,15838.47363281
2017-12-28,1490332.81321776,14606.52832031
2017-12-29,1472356.2372872,14656.21875
2017-12-30,1390854.05387044,12952.15527344
2017-12-31,1294107.57792878,14156.44140625
2018-01-01,1005956.45117023,13657.23046875
2018-01-02,1239398.46716079,14982.1015625
2018-01-03,1545165.7909069,15200.98925781
2018-01-04,1448954.43308607,15599.18066406
2018-01-05,1592188.08035507,17429.51171875
2018-01-06,1587282.14454172,17526.96289063
2018-01-07,2305299.93642278,16477.58789063
2018-01-08,1999935.5541208698,15170.08398438
2018-01-09,1529091.66528471,14595.42480469
2018-01-10,1543537.50059283,14973.32617188
2018-01-11,1241212.71494537,13405.80078125
2018-01-12,1220524.01500945,13980.63378906
2018-01-13,962947.19690994,14360.15917969
2018-01-14,935738.52075925,13771.95605469
2018-01-15,933284.76750859,13819.82910156
2018-01-16,1653848.0070929101,11490.54980469
2018-01-17,1726585.62718585,11188.62304688
2018-01-18,1437995.49351402,11474.91796875
2018-01-19,1051376.84312047,11607.44042969
2018-01-20,979598.24947123,12899.20703125
2018-01-21,813910.195548,11600.13085938
2018-01-22,880402.61057817,10931.43261719
2018-01-23,1151033.40131047,10868.37597656
2018-01-24,1117703.5566878,11359.38378906
2018-01-25,886987.98955985,11259.43945313
2018-01-26,935162.11907838,11171.40136719
2018-01-27,773793.9307186,11440.69140625
2018-01-28,632238.60989019,11786.34570313
2018-01-29,1097997.92237832,11296.40234375
2018-01-30,721686.73299314,10106.328125
2018-01-31,874289.66451185,10221.125
2018-02-01,860415.04805915,9170.54394531
2018-02-02,1204157.28793656,8830.74902344
2018-02-03,813986.99696309,9174.9140625
2018-02-04,585173.1430115399,8277.01367188
2018-02-05,1047267.14272453,6955.27099609
2018-02-06,1763839.22462098,7753.99951172
2018-02-07,950407.09543155,7621.30371094
2018-02-08,947665.47360919,8265.5859375
2018-02-09,1057104.3331693,8736.98046875
2018-02-10,1016343.63572927,8621.89550781
2018-02-11,1334498.86447386,8129.97363281
2018-02-12,1066126.31679769,8926.57128906
2018-02-13,1312986.45845784,8598.30859375
2018-02-14,1136336.40857605,9494.62695313
2018-02-15,879930.4196939,10166.39746094
2018-02-16,709952.035519,10233.91796875
2018-02-17,957065.19247683,11112.65820313
2018-02-18,1336942.13718255,10551.76464844
2018-02-19,1413875.10693376,11225.31054688
2018-02-20,1082525.20075807,11403.67578125
2018-02-21,1112655.79478575,10690.40722656
2018-02-22,1007750.26934135,10004.99609375
2018-02-23,999914.2519077801,10301.09765625
2018-02-24,631336.56334243,9813.07226563
2018-02-25,401773.80538492,9664.73242188
2018-02-26,580597.51306779,10366.6640625
2018-02-27,737874.72674389,10725.5625
2018-02-28,722886.2187420999,10397.93554688
2018-03-01,1066680.35072208,10950.98632813
2018-03-02,758380.35235871,11086.43554688
2018-03-03,608242.56751192,11489.72851563
2018-03-04,496844.58363245,11512.57421875
2018-03-05,515865.08292862,11573.27929688
2018-03-06,748785.8000878299,10779.85449219
2018-03-07,628285.23155019,9965.5703125
2018-03-08,724772.0301899,9395.00878906
2018-03-09,867211.18691205,9337.54785156
2018-03-10,487457.10843143,8866.00195313
2018-03-11,424018.502033,9578.62988281
2018-03-12,654147.82741432,9205.1171875
2018-03-13,630004.23115901,9194.84960938
2018-03-14,598358.9664245,8269.80566406
2018-03-15,906230.62657864,8300.85742188
2018-03-16,553261.85129855,8338.35449219
2018-03-17,500463.46915889,7916.88085938
2018-03-18,425675.58298622,8223.68164063
2018-03-19,633351.8758487899,8630.64746094
2018-03-20,608919.80638418,8913.46875
2018-03-21,680643.88909469,8929.28027344
2018-03-22,585588.61239762,8728.46777344
2018-03-23,582992.8745731,8879.61914063
2018-03-24,441804.45507012,8668.1171875
2018-03-25,666696.0015376899,8495.78027344
2018-03-26,659027.49968042,8209.39550781
2018-03-27,766293.64509419,7833.04150391
2018-03-28,711523.10897032,7954.48242188
2018-03-29,575122.30832399,7165.69970703
2018-03-30,836974.8056106,6890.51953125
2018-03-31,495499.10663453,6973.53222656
2018-04-01,553977.37184142,6844.22753906
2018-04-02,839430.35198312,7083.79980469
2018-04-03,878832.76598774,7456.10742188
2018-04-04,763192.81700041,6853.84179688
2018-04-05,621530.99258143,6811.47314453
2018-04-06,704383.9680602,6636.32128906
2018-04-07,551795.4993378799,6911.09472656
2018-04-08,473747.63766478,7023.5234375
2018-04-09,635544.02453246,6770.7265625
2018-04-10,606740.62072267,6834.75976563
2018-04-11,764240.51822676,6968.32373047
2018-04-12,753077.49121225,7889.24951172
2018-04-13,911408.57715155,7895.95849609
2018-04-14,569438.83253479,7986.23730469
2018-04-15,414528.52605064,8329.10742188
2018-04-16,964260.92580462,8058.67236328
2018-04-17,793530.53596703,7902.09082031
2018-04-18,816500.49326157,8163.42138672
2018-04-19,1069988.0672738,8294.30859375
2018-04-20,972891.36090595,8845.83300781
2018-04-21,747295.28818179,8895.578125
2018-04-22,503219.97499122,8802.45507813
2018-04-23,748938.89391863,8930.87597656
2018-04-24,757769.04741038,9697.5
2018-04-25,1137999.88961941,8845.74121094
2018-04-26,814186.05867584,9281.50683594
2018-04-27,641271.21791494,8987.0546875
2018-04-28,857975.8565257799,9348.48242188
2018-04-29,772268.69034016,9419.08398438
2018-04-30,753564.7208127,9240.5546875
2018-05-01,648205.65949419,9119.01464844
2018-05-02,573108.05828341,9235.92285156
2018-05-03,742543.75728418,9743.86035156
2018-05-04,849858.71446077,9700.76367188
2018-05-05,626021.5757597,9858.15332031
2018-05-06,556483.4198823,9654.80273438
2018-05-07,664601.46683858,9373.00878906
2018-05-08,709817.84479534,9234.81640625
2018-05-09,688379.10802122,9325.17871094
2018-05-10,736663.2168099,9043.94042969
2018-05-11,857180.45992461,8441.48828125
2018-05-12,708263.14448119,8504.890625
2018-05-13,455248.59755203,8723.94335938
2018-05-14,791363.2674773401,8716.78515625
2018-05-15,707857.56648366,8510.38378906
2018-05-16,687956.21231677,8368.83203125
2018-05-17,819583.95368752,8094.31738281
2018-05-18,757578.82608847,8250.97070313
2018-05-19,489626.22884447,8247.18164063
2018-05-20,412905.57080198,8513.24902344
2018-05-21,571563.96468918,8418.9921875
2018-05-22,512330.31765103,8041.77636719
2018-05-23,653850.46379641,7557.82177734
2018-05-24,718470.40470436,7587.34082031
2018-05-25,621972.07199534,7480.14160156
2018-05-26,453340.50298503,7355.87646484
2018-05-27,486433.32792893,7368.21826172
2018-05-28,1011523.30512548,7135.99169922
2018-05-29,858730.2006532,7472.59472656
2018-05-30,1075040.76727933,7406.51806641
2018-05-31,963466.38388529,7494.16894531
2018-06-01,924501.85584152,7541.45019531
2018-06-02,588563.17975564,7643.45214844
2018-06-03,535143.48770482,7722.52539063
2018-06-04,987366.66679381,7514.47265625
2018-06-05,790469.01829994,7633.75585938
2018-06-06,641641.36283784,7653.984375
2018-06-07,817716.01048982,7678.2421875
