Time,BTC full node data size,Price
2016-12-11,94525.345633,769.73083496
2016-12-12,94645.224299,780.0871582
2016-12-13,94790.713903,780.55560303
2016-12-14,94925.818634,781.48095703
2016-12-15,95048.070374,778.08758545
2016-12-16,95174.63302,784.90661621
2016-12-17,95284.518024,790.82891846
2016-12-18,95415.738531,790.53027344
2016-12-19,95540.970928,792.7144165
2016-12-20,95685.661591,800.8762207
2016-12-21,95823.195249,834.28137207
2016-12-22,95979.124009,864.54046631
2016-12-23,96110.690854,921.98419189
2016-12-24,96234.600498,898.82244873
2016-12-25,96346.935651,896.18328857
2016-12-26,96464.038787,907.61047363
2016-12-27,96595.049101,933.19818115
2016-12-28,96737.124134,975.92144775
2016-12-29,96876.201658,973.49743652
2016-12-30,97016.636319,961.23809814
2016-12-31,97145.343708,963.74310303
2017-01-01,97259.116234,998.32543945
2017-01-02,97384.540626,1021.75299072
2017-01-03,97538.025205,1043.83911133
2017-01-04,97687.745043,1154.72814941
2017-01-05,97837.513546,1013.37927246
2017-01-06,97984.068762,903.48736572
2017-01-07,98125.487878,908.58544922
2017-01-08,98265.029573,911.19891357
2017-01-09,98392.274787,902.82757568
2017-01-10,98533.337184,907.67907715
2017-01-11,98681.884157,777.75708008
2017-01-12,98821.607275,804.8338623
2017-01-13,98955.624094,823.98406982
2017-01-14,99080.324827,818.41174316
2017-01-15,99194.436398,821.79815674
2017-01-16,99311.888747,831.53424072
2017-01-17,99445.678658,907.93780518
2017-01-18,99593.146141,886.61773682
2017-01-19,99739.453705,899.07281494
2017-01-20,99876.064855,895.02642822
2017-01-21,100002.429066,921.78863525
2017-01-22,100121.598594,924.67272949
2017-01-23,100246.736918,921.01171875
2017-01-24,100384.125598,892.68731689
2017-01-25,100527.572415,901.54248047
2017-01-26,100683.352022,917.58599854
2017-01-27,100834.265695,919.75048828
2017-01-28,100965.300724,921.59020996
2017-01-29,101101.987226,919.49627686
2017-01-30,101247.337618,920.38244629
2017-01-31,101390.127612,970.40252686
2017-02-01,101561.388044,989.02307129
2017-02-02,101723.709136,1011.79541016
2017-02-03,101850.990669,1029.90783691
2017-02-04,102008.37519,1042.90136719
2017-02-05,102148.327082,1027.34020996
2017-02-06,102281.440709,1038.14550781
2017-02-07,102403.004741,1061.34973145
2017-02-08,102558.491672,1063.06994629
2017-02-09,102709.87093,994.38256836
2017-02-10,102851.413034,988.67437744
2017-02-11,102991.251966,1004.45013428
2017-02-12,103114.142404,999.18066406
2017-02-13,103260.41319,990.64208984
2017-02-14,103413.3943,1004.5489502
2017-02-15,103540.774235,1007.47674561
2017-02-16,103690.166535,1027.44470215
2017-02-17,103833.835865,1046.20800781
2017-02-18,103982.72642,1054.41748047
2017-02-19,104111.174205,1047.8704834
2017-02-20,104241.647661,1079.98486328
2017-02-21,104379.377203,1115.29602051
2017-02-22,104518.401595,1117.44287109
2017-02-23,104639.552427,1166.71826172
2017-02-24,104805.119616,1173.68481445
2017-02-25,104959.811712,1143.84265137
2017-02-26,105128.744798,1165.20178223
2017-02-27,105274.647972,1179.96582031
2017-02-28,105426.89816,1179.97412109
2017-03-01,105567.223549,1222.49987793
2017-03-02,105715.352323,1251.00708008
2017-03-03,105855.085458,1274.98571777
2017-03-04,106003.189115,1255.14941406
2017-03-05,106137.752496,1267.11999512
2017-03-06,106273.7033,1272.83154297
2017-03-07,106420.907711,1223.54382324
2017-03-08,106568.081989,1149.99987793
2017-03-09,106714.891999,1188.48913574
2017-03-10,106869.590548,1116.71862793
2017-03-11,107004.376751,1175.8338623
2017-03-12,107170.307273,1221.37902832
2017-03-13,107307.578707,1231.92260742
2017-03-14,107454.76225,1239.99987793
2017-03-15,107594.45217,1249.61169434
2017-03-16,107736.181503,1187.80554199
2017-03-17,107905.098145,1100.22802734
2017-03-18,108058.903121,973.81756592
2017-03-19,108194.768799,1036.73693848
2017-03-20,108329.54652,1054.22888184
2017-03-21,108467.937316,1120.53564453
2017-03-22,108615.363718,1049.14355469
2017-03-23,108756.696744,1038.59069824
2017-03-24,108913.982955,937.51977539
2017-03-25,109043.440152,972.7791748
2017-03-26,109162.225379,966.72509766
2017-03-27,109284.203284,1045.77441406
2017-03-28,109437.071478,1047.14660645
2017-03-29,109569.25923,1039.96618652
2017-03-30,109714.248543,1026.43395996
2017-03-31,109850.926652,1071.78686523
2017-04-01,109983.565406,1080.50402832
2017-04-02,110106.421753,1102.1739502
2017-04-03,110252.421682,1143.8145752
2017-04-04,110389.864651,1133.24780273
2017-04-05,110534.349499,1124.78027344
2017-04-06,110678.017358,1182.6817627
2017-04-07,110829.740354,1176.89929199
2017-04-08,110982.105654,1175.95043945
2017-04-09,111123.31626,1187.87109375
2017-04-10,111253.893389,1187.12646484
2017-04-11,111411.689392,1205.00561523
2017-04-12,111561.44124,1200.36828613
2017-04-13,111694.998696,1169.28283691
2017-04-14,111817.114615,1167.54150391
2017-04-15,111969.830204,1172.51879883
2017-04-16,112103.33538,1182.93823242
2017-04-17,112235.691611,1193.90930176
2017-04-18,112373.831209,1211.66955566
2017-04-19,112510.957632,1210.29455566
2017-04-20,112646.672203,1229.08166504
2017-04-21,112798.359261,1222.05395508
2017-04-22,112945.991115,1231.70715332
2017-04-23,113094.486159,1207.20983887
2017-04-24,113232.81693,1250.14819336
2017-04-25,113353.736356,1265.48791504
2017-04-26,113503.524338,1281.08117676
2017-04-27,113645.552326,1317.7286377
2017-04-28,113778.31423,1316.48254395
2017-04-29,113945.131549,1321.78857422
2017-04-30,114093.695048,1347.89331055
2017-05-01,114246.76368,1421.60253906
2017-05-02,114395.200163,1452.8236084
2017-05-03,114534.269753,1490.08544922
2017-05-04,114687.670244,1537.66906738
2017-05-05,114825.196556,1555.44836426
2017-05-06,114987.24481,1578.80090332
2017-05-07,115143.706553,1596.71105957
2017-05-08,115304.239922,1723.35180664
2017-05-09,115473.630043,1755.36132813
2017-05-10,115603.936268,1787.1282959
2017-05-11,115753.618973,1848.57006836
2017-05-12,115891.627958,1724.2376709
2017-05-13,116038.301507,1804.90881348
2017-05-14,116198.204025,1808.91186523
2017-05-15,116364.492404,1738.43151855
2017-05-16,116499.131701,1734.44665527
2017-05-17,116645.218574,1839.08508301
2017-05-18,116791.607218,1888.64880371
2017-05-19,116931.912447,1987.71289063
2017-05-20,117095.463071,2084.73022461
2017-05-21,117243.331636,2041.19750977
2017-05-22,117382.008447,2173.39819336
2017-05-23,117548.22223,2320.41577148
2017-05-24,117697.369234,2443.64208984
2017-05-25,117861.306474,2304.97851563
2017-05-26,118008.232241,2202.41650391
2017-05-27,118158.688392,2038.87280273
2017-05-28,118330.027229,2155.80053711
2017-05-29,118470.684286,2255.60913086
2017-05-30,118649.28554,2175.46655273
2017-05-31,118813.433598,2286.41235352
2017-06-01,118976.635346,2407.88305664
2017-06-02,119134.939029,2488.54907227
2017-06-03,119308.502128,2515.35253906
2017-06-04,119472.477902,2511.8059082
2017-06-05,119623.703621,2686.80761719
2017-06-06,119788.760565,2863.19824219
2017-06-07,119941.844599,2732.15698242
2017-06-08,120101.879807,2805.62255859
2017-06-09,120252.524615,2823.80566406
2017-06-10,120387.981871,2947.71337891
2017-06-11,120526.32256,2958.11132813
2017-06-12,120676.413439,2659.62963867
2017-06-13,120805.873343,2717.01953125
2017-06-14,120945.877591,2506.37402344
2017-06-15,121093.057563,2464.57763672
2017-06-16,121252.604227,2518.56396484
2017-06-17,121390.440362,2655.87744141
2017-06-18,121520.749575,2548.29174805
2017-06-19,121659.359886,2589.60375977
2017-06-20,121815.463215,2721.79223633
2017-06-21,121944.325271,2689.09570313
2017-06-22,122067.11347,2705.40869141
2017-06-23,122232.22663,2744.9128418
2017-06-24,122364.081899,2608.72070313
2017-06-25,122494.724942,2589.40844727
2017-06-26,122623.935858,2478.44580078
2017-06-27,122756.664926,2552.44921875
2017-06-28,122894.349175,2574.79296875
2017-06-29,123026.323084,2539.32080078
2017-06-30,123165.503228,2480.84301758
2017-07-01,123313.005455,2434.54638672
2017-07-02,123457.3002,2506.47460938
2017-07-03,123591.994938,2564.05712891
2017-07-04,123730.402555,2601.63671875
2017-07-05,123875.307615,2601.9934082
2017-07-06,124015.146302,2608.55859375
2017-07-07,124144.536576,2518.6628418
2017-07-08,124290.037053,2571.33569336
2017-07-09,124401.357116,2518.44165039
2017-07-10,124539.385184,2372.5559082
2017-07-11,124694.449698,2337.78515625
2017-07-12,124843.16979,2398.8449707
2017-07-13,124981.678211,2357.90405273
2017-07-14,125110.552729,2233.33911133
2017-07-15,125231.879327,1998.85876465
2017-07-16,125365.00498,1929.82226563
2017-07-17,125505.077473,2228.40991211
2017-07-18,125659.636562,2318.88305664
2017-07-19,125810.610359,2273.42797852
2017-07-20,125958.11406,2817.60449219
2017-07-21,126112.69008,2667.75854492
2017-07-22,126256.231547,2810.12426758
2017-07-23,126374.679326,2730.40136719
2017-07-24,126528.771374,2754.86230469
2017-07-25,126672.414712,2576.48461914
2017-07-26,126805.963045,2529.44824219
2017-07-27,126952.022866,2671.78369141
2017-07-28,127098.606936,2807.02416992
2017-07-29,127232.486748,2726.44946289
2017-07-30,127349.041148,2757.1809082
2017-07-31,127484.977174,2875.33837891
2017-08-01,127604.617179,2718.26220703
2017-08-02,127727.741689,2710.67089844
2017-08-03,127851.408788,2804.73339844
2017-08-04,128000.772097,2895.88549805
2017-08-05,128168.572706,3252.90649414
2017-08-06,128279.790428,3213.94067383
2017-08-07,128421.774205,3378.93798828
2017-08-08,128593.86788,3419.93847656
2017-08-09,128724.693811,3342.47119141
2017-08-10,128850.057183,3381.28295898
2017-08-11,128986.559781,3650.62231445
2017-08-12,129110.631483,3884.70629883
2017-08-13,129260.644362,4073.26489258
2017-08-14,129383.063116,4325.12988281
2017-08-15,129541.073786,4181.93017578
2017-08-16,129660.455471,4376.62841797
2017-08-17,129819.971365,4331.69433594
2017-08-18,129971.931233,4160.61865234
2017-08-19,130124.912212,4193.70410156
2017-08-20,130262.366955,4087.65576172
2017-08-21,130365.925712,4001.74487305
2017-08-22,130461.455935,4100.52148438
2017-08-23,130593.482369,4151.51953125
2017-08-24,130719.451637,4334.68457031
2017-08-25,130811.668448,4371.60302734
2017-08-26,130910.769055,4352.40380859
2017-08-27,131049.321231,4382.875
2017-08-28,131190.384859,4382.66113281
2017-08-29,131324.6295,4579.02001953
2017-08-30,131490.305303,4565.30371094
2017-08-31,131644.416659,4703.39257813
2017-09-01,131807.884872,4892.00878906
2017-09-02,131961.069116,4578.76953125
2017-09-03,132085.651912,4582.96191406
2017-09-04,132234.001658,4236.30908203
2017-09-05,132382.658398,4376.53076172
2017-09-06,132526.398331,4597.12304688
2017-09-07,132672.618528,4599.87792969
2017-09-08,132828.262702,4228.74755859
2017-09-09,132964.789584,4226.05517578
2017-09-10,133081.221725,4122.93701172
2017-09-11,133204.555578,4161.2734375
2017-09-12,133349.985822,4130.81347656
2017-09-13,133485.880601,3882.59228516
2017-09-14,133608.528889,3154.94897461
2017-09-15,133768.755023,3637.51611328
2017-09-16,133902.187274,3625.0378418
2017-09-17,134000.508709,3582.88183594
2017-09-18,134113.516063,4065.2043457
2017-09-19,134256.839149,3924.97460938
2017-09-20,134371.785269,3905.94897461
2017-09-21,134507.518081,3631.04101563
2017-09-22,134623.907184,3630.69946289
2017-09-23,134734.190335,3792.39770508
2017-09-24,134829.621262,3682.84472656
2017-09-25,134935.403434,3926.06811523
2017-09-26,135062.164389,3892.34716797
2017-09-27,135185.994904,4200.671875
2017-09-28,135332.780746,4174.72753906
2017-09-29,135486.030553,4163.07128906
2017-09-30,135591.096544,4338.71240234
2017-10-01,135709.144334,4403.73876953
2017-10-02,135844.740974,4409.32470703
2017-10-03,136012.218336,4317.47949219
2017-10-04,136137.784567,4229.35546875
2017-10-05,136262.085502,4328.41308594
2017-10-06,136404.768029,4370.80566406
2017-10-07,136528.583207,4426.89355469
2017-10-08,136660.724766,4610.47851563
2017-10-09,136811.850459,4772.02197266
2017-10-10,136972.686327,4781.99462891
2017-10-11,137108.817184,4826.47607422
2017-10-12,137272.601341,5446.90625
2017-10-13,137393.070217,5647.21044922
2017-10-14,137552.66533,5831.78955078
2017-10-15,137722.534972,5678.18603516
2017-10-16,137874.333458,5725.59472656
2017-10-17,138040.947266,5605.50830078
2017-10-18,138194.747361,5590.69384766
2017-10-19,138345.140177,5708.52148438
2017-10-20,138551.627623,6011.45166016
2017-10-21,138716.760419,6031.59570313
2017-10-22,138886.955876,6008.42236328
2017-10-23,139048.190578,5930.31835938
2017-10-24,139227.549904,5526.63964844
2017-10-25,139399.364667,5750.80419922
2017-10-26,139565.041314,5904.82568359
2017-10-27,139667.281897,5780.90332031
2017-10-28,139765.092744,5753.09082031
2017-10-29,139894.434828,6153.85351563
2017-10-30,140040.431837,6130.52880859
2017-10-31,140203.352844,6468.40429688
2017-11-01,140339.443166,6767.31494141
2017-11-02,140505.825355,7078.5
2017-11-03,140638.992231,7207.76074219
2017-11-04,140758.894277,7379.94775391
2017-11-05,140916.088375,7407.40527344
2017-11-06,141065.093731,7022.75683594
2017-11-07,141209.457707,7144.37939453
2017-11-08,141367.99577,7459.69482422
2017-11-09,141515.354307,7143.58056641
2017-11-10,141655.509897,6618.13964844
2017-11-11,141757.940738,6357.60205078
2017-11-12,141819.776074,5950.07275391
2017-11-13,141966.37437,6559.49121094
2017-11-14,142100.741764,6635.74853516
2017-11-15,142236.475182,7315.54003906
2017-11-16,142401.72971,7871.69238281
2017-11-17,142575.274541,7708.99462891
2017-11-18,142714.653565,7790.15234375
2017-11-19,142880.581388,8036.4921875
2017-11-20,143050.599777,8200.64160156
2017-11-21,143231.035916,8071.2578125
2017-11-22,143407.893558,8253.55273438
2017-11-23,143565.216923,8038.7734375
2017-11-24,143727.442535,8253.68652344
2017-11-25,143890.431424,8790.91796875
2017-11-26,144047.960748,9330.5546875
2017-11-27,144219.600546,9818.34863281
2017-11-28,144388.075394,10058.77832031
2017-11-29,144571.601628,9888.61328125
2017-11-30,144752.02301,10233.57910156
2017-12-01,144933.248999,10975.578125
2017-12-02,145112.122207,11074.56347656
2017-12-03,145291.04562,11323.22460938
2017-12-04,145477.192018,11657.18066406
2017-12-05,145676.181629,11916.74511719
2017-12-06,145878.330535,14291.52539063
2017-12-07,146034.426067,17899.65039063
2017-12-08,146197.647339,16569.42578125
2017-12-09,146371.480628,15178.22265625
2017-12-10,146555.323063,15455.44042969
2017-12-11,146733.331133,16936.76171875
2017-12-12,146905.551793,17415.37890625
2017-12-13,147084.452758,16408.16796875
2017-12-14,147278.243837,16564.01171875
2017-12-15,147468.604587,17706.88867188
2017-12-16,147641.058684,19497.359375
2017-12-17,147837.660127,19140.75585938
2017-12-18,148019.462736,19114.22070313
2017-12-19,148190.538489,17776.66210938
2017-12-20,148341.035162,16624.63671875
2017-12-21,148478.029556,15802.85449219
2017-12-22,148625.767406,13831.80957031
2017-12-23,148784.839643,14699.17578125
2017-12-24,148942.991363,13925.77832031
2017-12-25,149089.546019,14026.61523438
2017-12-26,149233.161143,16099.80175781
2017-12-27,149403.125877,15838.47363281
2017-12-28,149563.546484,14606.52832031
2017-12-29,149730.083245,14656.21875
2017-12-30,149884.194804,12952.15527344
2017-12-31,150052.9771,14156.44140625
2018-01-01,150220.084687,13657.23046875
2018-01-02,150390.612667,14982.1015625
2018-01-03,150548.667006,15200.98925781
2018-01-04,150741.535983,15599.18066406
2018-01-05,150899.331742,17429.51171875
2018-01-06,151074.685681,17526.96289063
2018-01-07,151243.155615,16477.58789063
2018-01-08,151407.244561,15170.08398438
2018-01-09,151586.848361,14595.42480469
2018-01-10,151770.227986,14973.32617188
2018-01-11,151956.784937,13405.80078125
2018-01-12,152139.157618,13980.63378906
2018-01-13,152320.277216,14360.15917969
2018-01-14,152468.67185,13771.95605469
2018-01-15,152626.755662,13819.82910156
2018-01-16,152778.217698,11490.54980469
2018-01-17,152975.188181,11188.62304688
2018-01-18,153152.483421,11474.91796875
2018-01-19,153305.573874,11607.44042969
2018-01-20,153515.728356,12899.20703125
2018-01-21,153719.204264,11600.13085938
2018-01-22,153900.141103,10931.43261719
2018-01-23,154106.681069,10868.37597656
2018-01-24,154282.376533,11359.38378906
2018-01-25,154467.113432,11259.43945313
2018-01-26,154621.992232,11171.40136719
2018-01-27,154790.001457,11440.69140625
2018-01-28,154931.635091,11786.34570313
2018-01-29,155092.285637,11296.40234375
2018-01-30,155264.835993,10106.328125
2018-01-31,155407.008046,10221.125
2018-02-01,155549.975474,9170.54394531
2018-02-02,155724.098757,8830.74902344
2018-02-03,155888.698913,9174.9140625
2018-02-04,156047.383336,8277.01367188
2018-02-05,156251.264666,6955.27099609
2018-02-06,156438.622485,7753.99951172
2018-02-07,156590.900943,7621.30371094
2018-02-08,156746.48814,8265.5859375
2018-02-09,156883.383529,8736.98046875
2018-02-10,157023.1304,8621.89550781
2018-02-11,157178.156442,8129.97363281
2018-02-12,157342.594895,8926.57128906
2018-02-13,157523.16188,8598.30859375
2018-02-14,157688.902334,9494.62695313
2018-02-15,157838.218551,10166.39746094
2018-02-16,157994.248021,10233.91796875
2018-02-17,158155.553185,11112.65820313
2018-02-18,158300.120087,10551.76464844
2018-02-19,158467.203904,11225.31054688
2018-02-20,158595.724819,11403.67578125
2018-02-21,158772.287829,10690.40722656
2018-02-22,158921.87492,10004.99609375
2018-02-23,159066.002215,10301.09765625
2018-02-24,159212.233935,9813.07226563
2018-02-25,159351.656714,9664.73242188
2018-02-26,159468.1577,10366.6640625
2018-02-27,159630.46907,10725.5625
2018-02-28,159802.053724,10397.93554688
2018-03-01,159963.933805,10950.98632813
2018-03-02,160107.237138,11086.43554688
2018-03-03,160277.845518,11489.72851563
2018-03-04,160426.179093,11512.57421875
2018-03-05,160578.063893,11573.27929688
2018-03-06,160734.790827,10779.85449219
2018-03-07,160907.42109,9965.5703125
2018-03-08,161063.492302,9395.00878906
2018-03-09,161221.00615,9337.54785156
2018-03-10,161364.388678,8866.00195313
2018-03-11,161503.553901,9578.62988281
2018-03-12,161676.124088,9205.1171875
2018-03-13,161814.879838,9194.84960938
2018-03-14,161932.948198,8269.80566406
2018-03-15,162042.169082,8300.85742188
2018-03-16,162145.331286,8338.35449219
2018-03-17,162236.231848,7916.88085938
2018-03-18,162330.797745,8223.68164063
2018-03-19,162434.273079,8630.64746094
2018-03-20,162536.03654,8913.46875
2018-03-21,162640.976461,8929.28027344
2018-03-22,162751.72392,8728.46777344
2018-03-23,162864.178519,8879.61914063
2018-03-24,162959.722842,8668.1171875
2018-03-25,163041.849995,8495.78027344
2018-03-26,163133.899115,8209.39550781
2018-03-27,163248.273848,7833.04150391
2018-03-28,163358.386042,7954.48242188
2018-03-29,163457.473918,7165.69970703
2018-03-30,163565.845422,6890.51953125
2018-03-31,163652.462764,6973.53222656
2018-04-01,163729.920087,6844.22753906
2018-04-02,163813.256952,7083.79980469
2018-04-03,163911.825845,7456.10742188
2018-04-04,164023.968899,6853.84179688
2018-04-05,164125.847356,6811.47314453
2018-04-06,164232.813423,6636.32128906
2018-04-07,164344.226869,6911.09472656
2018-04-08,164416.333783,7023.5234375
2018-04-09,164515.120407,6770.7265625
2018-04-10,164627.762359,6834.75976563
2018-04-11,164723.011741,6968.32373047
2018-04-12,164842.212725,7889.24951172
2018-04-13,164967.161304,7895.95849609
2018-04-14,165084.181442,7986.23730469
2018-04-15,165218.948029,8329.10742188
2018-04-16,165350.974459,8058.67236328
2018-04-17,165473.270405,7902.09082031
2018-04-18,165581.479161,8163.42138672
2018-04-19,165693.846239,8294.30859375
2018-04-20,165810.551376,8845.83300781
2018-04-21,165929.874727,8895.578125
2018-04-22,166021.785194,8802.45507813
2018-04-23,166134.584268,8930.87597656
2018-04-24,166276.449341,9697.5
2018-04-25,166407.998065,8845.74121094
2018-04-26,166539.912289,9281.50683594
2018-04-27,166663.12999,8987.0546875
2018-04-28,166788.729448,9348.48242188
2018-04-29,166887.078408,9419.08398438
2018-04-30,166996.114374,9240.5546875
2018-05-01,167110.418913,9119.01464844
2018-05-02,167214.457526,9235.92285156
2018-05-03,167344.673806,9743.86035156
2018-05-04,167493.384913,9700.76367188
2018-05-05,167605.306633,9858.15332031
2018-05-06,167712.23486,9654.80273438
2018-05-07,167830.362934,9373.00878906
2018-05-08,167960.505351,9234.81640625
2018-05-09,168090.561346,9325.17871094
2018-05-10,168202.251476,9043.94042969
2018-05-11,168319.176418,8441.48828125
2018-05-12,168454.290265,8504.890625
2018-05-13,168535.466582,8723.94335938
2018-05-14,168633.459245,8716.78515625
2018-05-15,168761.356747,8510.38378906
2018-05-16,168873.919148,8368.83203125
2018-05-17,168984.864223,8094.31738281
2018-05-18,169104.457318,8250.97070313
2018-05-19,169206.236095,8247.18164063
2018-05-20,169284.224861,8513.24902344
2018-05-21,169382.735674,8418.9921875
2018-05-22,169498.788898,8041.77636719
2018-05-23,169616.171491,7557.82177734
2018-05-24,169728.343399,7587.34082031
2018-05-25,169839.992959,7480.14160156
2018-05-26,169927.130327,7355.87646484
2018-05-27,170001.55745,7368.21826172
2018-05-28,170096.634655,7135.99169922
2018-05-29,170206.384478,7472.59472656
2018-05-30,170327.056346,7406.51806641
2018-05-31,170442.131984,7494.16894531
2018-06-01,170566.216241,7541.45019531
2018-06-02,170663.057268,7643.45214844
2018-06-03,170767.445682,7722.52539063
2018-06-04,170952.089654,7514.47265625
2018-06-05,171112.063763,7633.75585938
2018-06-06,171261.443201,7653.984375
2018-06-07,171406.701648,7678.2421875
2018-06-08,171560.105235,7624.91992188
2018-06-09,171657.090867,7531.97949219
2018-06-10,171741.794218,6786.02148438
2018-06-11,171849.488419,6906.91699219
2018-06-12,171991.65062,6582.35546875
2018-06-13,172121.426045,6349.90283203
2018-06-14,172256.59616,6675.35058594
2018-06-15,172369.394127,6456.58496094
2018-06-16,172464.107089,6550.16064453
2018-06-17,172540.437254,6499.26904297
2018-06-18,172631.435038,6734.81591797
2018-06-19,172751.784526,6769.9375
2018-06-20,172921.000765,6776.54638672
2018-06-21,173053.993901,6729.74072266
2018-06-22,173159.009788,6083.69189453
2018-06-23,173265.233495,6162.47851563
2018-06-24,173345.00397,6173.22753906
2018-06-25,173468.597533,6249.18261719
2018-06-26,173622.50559,6093.67138672
2018-06-27,173762.227108,6157.1328125
2018-06-28,173879.648135,5903.43994141
2018-06-29,173990.986975,6218.29980469
2018-06-30,174119.346056,6404.0
2018-07-01,174233.411853,6385.81982422
2018-07-02,174358.243207,6614.18017578
2018-07-03,174492.044431,6529.58984375
2018-07-04,174628.843105,6597.54980469
2018-07-05,174736.313354,6639.14013672
2018-07-06,174848.770543,6673.5
2018-07-07,174936.431571,6856.93017578
2018-07-08,175022.284505,6773.87988281
2018-07-09,175150.306454,6741.75
2018-07-10,175301.721125,6329.95019531
2018-07-11,175431.701922,6394.70996094
2018-07-12,175593.365055,6228.81005859
2018-07-13,175750.252788,6238.04980469
2018-07-14,175914.563449,6276.12011719
2018-07-15,176030.015294,6359.64013672
2018-07-16,176129.657977,6741.75
2018-07-17,176262.314179,7321.04003906
2018-07-18,176433.30165,7370.77978516
2018-07-19,176581.748279,7466.85986328
2018-07-20,176714.500011,7354.12988281
2018-07-21,176819.345499,7419.29003906
2018-07-22,176906.045315,7418.49023438
2018-07-23,177026.317409,7711.10986328
2018-07-24,177183.285977,8424.26953125
2018-07-25,177341.546433,8181.39013672
2018-07-26,177478.317517,7951.58007813
2018-07-27,177625.936101,8165.00976563
2018-07-28,177748.772623,8192.15039063
2018-07-29,177840.713674,8218.45996094
2018-07-30,177949.199098,8180.47509766
2018-07-31,178076.996283,7780.44335938
2018-08-01,178228.779539,7624.90722656
2018-08-02,178374.036908,7567.15136719
2018-08-03,178502.662611,7434.390625
2018-08-04,178614.330453,7032.84863281
2018-08-05,178709.187587,7068.48291016
2018-08-06,178831.841875,6951.79736328
2018-08-07,178979.032952,6753.125
2018-08-08,179120.461492,6305.80322266
2018-08-09,179230.716513,6568.22851563
2018-08-10,179373.987054,6184.71191406
2018-08-11,179492.943252,6295.73095703
2018-08-12,179584.690024,6322.68505859
2018-08-13,179701.060707,6297.56738281
2018-08-14,179835.856192,6199.71289063
2018-08-15,179972.654183,6308.52050781
2018-08-16,180088.409647,6334.73339844
2018-08-17,180219.627441,6580.62939453
2018-08-18,180328.15327,6423.75830078
2018-08-19,180411.575803,6506.06884766
2018-08-20,180519.328509,6308.53173828
2018-08-21,180644.642174,6488.75585938
2018-08-22,180766.273052,6376.70654297
2018-08-23,180881.809691,6534.87646484
2018-08-24,180997.028082,6719.95751953
2018-08-25,181109.838219,6763.18505859
2018-08-26,181208.890962,6707.25683594
2018-08-27,181327.093181,6884.63623047
2018-08-28,181460.142724,7096.27685547
2018-08-29,181596.784617,7047.16113281
2018-08-30,181717.920115,6978.23291016
2018-08-31,181844.535317,7037.58007813
2018-09-01,181965.321605,7193.24853516
2018-09-02,182065.178399,7272.71533203
2018-09-03,182170.014163,7260.05566406
2018-09-04,182293.263449,7361.66455078
2018-09-05,182413.365634,6792.828125
2018-09-06,182558.941314,6529.16992188
2018-09-07,182683.495612,6467.06933594
2018-09-08,182810.881414,6225.98242188
2018-09-09,182914.394592,6300.86035156
2018-09-10,183025.626354,6329.69677734
2018-09-11,183156.353785,6321.19580078
2018-09-12,183281.280124,6351.80078125
2018-09-13,183404.693977,6517.30810547
2018-09-14,183519.890192,6512.70556641
2018-09-15,183659.969546,6543.20263672
2018-09-16,183748.330438,6517.18359375
2018-09-17,183855.234092,6281.19628906
2018-09-18,183997.573779,6371.296875
2018-09-19,184121.043018,6398.53857422
2018-09-20,184240.282582,6519.66650391
2018-09-21,184383.457447,6734.95263672
2018-09-22,184507.540874,6721.98291016
2018-09-23,184609.616635,6710.63476563
2018-09-24,184718.554697,6595.41308594
2018-09-25,184846.737232,6446.46972656
2018-09-26,184972.990636,6494.99951172
2018-09-27,185091.563722,6676.74560547
2018-09-28,185223.518923,6644.12646484
2018-09-29,185344.526007,6601.95556641
2018-09-30,185448.284676,6625.55664063
2018-10-01,185566.864288,6589.625
2018-10-02,185704.532763,6556.09863281
2018-10-03,185833.017358,6502.59033203
2018-10-04,185958.976101,6576.68554688
2018-10-05,186069.295736,6622.48486328
2018-10-06,186199.43473,6588.30908203
2018-10-07,186314.221204,6602.9453125
2018-10-08,186443.733992,6652.22607422
2018-10-09,186568.029956,6642.64453125
2018-10-10,186698.566474,6585.53417969
2018-10-11,186841.190384,6256.24414063
2018-10-12,186978.167973,6274.58203125
2018-10-13,187117.09078,6285.98828125
2018-10-14,187226.725086,6290.92773438
2018-10-15,187370.115049,6596.54248047
2018-10-16,187512.716912,6596.11425781
2018-10-17,187663.50311,6544.42822266
2018-10-18,187798.599653,6476.70898438
2018-10-19,187937.765604,6465.41162109
2018-10-20,188076.533866,6489.19482422
2018-10-21,188196.253814,6482.34814453
2018-10-22,188320.008276,6487.15576172
2018-10-23,188468.6571,6475.74267578
2018-10-24,188598.944765,6495.83642578
2018-10-25,188727.106452,6476.28857422
2018-10-26,188890.950047,6474.74609375
2018-10-27,189016.491907,6480.38134766
2018-10-28,189141.297121,6486.38623047
2018-10-29,189266.441899,6332.6328125
2018-10-30,189411.803587,6334.26806641
2018-10-31,189565.169453,6317.60742188
2018-11-01,189718.245513,6377.78125
2018-11-02,189862.512004,6388.43554688
2018-11-03,190023.150505,6361.2578125
2018-11-04,190144.281803,6376.12939453
2018-11-05,190295.155736,6419.65869141
2018-11-06,190436.405648,6461.01269531
2018-11-07,190584.668836,6530.13916016
2018-11-08,190730.834542,6453.71826172
2018-11-09,190869.839681,6385.6171875
2018-11-10,190995.532447,6409.22021484
2018-11-11,191131.815811,6411.26806641
2018-11-12,191269.097572,6371.26660156
2018-11-13,191409.186372,6359.49316406
