Time,BTC average daily block size,Price
2016-11-02,937525.9126984127,740.82867432
2016-11-03,816295.1329113924,688.70037842
2016-11-04,941813.4710743802,703.23510742
2016-11-05,849302.6567164179,703.41772461
2016-11-06,753330.417721519,711.52160645
2016-11-07,803626.8571428572,703.13128662
2016-11-08,872322.7365269461,709.84790039
2016-11-09,958953.088888889,723.27349854
2016-11-10,814438.2261904762,715.53369141
2016-11-11,755262.755952381,716.41137695
2016-11-12,761576.3109756098,705.05426025
2016-11-13,712625.3618421053,702.03082275
2016-11-14,764526.4852071006,705.02148438
2016-11-15,868556.725490196,711.16656494
2016-11-16,774916.4685714286,744.19750977
2016-11-17,869152.1904761905,740.97698975
2016-11-18,952497.0985915493,751.58514404
2016-11-19,897240.4685314685,751.61639404
2016-11-20,858902.8507462686,731.02618408
2016-11-21,923516.5149253731,739.24761963
2016-11-22,938727.1742424242,751.34680176
2016-11-23,960303.24,744.59448242
2016-11-24,953123.052631579,740.28942871
2016-11-25,942407.1823899371,741.64892578
2016-11-26,949132.0268456376,735.38220215
2016-11-27,843780.7012987013,732.034729
2016-11-28,889553.135483871,735.81268311
2016-11-29,932406.2364864865,735.60437012
2016-11-30,893699.8251748251,745.6907959
2016-12-01,884825.4906832298,756.77429199
2016-12-02,986963.5801526718,777.94378662
2016-12-03,895713.9595375722,771.15533447
2016-12-04,832473.3464052287,773.87231445
2016-12-05,910402.5064102564,758.70037842
2016-12-06,945216.5,764.22442627
2016-12-07,903318.8827160494,768.13220215
2016-12-08,847771.6514285714,770.80957031
2016-12-09,923039.7913669065,772.79431152
2016-12-10,907627.5403225806,774.64971924
2016-12-11,733884.595505618,769.73083496
2016-12-12,749241.6625,780.0871582
2016-12-13,817357.3258426966,780.55560303
2016-12-14,871643.4258064516,781.48095703
2016-12-15,970251.9047619047,778.08758545
2016-12-16,951598.8421052631,784.90661621
2016-12-17,939188.0683760684,790.82891846
2016-12-18,776452.7041420118,790.53027344
2016-12-19,907481.1376811594,792.7144165
2016-12-20,977639.6148648649,800.8762207
2016-12-21,948507.9862068966,834.28137207
2016-12-22,950785.1219512195,864.54046631
2016-12-23,888965.1689189189,921.98419189
2016-12-24,911100.3235294118,898.82244873
2016-12-25,706510.3962264151,896.18328857
2016-12-26,741159.088607595,907.61047363
2016-12-27,891226.6258503401,933.19818115
2016-12-28,850748.7005988024,975.92144775
2016-12-29,933406.2013422819,973.49743652
2016-12-30,900222.1858974359,961.23809814
2016-12-31,830370.2516129032,963.74310303
2017-01-01,706661.6521739131,998.32543945
2017-01-02,915506.5109489051,1021.75299072
2017-01-03,882095.2816091954,1043.83911133
2017-01-04,978561.0326797386,1154.72814941
2017-01-05,978879.1045751635,1013.37927246
2017-01-06,990237.9459459459,903.48736572
2017-01-07,982077.1944444445,908.58544922
2017-01-08,912037.2222222222,911.19891357
2017-01-09,815674.4487179487,902.82757568
2017-01-10,979599.9791666666,907.67907715
2017-01-11,905774.2256097561,777.75708008
2017-01-12,846806.7757575758,804.8338623
2017-01-13,812223.1454545455,823.98406982
2017-01-14,760370.3231707317,818.41174316
2017-01-15,713197.31875,821.79815674
2017-01-16,678915.3121387283,831.53424072
2017-01-17,897918.865771812,907.93780518
2017-01-18,899191.9695121951,886.61773682
2017-01-19,860632.7294117647,899.07281494
2017-01-20,767478.3707865168,895.02642822
2017-01-21,694308.8516483516,921.78863525
2017-01-22,688841.2023121387,924.67272949
2017-01-23,802168.7435897436,921.01171875
2017-01-24,981347.7142857143,892.68731689
2017-01-25,975828.6870748299,901.54248047
2017-01-26,992226.7961783439,917.58599854
2017-01-27,867319.959770115,919.75048828
2017-01-28,867781.6490066225,921.59020996
2017-01-29,893375.8300653595,919.49627686
2017-01-30,902797.4658385093,920.38244629
2017-01-31,978013.6575342466,970.40252686
2017-02-01,962137.2584269663,989.02307129
2017-02-02,911916.2471910112,1011.79541016
2017-02-03,971614.7557251909,1029.90783691
2017-02-04,965549.2085889571,1042.90136719
2017-02-05,933012.6133333333,1027.34020996
2017-02-06,986026.8666666667,1038.14550781
2017-02-07,957197.1023622047,1061.34973145
2017-02-08,953907.5521472392,1063.06994629
2017-02-09,952070.8050314465,994.38256836
2017-02-10,962871.4557823129,988.67437744
2017-02-11,971103.6944444445,1004.45013428
2017-02-12,903606.1617647059,999.18066406
2017-02-13,881149.313253012,990.64208984
2017-02-14,884283.87283237,1004.5489502
2017-02-15,943555.074074074,1007.47674561
2017-02-16,963821.2903225806,1027.44470215
2017-02-17,970738.7162162162,1046.20800781
2017-02-18,960584.2258064516,1054.41748047
2017-02-19,937575.0729927007,1047.8704834
2017-02-20,959363.6470588235,1079.98486328
2017-02-21,949858.9103448276,1115.29602051
2017-02-22,972198.5454545454,1117.44287109
2017-02-23,961514.5396825396,1166.71826172
2017-02-24,968229.1754385965,1173.68481445
2017-02-25,960820.4720496894,1143.84265137
2017-02-26,970879.8045977012,1165.20178223
2017-02-27,906230.8944099379,1179.96582031
2017-02-28,963608.7848101265,1179.97412109
2017-03-01,974481.8680555555,1222.49987793
2017-03-02,961875.1558441558,1251.00708008
2017-03-03,977154.7902097902,1274.98571777
2017-03-04,980818.9205298013,1255.14941406
2017-03-05,989436.625,1267.11999512
2017-03-06,964190.0992907801,1272.83154297
2017-03-07,981362.74,1223.54382324
2017-03-08,968251.8289473684,1149.99987793
2017-03-09,991959.527027027,1188.48913574
2017-03-10,991657.3653846154,1116.71862793
2017-03-11,998416.3185185185,1175.8338623
2017-03-12,976061.8941176471,1221.37902832
2017-03-13,966700.2394366197,1231.92260742
2017-03-14,987809.0134228187,1239.99987793
2017-03-15,956780.2739726028,1249.61169434
2017-03-16,991114.2167832168,1187.80554199
2017-03-17,993627.305882353,1100.22802734
2017-03-18,949413.4320987654,973.81756592
2017-03-19,905771.1866666666,1036.73693848
2017-03-20,942501.5454545454,1054.22888184
2017-03-21,981495.0070921986,1120.53564453
2017-03-22,989438.9395973154,1049.14355469
2017-03-23,968034.4246575342,1038.59069824
2017-03-24,930687.6390532544,937.51977539
2017-03-25,874710.7905405406,972.7791748
2017-03-26,786657.1324503311,966.72509766
2017-03-27,776929.3312101911,1045.77441406
2017-03-28,986246.4129032259,1047.14660645
2017-03-29,964874.102189781,1039.96618652
2017-03-30,953877.0592105263,1026.43395996
2017-03-31,962521.8943661972,1071.78686523
2017-04-01,975284.9558823529,1080.50402832
2017-04-02,819042.3133333334,1102.1739502
2017-04-03,869047.1964285715,1143.8145752
2017-04-04,974772.8297872341,1133.24780273
2017-04-05,976248.972972973,1124.78027344
2017-04-06,977332.3741496599,1182.6817627
2017-04-07,978858.0387096774,1176.89929199
2017-04-08,964337.3417721519,1175.95043945
2017-04-09,947722.187919463,1187.87109375
2017-04-10,906785.6180555555,1187.12646484
2017-04-11,956339.4121212121,1205.00561523
2017-04-12,972414.5974025974,1200.36828613
2017-04-13,974871.9416058394,1169.28283691
2017-04-14,992812.349593496,1167.54150391
2017-04-15,991659.6688311688,1172.51879883
2017-04-16,967428.8115942029,1182.93823242
2017-04-17,900382.5238095238,1193.90930176
2017-04-18,966011.1748251749,1211.66955566
2017-04-19,979474.45,1210.29455566
2017-04-20,969389.7928571429,1229.08166504
2017-04-21,972352.9358974359,1222.05395508
2017-04-22,977694.3973509934,1231.70715332
2017-04-23,964253.5324675324,1207.20983887
2017-04-24,941025.6530612245,1250.14819336
2017-04-25,975156.6612903225,1265.48791504
2017-04-26,960179.3717948718,1281.08117676
2017-04-27,993202.7132867132,1317.7286377
2017-04-28,969064.99270073,1316.48254395
2017-04-29,981278.3470588236,1321.78857422
2017-04-30,971003.2614379085,1347.89331055
2017-05-01,974959.4394904459,1421.60253906
2017-05-02,983023.0662251656,1452.8236084
2017-05-03,986309.1489361703,1490.08544922
2017-05-04,983336.4807692308,1537.66906738
2017-05-05,955043.8333333334,1555.44836426
2017-05-06,964572.9404761905,1578.80090332
2017-05-07,959887.9938650307,1596.71105957
2017-05-08,972929.509090909,1723.35180664
2017-05-09,984826.2848837209,1755.36132813
2017-05-10,958134.0073529412,1787.1282959
2017-05-11,971965.6168831169,1848.57006836
2017-05-12,951786.1034482758,1724.2376709
2017-05-13,952425.6428571428,1804.90881348
2017-05-14,980884.9074074074,1808.91186523
2017-05-15,966980.0115606936,1738.43151855
2017-05-16,961709.2642857142,1734.44665527
2017-05-17,987073.4662162162,1839.08508301
2017-05-18,969461.2185430464,1888.64880371
2017-05-19,974341.8680555555,1987.71289063
2017-05-20,973515.619047619,2084.73022461
2017-05-21,979262.0198675497,2041.19750977
2017-05-22,976597.2605633803,2173.39819336
2017-05-23,977728.1352941176,2320.41577148
2017-05-24,974817.0196078431,2443.64208984
2017-05-25,975816.9047619047,2304.97851563
2017-05-26,947908.1741935484,2202.41650391
2017-05-27,996398.3509933775,2038.87280273
2017-05-28,990397.901734104,2155.80053711
2017-05-29,976785.1180555555,2255.60913086
2017-05-30,970658.9891304348,2175.46655273
2017-05-31,982922.502994012,2286.41235352
2017-06-01,965690.8165680474,2407.88305664
2017-06-02,989398.01875,2488.54907227
2017-06-03,980582.4802259887,2515.35253906
2017-06-04,981890.8622754491,2511.8059082
2017-06-05,957124.8037974683,2686.80761719
2017-06-06,994318.9397590362,2863.19824219
2017-06-07,987638.9290322581,2732.15698242
2017-06-08,969910.3515151516,2805.62255859
2017-06-09,984606.5882352941,2823.80566406
2017-06-10,974512.6330935252,2947.71337891
2017-06-11,947538.9657534247,2958.11132813
2017-06-12,949942.2721518987,2659.62963867
2017-06-13,988243.5419847328,2717.01953125
2017-06-14,972251.7222222222,2506.37402344
2017-06-15,981199.8133333334,2464.57763672
2017-06-16,984855.9506172839,2518.56396484
2017-06-17,984543.8214285715,2655.87744141
2017-06-18,958155.9779411765,2548.29174805
2017-06-19,962571.6041666666,2589.60375977
2017-06-20,969585.8944099379,2721.79223633
2017-06-21,991246.5846153846,2689.09570313
2017-06-22,982305.592,2705.40869141
2017-06-23,971253.8823529412,2744.9128418
2017-06-24,948599.0575539569,2608.72070313
2017-06-25,913587.7132867132,2589.40844727
2017-06-26,986342.8702290077,2478.44580078
2017-06-27,990515.432835821,2552.44921875
2017-06-28,969607.3873239437,2574.79296875
2017-06-29,984879.9179104478,2539.32080078
2017-06-30,966528.7777777778,2480.84301758
2017-07-01,904921.6380368099,2434.54638672
2017-07-02,806115.8938547486,2506.47460938
2017-07-03,765311.0113636364,2564.05712891
2017-07-04,892952.3677419355,2601.63671875
2017-07-05,911352.5786163522,2601.9934082
2017-07-06,944855.9932432432,2608.55859375
2017-07-07,958446.4740740741,2518.6628418
2017-07-08,871260.3413173653,2571.33569336
2017-07-09,742133.7533333333,2518.44165039
2017-07-10,738118.0106951871,2372.5559082
2017-07-11,891175.367816092,2337.78515625
2017-07-12,864651.6976744186,2398.8449707
2017-07-13,854990.2530864198,2357.90405273
2017-07-14,901220.4055944056,2233.33911133
2017-07-15,994480.3114754099,1998.85876465
2017-07-16,837268.2578616352,1929.82226563
2017-07-17,933816.62,2228.40991211
2017-07-18,959994.3416149068,2318.88305664
2017-07-19,961616.5414012739,2273.42797852
2017-07-20,910516.6728395062,2817.60449219
2017-07-21,972176.2264150943,2667.75854492
2017-07-22,944351.7565789474,2810.12426758
2017-07-23,680734.3620689656,2730.40136719
2017-07-24,895884.0,2754.86230469
2017-07-25,920790.6282051282,2576.48461914
2017-07-26,960779.3741007195,2529.44824219
2017-07-27,936280.9038461539,2671.78369141
2017-07-28,910460.0621118012,2807.02416992
2017-07-29,875031.4509803922,2726.44946289
2017-07-30,850762.0437956204,2757.1809082
2017-07-31,882701.4675324676,2875.33837891
2017-08-01,762038.2484076433,2718.26220703
2017-08-02,855031.3194444445,2710.67089844
2017-08-03,858799.2986111111,2804.73339844
2017-08-04,939391.8805031447,2895.88549805
2017-08-05,902153.8118279569,3252.90649414
2017-08-06,800127.4964028777,3213.94067383
2017-08-07,892979.7295597484,3378.93798828
2017-08-08,983392.4285714285,3419.93847656
2017-08-09,961955.375,3342.47119141
2017-08-10,971809.0852713179,3381.28295898
2017-08-11,961285.9014084507,3650.62231445
2017-08-12,976942.5354330709,3884.70629883
2017-08-13,993462.7748344371,4073.26489258
2017-08-14,956396.515625,4325.12988281
2017-08-15,975374.5061728396,4181.93017578
2017-08-16,955053.48,4376.62841797
2017-08-17,990781.950310559,4331.69433594
2017-08-18,961771.3164556962,4160.61865234
2017-08-19,956131.11875,4193.70410156
2017-08-20,967991.147887324,4087.65576172
2017-08-21,976969.4056603773,4001.74487305
2017-08-22,984847.6597938144,4100.52148438
2017-08-23,985271.895522388,4151.51953125
2017-08-24,968994.3692307692,4334.68457031
2017-08-25,913037.7326732674,4371.60302734
2017-08-26,991006.07,4352.40380859
2017-08-27,996778.2446043165,4382.875
2017-08-28,979608.5277777778,4382.66113281
2017-08-29,994404.7481481482,4579.02001953
2017-08-30,992070.6766467065,4565.30371094
2017-08-31,981600.9936305733,4703.39257813
2017-09-01,967267.5325443787,4892.00878906
2017-09-02,895814.2923976608,4578.76953125
2017-09-03,793520.9936305733,4582.96191406
2017-09-04,828769.530726257,4236.30908203
2017-09-05,864283.3720930233,4376.53076172
2017-09-06,798555.1833333333,4597.12304688
2017-09-07,812334.4277777778,4599.87792969
2017-09-08,915553.9647058824,4228.74755859
2017-09-09,784637.2528735632,4226.05517578
2017-09-10,756052.8636363636,4122.93701172
2017-09-11,795702.2774193549,4161.2734375
2017-09-12,807945.8,4130.81347656
2017-09-13,734566.3729729729,3882.59228516
2017-09-14,670209.2240437159,3154.94897461
2017-09-15,852266.6702127659,3637.51611328
2017-09-16,803808.7409638554,3625.0378418
2017-09-17,571636.25,3582.88183594
2017-09-18,790261.2167832168,4065.2043457
2017-09-19,981664.9726027397,3924.97460938
2017-09-20,949967.9338842975,3905.94897461
2017-09-21,827639.0975609756,3631.04101563
2017-09-22,732006.9371069182,3630.69946289
2017-09-23,740155.3758389262,3792.39770508
2017-09-24,603993.2088607595,3682.84472656
2017-09-25,826423.21875,3926.06811523
2017-09-26,982643.0620155039,3892.34716797
2017-09-27,836692.6689189189,4200.671875
2017-09-28,863446.1294117647,4174.72753906
2017-09-29,934450.0426829269,4163.07128906
2017-09-30,669210.1337579618,4338.71240234
2017-10-01,908059.9230769231,4403.73876953
2017-10-02,1019523.6090225563,4409.32470703
2017-10-03,886123.6084656084,4317.47949219
2017-10-04,842726.3825503356,4229.35546875
2017-10-05,1002426.8951612903,4328.41308594
2017-10-06,938700.8355263158,4370.80566406
2017-10-07,830974.3489932886,4426.89355469
2017-10-08,772757.6549707602,4610.47851563
2017-10-09,883775.9824561403,4772.02197266
2017-10-10,957356.3571428572,4781.99462891
2017-10-11,1023540.2781954887,4826.47607422
2017-10-12,974905.6964285715,5446.90625
2017-10-13,1029648.5128205129,5647.21044922
2017-10-14,1029645.8903225807,5831.78955078
2017-10-15,948992.4134078212,5678.18603516
2017-10-16,843324.9222222222,5725.59472656
2017-10-17,991748.8571428572,5605.50830078
2017-10-18,1005229.3790849673,5590.69384766
2017-10-19,1016167.6756756756,5708.52148438
2017-10-20,978613.4881516588,6011.45166016
2017-10-21,1065372.8774193549,6031.59570313
2017-10-22,995295.0701754387,6008.42236328
2017-10-23,971293.3855421686,5930.31835938
2017-10-24,1030800.724137931,5526.63964844
2017-10-25,998923.0406976744,5750.80419922
2017-10-26,767021.5138888889,5904.82568359
2017-10-27,1012283.0,5780.90332031
2017-10-28,1040540.9255319149,5753.09082031
2017-10-29,1002651.8139534884,6153.85351563
2017-10-30,1020958.1048951049,6130.52880859
2017-10-31,1037713.4203821656,6468.40429688
2017-11-01,1038857.4198473282,6767.31494141
2017-11-02,1039888.68125,7078.5
2017-11-03,1048558.0787401575,7207.76074219
2017-11-04,1033638.3275862068,7379.94775391
2017-11-05,1041020.5165562914,7407.40527344
2017-11-06,1034759.4166666666,7022.75683594
2017-11-07,1031171.2571428572,7144.37939453
2017-11-08,1029467.9415584416,7459.69482422
2017-11-09,1023323.1736111111,7143.58056641
2017-11-10,1045937.2388059702,6618.13964844
2017-11-11,1045212.6632653062,6357.60205078
2017-11-12,1048056.5423728813,5950.07275391
2017-11-13,1054664.0,6559.49121094
2017-11-14,1017934.803030303,6635.74853516
2017-11-15,1052197.03875969,7315.54003906
2017-11-16,1032840.8,7871.69238281
2017-11-17,1039190.6047904191,7708.99462891
2017-11-18,1032437.2148148149,7790.15234375
2017-11-19,1043571.213836478,8036.4921875
2017-11-20,1018074.1856287426,8200.64160156
2017-11-21,1042983.4624277457,8071.2578125
2017-11-22,1065407.4819277108,8253.55273438
2017-11-23,1055861.5100671141,8038.7734375
2017-11-24,1053413.0649350649,8253.68652344
2017-11-25,1058369.4090909092,8790.91796875
2017-11-26,1029603.4248366014,9330.5546875
2017-11-27,1059504.9259259258,9818.34863281
2017-11-28,1052967.8,10058.77832031
2017-11-29,1060845.2832369942,9888.61328125
2017-11-30,1067582.1420118343,10233.57910156
2017-12-01,1072343.1301775149,10975.578125
2017-12-02,1046042.1520467836,11074.56347656
2017-12-03,1040252.4011627907,11323.22460938
2017-12-04,1063693.7028571428,11657.18066406
2017-12-05,1064115.5668449197,11916.74511719
2017-12-06,1058371.2356020943,14291.52539063
2017-12-07,1040636.88,17899.65039063
2017-12-08,1053040.464516129,16569.42578125
2017-12-09,1053535.084848485,15178.22265625
2017-12-10,1062673.0346820808,15455.44042969
2017-12-11,1047106.2941176471,16936.76171875
2017-12-12,1069693.5403726709,17415.37890625
2017-12-13,1058585.5917159764,16408.16796875
2017-12-14,1041887.5215053763,16564.01171875
2017-12-15,1057559.7222222222,17706.88867188
2017-12-16,1051549.3719512196,19497.359375
2017-12-17,1045752.3563829787,19140.75585938
2017-12-18,1044842.5804597702,19114.22070313
2017-12-19,1049544.4969325154,17776.66210938
2017-12-20,1074976.2357142856,16624.63671875
2017-12-21,1037836.3181818182,15802.85449219
2017-12-22,1062862.2302158272,13831.80957031
2017-12-23,1060481.58,14699.17578125
2017-12-24,1061420.9395973154,13925.77832031
2017-12-25,1054350.0431654677,14026.61523438
2017-12-26,1048285.5766423357,16099.80175781
2017-12-27,1062279.5875,15838.47363281
2017-12-28,1091296.6462585034,14606.52832031
2017-12-29,1054030.1329113925,14656.21875
2017-12-30,1034305.7651006711,12952.15527344
2017-12-31,1041866.024691358,14156.44140625
2018-01-01,1037935.3229813664,13657.23046875
2018-01-02,1039804.756097561,14982.1015625
2018-01-03,1060767.375838926,15200.98925781
2018-01-04,1065574.458563536,15599.18066406
2018-01-05,1066187.560810811,17429.51171875
2018-01-06,1056349.030120482,17526.96289063
2018-01-07,1046397.1055900621,16477.58789063
2018-01-08,1058638.3612903226,15170.08398438
2018-01-09,1050314.619883041,14595.42480469
2018-01-10,1053905.8908045976,14973.32617188
2018-01-11,1059982.6761363635,13405.80078125
2018-01-12,1060306.284883721,13980.63378906
2018-01-13,1034969.1314285714,14360.15917969
2018-01-14,1030518.2916666666,13771.95605469
2018-01-15,1053892.08,13819.82910156
2018-01-16,1059175.076923077,11490.54980469
2018-01-17,1053318.0909090908,11188.62304688
2018-01-18,1049084.2603550295,11474.91796875
2018-01-19,1070562.6083916083,11607.44042969
2018-01-20,1045544.6865671641,12899.20703125
2018-01-21,1149581.4011299436,11600.13085938
2018-01-22,1033924.7942857143,10931.43261719
2018-01-23,1092804.052910053,10868.37597656
2018-01-24,1052068.646706587,11359.38378906
2018-01-25,1112872.8855421687,11259.43945313
2018-01-26,1053597.2789115647,11171.40136719
2018-01-27,1043535.5590062112,11440.69140625
2018-01-28,1049138.0296296296,11786.34570313
2018-01-29,1016775.6075949367,11296.40234375
2018-01-30,974860.768361582,10106.328125
2018-01-31,1037752.2116788321,10221.125
2018-02-01,1066921.1044776118,9170.54394531
2018-02-02,1024254.6058823529,8830.74902344
2018-02-03,1022361.2173913043,9174.9140625
2018-02-04,973524.0674846625,8277.01367188
2018-02-05,1061881.9270833333,6955.27099609
2018-02-06,1089289.6453488371,7753.99951172
2018-02-07,1087703.2714285713,7621.30371094
2018-02-08,1044209.3758389262,8265.5859375
2018-02-09,1069495.2265625,8736.98046875
2018-02-10,1066770.0076335878,8621.89550781
2018-02-11,987427.0191082803,8129.97363281
2018-02-12,1021356.850931677,8926.57128906
2018-02-13,1062158.7352941176,8598.30859375
2018-02-14,1029443.8136645963,9494.62695313
2018-02-15,1022713.8150684931,10166.39746094
2018-02-16,1026509.6710526316,10233.91796875
2018-02-17,954468.4260355029,11112.65820313
2018-02-18,983448.3129251701,10551.76464844
2018-02-19,1000501.8982035929,11225.31054688
2018-02-20,1028167.32,11403.67578125
2018-02-21,986385.530726257,10690.40722656
2018-02-22,906588.4303030303,10004.99609375
2018-02-23,1014980.9507042253,10301.09765625
2018-02-24,1029800.8450704225,9813.07226563
2018-02-25,860634.438271605,9664.73242188
2018-02-26,797951.9589041095,10366.6640625
2018-02-27,1001922.0370370371,10725.5625
2018-02-28,1052666.5889570552,10397.93554688
2018-03-01,1093784.3310810812,10950.98632813
2018-03-02,863273.0903614458,11086.43554688
2018-03-03,974905.0285714286,11489.72851563
2018-03-04,995527.3489932886,11512.57421875
2018-03-05,999242.1052631579,11573.27929688
2018-03-06,1037926.7152317881,10779.85449219
2018-03-07,1015472.1352941176,9965.5703125
2018-03-08,1026784.2894736842,9395.00878906
2018-03-09,1036275.3157894737,9337.54785156
2018-03-10,1002675.020979021,8866.00195313
2018-03-11,1038546.4402985075,9578.62988281
2018-03-12,997515.5317919075,9205.1171875
2018-03-13,846071.6463414634,9194.84960938
2018-03-14,825652.8671328671,8269.80566406
2018-03-15,748088.2465753425,8300.85742188
2018-03-16,697041.9189189189,8338.35449219
2018-03-17,582695.9102564103,7916.88085938
2018-03-18,652178.6,8223.68164063
2018-03-19,659078.5605095541,8630.64746094
2018-03-20,782795.8538461538,8913.46875
2018-03-21,690394.2171052631,8929.28027344
2018-03-22,769079.5763888889,8728.46777344
2018-03-23,878551.5546875,8879.61914063
2018-03-24,604710.9050632912,8668.1171875
2018-03-25,590842.8273381295,8495.78027344
2018-03-26,648233.2394366197,8209.39550781
2018-03-27,772802.25,7833.04150391
2018-03-28,734081.2933333333,7954.48242188
2018-03-29,678684.0821917808,7165.69970703
2018-03-30,673114.9316770186,6890.51953125
2018-03-31,632243.3722627737,6973.53222656
2018-04-01,523360.29054054053,6844.22753906
2018-04-02,514425.0925925926,7083.79980469
2018-04-03,623853.7531645569,7456.10742188
2018-04-04,789739.8169014085,6853.84179688
2018-04-05,648907.3694267516,6811.47314453
2018-04-06,727660.3197278911,6636.32128906
2018-04-07,644008.3583815029,6911.09472656
2018-04-08,459279.7070063694,7023.5234375
2018-04-09,598706.8121212121,6770.7265625
2018-04-10,771520.2191780822,6834.75976563
2018-04-11,584352.0368098159,6968.32373047
2018-04-12,754436.6075949367,7889.24951172
2018-04-13,771287.524691358,7895.95849609
2018-04-14,735975.7106918239,7986.23730469
2018-04-15,949060.4718309859,8329.10742188
2018-04-16,874347.2185430464,8058.67236328
2018-04-17,826323.9594594594,7902.09082031
2018-04-18,651859.9759036144,8163.42138672
2018-04-19,649520.6820809249,8294.30859375
2018-04-20,733994.572327044,8845.83300781
2018-04-21,840305.2887323943,8895.578125
2018-04-22,547086.1130952381,8802.45507813
2018-04-23,732461.5194805195,8930.87597656
2018-04-24,952114.5838926175,9697.5
2018-04-25,967270.0294117647,8845.74121094
2018-04-26,928973.4084507042,9281.50683594
2018-04-27,940593.1374045801,8987.0546875
2018-04-28,996821.0952380953,9348.48242188
2018-04-29,596054.303030303,9419.08398438
2018-04-30,751972.1793103449,9240.5546875
2018-05-01,701254.8404907975,9119.01464844
2018-05-02,732666.2887323943,9235.92285156
2018-05-03,851086.7973856209,9743.86035156
2018-05-04,991407.38,9700.76367188
2018-05-05,829049.7777777778,9858.15332031
2018-05-06,708133.9536423841,9654.80273438
2018-05-07,820333.8472222222,9373.00878906
2018-05-08,964017.9037037037,9234.81640625
2018-05-09,778778.4131736527,9325.17871094
2018-05-10,698063.3125,9043.94042969
2018-05-11,942943.0806451613,8441.48828125
2018-05-12,888906.8881578947,8504.890625
2018-05-13,501088.3765432099,8723.94335938
2018-05-14,837544.1282051282,8716.78515625
2018-05-15,784647.2515337423,8510.38378906
2018-05-16,703515.00625,8368.83203125
2018-05-17,680644.6319018404,8094.31738281
2018-05-18,988372.6859504132,8250.97070313
2018-05-19,628264.0555555555,8247.18164063
2018-05-20,526951.1216216217,8513.24902344
2018-05-21,729709.7259259259,8418.9921875
2018-05-22,663161.28,8041.77636719
2018-05-23,826637.9788732395,7557.82177734
2018-05-24,705483.6981132076,7587.34082031
2018-05-25,672587.7108433734,7480.14160156
2018-05-26,569525.2810457516,7355.87646484
2018-05-27,422881.3806818182,7368.21826172
2018-05-28,605587.2929936305,7135.99169922
2018-05-29,726820.0198675497,7472.59472656
2018-05-30,788705.0196078431,7406.51806641
2018-05-31,657575.0742857143,7494.16894531
2018-06-01,780404.1320754717,7541.45019531
2018-06-02,576434.6845238095,7643.45214844
2018-06-03,652427.5875,7722.52539063
2018-06-04,1031530.5698324023,7514.47265625
2018-06-05,864724.9135135135,7633.75585938
2018-06-06,1002546.5637583892,7653.984375
2018-06-07,1075988.4962962964,7678.2421875
2018-06-08,983356.3269230769,7624.91992188
2018-06-09,678221.2027972027,7531.97949219
2018-06-10,661744.9296875,6786.02148438
2018-06-11,822093.1374045801,6906.91699219
2018-06-12,947748.0066666667,6582.35546875
2018-06-13,901218.2291666666,6349.90283203
2018-06-14,877728.0194805195,6675.35058594
2018-06-15,805699.7642857142,6456.58496094
2018-06-16,577518.0609756098,6550.16064453
2018-06-17,446375.23391812865,6499.26904297
2018-06-18,590894.7012987013,6734.81591797
2018-06-19,786597.9607843137,6769.9375
2018-06-20,1091717.6709677419,6776.54638672
2018-06-21,747152.4494382022,6729.74072266
2018-06-22,709566.8040540541,6083.69189453
2018-06-23,717727.75,6162.47851563
2018-06-24,433535.1902173913,6173.22753906
2018-06-25,767661.8819875777,6249.18261719
2018-06-26,1076280.118881119,6093.67138672
2018-06-27,1058496.3484848484,6157.1328125
2018-06-28,821126.0629370629,5903.43994141
2018-06-29,762594.794520548,6218.29980469
2018-06-30,897615.951048951,6404.0
2018-07-01,755402.6291390728,6385.81982422
2018-07-02,855009.2739726028,6614.18017578
2018-07-03,1115010.2,6529.58984375
2018-07-04,1028561.4586466165,6597.54980469
2018-07-05,784454.3722627737,6639.14013672
2018-07-06,744749.5960264901,6673.5
2018-07-07,547881.425,6856.93017578
2018-07-08,557486.5844155845,6773.87988281
2018-07-09,907957.085106383,6741.75
2018-07-10,1051490.7708333333,6329.95019531
2018-07-11,915357.7253521127,6394.70996094
2018-07-12,1180022.8686131388,6228.81005859
2018-07-13,1081984.3655172414,6238.04980469
2018-07-14,1235418.5037593986,6276.12011719
2018-07-15,894975.5426356589,6359.64013672
2018-07-16,766482.176923077,6741.75
2018-07-17,896325.6891891892,7321.04003906
2018-07-18,1055478.2160493827,7370.77978516
2018-07-19,894256.8012048192,7466.85986328
2018-07-20,729405.1208791209,7354.12988281
2018-07-21,738348.5070422535,7419.29003906
2018-07-22,552228.1273885351,7418.49023438
2018-07-23,675685.9213483146,7711.10986328
2018-07-24,951324.6545454545,8424.26953125
2018-07-25,976916.3950617284,8181.39013672
2018-07-26,809296.3550295858,7951.58007813
2018-07-27,958562.2337662338,8165.00976563
2018-07-28,777446.3417721519,8192.15039063
2018-07-29,528396.8448275862,8218.45996094
2018-07-30,828133.0076335878,8180.47509766
2018-07-31,875323.1849315069,7780.44335938
2018-08-01,1005187.1258278146,7624.90722656
2018-08-02,943229.6688311688,7567.15136719
2018-08-03,803910.64375,7434.390625
2018-08-04,645478.8554913295,7032.84863281
2018-08-05,561284.8165680474,7068.48291016
